sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780565671346152882,1780565676221714139,1780565676221714809,1780565671346607873,4875561257,-4875106936,-4875334097,227160,-4875231288,132608
2,1780565671346613973,1780565676222095709,1780565676222096159,1780565671346962836,4875481736,-4875133323,-4875307530,174206,-4875231288,132608
3,1780565671346969396,1780565676222392829,1780565676222393219,1780565671347305209,4875423433,-4875088010,-4875255722,167711,-4875231288,132608
4,1780565671347311459,1780565676222840550,1780565676222841210,1780565671347771401,4875529091,-4875069809,-4875299450,229641,-4875231288,132608
5,1780565671347778141,1780565676223166830,1780565676223167070,1780565671348093854,4875388689,-4875073216,-4875230953,157736,-4875231288,132608
6,1780565671348100174,1780565676223407260,1780565676223407400,1780565671348311570,4875307086,-4875095830,-4875201458,105628,-4875231288,132608
7,1780565671348317490,1780565676223711900,1780565676223712070,1780565671348626834,4875394410,-4875085236,-4875239823,154587,-4875231288,132608
8,1780565671348632964,1780565676224000910,1780565676224001070,1780565671348916838,4875367946,-4875084232,-4875226089,141857,-4875231288,132608
9,1780565671348923178,1780565676224294951,1780565676224295121,1780565671349139564,4875371773,-4875155557,-4875263665,108108,-4875231288,132608
10,1780565671349145523,1780565676224512261,1780565676224512411,1780565671349421488,4875366738,-4875090923,-4875228831,137907,-4875231288,132608
11,1780565671349427738,1780565676224804631,1780565676224804791,1780565671349727102,4875376893,-4875077689,-4875227291,149602,-4875231288,132608
12,1780565671349733082,1780565676225111071,1780565676225111261,1780565671350036656,4875377989,-4875074605,-4875226297,151692,-4875231288,132608
13,1780565671350043066,1780565676225346801,1780565676225347031,1780565671350254072,4875303735,-4875092959,-4875198347,105388,-4875231288,132608
14,1780565671350260041,1780565676225652622,1780565676225652832,1780565671350569576,4875392581,-4875083256,-4875237919,154662,-4875231288,132608
15,1780565671350575996,1780565676225939442,1780565676225939582,1780565671350854821,4875363446,-4875084761,-4875224104,139342,-4875231288,132608
16,1780565671350861430,1780565676226231312,1780565676226231552,1780565671351071556,4875369882,-4875159996,-4875264939,104943,-4875231288,132608
17,1780565671351077656,1780565676226443632,1780565676226443882,1780565671351354051,4875365976,-4875089831,-4875227904,138072,-4875231288,132608
18,1780565671351360141,1780565676226737132,1780565676226737232,1780565671351657555,4875376991,-4875079677,-4875228334,148657,-4875231288,132608
19,1780565671351663704,1780565676227041262,1780565676227041512,1780565671351967148,4875377558,-4875074364,-4875225961,151597,-4875231288,132608
20,1780565671351973448,1780565676227276523,1780565676227276653,1780565671352184044,4875303075,-4875092609,-4875197842,105233,-4875231288,132608
21,1780565671352190004,1780565676227583903,1780565676227584073,1780565671352502708,4875393899,-4875081365,-4875237632,156267,-4875231288,132608
22,1780565671352508708,1780565676227875573,1780565676227875753,1780565671352793252,4875366865,-4875082501,-4875224683,142182,-4875231288,132608
23,1780565671352799642,1780565676228168503,1780565676228168673,1780565671353009558,4875368861,-4875159115,-4875263988,104873,-4875231288,132608
24,1780565671353015588,1780565676228382403,1780565676228382523,1780565671353292412,4875366815,-4875090111,-4875228463,138352,-4875231288,132608
25,1780565671353298612,1780565676228670474,1780565676228670584,1780565671353592507,4875371862,-4875078077,-4875224970,146892,-4875231288,132608
26,1780565671353598637,1780565676228974854,1780565676228974994,1780565671353902061,4875376217,-4875072933,-4875224575,151642,-4875231288,132608
27,1780565671353908551,1780565676229215204,1780565676229215354,1780565671354121217,4875306653,-4875094137,-4875200395,106258,-4875231288,132608
28,1780565671354127176,1780565676229519694,1780565676229519864,1780565671354435400,4875392518,-4875084464,-4875238491,154027,-4875231288,132608
29,1780565671354441540,1780565676229811934,1780565676229812104,1780565671354728575,4875370394,-4875083529,-4875226962,143432,-4875231288,132608
30,1780565671354734554,1780565676230103505,1780565676230103625,1780565671354945340,4875368951,-4875158285,-4875263618,105333,-4875231288,132608
31,1780565671354951440,1780565676230317435,1780565676230317605,1780565671355226865,4875365995,-4875090740,-4875228368,137627,-4875231288,132608
32,1780565671355232815,1780565676230608755,1780565676230608865,1780565671355530859,4875375940,-4875078006,-4875226973,148967,-4875231288,132608
33,1780565671355536999,1780565676230913965,1780565676230914135,1780565671355838973,4875376966,-4875075162,-4875226064,150902,-4875231288,132608
34,1780565671355845702,1780565676231152655,1780565676231152925,1780565671356052158,4875306953,-4875100767,-4875203860,103093,-4875231288,132608
35,1780565671356058248,1780565676231375945,1780565676231376085,1780565671356257214,4875317697,-4875118871,-4875218284,99413,-4875231288,132608
36,1780565671356263244,1780565676231648596,1780565676231648736,1780565671356487801,4875385352,-4875160935,-4875273144,112208,-4875231288,132608
37,1780565671356493791,1780565676231874116,1780565676231874216,1780565671356787575,4875380325,-4875086641,-4875233483,146842,-4875231288,132608
38,1780565671356794365,1780565676232171276,1780565676232171466,1780565671357094109,4875376911,-4875077357,-4875227134,149777,-4875231288,132608
39,1780565671357100259,1780565676232479136,1780565676232479296,1780565671357403083,4875378877,-4875076213,-4875227545,151332,-4875231288,132608
40,1780565671357409132,1780565676232711836,1780565676232711956,1780565671357621588,4875302704,-4875090368,-4875196536,106168,-4875231288,132608
41,1780565671357627468,1780565676233021506,1780565676233021656,1780565671357940732,4875394038,-4875080924,-4875237481,156557,-4875231288,132608
42,1780565671357947092,1780565676233313947,1780565676233314147,1780565671358231806,4875366855,-4875082341,-4875224598,142257,-4875231288,132608
43,1780565671358237906,1780565676233606607,1780565676233606827,1780565671358448212,4875368701,-4875158615,-4875263658,105043,-4875231288,132608
44,1780565671358454262,1780565676233823237,1780565676233823347,1780565671358731236,4875368975,-4875092111,-4875230543,138432,-4875231288,132608
45,1780565671358737176,1780565676234117677,1780565676234117827,1780565671359038800,4875380501,-4875079027,-4875229764,150737,-4875231288,132608
46,1780565671359044870,1780565676234420387,1780565676234420567,1780565671359343755,4875375517,-4875076812,-4875226165,149352,-4875231288,132608
47,1780565671359349885,1780565676234651778,1780565676234651858,1780565671359563041,4875301893,-4875088817,-4875195355,106538,-4875231288,132608
