sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486132056805668,1780486135300066392,1780486135300067112,1780486132057160932,3243260724,-3242906180,-3243083452,177272,-3243026289,119958
2,1780486132057168032,1780486135300486443,1780486135300486993,1780486132057652292,3243318411,-3242834701,-3243076556,241855,-3243026289,119958
3,1780486132057667432,1780486135300926063,1780486135300926823,1780486132058054794,3243258631,-3242872029,-3243065330,193301,-3243026289,119958
4,1780486132058064484,1780486135301243243,1780486135301243523,1780486132058300739,3243178759,-3242942784,-3243060772,117987,-3243026289,119958
5,1780486132058309409,1780486135301472753,1780486135301473003,1780486132058582174,3243163344,-3242890829,-3243027087,136257,-3243026289,119958
6,1780486132058592043,1780486135301770243,1780486135301770463,1780486132058894627,3243178200,-3242875836,-3243027018,151182,-3243026289,119958
7,1780486132058902717,1780486135302066504,1780486135302066684,1780486132059193682,3243163787,-3242873002,-3243018395,145392,-3243026289,119958
8,1780486132059202501,1780486135302367244,1780486135302367424,1780486132059410277,3243164743,-3242957147,-3243060945,103798,-3243026289,119958
9,1780486132059418697,1780486135302580054,1780486135302580214,1780486132059630533,3243161357,-3242949681,-3243055519,105838,-3243026289,119958
10,1780486132059638563,1780486135302789544,1780486135302789694,1780486132059901577,3243150981,-3242888117,-3243019549,131432,-3243026289,119958
11,1780486132059909747,1780486135303001784,1780486135303002094,1780486132060107844,3243092037,-3242894250,-3242993144,98893,-3243026289,119958
12,1780486132060116124,1780486135303240204,1780486135303240344,1780486132060306940,3243124080,-3242933404,-3243028742,95338,-3243026289,119958
13,1780486132060314880,1780486135303488765,1780486135303488895,1780486132060531366,3243173885,-3242957529,-3243065707,108178,-3243026289,119958
14,1780486132060539356,1780486135303713635,1780486135303713785,1780486132060823060,3243174279,-3242890725,-3243032502,141777,-3243026289,119958
15,1780486132060831190,1780486135303998645,1780486135303998775,1780486132061124144,3243167455,-3242874631,-3243021043,146412,-3243026289,119958
16,1780486132061132444,1780486135304307125,1780486135304307275,1780486132061431958,3243174681,-3242875317,-3243024999,149682,-3243026289,119958
17,1780486132061440058,1780486135304535035,1780486135304535135,1780486132061651244,3243094977,-3242883891,-3242989434,105543,-3243026289,119958
18,1780486132061659183,1780486135304844196,1780486135304844426,1780486132061958587,3243185013,-3242885839,-3243035426,149587,-3243026289,119958
19,1780486132061966577,1780486135305129876,1780486135305130066,1780486132062248512,3243163299,-3242881554,-3243022427,140872,-3243026289,119958
20,1780486132062257172,1780486135305419786,1780486135305419886,1780486132062473757,3243162614,-3242946129,-3243054372,108242,-3243026289,119958
21,1780486132062482877,1780486135305630246,1780486135305630346,1780486132062697113,3243147369,-3242933233,-3243040301,107068,-3243026289,119958
22,1780486132062705513,1780486135305851526,1780486135305851646,1780486132062948108,3243146013,-3242903538,-3243024776,121237,-3243026289,119958
23,1780486132062956288,1780486135306046496,1780486135306046606,1780486132063146475,3243090208,-3242900131,-3242995170,95038,-3243026289,119958
24,1780486132063154675,1780486135306281446,1780486135306281526,1780486132063348261,3243126771,-3242933265,-3243030018,96753,-3243026289,119958
25,1780486132063356431,1780486135306532867,1780486135306533007,1780486132063586456,3243176436,-3242946551,-3243061494,114942,-3243026289,119958
26,1780486132063594566,1780486135306765107,1780486135306765197,1780486132063889830,3243170541,-3242875367,-3243022954,147587,-3243026289,119958
27,1780486132063898160,1780486135307063847,1780486135307064017,1780486132064114956,3243165687,-3242949061,-3243057374,108313,-3243026289,119958
28,1780486132064123096,1780486135307294137,1780486135307294287,1780486132064408580,3243171041,-3242885707,-3243028374,142667,-3243026289,119958
