sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780563910565245696,1780563915404677534,1780563915404678124,1780563910565779495,4839431838,-4838898629,-4839165234,266604,-4839054035,121139
2,1780563910565788095,1780563915405088695,1780563915405089145,1780563910566228087,4839300600,-4838861058,-4839080829,219771,-4839054035,121139
3,1780563910566236396,1780563915405568405,1780563915405569075,1780563910566673068,4839332009,-4838896007,-4839114008,218001,-4839054035,121139
4,1780563910566681518,1780563915406042125,1780563915406042755,1780563910567100239,4839360607,-4838942516,-4839151562,209045,-4839054035,121139
5,1780563910567108689,1780563915406347055,1780563915406347225,1780563910567430613,4839238366,-4838916612,-4839077489,160877,-4839054035,121139
6,1780563910567438753,1780563915406584906,1780563915406585056,1780563910567650578,4839146153,-4838934478,-4839040316,105837,-4839054035,121139
7,1780563910567658558,1780563915406886386,1780563915406886576,1780563910567908903,4839227828,-4838977673,-4839102751,125077,-4839054035,121139
8,1780563910567916543,1780563915407111336,1780563915407111486,1780563910568196449,4839194793,-4838915037,-4839054915,139878,-4839054035,121139
9,1780563910568204498,1780563915407352876,1780563915407353036,1780563910568412534,4839148378,-4838940502,-4839044440,103938,-4839054035,121139
10,1780563910568420444,1780563915407566366,1780563915407566516,1780563910568624900,4839145922,-4838941616,-4839043769,102153,-4839054035,121139
11,1780563910568632700,1780563915407841326,1780563915407841496,1780563910568931204,4839208626,-4838910292,-4839059459,149167,-4839054035,121139
12,1780563910568939054,1780563915408061347,1780563915408061497,1780563910569156250,4839122293,-4838905247,-4839013770,108523,-4839054035,121139
13,1780563910569164609,1780563915408379107,1780563915408379347,1780563910569400865,4839214498,-4838978482,-4839096490,118008,-4839054035,121139
14,1780563910569408855,1780563915408587497,1780563915408587667,1780563910569671219,4839178642,-4838916448,-4839047545,131097,-4839054035,121139
15,1780563910569679899,1780563915408805867,1780563915408806027,1780563910569892685,4839125968,-4838913342,-4839019655,106313,-4839054035,121139
16,1780563910569900355,1780563915409118097,1780563915409118287,1780563910570139330,4839217742,-4838978957,-4839098350,119392,-4839054035,121139
17,1780563910570146960,1780563915409329667,1780563915409329847,1780563910570413595,4839182707,-4838916252,-4839049480,133227,-4839054035,121139
18,1780563910570421635,1780563915409556738,1780563915409556868,1780563910570634070,4839135103,-4838922798,-4839028951,106152,-4839054035,121139
19,1780563910570642530,1780563915409866178,1780563915409866328,1780563910570887405,4839223648,-4838978923,-4839101286,122362,-4839054035,121139
20,1780563910570895275,1780563915410073598,1780563915410073718,1780563910571156271,4839178323,-4838917447,-4839047885,130438,-4839054035,121139
21,1780563910571164321,1780563915410283808,1780563915410283968,1780563910571374707,4839119487,-4838909261,-4839014374,105113,-4839054035,121139
22,1780563910571382376,1780563915410602748,1780563915410602948,1780563910571625222,4839220372,-4838977726,-4839099049,121323,-4839054035,121139
23,1780563910571632992,1780563915410817708,1780563915410817848,1780563910572022354,4839184716,-4838795494,-4838990105,194611,-4839054035,121139
24,1780563910572030274,1780563915411220849,1780563915411221039,1780563910572319408,4839190575,-4838901631,-4839046103,144472,-4839054035,121139
25,1780563910572327698,1780563915411447659,1780563915411447759,1780563910572554863,4839119961,-4838892896,-4839006429,113532,-4839054035,121139
26,1780563910572563103,1780563915411765249,1780563915411765399,1780563910572785589,4839202146,-4838979810,-4839090978,111168,-4839054035,121139
27,1780563910572793659,1780563915411980149,1780563915411980289,1780563910573062313,4839186490,-4838917976,-4839052233,134257,-4839054035,121139
28,1780563910573070083,1780563915412194779,1780563915412194889,1780563910573279469,4839124696,-4838915420,-4839020058,104638,-4839054035,121139
29,1780563910573287289,1780563915412435270,1780563915412435370,1780563910573491515,4839147981,-4838943855,-4839045918,102063,-4839054035,121139
30,1780563910573499355,1780563915412704720,1780563915412704860,1780563910573796199,4839205365,-4838908661,-4839057013,148352,-4839054035,121139
