round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999601358517247,0.991159,0.935859,0.000000,0
1,1789999601359174738,0.994973,0.972106,0.000000,0
2,1789999601359707931,0.987568,0.881819,0.000000,0
3,1789999601360204304,0.983576,0.791269,0.000000,0
4,1789999601360689398,0.983783,0.822721,0.000000,0
5,1789999601361125232,0.988942,0.827549,0.000000,0
6,1789999601361561046,0.990476,0.778648,0.000000,0
7,1789999601361981511,0.990258,0.795021,0.000000,0
8,1789999601362434515,0.991100,0.760920,0.000000,0
9,1789999601362888569,0.990327,0.752701,0.000000,0
10,1789999601363335653,0.991001,0.755039,0.748244,1
11,1789999601363776947,0.986157,0.756899,0.000000,0
12,1789999601364183002,0.990981,0.785946,0.000000,0
13,1789999601364613196,0.991298,0.779652,0.000000,0
14,1789999601365024370,0.990457,0.786867,0.000000,0
15,1789999601365430835,0.991625,0.784054,0.000000,0
16,1789999601365881129,0.990912,0.751717,0.000000,0
17,1789999601366316913,0.990862,0.762353,0.000000,0
18,1789999601366747998,0.991457,0.764474,0.000000,0
19,1789999601367154822,0.991397,0.787780,0.000000,0
20,1789999601367590207,0.991576,0.758701,0.000000,0
21,1789999601368002361,0.991021,0.778359,0.771370,1
22,1789999601368433065,0.991506,0.765378,0.000000,0
23,1789999601368836410,0.991110,0.791420,0.000000,0
24,1789999601369278344,0.991774,0.757179,0.000000,0
25,1789999601369712598,0.991547,0.762452,0.000000,0
26,1789999601370113583,0.991695,0.793171,0.000000,0
27,1789999601370522348,0.991685,0.781753,0.000000,0
28,1789999601370922472,0.991111,0.789105,0.000000,0
29,1789999601371362787,0.991556,0.759521,0.000000,0
30,1789999601371803791,0.991318,0.760943,0.000000,0
31,1789999601372238625,0.991665,0.764811,0.000000,0
32,1789999601372683219,0.991744,0.753945,0.000000,0
33,1789999601373094744,0.991655,0.794846,0.000000,0
34,1789999601373530568,0.991893,0.761256,0.000000,0
35,1789999601373965432,0.991001,0.768230,0.000000,0
36,1789999601374371707,0.992091,0.789372,0.000000,0
37,1789999601374781291,0.991546,0.785201,0.778563,1
38,1789999601375214946,0.991526,0.766671,0.000000,0
39,1789999601375647360,0.991913,0.765951,0.000000,0
40,1789999601376085484,0.991794,0.761286,0.000000,0
41,1789999601376520688,0.991834,0.763932,0.000000,0
42,1789999601376923173,0.991278,0.788394,0.000000,0
43,1789999601377358407,0.991596,0.765753,0.000000,0
44,1789999601377778902,0.991496,0.775942,0.000000,0
45,1789999601378183726,0.991695,0.790510,0.783945,1
46,1789999601378585021,0.991863,0.799525,0.000000,0
47,1789999601378991096,0.991239,0.785263,0.000000,0
48,1789999601379426970,0.991665,0.763122,0.000000,0
49,1789999601379870964,0.991278,0.757270,0.000000,0
50,1789999601380306828,0.991556,0.764314,0.000000,0
51,1789999601380708323,0.991496,0.792893,0.000000,0
52,1789999601381140697,0.991695,0.769145,0.000000,0
53,1789999601381574621,0.991646,0.766450,0.000000,0
54,1789999601382014966,0.991377,0.765101,0.000000,0
55,1789999601382420330,0.991635,0.788063,0.000000,0
56,1789999601382856295,0.991665,0.765989,0.000000,0
57,1789999601383296529,0.991655,0.760144,0.753801,1
58,1789999601383729583,0.990961,0.768229,0.000000,0
59,1789999601384163947,0.991130,0.766419,0.000000,0
60,1789999601384595351,0.991061,0.768491,0.761622,1
61,1789999601385015036,0.989862,0.783913,0.000000,0
62,1789999601385449940,0.991804,0.766856,0.000000,0
63,1789999601385852905,0.990931,0.791705,0.000000,0
64,1789999601386289209,0.991219,0.763474,0.000000,0
65,1789999601386719773,0.991408,0.770107,0.000000,0
66,1789999601387119338,0.991338,0.803308,0.000000,0
67,1789999601387549212,0.991487,0.768799,0.000000,0
68,1789999601387948617,0.991685,0.792671,0.000000,0
69,1789999601388374851,0.991527,0.773054,0.000000,0
70,1789999601388774046,0.986640,0.793829,0.000000,0
71,1789999601389207000,0.991418,0.768215,0.000000,0
72,1789999601389638685,0.991556,0.769675,0.000000,0
73,1789999601390067099,0.991576,0.773688,0.000000,0
74,1789999601390491853,0.991785,0.772537,0.000000,0
75,1789999601390888008,0.991288,0.795944,0.000000,0
76,1789999601391318883,0.991477,0.770730,0.000000,0
77,1789999601391753077,0.991744,0.766993,0.000000,0
78,1789999601392188331,0.991556,0.776563,0.000000,0
79,1789999601392618715,0.991516,0.768368,0.000000,0
80,1789999601393026450,0.991278,0.792592,0.000000,0
81,1789999601393462324,0.991615,0.762688,0.756293,1
82,1789999601393908528,0.991308,0.772614,0.000000,0
83,1789999601394341583,0.991447,0.768306,0.000000,0
84,1789999601394776017,0.985181,0.768252,0.000000,0
85,1789999601395180791,0.991775,0.791183,0.000000,0
86,1789999601395612266,0.991734,0.775756,0.769344,1
87,1789999601396049570,0.991586,0.765400,0.000000,0
88,1789999601396481714,0.991883,0.768184,0.000000,0
89,1789999601396917498,0.991349,0.763413,0.000000,0
90,1789999601397320523,0.991744,0.790170,0.000000,0
91,1789999601397750937,0.991706,0.770492,0.000000,0
92,1789999601398183142,0.991586,0.771586,0.000000,0
93,1789999601398615256,0.991685,0.772204,0.000000,0
94,1789999601399025571,0.991923,0.790123,0.000000,0
95,1789999601399457085,0.992121,0.766871,0.000000,0
96,1789999601399871149,0.991070,0.782559,0.000000,0
97,1789999601400303824,0.991457,0.765377,0.000000,0
98,1789999601400734288,0.991705,0.767469,0.000000,0
99,1789999601401167942,0.991615,0.773866,0.000000,0
100,1789999601401598307,0.991635,0.775896,0.000000,0
101,1789999601402029601,0.991516,0.774919,0.768345,1
102,1789999601402456355,0.991774,0.770400,0.000000,0
103,1789999601402853090,0.991268,0.795259,0.000000,0
104,1789999601403283404,0.991705,0.770677,0.000000,0
105,1789999601403687599,0.991516,0.789388,0.000000,0
106,1789999601404113213,0.991556,0.773217,0.000000,0
107,1789999601404540038,0.991675,0.769275,0.000000,0
108,1789999601404969142,0.991467,0.768083,0.000000,0
109,1789999601405397406,0.991933,0.770708,0.764490,1
110,1789999601405834760,0.991121,0.767071,0.000000,0
111,1789999601406261825,0.991477,0.771000,0.000000,0
112,1789999601406687229,0.991516,0.776098,0.000000,0
113,1789999601407082344,0.991635,0.796931,0.000000,0
114,1789999601407480639,0.991675,0.791064,0.784478,1
115,1789999601407908553,0.990941,0.779707,0.000000,0
116,1789999601408335387,0.991467,0.773503,0.000000,0
117,1789999601408760422,0.991913,0.772304,0.000000,0
118,1789999601409192866,0.991506,0.772227,0.000000,0
119,1789999601409589591,0.991685,0.798343,0.000000,0
120,1789999601410021705,0.991249,0.768699,0.000000,0
121,1789999601410455639,0.991764,0.766427,0.000000,0
122,1789999601410882804,0.990545,0.769721,0.000000,0
123,1789999601411279158,0.991230,0.794981,0.000000,0
124,1789999601411676103,0.991804,0.794433,0.787921,1
125,1789999601412105287,0.991884,0.772560,0.000000,0
126,1789999601412531582,0.991625,0.770591,0.000000,0
127,1789999601412961366,0.991536,0.766849,0.760358,1
128,1789999601413388960,0.991478,0.772490,0.765907,1
129,1789999601413818135,0.991011,0.769875,0.762954,1
130,1789999601414246319,0.991675,0.770623,0.764207,1
131,1789999601414682703,0.991586,0.763451,0.000000,0
132,1789999601415080408,0.991367,0.796955,0.000000,0
133,1789999601415511502,0.991656,0.767762,0.761355,1
134,1789999601415911557,0.991258,0.790660,0.000000,0
135,1789999601416346941,0.991794,0.770269,0.000000,0
136,1789999601416785026,0.991040,0.766081,0.000000,0
137,1789999601417194330,0.991576,0.785954,0.779333,1
138,1789999601417627254,0.991497,0.770654,0.000000,0
139,1789999601418060419,0.991784,0.766342,0.000000,0
140,1789999601418462013,0.991853,0.790739,0.000000,0
141,1789999601418895958,0.991130,0.765851,0.000000,0
142,1789999601419339042,0.991744,0.761750,0.000000,0
143,1789999601419781516,0.991387,0.758535,0.000000,0
144,1789999601420215880,0.991526,0.768837,0.000000,0
145,1789999601420650104,0.991993,0.766274,0.000000,0
146,1789999601421054779,0.991367,0.788402,0.000000,0
147,1789999601421488363,0.991655,0.763299,0.000000,0
148,1789999601421890128,0.991090,0.802016,0.794870,1
149,1789999601422325542,0.991834,0.768937,0.000000,0
150,1789999601422757587,0.991724,0.769844,0.000000,0
151,1789999601423173321,0.991675,0.786835,0.000000,0
152,1789999601423605835,0.991695,0.773441,0.000000,0
153,1789999601424047059,0.991626,0.764100,0.000000,0
154,1789999601424479124,0.991536,0.766112,0.000000,0
155,1789999601424889178,0.991288,0.786961,0.000000,0
156,1789999601425322683,0.991496,0.765522,0.759013,1
157,1789999601425753857,0.991615,0.769413,0.000000,0
158,1789999601426183821,0.991496,0.777302,0.000000,0
159,1789999601426583056,0.991615,0.797968,0.000000,0
160,1789999601427024740,0.991298,0.757201,0.000000,0
161,1789999601427451374,0.991924,0.768284,0.000000,0
162,1789999601427878709,0.991070,0.769321,0.762451,1
163,1789999601428305663,0.991754,0.769899,0.000000,0
164,1789999601428733847,0.991656,0.777434,0.000000,0
165,1789999601429131842,0.991734,0.801439,0.794814,1
166,1789999601429560117,0.991724,0.767845,0.761491,1
167,1789999601430002241,0.991050,0.758443,0.000000,0
168,1789999601430429015,0.991566,0.768844,0.000000,0
169,1789999601430862589,0.991001,0.764437,0.000000,0
170,1789999601431291024,0.991258,0.768368,0.000000,0
171,1789999601431717888,0.991536,0.770145,0.000000,0
172,1789999601432113183,0.991367,0.797393,0.790510,1
173,1789999601432540997,0.991675,0.771694,0.000000,0
174,1789999601432939952,0.991219,0.793670,0.000000,0
175,1789999601433369386,0.991715,0.768099,0.000000,0
176,1789999601433816290,0.991437,0.755137,0.000000,0
177,1789999601434247284,0.991646,0.766051,0.000000,0
178,1789999601434643569,0.991853,0.790194,0.000000,0
179,1789999601435044724,0.991586,0.786434,0.000000,0
180,1789999601435484808,0.991972,0.755039,0.000000,0
181,1789999601435912672,0.991606,0.771803,0.000000,0
182,1789999601436344387,0.991734,0.763977,0.000000,0
183,1789999601436777901,0.991814,0.762475,0.000000,0
184,1789999601437205205,0.991308,0.768906,0.000000,0
185,1789999601437607040,0.991685,0.786976,0.000000,0
186,1789999601438004975,0.991437,0.802216,0.000000,0
187,1789999601438433409,0.991744,0.769437,0.000000,0
188,1789999601438859213,0.991349,0.771957,0.000000,0
189,1789999601439284528,0.991645,0.773943,0.000000,0
190,1789999601439715042,0.992042,0.766948,0.000000,0
191,1789999601440117267,0.991586,0.790399,0.000000,0
192,1789999601440558401,0.991675,0.760921,0.754586,1
193,1789999601440960906,0.991120,0.788221,0.000000,0
194,1789999601441360330,0.991685,0.794091,0.000000,0
195,1789999601441799495,0.991427,0.760266,0.000000,0
196,1789999601442235989,0.991675,0.763618,0.000000,0
197,1789999601442635333,0.992033,0.804957,0.000000,0
198,1789999601443070038,0.991397,0.770599,0.000000,0
199,1789999601443511812,0.991695,0.757876,0.000000,0
200,1789999601443943486,0.991239,0.766488,0.000000,0
201,1789999601444382560,0.991665,0.761834,0.000000,0
202,1789999601444827934,0.991289,0.756513,0.000000,0
203,1789999601445234339,0.991724,0.788946,0.000000,0
204,1789999601445634594,0.991477,0.793210,0.000000,0
205,1789999601446034629,0.991546,0.795291,0.000000,0
206,1789999601446466723,0.991715,0.766273,0.000000,0
207,1789999601446870657,0.990922,0.789326,0.000000,0
208,1789999601447272712,0.991754,0.789657,0.000000,0
209,1789999601447683117,0.991794,0.784188,0.000000,0
210,1789999601448084751,0.991615,0.791071,0.000000,0
211,1789999601448517846,0.991992,0.765109,0.000000,0
212,1789999601448951760,0.991486,0.766181,0.000000,0
213,1789999601449392364,0.991824,0.765339,0.000000,0
214,1789999601449811279,0.991427,0.782097,0.000000,0
215,1789999601450221223,0.991477,0.785247,0.000000,0
216,1789999601450624868,0.991645,0.790795,0.000000,0
217,1789999601451062362,0.991526,0.764185,0.000000,0
218,1789999601451497126,0.991576,0.763482,0.000000,0
219,1789999601451928971,0.991249,0.765844,0.000000,0
220,1789999601452362805,0.991715,0.764834,0.000000,0
221,1789999601452811089,0.981631,0.757300,0.000000,0
222,1789999601453212504,0.991675,0.793543,0.000000,0
223,1789999601453648588,0.991586,0.763397,0.756974,1
224,1789999601454089282,0.991030,0.761377,0.000000,0
225,1789999601454522146,0.991427,0.764735,0.000000,0
226,1789999601454954450,0.990804,0.766373,0.000000,0
227,1789999601455388515,0.991744,0.764031,0.757723,1
228,1789999601455793109,0.991288,0.788190,0.000000,0
229,1789999601456197374,0.991308,0.793067,0.000000,0
230,1789999601456628378,0.992091,0.780121,0.000000,0
231,1789999601457072792,0.991418,0.765730,0.000000,0
232,1789999601457504037,0.991615,0.767270,0.000000,0
233,1789999601457908271,0.991180,0.787875,0.000000,0
234,1789999601458344196,0.991249,0.763985,0.000000,0
235,1789999601458787460,0.991328,0.757337,0.000000,0
236,1789999601459193184,0.992101,0.789579,0.000000,0
237,1789999601459621859,0.991903,0.778414,0.772111,1
238,1789999601460026523,0.991665,0.793147,0.000000,0
239,1789999601460426878,0.991695,0.791918,0.000000,0
240,1789999601460862892,0.991496,0.764406,0.000000,0
241,1789999601461296977,0.991417,0.766043,0.000000,0
242,1789999601461704521,0.991348,0.786685,0.000000,0
243,1789999601462139305,0.991359,0.765707,0.000000,0
244,1789999601462570910,0.991477,0.765844,0.000000,0
245,1789999601462976424,0.991169,0.790376,0.000000,0
246,1789999601463392919,0.991239,0.778803,0.000000,0
247,1789999601463828383,0.990634,0.765485,0.000000,0
248,1789999601464228948,0.991427,0.793440,0.000000,0
249,1789999601464634282,0.991388,0.789989,0.000000,0
