round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,639826,678205,1789999601358683711,1789999601358517247,166554,0,0.000000,1,0
1,1,569058,613397,1789999601359333827,1789999601359174738,159189,0,0.000000,1,0
2,1,339313,382622,1789999601359732369,1789999601359707931,112996,0,0.000000,1,0
3,1,255625,297684,1789999601360102021,1789999601360204304,125182,102283,0.000000,1,0
4,1,242195,265144,1789999601360612780,1789999601360689398,106477,76618,0.000000,1,0
5,1,219435,235395,1789999601361036290,1789999601361125232,97124,88942,0.000000,1,0
6,1,165396,182656,1789999601361406632,1789999601361561046,99630,154414,0.000000,1,0
7,1,172906,189436,1789999601361856222,1789999601361981511,94496,125289,0.000000,1,0
8,1,158426,174136,1789999601362254643,1789999601362434515,95002,179872,0.000000,1,0
9,1,147287,162957,1789999601362696984,1789999601362888569,93389,191585,0.000000,1,0
10,1,148146,163806,1789999601363147994,1789999601363335653,94175,187659,0.748244,1,1
11,1,141806,158426,1789999601363590174,1789999601363776947,95521,186773,0.000000,1,0
12,1,144037,159876,1789999601364034375,1789999601364183002,111657,148627,0.000000,1,0
13,1,147117,162817,1789999601364459895,1789999601364613196,98014,153301,0.000000,1,0
14,1,147167,162937,1789999601364877296,1789999601365024370,94611,147074,0.000000,1,0
15,1,143767,164337,1789999601365280057,1789999601365430835,96437,150778,0.000000,1,0
16,1,142458,159828,1789999601365687989,1789999601365881129,93004,193140,0.000000,1,0
17,1,151537,167297,1789999601366143739,1789999601366316913,93290,173174,0.000000,1,0
18,1,143926,159436,1789999601366572609,1789999601366747998,96965,175389,0.000000,1,0
19,1,146177,161566,1789999601367009400,1789999601367154822,93352,145422,0.000000,1,0
20,1,143427,160056,1789999601367408591,1789999601367590207,94448,181616,0.000000,1,0
21,1,143847,159457,1789999601367846181,1789999601368002361,95725,156180,0.771370,1,1
22,1,141307,156507,1789999601368256822,1789999601368433065,96491,176243,0.000000,1,0
23,1,145107,160608,1789999601368695293,1789999601368836410,93658,141117,0.000000,1,0
24,1,143976,159516,1789999601369092244,1789999601369278344,93864,186100,0.000000,1,0
25,1,143717,158686,1789999601369534225,1789999601369712598,95061,178373,0.000000,1,0
26,1,146887,162687,1789999601369975245,1789999601370113583,93227,138338,0.000000,1,0
27,1,143707,159817,1789999601370368406,1789999601370522348,94733,153942,0.000000,1,0
28,1,143247,158697,1789999601370778257,1789999601370922472,95140,144215,0.000000,1,0
29,1,144796,160216,1789999601371180818,1789999601371362787,99195,181969,0.000000,1,0
30,1,142748,158157,1789999601371622760,1789999601371803791,96942,181031,0.000000,1,0
31,1,144577,160067,1789999601372062970,1789999601372238625,94529,175655,0.000000,1,0
32,1,142106,157516,1789999601372493150,1789999601372683219,94485,190069,0.000000,1,0
33,1,160236,176636,1789999601372958520,1789999601373094744,95931,136224,0.000000,1,0
34,1,142727,158686,1789999601373350752,1789999601373530568,93307,179816,0.000000,1,0
35,1,144677,164426,1789999601373793992,1789999601373965432,94874,171440,0.000000,1,0
36,1,144797,163917,1789999601374227912,1789999601374371707,96240,143795,0.000000,1,0
37,1,141498,161068,1789999601374630964,1789999601374781291,93648,150327,0.778563,1,1
38,1,145017,165337,1789999601375041895,1789999601375214946,92433,173051,0.000000,1,0
39,1,142167,162076,1789999601375471836,1789999601375647360,92300,175524,0.000000,1,0
40,1,144787,164686,1789999601375905656,1789999601376085484,93026,179828,0.000000,1,0
41,1,142057,162107,1789999601376343346,1789999601376520688,93422,177342,0.000000,1,0
42,1,141877,161086,1789999601376777377,1789999601376923173,93548,145796,0.000000,1,0
43,1,146137,165606,1789999601377184218,1789999601377358407,93485,174189,0.000000,1,0
44,1,143718,164497,1789999601377617989,1789999601377778902,96851,160913,0.000000,1,0
45,1,145277,165466,1789999601378042630,1789999601378183726,99118,141096,0.783945,1,1
46,1,147436,167286,1789999601378454300,1789999601378585021,94104,130721,0.000000,1,0
47,1,138927,158106,1789999601378839842,1789999601378991096,94340,151254,0.000000,1,0
48,1,141407,161896,1789999601379248253,1789999601379426970,94417,178717,0.000000,1,0
49,1,142407,162397,1789999601379685833,1789999601379870964,94103,185131,0.000000,1,0
50,1,148727,167827,1789999601380135363,1789999601380306828,95109,171465,0.000000,1,0
51,1,143496,163397,1789999601380568763,1789999601380708323,93606,139560,0.000000,1,0
52,1,147857,168056,1789999601380971636,1789999601381140697,97163,169061,0.000000,1,0
53,1,141127,162327,1789999601381401156,1789999601381574621,95029,173465,0.000000,1,0
54,1,143106,163276,1789999601381838226,1789999601382014966,94184,176740,0.000000,1,0
55,1,144947,170506,1789999601382275617,1789999601382420330,95211,144713,0.000000,1,0
56,1,143477,163366,1789999601382682198,1789999601382856295,93807,174097,0.000000,1,0
57,1,142997,162607,1789999601383114648,1789999601383296529,95233,181881,0.753801,1,1
58,1,143337,165828,1789999601383557828,1789999601383729583,92610,171755,0.000000,1,0
59,1,146117,165576,1789999601383989960,1789999601384163947,92987,173987,0.000000,1,0
60,1,147947,167797,1789999601384426050,1789999601384595351,97573,169301,0.761622,1,1
61,1,150846,170566,1789999601384865190,1789999601385015036,95349,149846,0.000000,1,0
62,1,143847,168277,1789999601385275101,1789999601385449940,94835,174839,0.000000,1,0
63,1,143266,163166,1789999601385711741,1789999601385852905,93481,141164,0.000000,1,0
64,1,143957,163536,1789999601386111823,1789999601386289209,92898,177386,0.000000,1,0
65,1,145657,166686,1789999601386551593,1789999601386719773,93755,168180,0.000000,1,0
66,1,157806,177986,1789999601386993664,1789999601387119338,95601,125674,0.000000,1,0
67,1,142777,162826,1789999601387379576,1789999601387549212,94218,169636,0.000000,1,0
68,1,142117,162277,1789999601387808046,1789999601387948617,95364,140571,0.000000,1,0
69,1,143066,162946,1789999601388209027,1789999601388374851,96491,165824,0.000000,1,0
70,1,142927,162867,1789999601388635928,1789999601388774046,93157,138118,0.000000,1,0
71,1,145567,165927,1789999601389035389,1789999601389207000,93493,171611,0.000000,1,0
72,1,144167,164706,1789999601389468290,1789999601389638685,91690,170395,0.000000,1,0
73,1,150757,171187,1789999601389904391,1789999601390067099,91906,162708,0.000000,1,0
74,1,146487,167116,1789999601390327422,1789999601390491853,94583,164431,0.000000,1,0
