sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780313784907661311,1780313783992623023,1780313783992623453,1780313784908370025,-915038288,915746572,915392430,354142,915473226,248916
2,1780313784908378255,1780313783993332553,1780313783993332863,1780313784909048548,-915045702,915715685,915380693,334991,915473226,248916
3,1780313784909058698,1780313783993884424,1780313783993884664,1780313784909623181,-915174274,915738517,915456395,282121,915473226,248916
4,1780313784909630951,1780313783994425524,1780313783994425764,1780313784910159095,-915205427,915733331,915469379,263952,915473226,248916
5,1780313784910166645,1780313783994946144,1780313783994946484,1780313784910678018,-915220501,915731534,915476017,255516,915473226,248916
6,1780313784910685558,1780313783995473465,1780313783995473665,1780313784911206171,-915212093,915732506,915472299,260206,915473226,248916
7,1780313784911213761,1780313783996022635,1780313783996022905,1780313784911756124,-915191126,915733219,915462172,271046,915473226,248916
8,1780313784911763854,1780313783996558096,1780313783996558366,1780313784912292487,-915205758,915734121,915469939,264181,915473226,248916
9,1780313784912300747,1780313783997095766,1780313783997096026,1780313784912828650,-915204981,915732624,915468802,263821,915473226,248916
10,1780313784912836540,1780313783997559086,1780313783997559266,1780313784913250722,-915277454,915691456,915484455,207001,915473226,248916
11,1780313784913258372,1780313783998060137,1780313783998060547,1780313784913794906,-915198235,915734359,915466297,268062,915473226,248916
12,1780313784913803306,1780313783998588897,1780313783998589117,1780313784914323409,-915214409,915734292,915474350,259941,915473226,248916
13,1780313784914331349,1780313783999122647,1780313783999122837,1780313784914857152,-915208702,915734315,915471508,262806,915473226,248916
14,1780313784914866122,1780313783999588058,1780313783999588218,1780313784915282304,-915278064,915694086,915486075,208011,915473226,248916
15,1780313784915289814,1780313784000089198,1780313784000089428,1780313784915824697,-915200616,915735269,915467942,267326,915473226,248916
16,1780313784915832287,1780313784000620578,1780313784000620748,1780313784916352230,-915211709,915731482,915471595,259886,915473226,248916
17,1780313784916359700,1780313784001148499,1780313784001148699,1780313784916880283,-915211201,915731584,915471392,260191,915473226,248916
18,1780313784916888293,1780313784001605739,1780313784001605889,1780313784917298237,-915282554,915692348,915487451,204897,915473226,248916
19,1780313784917306007,1780313784002104879,1780313784002105069,1780313784917836939,-915201128,915731870,915466499,265371,915473226,248916
20,1780313784917844860,1780313784002634390,1780313784002634560,1780313784918365492,-915210470,915730932,915470701,260231,915473226,248916
21,1780313784918372912,1780313784003162320,1780313784003162500,1780313784918896445,-915210592,915733945,915472268,261676,915473226,248916
22,1780313784918904085,1780313784003625180,1780313784003625320,1780313784919357528,-915278905,915732208,915505556,226651,915473226,248916
23,1780313784919365378,1780313784004165291,1780313784004165441,1780313784919860711,-915200087,915695270,915447678,247591,915473226,248916
24,1780313784919868161,1780313784004656251,1780313784004656421,1780313784920350103,-915211910,915693682,915452796,240886,915473226,248916
25,1780313784920357663,1780313784005144751,1780313784005144921,1780313784920883247,-915212912,915738326,915475619,262707,915473226,248916
26,1780313784920891147,1780313784005609932,1780313784005610052,1780313784921302939,-915281215,915692887,915487051,205836,915473226,248916
27,1780313784921310280,1780313784006111412,1780313784006111572,1780313784921843732,-915198868,915732160,915465514,266646,915473226,248916
28,1780313784921851332,1780313784006635282,1780313784006635462,1780313784922366495,-915216050,915731033,915473541,257491,915473226,248916
29,1780313784922375115,1780313784007165643,1780313784007165813,1780313784922861908,-915209472,915696095,915452783,243311,915473226,248916
30,1780313784922869578,1780313784007589123,1780313784007589233,1780313784923282100,-915280455,915692867,915486661,206206,915473226,248916
31,1780313784923289800,1780313784008088823,1780313784008088983,1780313784923793423,-915200977,915704440,915452708,251731,915473226,248916
32,1780313784923801003,1780313784008581414,1780313784008581574,1780313784924322677,-915219589,915741103,915480346,260757,915473226,248916
33,1780313784924330107,1780313784009112834,1780313784009112984,1780313784924853850,-915217273,915740866,915479069,261796,915473226,248916
34,1780313784924861790,1780313784009586324,1780313784009586574,1780313784925294782,-915275466,915708208,915491837,216371,915473226,248916
35,1780313784925303572,1780313784010101195,1780313784010101375,1780313784925834035,-915202377,915732660,915467518,265141,915473226,248916
36,1780313784925842085,1780313784010623175,1780313784010623345,1780313784926356238,-915218910,915732893,915475901,256991,915473226,248916
37,1780313784926364048,1780313784011147595,1780313784011147765,1780313784926881691,-915216453,915733926,915475189,258736,915473226,248916
38,1780313784926890211,1780313784011607996,1780313784011608126,1780313784927298333,-915282215,915690207,915486211,203996,915473226,248916
39,1780313784927306213,1780313784012102166,1780313784012102316,1780313784927834167,-915204047,915731851,915467949,263902,915473226,248916
40,1780313784927841657,1780313784012628896,1780313784012629116,1780313784928359130,-915212761,915730014,915471387,258626,915473226,248916
41,1780313784928366730,1780313784013155777,1780313784013155927,1780313784928885583,-915210953,915729656,915470304,259351,915473226,248916
42,1780313784928893303,1780313784013611237,1780313784013611517,1780313784929311015,-915282066,915699498,915490782,208716,915473226,248916
43,1780313784929318435,1780313784014119647,1780313784014119807,1780313784929851148,-915198788,915731341,915465064,266276,915473226,248916
44,1780313784929859248,1780313784014644088,1780313784014644258,1780313784930376731,-915215160,915732473,915473816,258656,915473226,248916
45,1780313784930385221,1780313784015172228,1780313784015172388,1780313784930906574,-915212993,915734186,915473589,260596,915473226,248916
46,1780313784930914094,1780313784015634058,1780313784015634208,1780313784931326237,-915280036,915692029,915486032,205996,915473226,248916
47,1780313784931334177,1780313784016134859,1780313784016135019,1780313784931868900,-915199318,915733881,915466599,267281,915473226,248916
48,1780313784931876510,1780313784016661049,1780313784016661179,1780313784932391323,-915215461,915730144,915472802,257341,915473226,248916
