round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790175661123016754,0.995152,0.971407,0.966697,1
1,1790175661123892252,0.984836,0.796198,0.784125,1
2,1790175661124704071,0.990219,0.554348,0.548926,1
3,1790175661125100516,0.992369,0.927021,0.919947,1
4,1790175661125485661,0.992518,0.924087,0.917173,1
5,1790175661125899036,0.991754,0.770360,0.000000,0
6,1790175661126358220,0.920315,0.992687,0.913585,1
7,1790175661126738755,0.992588,0.836718,0.830516,1
8,1790175661127535174,0.992627,0.528447,0.524551,1
9,1790175661127920559,0.992469,0.919046,0.912124,1
10,1790175661128338993,0.992737,0.768445,0.762864,1
11,1790175661128757958,0.988813,0.765920,0.757352,1
12,1790175661129177262,0.992607,0.893117,0.886514,1
13,1790175661129568507,0.992578,0.794830,0.788931,1
14,1790175661129954642,0.992240,0.787622,0.781510,1
15,1790175661130339267,0.992816,0.803589,0.000000,0
16,1790175661131103077,0.992379,0.627392,0.622611,1
17,1790175661131486022,0.993005,0.918421,0.911997,1
18,1790175661131872897,0.992687,0.788181,0.782417,1
19,1790175661132254642,0.992905,0.794314,0.788678,1
20,1790175661133020131,0.991587,0.540332,0.535786,1
21,1790175661133404956,0.992945,0.797976,0.792346,1
22,1790175661133792131,0.992201,0.801262,0.795013,1
23,1790175661134178486,0.992727,0.798239,0.792433,1
24,1790175661134799858,0.784242,0.991992,0.777962,1
25,1790175682161849043,0.383358,0.982210,0.376538,1
26,1790175682163089766,0.995958,0.978925,0.974969,1
27,1790175682163992674,0.984816,0.624119,0.614643,1
28,1790175682164443998,0.984639,0.840483,0.827573,1
29,1790175682165615593,0.992131,0.387974,0.000000,0
30,1790175682166411602,0.992369,0.531931,0.000000,0
31,1790175682166810997,0.992766,0.778873,0.773239,1
32,1790175682167204821,0.992618,0.911077,0.904352,1
33,1790175682167971911,0.992449,0.540629,0.536547,1
34,1790175682168367016,0.992359,0.783325,0.777340,1
35,1790175682169533001,0.992359,0.359595,0.356847,1
36,1790175682169932925,0.992240,0.777559,0.000000,0
37,1790175685175617917,0.984009,0.372478,0.366522,1
38,1790175685176205249,0.992162,0.968469,0.960878,1
39,1790175685177076918,0.984186,0.612232,0.602550,1
40,1790175685177962276,0.984127,0.631085,0.621068,1
41,1790175685178656547,0.753372,0.991090,0.746660,1
42,1790175685179054002,0.991397,0.828343,0.821217,1
43,1790175685180236406,0.991377,0.415577,0.411993,1
44,1790175685180661161,0.992270,0.764650,0.758739,1
45,1790175685181482400,0.992270,0.718072,0.712521,1
46,1790175685181875364,0.992489,0.907776,0.900958,1
47,1790175685182303649,0.992151,0.762253,0.756270,1
48,1790175685182726243,0.992498,0.885026,0.000000,0
49,1790175685183154958,0.992161,0.755469,0.749546,1
50,1790175685183582112,0.992478,0.758490,0.752785,1
51,1790175685184011736,0.992022,0.757770,0.751724,1
52,1790175685185219630,0.991824,0.348943,0.346090,1
53,1790175685185643435,0.992210,0.769467,0.763473,1
54,1790175685186049959,0.992230,0.924882,0.917696,1
55,1790175685186484293,0.992549,0.760822,0.755153,1
56,1790175685186886148,0.992459,0.908429,0.901578,1
57,1790175685187281833,0.991863,0.922970,0.915460,1
58,1790175685187708197,0.992667,0.757345,0.751792,1
