round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,370727,413417,1790175661123131561,1790175661123016754,114897,0,0.966697,1,1
1,2,566165,260808,1790175661123778206,1790175661123892252,101523,114046,0.784125,1,1
2,1,190789,207029,1790175661124208563,1790175661124704071,81989,495508,0.548926,1,1
3,2,295217,151359,1790175661125099877,1790175661125100516,77591,639,0.919947,1,1
4,2,283327,145479,1790175661125478984,1790175661125485661,75143,6677,0.917173,1,1
5,1,130789,144969,1790175661125710203,1790175661125899036,75375,188833,0.000000,1,0
6,3,429166,142349,1790175661126421727,1790175661126358220,128207,0,0.913585,1,1
7,1,127639,146939,1790175661126631416,1790175661126738755,76669,107339,0.830516,1,1
8,1,136309,151159,1790175661126969663,1790175661127535174,73634,565511,0.524551,1,1
9,2,285919,151539,1790175661127912577,1790175661127920559,78467,7982,0.912124,1,1
10,1,129149,144619,1790175661128145535,1790175661128338993,76900,193458,0.762864,1,1
11,1,129119,143999,1790175661128561952,1790175661128757958,77322,196006,0.757352,1,1
12,2,284308,144388,1790175661129136808,1790175661129177262,72885,40454,0.886514,1,1
13,1,133799,149259,1790175661129414405,1790175661129568507,73137,154102,0.788931,1,1
14,1,129139,144299,1790175661129787313,1790175661129954642,89789,167329,0.781510,1,1
15,1,133039,147848,1790175661130194320,1790175661130339267,75321,144947,0.000000,1,0
16,2,279448,146399,1790175661130711206,1790175661131103077,73866,391871,0.622611,1,1
17,2,279288,144029,1790175661131473321,1790175661131486022,72728,12701,0.911997,1,1
18,1,128589,143499,1790175661131704519,1790175661131872897,73770,168378,0.782417,1,1
19,1,134309,148949,1790175661132098046,1790175661132254642,73013,156596,0.788678,1,1
20,1,133729,148569,1790175661132477833,1790175661133020131,78278,542298,0.535786,1,1
21,1,142049,162718,1790175661133258398,1790175661133404956,76030,146558,0.792346,1,1
22,1,139369,159858,1790175661133644515,1790175661133792131,75433,147616,0.795013,1,1
23,1,135919,154969,1790175661134027463,1790175661134178486,76655,151023,0.792433,1,1
24,4,590725,155469,1790175661134866726,1790175661134799858,66978,0,0.777962,1,1
25,1,808938,862947,1790175682162204043,1790175682161849043,355110,0,0.376538,1,1
26,2,1065825,566852,1790175682163346157,1790175682163089766,256481,0,0.974969,1,1
27,1,256926,304726,1790175682163668742,1790175682163992674,143922,323932,0.614643,1,1
28,1,217547,239036,1790175682164410292,1790175682164443998,140541,33706,0.827573,1,1
29,1,198827,219077,1790175682164809326,1790175682165615593,113790,806267,0.000000,1,0
30,1,132539,148709,1790175682165883641,1790175682166411602,104680,527961,0.000000,1,0
31,1,128708,143828,1790175682166662660,1790175682166810997,108099,148337,0.773239,1,1
32,2,275236,141248,1790175682167212052,1790175682167204821,101890,0,0.904352,1,1
33,1,130528,150518,1790175682167455478,1790175682167971911,102928,516433,0.536547,1,1
34,1,129638,145018,1790175682168223577,1790175682168367016,101388,143439,0.777340,1,1
35,1,125019,140218,1790175682168610422,1790175682169533001,102907,922579,0.356847,1,1
36,1,128298,143628,1790175682169782156,1790175682169932925,102437,150769,0.000000,1,0
37,2,1369094,740463,1790175685174979842,1790175685175617917,254656,638075,0.366522,1,1
38,1,497054,541684,1790175685176427496,1790175685176205249,222337,0,0.960878,1,1
39,1,235988,280067,1790175685176723023,1790175685177076918,115289,353895,0.602550,1,1
40,2,396215,201288,1790175685177612682,1790175685177962276,118891,349594,0.621068,1,1
41,4,649722,146109,1790175685178749910,1790175685178656547,159262,0,0.746660,1,1
42,1,134058,149728,1790175685178967907,1790175685179054002,104403,86095,0.821217,1,1
43,2,283647,145558,1790175685179459802,1790175685180236406,105465,776604,0.411993,1,1
44,1,135319,150618,1790175685180495760,1790175685180661161,103625,165401,0.758739,1,1
45,3,484796,178128,1790175685181266702,1790175685181482400,106558,215698,0.712521,1,1
46,2,273536,142558,1790175685181880054,1790175685181875364,108179,0,0.900958,1,1
47,1,131898,147198,1790175685182133631,1790175685182303649,109729,170018,0.756270,1,1
48,2,274267,143389,1790175685182705245,1790175685182726243,102580,20998,0.000000,1,0
49,1,132629,147908,1790175685182978662,1790175685183154958,103350,176296,0.749546,1,1
50,1,131449,146628,1790175685183406777,1790175685183582112,102591,175335,0.752785,1,1
51,1,133189,148168,1790175685183835162,1790175685184011736,106093,176574,0.751724,1,1
52,1,134188,149278,1790175685184269387,1790175685185219630,106875,950243,0.346090,1,1
53,1,139148,154498,1790175685185484553,1790175685185643435,107765,158882,0.763473,1,1
54,2,301366,164518,1790175685186078816,1790175685186049959,107776,0,0.917696,1,1
55,1,136699,155728,1790175685186315844,1790175685186484293,108067,168449,0.755153,1,1
56,2,278477,143519,1790175685186892047,1790175685186886148,109408,0,0.901578,1,1
57,2,290848,156438,1790175685187303703,1790175685187281833,102689,0,0.915460,1,1
58,1,129238,144578,1790175685187531030,1790175685187708197,105210,177167,0.751792,1,1
59,1,128508,145058,1790175685187958885,1790175685188113012,104950,154127,0.768729,1,1
60,3,435675,150538,1790175685188671347,1790175685188908381,105132,237034,0.707672,1,1
61,1,136378,152568,1790175685189168501,1790175685189728591,104532,560090,0.509084,1,1
62,1,134529,150219,1790175685189985502,1790175685190152805,102815,167303,0.756535,1,1
63,1,132199,147609,1790175685190405228,1790175685190579959,105916,174731,0.752860,1,1
64,2,280327,146838,1790175685190982771,1790175685190982734,104166,0,0.893902,1,1
65,1,129788,144348,1790175685191234638,1790175685191408608,103507,173970,0.753900,1,1
66,1,129888,144848,1790175685191658413,1790175685191842613,107057,184200,0.746039,1,1
67,1,135738,150468,1790175685192103138,1790175685192244117,102718,140979,0.777006,1,1
68,3,441295,163838,1790175685192804730,1790175685192712141,156318,0,0.920122,1,1
69,2,1646383,776271,1790175688197844517,1790175688198015479,243508,170962,0.614054,1,1
70,4,2555433,444503,1790175691204568890,1790175691204466579,102401,0,0.973790,1,1
71,2,453482,210272,1790175691205080380,1790175691205020082,122396,0,0.956877,1,1
72,1,189203,204672,1790175691205350980,1790175691205467956,75307,116976,0.810659,1,1
73,1,140916,154945,1790175691205701468,1790175691205871920,68319,170452,0.781542,1,1
74,1,138995,153145,1790175691206107492,1790175691206273005,69228,165513,0.784886,1,1
75,2,281889,145384,1790175691206640162,1790175691206681000,67548,40838,0.891296,1,1
76,1,130165,144084,1790175691206894642,1790175691207868734,70278,974092,0.350699,1,1
77,1,140495,154434,1790175691208102906,1790175691208270578,69419,167672,0.781918,1,1
78,1,135755,149724,1790175691208491631,1790175691209477492,69779,985861,0.345713,1,1
79,2,278759,145045,1790175691209842640,1790175691209875317,67109,32677,0.898320,1,1
80,1,140794,154874,1790175691210105210,1790175691210301591,67189,196381,0.757595,1,1
81,1,134785,148625,1790175691210519604,1790175691210727556,68348,207952,0.753530,1,1
82,2,284829,146895,1790175691211096582,1790175691211132080,66658,35498,0.895549,1,1
83,1,129615,142574,1790175691211343403,1790175691211556845,67687,213442,0.751618,1,1
84,1,132956,146126,1790175691211772647,1790175691212741799,68209,969152,0.352835,1,1
85,1,143944,158834,1790175691212971121,1790175691213165143,69158,194022,0.757558,1,1
86,1,132455,147845,1790175691213395465,1790175691213973613,69957,578148,0.520559,1,1
87,3,429233,151854,1790175691214490363,1790175691214751632,72980,261269,0.717370,1,1
88,1,127505,140974,1790175691214968576,1790175691215171847,69589,203271,0.757951,1,1
89,2,273660,140995,1790175691215530885,1790175691215572392,66138,41507,0.891251,1,1
90,1,130095,143274,1790175691215784155,1790175691215970446,67989,186291,0.772089,1,1
91,2,272550,141784,1790175691216327794,1790175691217165020,69659,837226,0.401235,1,1
92,3,455573,164395,1790175691217706312,1790175691217650133,122377,0,0.000000,1,0
93,1,134335,148054,1790175691217922814,1790175691218040498,69349,117684,0.822589,1,1
94,1,133435,147165,1790175691218259791,1790175691218441573,67989,181782,0.774291,1,1
95,1,130115,143794,1790175691218655396,1790175691218870917,68098,215521,0.750012,1,1
96,2,293489,143095,1790175691219253243,1790175691219678446,67238,425203,0.607476,1,1
97,4,600957,140105,1790175691220362141,1790175691220483246,66847,121105,0.825176,1,1
98,1,129266,142195,1790175691220694579,1790175691220907800,70548,213221,0.751574,1,1
99,1,138175,152695,1790175691221133562,1790175691221333294,66448,199732,0.761005,1,1
100,1,130255,143875,1790175691221545766,1790175691221729459,67838,183693,0.773827,1,1
101,3,464632,183943,1790175691222277418,1790175691222220993,120793,0,0.923828,1,1
102,1,130355,144035,1790175691222488180,1790175691222609588,68005,121408,0.823100,1,1
103,1,130065,143845,1790175691222823907,1790175691223015282,69375,191375,0.768069,1,1
104,1,132695,146694,1790175691223234102,1790175691223424217,68215,190115,0.768421,1,1
105,1,130425,144286,1790175691223639066,1790175691223847931,67666,208865,0.755099,1,1
106,1,135475,150084,1790175691224067211,1790175691224633851,73185,566640,0.525843,1,1
107,1,143354,156774,1790175691224866390,1790175691225057655,71055,191265,0.760616,1,1
108,1,144424,158514,1790175691225289174,1790175691225463250,69105,174076,0.779746,1,1
109,2,275600,142794,1790175691225823814,1790175691225855495,66315,31681,0.900956,1,1
110,1,138085,153094,1790175691226075204,1790175691226649554,68456,574350,0.000000,1,0
111,1,132275,145504,1790175691226865865,1790175691227424184,69297,558319,0.531351,1,1
112,7,1007642,142385,1790175691228518322,1790175691228461490,121909,0,0.514927,1,1
113,1,129135,142635,1790175691228729023,1790175691228862045,65441,133022,0.814747,1,1
114,1,139795,154094,1790175691229083430,1790175691230040319,68563,956889,0.356420,1,1
115,1,133125,147354,1790175691230259756,1790175691231202494,68683,942738,0.361788,1,1
116,1,134085,147784,1790175691231422092,1790175691231622328,66873,200236,0.761034,1,1
117,1,129745,143284,1790175691231835176,1790175691232057572,66893,222396,0.744125,1,1
118,3,480272,197572,1790175691232623746,1790175691232879901,73513,256155,0.717548,1,1
119,3,424793,144585,1790175691233395407,1790175691233653831,69344,258424,0.717619,1,1
120,1,129115,143435,1790175691233869009,1790175691234043536,67784,174527,0.781542,1,1
121,1,135475,149215,1790175691234263394,1790175691234465220,67634,201826,0.759309,1,1
122,1,131035,144175,1790175691234680388,1790175691234886055,68783,205667,0.757435,1,1
123,1,138035,151574,1790175691235109482,1790175691235308169,67143,198687,0.759249,1,1
124,1,130765,144374,1790175691235521946,1790175691235728853,68953,206907,0.756854,1,1
125,2,283149,149744,1790175691236097635,1790175691236525713,67813,428078,0.604318,1,1
126,1,131645,145475,1790175691236741700,1790175691236955137,68572,213437,0.751198,1,1
127,1,130425,144444,1790175691237170914,1790175691237344032,68533,173118,0.781323,1,1
128,1,129255,143154,1790175691237558309,1790175691237733427,67433,175118,0.780620,1,1
129,1,125955,140275,1790175691237943044,1790175691238154701,67283,211657,0.753907,1,1
130,1,138085,151834,1790175691238376928,1790175691238952491,71543,575563,0.523006,1,1
131,1,128005,141815,1790175691239168748,1790175691239374365,66763,205617,0.757610,1,1
132,2,275720,146254,1790175691239732537,1790175691239791810,71662,59273,0.876912,1,1
133,1,133575,148574,1790175691240012446,1790175691240210524,67172,198078,0.762116,1,1
134,1,128255,141315,1790175691240422010,1790175691241014063,68012,592053,0.513698,1,1
135,1,131574,144785,1790175691241230629,1790175691241440798,68131,210169,0.753221,1,1
136,1,131976,144796,1790175691241656794,1790175691241861772,67842,204978,0.757292,1,1
137,1,140285,154814,1790175691242085108,1790175691242633162,66202,548054,0.535673,1,1
138,2,282069,148884,1790175691242999333,1790175691243059526,68352,60193,0.873701,1,1
139,2,276170,141714,1790175691243419677,1790175691243483421,64881,63744,0.000000,1,0
140,1,128845,141555,1790175691243692246,1790175691243904435,70750,212189,0.752920,1,1
141,2,282139,142795,1790175691244273244,1790175691245101819,68412,828575,0.405690,1,1
142,1,133695,147524,1790175691245319695,1790175691245525484,67901,205789,0.000000,1,0
