round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,492560,503150,1790175661123292224,1790175661123016754,275560,0,0.966697,1,1
1,2,810926,414418,1790175661124135231,1790175661123892252,260270,0,0.784125,1,1
2,2,790716,383448,1790175661124951768,1790175661124704071,264937,0,0.548926,1,1
3,1,370978,379798,1790175661125349046,1790175661125100516,248610,0,0.919947,1,1
4,1,363757,371398,1790175661125730383,1790175661125485661,272213,0,0.917173,1,1
5,1,379388,387388,1790175661126146602,1790175661125899036,247646,0,0.000000,1,0
6,1,362948,369978,1790175661126525970,1790175661126358220,251141,0,0.913585,1,1
7,1,362838,370008,1790175661126981049,1790175661126738755,284025,0,0.830516,1,1
8,2,746245,377798,1790175661127782795,1790175661127535174,247711,0,0.524551,1,1
9,1,363798,370368,1790175661128164203,1790175661127920559,291424,0,0.912124,1,1
10,1,362507,370087,1790175661128583391,1790175661128338993,285809,0,0.762864,1,1
11,1,364607,371298,1790175661128998409,1790175661128757958,290332,0,0.757352,1,1
12,1,368307,375597,1790175661129425478,1790175661129177262,248306,0,0.886514,1,1
13,1,376148,383858,1790175661129816876,1790175661129568507,248449,0,0.788931,1,1
14,1,370838,378148,1790175661130203384,1790175661129954642,248822,0,0.781510,1,1
15,1,370238,377798,1790175661130588742,1790175661130339267,249555,0,0.000000,1,0
16,2,746745,378627,1790175661131351547,1790175661131103077,248540,0,0.622611,1,1
17,1,370128,377728,1790175661131737565,1790175661131486022,251613,0,0.911997,1,1
18,1,366948,374298,1790175661132120273,1790175661131872897,247466,0,0.782417,1,1
19,1,365347,373548,1790175661132501010,1790175661132254642,246448,0,0.788678,1,1
20,2,750385,382548,1790175661133268506,1790175661133020131,248445,0,0.535786,1,1
21,1,368348,375718,1790175661133652934,1790175661133404956,248048,0,0.792346,1,1
22,1,372138,379738,1790175661134040432,1790175661133792131,248371,0,0.795013,1,1
23,1,369567,376818,1790175661134425519,1790175661134178486,247093,0,0.792433,1,1
24,1,365797,372977,1790175661134810067,1790175661134799858,251524,0,0.777962,1,1
25,1,892560,925210,1790175682161300507,1790175682161849043,312213,548536,0.376538,1,1
26,2,1172962,575966,1790175682163373488,1790175682163089766,283922,0,0.974969,1,1
27,2,855149,445525,1790175682164257708,1790175682163992674,275824,0,0.614643,1,1
28,1,421784,433405,1790175682164705722,1790175682164443998,278325,0,0.827573,1,1
29,3,1153262,391154,1790175682165885855,1790175682165615593,286332,0,0.000000,1,0
30,2,760938,381994,1790175682166673493,1790175682166411602,261981,0,0.000000,1,0
31,1,372684,385224,1790175682167076527,1790175682166810997,265620,0,0.773239,1,1
32,1,369853,381214,1790175682167467821,1790175682167204821,263090,0,0.904352,1,1
33,2,749577,385194,1790175682168237349,1790175682167971911,265508,0,0.536547,1,1
34,1,373684,386614,1790175682168631994,1790175682168367016,265058,0,0.777340,1,1
35,3,1145152,389774,1790175682169798176,1790175682169533001,265265,0,0.356847,1,1
36,1,376064,389114,1790175682170198060,1790175682169932925,265235,0,0.000000,1,0
37,1,754023,788134,1790175685175978888,1790175685175617917,361101,0,0.366522,1,1
38,1,422418,436668,1790175685176474637,1790175685176205249,269468,0,0.960878,1,1
39,2,833274,447818,1790175685177333611,1790175685177076918,267354,0,0.602550,1,1
40,2,861745,431817,1790175685178221707,1790175685177962276,271761,0,0.621068,1,1
41,1,388967,400017,1790175685178636704,1790175685178656547,259802,19843,0.746660,1,1
42,1,378137,389617,1790175685179308316,1790175685179054002,284004,0,0.821217,1,1
43,3,1141679,386587,1790175685180492296,1790175685180236406,292881,0,0.411993,1,1
44,1,374287,385117,1790175685180916834,1790175685180661161,303794,0,0.758739,1,1
45,2,758713,384156,1790175685181736758,1790175685181482400,254438,0,0.712521,1,1
46,1,372047,382997,1790175685182130665,1790175685181875364,297132,0,0.900958,1,1
47,1,370906,381817,1790175685182556012,1790175685182303649,293674,0,0.756270,1,1
48,1,371857,383607,1790175685182981780,1790175685182726243,296317,0,0.000000,1,0
49,1,376226,391057,1790175685183411557,1790175685183154958,295520,0,0.749546,1,1
50,1,374547,385587,1790175685183837735,1790175685183582112,296043,0,0.752785,1,1
51,1,375056,386216,1790175685184265872,1790175685184011736,295307,0,0.751724,1,1
52,3,1152900,385476,1790175685185472773,1790175685185219630,293154,0,0.346090,1,1
53,1,383317,395577,1790175685185909431,1790175685185643435,266086,0,0.763473,1,1
54,1,376267,387007,1790175685186306488,1790175685186049959,297399,0,0.917696,1,1
55,1,379126,391366,1790175685186745105,1790175685186484293,260912,0,0.755153,1,1
56,1,378896,390856,1790175685187145422,1790175685186886148,259354,0,0.901578,1,1
57,1,368396,379116,1790175685187533799,1790175685187281833,297677,0,0.915460,1,1
58,1,382087,393667,1790175685187974197,1790175685187708197,266080,0,0.751792,1,1
59,1,381897,394527,1790175685188375974,1790175685188113012,263052,0,0.768729,1,1
60,2,767253,390917,1790175685189164147,1790175685188908381,295997,0,0.707672,1,1
61,2,769494,390607,1790175685189986442,1790175685189728591,292481,0,0.509084,1,1
62,1,373576,388036,1790175685190407349,1790175685190152805,296625,0,0.756535,1,1
63,1,379177,392207,1790175685190841777,1790175685190579959,261898,0,0.752860,1,1
64,1,375397,390397,1790175685191238654,1790175685190982734,294200,0,0.893902,1,1
65,1,372086,384056,1790175685191662811,1790175685191408608,296124,0,0.753900,1,1
66,1,381307,394587,1790175685192104059,1790175685191842613,261636,0,0.746039,1,1
67,1,379797,392957,1790175685192505706,1790175685192244117,261659,0,0.777006,1,1
68,1,375367,386427,1790175685192902323,1790175685192712141,261093,0,0.920122,1,1
69,1,748275,783155,1790175688198370616,1790175688198015479,355267,0,0.614054,1,1
70,2,1313500,491766,1790175691204731827,1790175691204466579,265338,0,0.973790,1,1
71,1,439676,451427,1790175691205233863,1790175691205020082,231811,0,0.956877,1,1
72,1,435406,452416,1790175691205697559,1790175691205467956,240783,0,0.810659,1,1
73,1,377887,394287,1790175691206101496,1790175691205871920,244196,0,0.781542,1,1
