count_index,ts_swap,werner,success_bit
0,1789567675335906083,0.000000,0
1,1789567675336335558,0.000000,0
2,1789567675336752922,0.000000,0
3,1789567675337160127,0.000000,0
4,1789567675337568031,0.000000,0
5,1789567675337975786,0.000000,0
6,1789567675338382461,0.000000,0
7,1789567675338789365,0.000000,0
8,1789567675339196000,0.000000,0
9,1789567675339606334,0.931000,1
10,1789567675340013459,0.931000,1
11,1789567675340420464,0.000000,0
12,1789567675340827718,0.000000,0
13,1789567675341235183,0.000000,0
14,1789567675341642797,0.931000,1
15,1789567675342049942,0.000000,0
16,1789567675342456887,0.000000,0
17,1789567675342864071,0.000000,0
18,1789567675343270956,0.000000,0
19,1789567675343678151,0.000000,0
20,1789567675344084975,0.000000,0
21,1789567675344491940,0.000000,0
22,1789567675344898954,0.000000,0
23,1789567675345306379,0.000000,0
24,1789567675345713504,0.931000,1
25,1789567675346120568,0.000000,0
26,1789567675346527343,0.000000,0
27,1789567675346934667,0.000000,0
28,1789567675347341652,0.000000,0
29,1789567675347748787,0.000000,0
30,1789567675348155671,0.000000,0
31,1789567675348562616,0.000000,0
32,1789567675348969701,0.931000,1
33,1789567675349377335,0.000000,0
34,1789567675349784490,0.000000,0
35,1789567675350191344,0.000000,0
36,1789567675350598549,0.000000,0
37,1789567675351005544,0.000000,0
38,1789567675351412698,0.000000,0
39,1789567675351820083,0.000000,0
40,1789567675352226917,0.000000,0
41,1789567675352634302,0.000000,0
42,1789567675353041397,0.931000,1
43,1789567675353449021,0.000000,0
44,1789567675353856436,0.000000,0
45,1789567675354263170,0.931000,1
46,1789567675354670145,0.000000,0
47,1789567675355076950,0.000000,0
48,1789567675355483934,0.000000,0
49,1789567675355891209,0.000000,0
50,1789567675356297824,0.931000,1
51,1789567675356704748,0.000000,0
52,1789567675357111843,0.000000,0
53,1789567675357522297,0.000000,0
54,1789567675357929942,0.931000,1
55,1789567675358336957,0.000000,0
56,1789567675358744271,0.000000,0
57,1789567675359151506,0.931000,1
58,1789567675359558600,0.000000,0
59,1789567675359965855,0.000000,0
60,1789567675360372780,0.000000,0
61,1789567675360779784,0.931000,1
62,1789567675361186769,0.000000,0
63,1789567675361594573,0.000000,0
64,1789567675362002298,0.000000,0
