count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567653108361788,527896,0.000000,0
1,1789567653108786122,330874,0.000000,0
2,1789567653109234626,287974,0.931000,1
3,1789567653109643181,289304,0.000000,0
4,1789567653110050405,272764,0.000000,0
5,1789567653110457250,273004,0.000000,0
6,1789567653110864454,272874,0.000000,0
7,1789567653111271239,271844,0.000000,0
8,1789567653111678324,270453,0.000000,0
9,1789567653112085108,269244,0.000000,0
10,1789567653112491993,270543,0.000000,0
11,1789567653112898988,273333,0.000000,0
12,1789567653113306422,271253,0.000000,0
13,1789567653113713357,270752,0.000000,0
14,1789567653114119941,272183,0.931000,1
15,1789567653114527076,274482,0.000000,0
16,1789567653114933711,271392,0.000000,0
17,1789567653115340935,271632,0.931000,1
18,1789567653115748120,271562,0.000000,0
19,1789567653116154754,272182,0.000000,0
20,1789567653116561749,269822,0.000000,0
21,1789567653116968504,270491,0.000000,0
22,1789567653117375608,274112,0.000000,0
23,1789567653117782503,270581,0.000000,0
24,1789567653118189208,271481,0.000000,0
25,1789567653118596902,272021,0.000000,0
26,1789567653119003777,272240,0.000000,0
27,1789567653119410881,271791,0.000000,0
28,1789567653119818046,271970,0.000000,0
29,1789567653120224751,270300,0.000000,0
30,1789567653120631655,269940,0.931000,1
31,1789567653121038470,272830,0.000000,0
32,1789567653121445584,271830,0.000000,0
33,1789567653121852699,270810,0.000000,0
34,1789567653122259524,269289,0.000000,0
35,1789567653122666358,270260,0.931000,1
36,1789567653123073043,270509,0.000000,0
37,1789567653123483737,270010,0.000000,0
38,1789567653123890702,272509,0.000000,0
39,1789567653124297417,270028,0.000000,0
40,1789567653124704761,270209,0.931000,1
41,1789567653125111756,271748,0.000000,0
42,1789567653125519311,271938,0.000000,0
43,1789567653125926195,269688,0.000000,0
44,1789567653126333040,269098,0.000000,0
45,1789567653126739854,270188,0.000000,0
46,1789567653127146609,271048,0.000000,0
47,1789567653127553424,274067,0.000000,0
48,1789567653127960278,270438,0.000000,0
49,1789567653128366843,278307,0.000000,0
50,1789567653128773767,270188,0.000000,0
51,1789567653129180512,271687,0.000000,0
52,1789567653129587977,277367,0.000000,0
53,1789567653129999491,271047,0.000000,0
54,1789567653130406886,271677,0.000000,0
55,1789567653130813730,271587,0.931000,1
56,1789567653131220865,270196,0.000000,0
57,1789567653131628089,270247,0.000000,0
58,1789567653132035104,270546,0.931000,1
59,1789567653132441928,272967,0.000000,0
60,1789567653132848993,270406,0.000000,0
61,1789567653133256378,272326,0.000000,0
62,1789567653133663342,271396,0.000000,0
63,1789567653134070007,275426,0.931000,1
64,1789567653134480261,270526,0.000000,0
65,1789567653134887286,271106,0.000000,0
66,1789567653135294211,273445,0.000000,0
67,1789567653135701175,272686,0.931000,1
68,1789567653136108060,269815,0.000000,0
69,1789567653136514835,269534,0.000000,0
70,1789567653136921729,268165,0.000000,0
71,1789567653137329154,270294,0.000000,0
72,1789567653137736148,270995,0.000000,0
73,1789567653138143043,271574,0.000000,0
74,1789567653138549958,269244,0.000000,0
75,1789567653138956562,270424,0.000000,0
76,1789567653139363397,269454,0.000000,0
77,1789567653139770751,271294,0.931000,1
78,1789567653140177736,269444,0.000000,0
79,1789567653140584531,273383,0.000000,0
80,1789567653140991325,271244,0.000000,0
81,1789567653141398790,269923,0.000000,0
82,1789567653141805915,270313,0.931000,1
83,1789567653142212609,272063,0.000000,0
84,1789567653142619464,271142,0.000000,0
85,1789567653143026138,275443,0.000000,0
86,1789567653143433013,271072,0.000000,0
87,1789567653143840048,270752,0.931000,1
88,1789567653144247022,269992,0.000000,0
89,1789567653144653847,270072,0.000000,0
90,1789567653145060531,270962,0.000000,0
91,1789567653145467626,271942,0.000000,0
92,1789567653145874581,271821,0.000000,0
93,1789567653146281735,271662,0.931000,1
94,1789567653146688920,272981,0.000000,0
95,1789567653147095755,276021,0.000000,0
96,1789567653147502819,269291,0.000000,0
97,1789567653147909574,269310,0.931000,1
98,1789567653148316538,269851,0.000000,0
99,1789567653148723503,271110,0.000000,0
100,1789567653149130228,275140,0.000000,0
101,1789567653149537912,270050,0.000000,0
102,1789567653149944547,269210,0.000000,0
103,1789567653150352931,271630,0.931000,1
104,1789567653150760196,274310,0.000000,0
105,1789567653151166861,271459,0.000000,0
106,1789567653151573835,271000,0.000000,0
107,1789567653151980500,271059,0.000000,0
108,1789567653152387115,272319,0.000000,0
109,1789567653152799559,269909,0.931000,1
110,1789567653153207154,272229,0.931000,1
111,1789567653153614258,273499,0.000000,0
112,1789567653154020923,272898,0.000000,0
113,1789567653154428428,270808,0.931000,1
114,1789567653154835492,269748,0.000000,0
115,1789567653155242287,270398,0.000000,0
116,1789567653155649281,272778,0.000000,0
117,1789567653156056106,275318,0.000000,0
118,1789567653156462701,271607,0.000000,0
119,1789567653156869585,274088,0.000000,0
120,1789567653157277210,270027,0.000000,0
121,1789567653157684024,269668,0.000000,0
122,1789567653158090679,273357,0.000000,0
123,1789567653158497423,270288,0.931000,1
124,1789567653158904168,271107,0.000000,0
125,1789567653159310673,269656,0.000000,0
126,1789567653159717637,273617,0.000000,0
127,1789567653160124322,273886,0.000000,0
128,1789567653160531436,270187,0.000000,0
129,1789567653160938441,269316,0.000000,0
130,1789567653161345866,269426,0.000000,0
131,1789567653161753050,271486,0.000000,0
132,1789567653162159885,272056,0.000000,0
133,1789567653162566929,272146,0.000000,0
134,1789567653162974054,271376,0.000000,0
135,1789567653163380859,274555,0.000000,0
136,1789567653163787893,269086,0.931000,1
137,1789567653164194538,270415,0.000000,0
138,1789567653164601522,268645,0.000000,0
139,1789567653165008067,270885,0.000000,0
140,1789567653165415002,271694,0.000000,0
141,1789567653165822066,270285,0.000000,0
142,1789567653166228741,271404,0.000000,0
143,1789567653166635606,272564,0.000000,0
144,1789567653167042220,271284,0.931000,1
145,1789567653167448815,271544,0.931000,1
146,1789567653167855819,269274,0.000000,0
147,1789567653168262494,270704,0.000000,0
148,1789567653168669399,271823,0.000000,0
149,1789567653169076153,278374,0.000000,0
150,1789567653169487768,280693,0.000000,0
151,1789567653169894522,274424,0.000000,0
152,1789567653170301337,270293,0.000000,0
153,1789567653170708152,272313,0.000000,0
154,1789567653171116506,272663,0.000000,0
155,1789567653171523731,271712,0.000000,0
156,1789567653171930345,271023,0.000000,0
157,1789567653172337410,272472,0.931000,1
158,1789567653172744395,272272,0.000000,0
159,1789567653173151319,275392,0.000000,0
160,1789567653173558584,272822,0.931000,1
161,1789567653173965349,270351,0.000000,0
162,1789567653174372183,275642,0.000000,0
163,1789567653174779258,272881,0.000000,0
164,1789567653175186062,270632,0.000000,0
165,1789567653175592907,273341,0.000000,0
166,1789567653175999782,272781,0.931000,1
167,1789567653176406296,273631,0.000000,0
168,1789567653176813101,272280,0.931000,1
169,1789567653177220785,274081,0.931000,1
170,1789567653177627820,275990,0.000000,0
171,1789567653178034745,272680,0.000000,0
172,1789567653178441399,273170,0.000000,0
173,1789567653178848654,274550,0.000000,0
174,1789567653179255539,274919,0.931000,1
175,1789567653179662423,275400,0.931000,1
176,1789567653180069148,274959,0.000000,0
177,1789567653180475922,272360,0.000000,0
178,1789567653180882767,276729,0.931000,1
179,1789567653181289942,272559,0.000000,0
180,1789567653181697126,272219,0.000000,0
181,1789567653182103941,269298,0.000000,0
182,1789567653182510775,268339,0.000000,0
183,1789567653182917650,273328,0.000000,0
184,1789567653183324324,274079,0.931000,1
185,1789567653183731389,270718,0.000000,0
186,1789567653184138114,273978,0.000000,0
187,1789567653184544968,271468,0.000000,0
188,1789567653184951813,271537,0.000000,0
189,1789567653185358957,269978,0.000000,0
190,1789567653185766122,271937,0.000000,0
191,1789567653186172727,273647,0.000000,0
192,1789567653186579551,270327,0.000000,0
193,1789567653186986136,271387,0.000000,0
194,1789567653187392930,272567,0.000000,0
195,1789567653187799955,271246,0.931000,1
196,1789567653188206880,271736,0.000000,0
197,1789567653188613884,270376,0.000000,0
198,1789567653189020449,270146,0.000000,0
199,1789567653189427723,271616,0.000000,0
200,1789567653189834938,270826,0.000000,0
201,1789567653190241803,271975,0.000000,0
202,1789567653190648737,273846,0.000000,0
203,1789567653191055402,271305,0.931000,1
204,1789567653191462187,274525,0.000000,0
205,1789567653191870941,270285,0.000000,0
206,1789567653192278156,275915,0.000000,0
207,1789567653192685240,273355,0.000000,0
208,1789567653193092185,268884,0.000000,0
209,1789567653193499400,269104,0.000000,0
210,1789567653193906304,269544,0.000000,0
211,1789567653194313009,271654,0.000000,0
212,1789567653194720153,272234,0.000000,0
213,1789567653195126888,272114,0.000000,0
214,1789567653195533963,271103,0.000000,0
215,1789567653195940557,270134,0.931000,1
216,1789567653196347232,275283,0.000000,0
217,1789567653196754266,268284,0.000000,0
218,1789567653197161061,270323,0.000000,0
219,1789567653197568336,270823,0.000000,0
220,1789567653197975230,270663,0.000000,0
221,1789567653198382135,273763,0.000000,0
222,1789567653198789140,271022,0.000000,0
223,1789567653199195784,273382,0.000000,0
224,1789567653199602749,268822,0.000000,0
225,1789567653200009633,268422,0.000000,0
226,1789567653200416228,271882,0.000000,0
227,1789567653200823063,271091,0.000000,0
228,1789567653201230537,271102,0.931000,1
229,1789567653201637542,272671,0.000000,0
230,1789567653202044446,270752,0.931000,1
231,1789567653202451241,270771,0.931000,1
232,1789567653202858116,271371,0.000000,0
233,1789567653203264760,272101,0.000000,0
234,1789567653203671555,273301,0.931000,1
235,1789567653204081290,268750,0.000000,0
236,1789567653204488094,267410,0.931000,1
237,1789567653204894739,270820,0.000000,0
238,1789567653205301913,271080,0.000000,0
239,1789567653205708878,273240,0.000000,0
240,1789567653206115563,273259,0.000000,0
241,1789567653206522607,272180,0.000000,0
242,1789567653206929612,270669,0.000000,0
243,1789567653207336556,270410,0.000000,0
244,1789567653207743461,271449,0.000000,0
245,1789567653208150366,271339,0.000000,0
246,1789567653208557540,269899,0.931000,1
247,1789567653208964335,270579,0.000000,0
248,1789567653209371509,272259,0.000000,0
249,1789567653209778434,273939,0.000000,0
250,1789567653210185439,270488,0.931000,1
251,1789567653210592433,271618,0.000000,0
252,1789567653210999188,271538,0.931000,1
253,1789567653211405932,273008,0.931000,1
254,1789567653211813117,271308,0.931000,1
255,1789567653212220161,272878,0.000000,0
256,1789567653212627116,270857,0.000000,0
257,1789567653213035341,271117,0.000000,0
258,1789567653213443325,271517,0.000000,0
259,1789567653213850700,269917,0.000000,0
260,1789567653214257434,271647,0.000000,0
261,1789567653214664579,270417,0.931000,1
262,1789567653215071234,267736,0.000000,0
263,1789567653215484948,268397,0.931000,1
264,1789567653215891913,271126,0.000000,0
265,1789567653216298487,270757,0.000000,0
266,1789567653216705222,269916,0.000000,0
267,1789567653217111907,270995,0.000000,0
268,1789567653217519231,271606,0.000000,0
269,1789567653217926226,269585,0.931000,1
270,1789567653218332830,271386,0.931000,1
271,1789567653218739645,271805,0.000000,0
272,1789567653219146220,268295,0.000000,0
273,1789567653219553014,268475,0.000000,0
274,1789567653219959769,268715,0.000000,0
275,1789567653220366324,279164,0.000000,0
276,1789567653220773218,270455,0.000000,0
277,1789567653221179833,270384,0.000000,0
278,1789567653221587147,269264,0.931000,1
279,1789567653221993912,270694,0.000000,0
280,1789567653222401067,269723,0.000000,0
281,1789567653222808051,272564,0.000000,0
282,1789567653223215036,277233,0.000000,0
283,1789567653223622270,271464,0.000000,0
284,1789567653224029435,271743,0.000000,0
285,1789567653224436080,271863,0.931000,1
286,1789567653224843354,272583,0.000000,0
287,1789567653225250779,273593,0.000000,0
288,1789567653225657694,270602,0.931000,1
289,1789567653226064268,271643,0.000000,0
290,1789567653226471213,272742,0.000000,0
291,1789567653226878137,271163,0.000000,0
292,1789567653227285212,273212,0.000000,0
293,1789567653227692537,271791,0.931000,1
294,1789567653228099501,272772,0.000000,0
295,1789567653228506256,270391,0.931000,1
296,1789567653228912920,271252,0.000000,0
297,1789567653229320105,271491,0.000000,0
298,1789567653229726930,273511,0.000000,0
299,1789567653230133954,273361,0.000000,0
300,1789567653230540759,269981,0.000000,0
301,1789567653230947384,269630,0.000000,0
302,1789567653231354358,270341,0.000000,0
303,1789567653231761133,274030,0.000000,0
304,1789567653232167987,270961,0.931000,1
305,1789567653232575112,271300,0.000000,0
306,1789567653232981727,271889,0.000000,0
307,1789567653233392051,271090,0.000000,0
308,1789567653233799386,270739,0.931000,1
309,1789567653234206300,272520,0.931000,1
310,1789567653234613325,272319,0.000000,0
311,1789567653235020050,270559,0.000000,0
312,1789567653235426994,272579,0.000000,0
313,1789567653235834479,270539,0.000000,0
314,1789567653236241503,271519,0.000000,0
315,1789567653236648608,274768,0.000000,0
316,1789567653237055293,272988,0.931000,1
317,1789567653237462767,272228,0.000000,0
318,1789567653237869622,274728,0.000000,0
319,1789567653238276586,275038,0.000000,0
320,1789567653238683341,271708,0.000000,0
321,1789567653239089866,272557,0.000000,0
322,1789567653239496730,270717,0.000000,0
323,1789567653239903395,269687,0.000000,0
324,1789567653240310239,272327,0.000000,0
325,1789567653240717524,272867,0.931000,1
326,1789567653241124108,270967,0.931000,1
327,1789567653241531423,270917,0.000000,0
328,1789567653241938398,269366,0.000000,0
329,1789567653242345182,272097,0.000000,0
330,1789567653242752347,272336,0.000000,0
331,1789567653243159021,270557,0.000000,0
332,1789567653243565716,271666,0.931000,1
333,1789567653243972311,270286,0.000000,0
334,1789567653244379035,275746,0.931000,1
335,1789567653244785990,271325,0.000000,0
336,1789567653245192765,270655,0.000000,0
337,1789567653245599919,271135,0.000000,0
338,1789567653246006874,270435,0.931000,1
339,1789567653246413678,272455,0.000000,0
340,1789567653246820573,274155,0.000000,0
341,1789567653247227158,271424,0.000000,0
342,1789567653247633882,272535,0.931000,1
343,1789567653248040487,271464,0.000000,0
344,1789567653248447372,270884,0.000000,0
345,1789567653248854216,271884,0.000000,0
346,1789567653249261341,273064,0.000000,0
347,1789567653249668245,273514,0.931000,1
348,1789567653250074910,281384,0.000000,0
349,1789567653250486345,269503,0.000000,0
350,1789567653250893089,274283,0.000000,0
351,1789567653251299674,274153,0.000000,0
352,1789567653251706648,270983,0.000000,0
353,1789567653252113373,270903,0.931000,1
354,1789567653252520408,270722,0.000000,0
355,1789567653252927072,271183,0.931000,1
356,1789567653253334117,272382,0.000000,0
357,1789567653253740971,271503,0.000000,0
358,1789567653254149486,269722,0.000000,0
359,1789567653254556381,272882,0.000000,0
360,1789567653254962985,272792,0.000000,0
361,1789567653255369610,273382,0.931000,1
362,1789567653255776415,275191,0.000000,0
363,1789567653256183039,271171,0.000000,0
364,1789567653256589974,270991,0.000000,0
365,1789567653256996668,270191,0.000000,0
366,1789567653257403953,272801,0.000000,0
367,1789567653257810878,273510,0.931000,1
368,1789567653258217442,271441,0.000000,0
369,1789567653258624227,270220,0.931000,1
370,1789567653259031181,269981,0.000000,0
371,1789567653259437886,271650,0.000000,0
372,1789567653259844681,271990,0.000000,0
373,1789567653260251415,275380,0.000000,0
374,1789567653260658420,276070,0.000000,0
375,1789567653261065115,275809,0.000000,0
376,1789567653261472329,272959,0.000000,0
377,1789567653261879194,273189,0.000000,0
378,1789567653262285838,272699,0.000000,0
379,1789567653262692683,274639,0.931000,1
380,1789567653263099238,273288,0.000000,0
381,1789567653263505962,280219,0.931000,1
382,1789567653263912667,270598,0.000000,0
383,1789567653264319291,276359,0.000000,0
384,1789567653264726036,274498,0.000000,0
385,1789567653265132631,270437,0.000000,0
386,1789567653265539845,270818,0.000000,0
387,1789567653265946460,269467,0.000000,0
388,1789567653266353254,270228,0.000000,0
389,1789567653266760059,273217,0.000000,0
390,1789567653267166904,269996,0.931000,1
391,1789567653267573868,273307,0.000000,0
392,1789567653267980983,271826,0.931000,1
393,1789567653268387757,270437,0.000000,0
394,1789567653268799312,270586,0.931000,1
395,1789567653269206486,270567,0.000000,0
396,1789567653269613531,270236,0.000000,0
397,1789567653270020316,269446,0.000000,0
398,1789567653270427010,273786,0.000000,0
399,1789567653270833945,272856,0.931000,1
400,1789567653271240839,271536,0.000000,0
401,1789567653271649734,270586,0.000000,0
402,1789567653272056749,275295,0.000000,0
403,1789567653272463453,271296,0.000000,0
404,1789567653272870548,271615,0.000000,0
405,1789567653273277922,272425,0.000000,0
406,1789567653273685107,270705,0.931000,1
407,1789567653274091772,270514,0.000000,0
408,1789567653274498546,270855,0.000000,0
409,1789567653274906581,270154,0.000000,0
410,1789567653275313306,270244,0.000000,0
411,1789567653275720530,271094,0.000000,0
412,1789567653276127145,271924,0.000000,0
413,1789567653276534099,277644,0.000000,0
414,1789567653276941024,272084,0.000000,0
415,1789567653277348169,272313,0.000000,0
416,1789567653277755103,270694,0.000000,0
417,1789567653278162048,270773,0.000000,0
418,1789567653278569182,269083,0.000000,0
419,1789567653278975917,268643,0.000000,0
420,1789567653279382652,273552,0.000000,0
421,1789567653279789766,268593,0.000000,0
422,1789567653280196651,268192,0.000000,0
423,1789567653280603756,268932,0.000000,0
424,1789567653281010590,269752,0.000000,0
425,1789567653281417735,269962,0.000000,0
426,1789567653281824589,269492,0.931000,1
427,1789567653282231324,269172,0.000000,0
428,1789567653282638299,268691,0.000000,0
429,1789567653283045043,270702,0.931000,1
430,1789567653283451798,273641,0.000000,0
431,1789567653283858552,270391,0.931000,1
432,1789567653284265697,269521,0.000000,0
433,1789567653284672472,269720,0.000000,0
434,1789567653285081626,272071,0.000000,0
435,1789567653285488971,269330,0.000000,0
436,1789567653285895636,269060,0.931000,1
437,1789567653286302640,268450,0.000000,0
438,1789567653286709375,271290,0.931000,1
439,1789567653287116199,268840,0.000000,0
440,1789567653287523304,269160,0.000000,0
441,1789567653287930219,268499,0.000000,0
442,1789567653288337043,270940,0.931000,1
443,1789567653288744158,270269,0.931000,1
444,1789567653289150772,271150,0.000000,0
445,1789567653289558267,269869,0.000000,0
446,1789567653289965182,273058,0.000000,0
447,1789567653290371876,273659,0.000000,0
448,1789567653290778921,268068,0.000000,0
449,1789567653291185605,268949,0.000000,0
450,1789567653291592370,269778,0.000000,0
451,1789567653291999134,269219,0.000000,0
452,1789567653292405789,270958,0.931000,1
453,1789567653292812683,270318,0.931000,1
454,1789567653293219798,270198,0.000000,0
455,1789567653293626903,269637,0.000000,0
456,1789567653294033767,269428,0.000000,0
457,1789567653294440572,270497,0.931000,1
458,1789567653294847457,274937,0.000000,0
459,1789567653295254071,269567,0.000000,0
460,1789567653295660946,269836,0.931000,1
461,1789567653296069390,273657,0.000000,0
462,1789567653296476415,271516,0.000000,0
463,1789567653296883570,273146,0.931000,1
464,1789567653297290984,271066,0.000000,0
465,1789567653297698089,271016,0.000000,0
466,1789567653298104943,271366,0.000000,0
467,1789567653298511888,268396,0.931000,1
468,1789567653298918513,268275,0.000000,0
469,1789567653299325277,270126,0.931000,1
470,1789567653299732312,270315,0.000000,0
471,1789567653300138877,271075,0.000000,0
472,1789567653300545881,271375,0.000000,0
473,1789567653300952516,270954,0.000000,0
474,1789567653301359930,271335,0.931000,1
475,1789567653301766875,270674,0.000000,0
476,1789567653302173830,269144,0.000000,0
477,1789567653302580714,271834,0.000000,0
478,1789567653302987669,270684,0.000000,0
479,1789567653303394443,277954,0.000000,0
480,1789567653303801468,270084,0.931000,1
481,1789567653304208443,270593,0.000000,0
482,1789567653304615597,272384,0.000000,0
483,1789567653305022232,270593,0.000000,0
484,1789567653305429187,273173,0.000000,0
485,1789567653305836351,270743,0.000000,0
486,1789567653306243226,273073,0.000000,0
487,1789567653306650050,275103,0.931000,1
488,1789567653307057185,272042,0.931000,1
489,1789567653307463850,272642,0.931000,1
490,1789567653307870694,270912,0.000000,0
