count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567675335906083,501801,0.000000,0
1,1789567675336335558,290997,0.000000,0
2,1789567675336752922,286655,0.000000,0
3,1789567675337160127,286002,0.000000,0
4,1789567675337568031,283520,0.000000,0
5,1789567675337975786,283697,0.000000,0
6,1789567675338382461,286204,0.000000,0
7,1789567675338789365,267802,0.000000,0
8,1789567675339196000,272779,0.000000,0
9,1789567675339606334,266777,0.931000,1
10,1789567675340013459,265244,0.931000,1
11,1789567675340420464,264891,0.000000,0
12,1789567675340827718,269129,0.000000,0
13,1789567675341235183,266026,0.000000,0
14,1789567675341642797,265314,0.931000,1
15,1789567675342049942,265351,0.000000,0
16,1789567675342456887,264858,0.000000,0
17,1789567675342864071,266376,0.000000,0
18,1789567675343270956,265573,0.000000,0
19,1789567675343678151,265060,0.000000,0
20,1789567675344084975,263598,0.000000,0
21,1789567675344491940,263415,0.000000,0
22,1789567675344898954,266213,0.000000,0
23,1789567675345306379,264110,0.000000,0
24,1789567675345713504,265737,0.931000,1
25,1789567675346120568,264824,0.000000,0
26,1789567675346527343,265311,0.000000,0
27,1789567675346934667,267239,0.000000,0
28,1789567675347341652,265746,0.000000,0
29,1789567675347748787,265983,0.000000,0
30,1789567675348155671,264951,0.000000,0
31,1789567675348562616,266618,0.000000,0
32,1789567675348969701,263575,0.931000,1
33,1789567675349377335,264843,0.000000,0
34,1789567675349784490,265780,0.000000,0
35,1789567675350191344,266898,0.000000,0
36,1789567675350598549,264575,0.000000,0
37,1789567675351005544,264542,0.000000,0
38,1789567675351412698,267240,0.000000,0
39,1789567675351820083,265617,0.000000,0
40,1789567675352226917,266395,0.000000,0
41,1789567675352634302,265212,0.000000,0
42,1789567675353041397,264349,0.931000,1
43,1789567675353449021,264076,0.000000,0
44,1789567675353856436,265503,0.000000,0
45,1789567675354263170,264881,0.931000,1
46,1789567675354670145,267248,0.000000,0
47,1789567675355076950,264675,0.000000,0
48,1789567675355483934,264713,0.000000,0
49,1789567675355891209,264280,0.000000,0
50,1789567675356297824,263707,0.931000,1
51,1789567675356704748,265025,0.000000,0
52,1789567675357111843,262992,0.000000,0
53,1789567675357522297,264020,0.000000,0
54,1789567675357929942,267947,0.931000,1
55,1789567675358336957,264874,0.000000,0
56,1789567675358744271,265642,0.000000,0
57,1789567675359151506,264019,0.931000,1
58,1789567675359558600,268867,0.000000,0
59,1789567675359965855,268094,0.000000,0
60,1789567675360372780,265131,0.000000,0
61,1789567675360779784,263849,0.931000,1
62,1789567675361186769,267066,0.000000,0
63,1789567675361594573,265654,0.000000,0
64,1789567675362002298,266271,0.000000,0
65,1789567675362409403,266008,0.000000,0
66,1789567675362816677,265866,0.000000,0
67,1789567675363223772,265273,0.000000,0
68,1789567675363630857,271750,0.931000,1
69,1789567675364037721,266217,0.000000,0
70,1789567675364444396,269194,0.000000,0
71,1789567675364851800,267402,0.000000,0
72,1789567675365259415,271769,0.000000,0
73,1789567675365666660,267656,0.000000,0
74,1789567675366073704,265644,0.931000,1
75,1789567675366481039,268071,0.000000,0
76,1789567675366889583,267619,0.000000,0
77,1789567675367296718,264896,0.000000,0
78,1789567675367703653,264353,0.000000,0
79,1789567675368110567,264031,0.000000,0
80,1789567675368517412,264588,0.000000,0
81,1789567675368924576,268246,0.000000,0
82,1789567675369331931,268463,0.000000,0
83,1789567675369739246,267280,0.000000,0
84,1789567675370146050,266568,0.000000,0
85,1789567675370553285,276115,0.000000,0
86,1789567675370960310,267722,0.000000,0
87,1789567675371367134,263410,0.000000,0
88,1789567675371774169,266707,0.000000,0
89,1789567675372181213,265745,0.000000,0
90,1789567675372588018,267622,0.000000,0
91,1789567675372995033,266559,0.000000,0
92,1789567675373402307,267657,0.000000,0
93,1789567675373810152,265323,0.000000,0
94,1789567675374217106,264321,0.931000,1
95,1789567675374624351,266308,0.000000,0
96,1789567675375031006,268685,0.931000,1
97,1789567675375437760,263993,0.931000,1
98,1789567675375844925,265280,0.000000,0
99,1789567675376251790,266607,0.000000,0
100,1789567675376659074,267525,0.931000,1
101,1789567675377066079,266672,0.000000,0
102,1789567675377473343,269210,0.000000,0
103,1789567675377882608,266087,0.000000,0
104,1789567675378289783,263824,0.000000,0
105,1789567675378696697,268632,0.000000,0
