round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999708233625130,0.958343,0.990763,0.949490,1
1,1789999708234158073,0.967016,0.990852,0.958170,1
2,1789999708234570477,0.985624,0.878607,0.865976,1
3,1789999708235022801,0.984610,0.825722,0.000000,0
4,1789999708235469755,0.984541,0.831248,0.818398,1
5,1789999708235897480,0.990882,0.797425,0.000000,0
6,1789999708236318424,0.991883,0.771501,0.765239,1
7,1789999708236747378,0.992260,0.772313,0.000000,0
8,1789999708237161093,0.992171,0.771524,0.000000,0
9,1789999708237599537,0.991685,0.750297,0.000000,0
10,1789999708237990422,0.992756,0.792061,0.786323,1
11,1789999708238411286,0.992161,0.769522,0.000000,0
12,1789999708238802091,0.992290,0.790083,0.783992,1
13,1789999708239196086,0.992607,0.785404,0.779598,1
14,1789999708239592621,0.992320,0.783239,0.777224,1
15,1789999708239988795,0.992837,0.784337,0.778719,1
16,1789999708240395490,0.992369,0.772698,0.766802,1
17,1789999708240816335,0.992449,0.765140,0.000000,0
18,1789999708241207139,0.992349,0.787772,0.000000,0
19,1789999708241594334,0.992508,0.799965,0.793972,1
20,1789999708241982109,0.992677,0.791491,0.000000,0
21,1789999708242384924,0.991784,0.897566,0.890191,1
22,1789999708242804238,0.992617,0.765776,0.760122,1
23,1789999708243222273,0.992657,0.771540,0.765874,1
24,1789999708243647607,0.992627,0.771548,0.765859,1
25,1789999708244037492,0.992885,0.792085,0.786449,1
26,1789999708244458756,0.991873,0.893313,0.000000,0
27,1789999708244844541,0.992598,0.794115,0.000000,0
28,1789999708245232976,0.992478,0.789894,0.000000,0
29,1789999708245622631,0.992310,0.793028,0.000000,0
30,1789999708246039605,0.992786,0.769076,0.763528,1
31,1789999708246459070,0.992082,0.768621,0.000000,0
32,1789999708246873944,0.992687,0.771201,0.765561,1
33,1789999708247259159,0.992806,0.792758,0.000000,0
34,1789999708247687514,0.992439,0.762116,0.756353,1
35,1789999708248073528,0.992668,0.792727,0.786915,1
36,1789999708248496163,0.992072,0.762451,0.756406,1
37,1789999708248883608,0.992469,0.791633,0.000000,0
38,1789999708249274633,0.992111,0.786229,0.780027,1
39,1789999708249698557,0.992409,0.767062,0.761240,1
40,1789999708250090552,0.992826,0.787685,0.782034,1
41,1789999708250510976,0.991943,0.764880,0.758717,1
42,1789999708250896471,0.992349,0.792877,0.786811,1
43,1789999708251285246,0.992469,0.790075,0.000000,0
44,1789999708251669861,0.992508,0.794115,0.788166,1
45,1789999708252088915,0.992885,0.768230,0.000000,0
46,1789999708252506070,0.991962,0.912361,0.000000,0
47,1789999708252922214,0.992379,0.765110,0.000000,0
48,1789999708253303789,0.992290,0.793091,0.000000,0
49,1789999708253683724,0.992498,0.799365,0.000000,0
50,1789999708254800659,0.991963,0.381747,0.000000,0
51,1789999708255184674,0.992469,0.797593,0.000000,0
52,1789999708255572599,0.991834,0.798151,0.791633,1
53,1789999708255960164,0.992707,0.791158,0.000000,0
54,1789999708256344029,0.992578,0.795554,0.789649,1
55,1789999708256724634,0.992737,0.799597,0.000000,0
56,1789999708257136089,0.992548,0.897171,0.890485,1
57,1789999708257546673,0.991824,0.771047,0.764743,1
58,1789999708257956798,0.993015,0.777029,0.771602,1
59,1789999708258337813,0.992925,0.798040,0.792394,1
60,1789999708259123932,0.992558,0.617267,0.000000,0
61,1789999708259531787,0.992300,0.775772,0.000000,0
62,1789999708259915482,0.992846,0.918072,0.000000,0
63,1789999708260326686,0.992796,0.771571,0.766013,1
64,1789999708260737411,0.992101,0.774237,0.000000,0
65,1789999708261117966,0.992756,0.921494,0.914819,1
66,1789999708261498231,0.992002,0.795108,0.788749,1
67,1789999708261911455,0.992617,0.771525,0.000000,0
68,1789999708262293550,0.992806,0.793726,0.788016,1
69,1789999708262710875,0.992707,0.771787,0.766158,1
70,1789999708263120569,0.992796,0.894448,0.888005,1
71,1789999708263503424,0.992588,0.792790,0.786913,1
72,1789999708263886079,0.992647,0.794568,0.788725,1
73,1789999708264297744,0.992647,0.771717,0.000000,0
74,1789999708264707188,0.992677,0.773495,0.000000,0
75,1789999708265118833,0.992578,0.772528,0.766794,1
76,1789999708265498348,0.992141,0.796533,0.000000,0
77,1789999708265915002,0.992677,0.769699,0.764062,1
78,1789999708266295607,0.992717,0.802850,0.000000,0
79,1789999708266675842,0.992419,0.799837,0.000000,0
80,1789999708267088887,0.992607,0.769490,0.000000,0
81,1789999708267503501,0.992141,0.768153,0.762116,1
82,1789999708267887576,0.990515,0.795458,0.787913,1
83,1789999708268265131,0.992836,0.797824,0.792108,1
84,1789999708268645846,0.992399,0.799182,0.793107,1
85,1789999708269031611,0.992359,0.798183,0.000000,0
86,1789999708269417296,0.991358,0.794250,0.787386,1
87,1789999708269801521,0.992528,0.797864,0.000000,0
88,1789999708270210736,0.992518,0.774555,0.768760,1
89,1789999708270621130,0.992161,0.778110,0.772011,1
90,1789999708271034685,0.992647,0.770129,0.000000,0
91,1789999708271422370,0.991992,0.790708,0.784376,1
92,1789999708271834064,0.992647,0.892322,0.885761,1
93,1789999708272587624,0.991913,0.548613,0.544176,1
94,1789999708272978169,0.992260,0.789957,0.783843,1
95,1789999708273357084,0.992607,0.797513,0.791617,1
96,1789999708273772858,0.992321,0.776797,0.770832,1
97,1789999708274517159,0.992220,0.553002,0.000000,0
98,1789999708274894294,0.992429,0.801022,0.000000,0
