count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_rtt_ns
689,4730510,4830580,-100070,39854663,12816144
690,4726598,4830580,-103982,39854663,12816144
691,4723466,4830580,-107114,39854663,12816144
692,4720129,4830580,-110451,39854663,12816144
693,4696438,4830580,-134142,39854663,12816144
694,4664838,4830580,-165742,39854663,12816144
695,4619739,4830580,-210841,39854663,12816144
696,4584300,4830580,-246280,39854663,12816144
697,4579354,4830580,-251226,39854663,12816144
698,4572240,4830580,-258340,39854663,12816144
699,4569981,4830580,-260599,39854663,12816144
700,4568058,4830580,-262522,39854663,12816144
701,4565529,4830580,-265051,39854663,12816144
702,4561881,4830580,-268699,39854663,12816144
703,4558418,4830580,-272162,39854663,12816144
704,4555123,4830580,-275457,39854663,12816144
705,4554037,4830580,-276543,39854663,12816144
706,4550251,4830580,-280329,39854663,12816144
707,4544410,4830580,-286170,39854663,12816144
708,4538211,4830580,-292369,39854663,12816144
709,4534272,4830580,-296308,39854663,12816144
710,4542933,4830580,-287647,39854663,12816144
711,4603443,4830580,-227137,39854663,12816144
712,4600052,4830580,-230528,39854663,12816144
713,4596314,4830580,-234266,39854663,12816144
714,4593194,4830580,-237386,39854663,12816144
715,4592083,4830580,-238497,39854663,12816144
716,4587289,4830580,-243291,39854663,12816144
717,4565649,4830580,-264931,39854663,12816144
718,4560892,4830580,-269688,39854663,12816144
719,4556224,4830580,-274356,39854663,12816144
720,4554172,4830580,-276408,39854663,12816144
721,4551009,4830580,-279571,39854663,12816144
722,4547594,4830580,-282986,39854663,12816144
723,4544922,4830580,-285658,39854663,12816144
724,4541959,4830580,-288621,39854663,12816144
725,4536455,4830580,-294125,39854663,12816144
726,4534566,4830580,-296014,39854663,12816144
727,4528935,4830580,-301645,39854663,12816144
728,4526182,4830580,-304398,39854663,12816144
729,4519833,4830580,-310747,39854663,12816144
730,4491297,4830580,-339283,39854663,12816144
731,4495092,4830580,-335488,39854663,12816144
732,4491797,4830580,-338783,39854663,12816144
733,4489375,4830580,-341205,39854663,12816144
734,4487149,4830580,-343431,39854663,12816144
735,4484246,4830580,-346334,39854663,12816144
736,4478982,4830580,-351598,39854663,12816144
737,3879590,4830580,-950990,39854663,12816144
738,3189028,4830580,-1641552,39854663,12816144
739,2886315,4830580,-1944265,39854663,12816144
740,2883248,4830580,-1947332,39854663,12816144
741,2882608,4830580,-1947972,39854663,12816144
742,2881695,4830580,-1948885,39854663,12816144
743,2880631,4830580,-1949949,39854663,12816144
744,2880201,4830580,-1950379,39854663,12816144
745,2879771,4830580,-1950809,39854663,12816144
746,2879356,4830580,-1951224,39854663,12816144
747,2880675,4830580,-1949905,39854663,12816144
748,2880387,4830580,-1950193,39854663,12816144
749,2879973,4830580,-1950607,39854663,12816144
750,2879789,4830580,-1950791,39854663,12816144
751,2878892,4830580,-1951688,39854663,12816144
752,2876693,4830580,-1953887,39854663,12816144
753,2876060,4830580,-1954520,39854663,12816144
754,2874603,4830580,-1955977,39854663,12816144
755,2873896,4830580,-1956684,39854663,12816144
756,2873335,4830580,-1957245,39854663,12816144
757,2872839,4830580,-1957741,39854663,12816144
758,2874544,4830580,-1956036,39854663,12816144
759,2874085,4830580,-1956495,39854663,12816144
760,2873478,4830580,-1957102,39854663,12816144
761,2872729,4830580,-1957851,39854663,12816144
762,2872063,4830580,-1958517,39854663,12816144
763,2864571,4830580,-1966009,39854663,12816144
764,2864809,4830580,-1965771,39854663,12816144
765,2865117,4830580,-1965463,39854663,12816144
766,2865549,4830580,-1965031,39854663,12816144
767,2866025,4830580,-1964555,39854663,12816144
768,2866512,4830580,-1964068,39854663,12816144
769,2869242,4830580,-1961338,39854663,12816144
770,2869666,4830580,-1960914,39854663,12816144
771,2870161,4830580,-1960419,39854663,12816144
772,2870757,4830580,-1959823,39854663,12816144
773,2871162,4830580,-1959418,39854663,12816144
774,2871593,4830580,-1958987,39854663,12816144
775,2872152,4830580,-1958428,39854663,12816144
776,2872700,4830580,-1957880,39854663,12816144
777,2872135,4830580,-1958445,39854663,12816144
778,2871913,4830580,-1958667,39854663,12816144
779,2874272,4830580,-1956308,39854663,12816144
780,2874182,4830580,-1956398,39854663,12816144
781,2871022,4830580,-1959558,39854663,12816144
782,2870674,4830580,-1959906,39854663,12816144
783,2870897,4830580,-1959683,39854663,12816144
784,2871332,4830580,-1959248,39854663,12816144
785,2871854,4830580,-1958726,39854663,12816144
786,2870293,4830580,-1960287,39854663,12816144
787,2870674,4830580,-1959906,39854663,12816144
788,2871064,4830580,-1959516,39854663,12816144
789,2871536,4830580,-1959044,39854663,12816144
790,2874135,4830580,-1956445,39854663,12816144
791,2874447,4830580,-1956133,39854663,12816144
792,2798668,4830580,-2031912,39854663,12816144
793,2765909,4830580,-2064671,39854663,12816144
794,2763771,4830580,-2066809,39854663,12816144
795,2762377,4830580,-2068203,39854663,12816144
796,2761004,4830580,-2069576,39854663,12816144
797,2759347,4830580,-2071233,39854663,12816144
798,2758261,4830580,-2072319,39854663,12816144
799,2756753,4830580,-2073827,39854663,12816144
800,2754109,4830580,-2076471,39854663,12816144
801,2754840,4830580,-2075740,39854663,12816144
802,2753193,4830580,-2077387,39854663,12816144
803,2751666,4830580,-2078914,39854663,12816144
804,2750254,4830580,-2080326,39854663,12816144
805,2748775,4830580,-2081805,39854663,12816144
806,2747647,4830580,-2082933,39854663,12816144
807,2746209,4830580,-2084371,39854663,12816144
808,2745588,4830580,-2084992,39854663,12816144
809,2744421,4830580,-2086159,39854663,12816144
810,2743334,4830580,-2087246,39854663,12816144
811,2746473,4830580,-2084107,39854663,12816144
812,2745114,4830580,-2085466,39854663,12816144
813,2743817,4830580,-2086763,39854663,12816144
814,2738257,4830580,-2092323,39854663,12816144
815,2636254,4830580,-2194326,39854663,12816144
816,2614062,4830580,-2216518,39854663,12816144
817,2611590,4830580,-2218990,39854663,12816144
818,2610895,4830580,-2219685,39854663,12816144
819,2609952,4830580,-2220628,39854663,12816144
820,2609254,4830580,-2221326,39854663,12816144
821,2608405,4830580,-2222175,39854663,12816144
822,2610359,4830580,-2220221,39854663,12816144
823,2609843,4830580,-2220737,39854663,12816144
824,2609368,4830580,-2221212,39854663,12816144
825,2608765,4830580,-2221815,39854663,12816144
826,2608302,4830580,-2222278,39854663,12816144
827,2607352,4830580,-2223228,39854663,12816144
828,2606688,4830580,-2223892,39854663,12816144
829,2606255,4830580,-2224325,39854663,12816144
830,2604725,4830580,-2225855,39854663,12816144
831,2603941,4830580,-2226639,39854663,12816144
832,2603303,4830580,-2227277,39854663,12816144
833,2604661,4830580,-2225919,39854663,12816144
834,2604769,4830580,-2225811,39854663,12816144
835,2613008,4830580,-2217572,39854663,12816144
836,2612698,4830580,-2217882,39854663,12816144
837,2612249,4830580,-2218331,39854663,12816144
838,2611921,4830580,-2218659,39854663,12816144
839,2611166,4830580,-2219414,39854663,12816144
840,2611016,4830580,-2219564,39854663,12816144
841,2611059,4830580,-2219521,39854663,12816144
842,2611415,4830580,-2219165,39854663,12816144
843,2611836,4830580,-2218744,39854663,12816144
844,2612162,4830580,-2218418,39854663,12816144
845,2612587,4830580,-2217993,39854663,12816144
846,2615415,4830580,-2215165,39854663,12816144
847,2615790,4830580,-2214790,39854663,12816144
848,2616328,4830580,-2214252,39854663,12816144
849,2616815,4830580,-2213765,39854663,12816144
850,2617152,4830580,-2213428,39854663,12816144
851,2617659,4830580,-2212921,39854663,12816144
852,2618126,4830580,-2212454,39854663,12816144
853,2617844,4830580,-2212736,39854663,12816144
854,2617855,4830580,-2212725,39854663,12816144
855,2617770,4830580,-2212810,39854663,12816144
856,2620400,4830580,-2210180,39854663,12816144
857,2620749,4830580,-2209831,39854663,12816144
858,2621318,4830580,-2209262,39854663,12816144
859,2621772,4830580,-2208808,39854663,12816144
860,2626977,4830580,-2203603,39854663,12816144
861,2627560,4830580,-2203020,39854663,12816144
862,2627751,4830580,-2202829,39854663,12816144
863,2628061,4830580,-2202519,39854663,12816144
864,2628385,4830580,-2202195,39854663,12816144
865,2628785,4830580,-2201795,39854663,12816144
866,2628987,4830580,-2201593,39854663,12816144
867,2631440,4830580,-2199140,39854663,12816144
868,2631241,4830580,-2199339,39854663,12816144
869,2631602,4830580,-2198978,39854663,12816144
870,2631898,4830580,-2198682,39854663,12816144
871,2632228,4830580,-2198352,39854663,12816144
872,2637286,4830580,-2193294,39854663,12816144
873,3412458,4830580,-1418122,39854663,12816144
874,3412037,4830580,-1418543,39854663,12816144
875,3412362,4830580,-1418218,39854663,12816144
876,3412851,4830580,-1417729,39854663,12816144
877,3413127,4830580,-1417453,39854663,12816144
878,3419884,4830580,-1410696,39854663,12816144
879,3420557,4830580,-1410023,39854663,12816144
880,3421124,4830580,-1409456,39854663,12816144
881,3421665,4830580,-1408915,39854663,12816144
882,3422135,4830580,-1408445,39854663,12816144
883,3422734,4830580,-1407846,39854663,12816144
884,3423297,4830580,-1407283,39854663,12816144
885,3423851,4830580,-1406729,39854663,12816144
886,3424235,4830580,-1406345,39854663,12816144
887,3424550,4830580,-1406030,39854663,12816144
888,3427366,4830580,-1403214,39854663,12816144
889,3427741,4830580,-1402839,39854663,12816144
890,3427635,4830580,-1402945,39854663,12816144
891,3427899,4830580,-1402681,39854663,12816144
892,3417547,4830580,-1413033,39854663,12816144
893,3401578,4830580,-1429002,39854663,12816144
894,3400851,4830580,-1429729,39854663,12816144
895,3400361,4830580,-1430219,39854663,12816144
896,3399401,4830580,-1431179,39854663,12816144
897,3398648,4830580,-1431932,39854663,12816144
898,3397677,4830580,-1432903,39854663,12816144
899,3399219,4830580,-1431361,39854663,12816144
900,3398539,4830580,-1432041,39854663,12816144
901,3397893,4830580,-1432687,39854663,12816144
902,3397200,4830580,-1433380,39854663,12816144
903,3396593,4830580,-1433987,39854663,12816144
904,3395867,4830580,-1434713,39854663,12816144
905,3395063,4830580,-1435517,39854663,12816144
906,3394387,4830580,-1436193,39854663,12816144
907,3393225,4830580,-1437355,39854663,12816144
908,3392588,4830580,-1437992,39854663,12816144
909,3392096,4830580,-1438484,39854663,12816144
910,3393729,4830580,-1436851,39854663,12816144
911,3393152,4830580,-1437428,39854663,12816144
912,3392601,4830580,-1437979,39854663,12816144
913,3391803,4830580,-1438777,39854663,12816144
914,3390849,4830580,-1439731,39854663,12816144
915,3389963,4830580,-1440617,39854663,12816144
916,3388593,4830580,-1441987,39854663,12816144
917,3387875,4830580,-1442705,39854663,12816144
918,3393105,4830580,-1437475,39854663,12816144
919,3391680,4830580,-1438900,39854663,12816144
920,3390464,4830580,-1440116,39854663,12816144
921,3389677,4830580,-1440903,39854663,12816144
922,3388862,4830580,-1441718,39854663,12816144
923,3388070,4830580,-1442510,39854663,12816144
924,3387332,4830580,-1443248,39854663,12816144
925,3386390,4830580,-1444190,39854663,12816144
926,3385422,4830580,-1445158,39854663,12816144
927,3384111,4830580,-1446469,39854663,12816144
928,3383088,4830580,-1447492,39854663,12816144
929,3382346,4830580,-1448234,39854663,12816144
930,3382091,4830580,-1448489,39854663,12816144
931,3383243,4830580,-1447337,39854663,12816144
932,3381298,4830580,-1449282,39854663,12816144
933,3378042,4830580,-1452538,39854663,12816144
934,3368881,4830580,-1461699,39854663,12816144
935,3367091,4830580,-1463489,39854663,12816144
936,3365183,4830580,-1465397,39854663,12816144
937,3361652,4830580,-1468928,39854663,12816144
938,3360823,4830580,-1469757,39854663,12816144
939,3358354,4830580,-1472226,39854663,12816144
940,3357031,4830580,-1473549,39854663,12816144
941,3356233,4830580,-1474347,39854663,12816144
942,3357726,4830580,-1472854,39854663,12816144
943,3356477,4830580,-1474103,39854663,12816144
944,3355642,4830580,-1474938,39854663,12816144
945,3354223,4830580,-1476357,39854663,12816144
946,3352858,4830580,-1477722,39854663,12816144
947,3349449,4830580,-1481131,39854663,12816144
948,3348790,4830580,-1481790,39854663,12816144
949,3347903,4830580,-1482677,39854663,12816144
950,3347238,4830580,-1483342,39854663,12816144
951,3346532,4830580,-1484048,39854663,12816144
952,3347642,4830580,-1482938,39854663,12816144
953,3347039,4830580,-1483541,39854663,12816144
954,3346015,4830580,-1484565,39854663,12816144
955,3344697,4830580,-1485883,39854663,12816144
956,3342867,4830580,-1487713,39854663,12816144
957,3341501,4830580,-1489079,39854663,12816144
958,3340506,4830580,-1490074,39854663,12816144
959,3339963,4830580,-1490617,39854663,12816144
960,3339120,4830580,-1491460,39854663,12816144
961,3338026,4830580,-1492554,39854663,12816144
962,3337222,4830580,-1493358,39854663,12816144
963,3338496,4830580,-1492084,39854663,12816144
964,3336981,4830580,-1493599,39854663,12816144
965,3335965,4830580,-1494615,39854663,12816144
966,3335254,4830580,-1495326,39854663,12816144
967,3331069,4830580,-1499511,39854663,12816144
968,3327964,4830580,-1502616,39854663,12816144
969,3327066,4830580,-1503514,39854663,12816144
970,3326335,4830580,-1504245,39854663,12816144
971,3325406,4830580,-1505174,39854663,12816144
972,3323522,4830580,-1507058,39854663,12816144
973,3320670,4830580,-1509910,39854663,12816144
974,3323648,4830580,-1506932,39854663,12816144
975,3323122,4830580,-1507458,39854663,12816144
976,3321573,4830580,-1509007,39854663,12816144
977,3320807,4830580,-1509773,39854663,12816144
978,3318978,4830580,-1511602,39854663,12816144
979,3297584,4830580,-1532996,39854663,12816144
980,3295872,4830580,-1534708,39854663,12816144
981,3634646,4830580,-1195934,39854663,12816144
982,3633432,4830580,-1197148,39854663,12816144
983,3631099,4830580,-1199481,39854663,12816144
984,3634754,4830580,-1195826,39854663,12816144
985,3630778,4830580,-1199802,39854663,12816144
986,3610274,4830580,-1220306,39854663,12816144
987,3607385,4830580,-1223195,39854663,12816144
988,3605681,4830580,-1224899,39854663,12816144
989,3604692,4830580,-1225888,39854663,12816144
990,3603973,4830580,-1226607,39854663,12816144
991,3603210,4830580,-1227370,39854663,12816144
992,3602442,4830580,-1228138,39854663,12816144
993,3602011,4830580,-1228569,39854663,12816144
994,3601377,4830580,-1229203,39854663,12816144
995,3603310,4830580,-1227270,39854663,12816144
996,3602773,4830580,-1227807,39854663,12816144
997,3601794,4830580,-1228786,39854663,12816144
998,3599266,4830580,-1231314,39854663,12816144
999,3598645,4830580,-1231935,39854663,12816144
1000,3596470,4830580,-1234110,39854663,12816144
1001,3596023,4830580,-1234557,39854663,12816144
1002,3595496,4830580,-1235084,39854663,12816144
1003,3594903,4830580,-1235677,39854663,12816144
1004,3594078,4830580,-1236502,39854663,12816144
1005,3592099,4830580,-1238481,39854663,12816144
1006,3593966,4830580,-1236614,39854663,12816144
1007,3592196,4830580,-1238384,39854663,12816144
1008,3591079,4830580,-1239501,39854663,12816144
1009,3589670,4830580,-1240910,39854663,12816144
1010,3588886,4830580,-1241694,39854663,12816144
1011,3588002,4830580,-1242578,39854663,12816144
1012,3587926,4830580,-1242654,39854663,12816144
1013,3587355,4830580,-1243225,39854663,12816144
1014,3587650,4830580,-1242930,39854663,12816144
1015,3588448,4830580,-1242132,39854663,12816144
1016,3592367,4830580,-1238213,39854663,12816144
1017,3592503,4830580,-1238077,39854663,12816144
1018,3592997,4830580,-1237583,39854663,12816144
1019,3592788,4830580,-1237792,39854663,12816144
1020,3593077,4830580,-1237503,39854663,12816144
1021,3592680,4830580,-1237900,39854663,12816144
1022,3593099,4830580,-1237481,39854663,12816144
1023,3593521,4830580,-1237059,39854663,12816144
1024,3590610,4830580,-1239970,39854663,12816144
1025,3589244,4830580,-1241336,39854663,12816144
1026,3591881,4830580,-1238699,39854663,12816144
1027,3592566,4830580,-1238014,39854663,12816144
1028,3593044,4830580,-1237536,39854663,12816144
1029,3593066,4830580,-1237514,39854663,12816144
1030,3593815,4830580,-1236765,39854663,12816144
1031,3594265,4830580,-1236315,39854663,12816144
1032,3594812,4830580,-1235768,39854663,12816144
1033,3595159,4830580,-1235421,39854663,12816144
1034,3595660,4830580,-1234920,39854663,12816144
1035,3596022,4830580,-1234558,39854663,12816144
1036,3596566,4830580,-1234014,39854663,12816144
1037,3599408,4830580,-1231172,39854663,12816144
1038,3599917,4830580,-1230663,39854663,12816144
1039,3600405,4830580,-1230175,39854663,12816144
1040,3600864,4830580,-1229716,39854663,12816144
1041,3601308,4830580,-1229272,39854663,12816144
1042,3601661,4830580,-1228919,39854663,12816144
1043,3602190,4830580,-1228390,39854663,12816144
1044,3602760,4830580,-1227820,39854663,12816144
1045,3603252,4830580,-1227328,39854663,12816144
1046,3603738,4830580,-1226842,39854663,12816144
1047,3604161,4830580,-1226419,39854663,12816144
1048,3606843,4830580,-1223737,39854663,12816144
1049,3607290,4830580,-1223290,39854663,12816144
1050,3607734,4830580,-1222846,39854663,12816144
1051,3608225,4830580,-1222355,39854663,12816144
1052,3608709,4830580,-1221871,39854663,12816144
1053,3609183,4830580,-1221397,39854663,12816144
1054,3609717,4830580,-1220863,39854663,12816144
1055,3610101,4830580,-1220479,39854663,12816144
1056,3271772,4830580,-1558808,39854663,12816144
1057,3270931,4830580,-1559649,39854663,12816144
1058,3273292,4830580,-1557288,39854663,12816144
1059,3273337,4830580,-1557243,39854663,12816144
1060,3273698,4830580,-1556882,39854663,12816144
1061,3274093,4830580,-1556487,39854663,12816144
1062,3274740,4830580,-1555840,39854663,12816144
1063,3273819,4830580,-1556761,39854663,12816144
1064,3273686,4830580,-1556894,39854663,12816144
1065,3273450,4830580,-1557130,39854663,12816144
1066,3273890,4830580,-1556690,39854663,12816144
1067,3274347,4830580,-1556233,39854663,12816144
1068,3273774,4830580,-1556806,39854663,12816144
1069,3276274,4830580,-1554306,39854663,12816144
1070,3276469,4830580,-1554111,39854663,12816144
1071,3276740,4830580,-1553840,39854663,12816144
1072,3277272,4830580,-1553308,39854663,12816144
1073,3277603,4830580,-1552977,39854663,12816144
1074,3277870,4830580,-1552710,39854663,12816144
1075,3278134,4830580,-1552446,39854663,12816144
1076,3278664,4830580,-1551916,39854663,12816144
1077,3279059,4830580,-1551521,39854663,12816144
1078,3279699,4830580,-1550881,39854663,12816144
1079,3280184,4830580,-1550396,39854663,12816144
1080,3282797,4830580,-1547783,39854663,12816144
1081,3283236,4830580,-1547344,39854663,12816144
1082,3283755,4830580,-1546825,39854663,12816144
1083,3284239,4830580,-1546341,39854663,12816144
1084,3284718,4830580,-1545862,39854663,12816144
1085,3285101,4830580,-1545479,39854663,12816144
1086,3285597,4830580,-1544983,39854663,12816144
1087,3282384,4830580,-1548196,39854663,12816144
1088,3283189,4830580,-1547391,39854663,12816144
1089,3282133,4830580,-1548447,39854663,12816144
1090,3284686,4830580,-1545894,39854663,12816144
1091,3285242,4830580,-1545338,39854663,12816144
1092,3285739,4830580,-1544841,39854663,12816144
1093,3286248,4830580,-1544332,39854663,12816144
1094,3286679,4830580,-1543901,39854663,12816144
1095,3287151,4830580,-1543429,39854663,12816144
1096,3287546,4830580,-1543034,39854663,12816144
1097,3287865,4830580,-1542715,39854663,12816144
1098,3288357,4830580,-1542223,39854663,12816144
1099,3288778,4830580,-1541802,39854663,12816144
1100,3289213,4830580,-1541367,39854663,12816144
1101,3291700,4830580,-1538880,39854663,12816144
1102,3292194,4830580,-1538386,39854663,12816144
1103,3292654,4830580,-1537926,39854663,12816144
1104,3293107,4830580,-1537473,39854663,12816144
1105,3292349,4830580,-1538231,39854663,12816144
1106,3291622,4830580,-1538958,39854663,12816144
1107,3290887,4830580,-1539693,39854663,12816144
1108,3290112,4830580,-1540468,39854663,12816144
1109,3281265,4830580,-1549315,39854663,12816144
1110,3281484,4830580,-1549096,39854663,12816144
1111,3278824,4830580,-1551756,39854663,12816144
1112,3281401,4830580,-1549179,39854663,12816144
1113,3280436,4830580,-1550144,39854663,12816144
1114,3280488,4830580,-1550092,39854663,12816144
1115,3280677,4830580,-1549903,39854663,12816144
1116,3287667,4830580,-1542913,39854663,12816144
1117,5150937,4830580,320357,39854663,12816144
1118,5152338,4830580,321758,39854663,12816144
1119,5152624,4830580,322044,39854663,12816144
1120,5152962,4830580,322382,39854663,12816144
1121,5054365,4830580,223785,39854663,12816144
1122,5024419,4830580,193839,39854663,12816144
1123,5021631,4830580,191051,39854663,12816144
1124,5020720,4830580,190140,39854663,12816144
1125,5019555,4830580,188975,39854663,12816144
1126,5018073,4830580,187493,39854663,12816144
1127,5015858,4830580,185278,39854663,12816144
1128,5014826,4830580,184246,39854663,12816144
1129,5014035,4830580,183455,39854663,12816144
1130,5013500,4830580,182920,39854663,12816144
1131,5012284,4830580,181704,39854663,12816144
1132,5010651,4830580,180071,39854663,12816144
1133,5012965,4830580,182385,39854663,12816144
1134,5012277,4830580,181697,39854663,12816144
1135,5010550,4830580,179970,39854663,12816144
1136,5009468,4830580,178888,39854663,12816144
1137,5008546,4830580,177966,39854663,12816144
1138,5005285,4830580,174705,39854663,12816144
1139,5003739,4830580,173159,39854663,12816144
1140,5002344,4830580,171764,39854663,12816144
1141,5001314,4830580,170734,39854663,12816144
1142,5000080,4830580,169500,39854663,12816144
1143,4997254,4830580,166674,39854663,12816144
1144,4998004,4830580,167424,39854663,12816144
1145,4996651,4830580,166071,39854663,12816144
1146,4995668,4830580,165088,39854663,12816144
1147,4994860,4830580,164280,39854663,12816144
1148,4994038,4830580,163458,39854663,12816144
1149,4994438,4830580,163858,39854663,12816144
1150,4994623,4830580,164043,39854663,12816144
1151,4993860,4830580,163280,39854663,12816144
1152,4993799,4830580,163219,39854663,12816144
1153,4988215,4830580,157635,39854663,12816144
1154,4993860,4830580,163280,39854663,12816144
1155,4992302,4830580,161722,39854663,12816144
1156,4991226,4830580,160646,39854663,12816144
1157,4989978,4830580,159398,39854663,12816144
1158,4989077,4830580,158497,39854663,12816144
1159,4987865,4830580,157285,39854663,12816144
1160,4996900,4830580,166320,39854663,12816144
1161,5007671,4830580,177091,39854663,12816144
1162,5006290,4830580,175710,39854663,12816144
1163,5005335,4830580,174755,39854663,12816144
1164,5018691,4830580,188111,39854663,12816144
1165,5024212,4830580,193632,39854663,12816144
1166,5023318,4830580,192738,39854663,12816144
1167,5021845,4830580,191265,39854663,12816144
1168,5024354,4830580,193774,39854663,12816144
1169,5023353,4830580,192773,39854663,12816144
1170,5022363,4830580,191783,39854663,12816144
1171,5020814,4830580,190234,39854663,12816144
1172,5019760,4830580,189180,39854663,12816144
1173,5018507,4830580,187927,39854663,12816144
1174,5004562,4830580,173982,39854663,12816144
1175,5001158,4830580,170578,39854663,12816144
1176,5002002,4830580,171422,39854663,12816144
1177,5001050,4830580,170470,39854663,12816144
1178,4999760,4830580,169180,39854663,12816144
1179,4998984,4830580,168404,39854663,12816144
1180,4995890,4830580,165310,39854663,12816144
1181,4994727,4830580,164147,39854663,12816144
1182,4993983,4830580,163403,39854663,12816144
1183,4993046,4830580,162466,39854663,12816144
1184,4992074,4830580,161494,39854663,12816144
1185,4991154,4830580,160574,39854663,12816144
1186,4989796,4830580,159216,39854663,12816144
1187,4992860,4830580,162280,39854663,12816144
1188,4991811,4830580,161231,39854663,12816144
1189,4990726,4830580,160146,39854663,12816144
1190,4989030,4830580,158450,39854663,12816144
1191,4987437,4830580,156857,39854663,12816144
1192,4983528,4830580,152948,39854663,12816144
1193,4982586,4830580,152006,39854663,12816144
1194,4981308,4830580,150728,39854663,12816144
1195,4980063,4830580,149483,39854663,12816144
1196,4978702,4830580,148122,39854663,12816144
1197,4979352,4830580,148772,39854663,12816144
1198,4978898,4830580,148318,39854663,12816144
1199,4977434,4830580,146854,39854663,12816144
1200,4963353,4830580,132773,39854663,12816144
1201,4960099,4830580,129519,39854663,12816144
1202,4958176,4830580,127596,39854663,12816144
1203,4954318,4830580,123738,39854663,12816144
1204,4950639,4830580,120059,39854663,12816144
1205,4957893,4830580,127313,39854663,12816144
1206,4956529,4830580,125949,39854663,12816144
1207,4954655,4830580,124075,39854663,12816144
1208,4955616,4830580,125036,39854663,12816144
1209,4965083,4830580,134503,39854663,12816144
1210,4963041,4830580,132461,39854663,12816144
1211,4942576,4830580,111996,39854663,12816144
1212,4944413,4830580,113833,39854663,12816144
1213,4943564,4830580,112984,39854663,12816144
1214,4943325,4830580,112745,39854663,12816144
1215,4942875,4830580,112295,39854663,12816144
1216,4942302,4830580,111722,39854663,12816144
1217,4941365,4830580,110785,39854663,12816144
1218,4940059,4830580,109479,39854663,12816144
1219,4940325,4830580,109745,39854663,12816144
1220,4939312,4830580,108732,39854663,12816144
1221,4936517,4830580,105937,39854663,12816144
1222,4924353,4830580,93773,39854663,12816144
1223,4925596,4830580,95016,39854663,12816144
1224,4924532,4830580,93952,39854663,12816144
1225,4922462,4830580,91882,39854663,12816144
1226,4919662,4830580,89082,39854663,12816144
1227,4899541,4830580,68961,39854663,12816144
1228,4896026,4830580,65446,39854663,12816144
1229,4897564,4830580,66984,39854663,12816144
1230,4896925,4830580,66345,39854663,12816144
1231,4895514,4830580,64934,39854663,12816144
1232,4891653,4830580,61073,39854663,12816144
1233,4891071,4830580,60491,39854663,12816144
1234,4890261,4830580,59681,39854663,12816144
1235,4889758,4830580,59178,39854663,12816144
1236,4888449,4830580,57869,39854663,12816144
1237,4886351,4830580,55771,39854663,12816144
1238,4884826,4830580,54246,39854663,12816144
1239,4883284,4830580,52704,39854663,12816144
1240,4884143,4830580,53563,39854663,12816144
1241,4882841,4830580,52261,39854663,12816144
1242,4871414,4830580,40834,39854663,12816144
1243,4858554,4830580,27974,39854663,12816144
1244,4856810,4830580,26230,39854663,12816144
1245,4855715,4830580,25135,39854663,12816144
1246,4854103,4830580,23523,39854663,12816144
1247,4861595,4830580,31015,39854663,12816144
1248,4860567,4830580,29987,39854663,12816144
1249,4857674,4830580,27094,39854663,12816144
1250,4853945,4830580,23365,39854663,12816144
1251,4854939,4830580,24359,39854663,12816144
1252,4853535,4830580,22955,39854663,12816144
1253,4852566,4830580,21986,39854663,12816144
1254,4861314,4830580,30734,39854663,12816144
1255,4859916,4830580,29336,39854663,12816144
1256,4862406,4830580,31826,39854663,12816144
1257,4861376,4830580,30796,39854663,12816144
1258,4859783,4830580,29203,39854663,12816144
1259,4857301,4830580,26721,39854663,12816144
1260,4856208,4830580,25628,39854663,12816144
1261,4857076,4830580,26496,39854663,12816144
1262,4854681,4830580,24101,39854663,12816144
1263,4833535,4830580,2955,39854663,12816144
1264,4830580,4830580,0,39854663,12816144
1265,4829166,4830580,-1414,39854663,12816144
1266,4828500,4830580,-2080,39854663,12816144
1267,4827651,4830580,-2929,39854663,12816144
1268,4825494,4830580,-5086,39854663,12816144
1269,4824434,4830580,-6146,39854663,12816144
1270,4823498,4830580,-7082,39854663,12816144
1271,4822157,4830580,-8423,39854663,12816144
1272,4823237,4830580,-7343,39854663,12816144
1273,4822410,4830580,-8170,39854663,12816144
1274,4821899,4830580,-8681,39854663,12816144
1275,4820933,4830580,-9647,39854663,12816144
1276,4818935,4830580,-11645,39854663,12816144
1277,4814860,4830580,-15720,39854663,12816144
1278,4812901,4830580,-17679,39854663,12816144
1279,4811256,4830580,-19324,39854663,12816144
1280,4810292,4830580,-20288,39854663,12816144
1281,4808856,4830580,-21724,39854663,12816144
1282,4806733,4830580,-23847,39854663,12816144
1283,4788537,4830580,-42043,39854663,12816144
1284,4785740,4830580,-44840,39854663,12816144
1285,4783827,4830580,-46753,39854663,12816144
1286,4782947,4830580,-47633,39854663,12816144
1287,4781882,4830580,-48698,39854663,12816144
1288,4781113,4830580,-49467,39854663,12816144
1289,4780709,4830580,-49871,39854663,12816144
1290,4777769,4830580,-52811,39854663,12816144
1291,4774944,4830580,-55636,39854663,12816144
1292,4759160,4830580,-71420,39854663,12816144
1293,4758696,4830580,-71884,39854663,12816144
1294,4755351,4830580,-75229,39854663,12816144
1295,4754548,4830580,-76032,39854663,12816144
1296,4753829,4830580,-76751,39854663,12816144
1297,4753056,4830580,-77524,39854663,12816144
1298,4752459,4830580,-78121,39854663,12816144
