round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1318520,647745,1790177064976407084,1790177064976126461,280733,0,0.921983,1,1
1,2,676255,309888,1790177064977157598,1790177064977025159,166499,0,0.666601,1,1
2,5,1018342,159289,1790177064978236729,1790177064978141695,158334,0,0.486071,1,1
3,4,562026,143439,1790177064978880565,1790177064978940894,105020,60329,0.842495,1,1
4,3,1840546,406670,1790177073993911964,1790177073993696976,215078,0,0.370913,1,1
5,1,264813,310142,1790177073994243196,1790177073994683063,141441,439867,0.551385,1,1
6,1,226295,271254,1790177073995103777,1790177073995136027,145116,32250,0.831472,1,1
7,1,192006,211135,1790177073995500178,1790177073995958546,134888,458368,0.550184,1,1
8,3,512168,159406,1790177073996633921,1790177073996545188,152011,0,0.825879,1,1
9,5,767313,140407,1790177073997482892,1790177073997395727,151293,0,0.000000,1,0
10,2,275173,145467,1790177073997839343,1790177073998196556,99016,357213,0.628686,1,1
11,1,132747,146886,1790177073998445689,1790177073998970506,99988,524817,0.532537,1,1
12,1,131047,145757,1790177073999219670,1790177073999368651,100063,148981,0.777037,1,1
13,1,129027,143766,1790177073999614981,1790177073999758425,100220,143444,0.000000,1,0
14,1,131566,146227,1790177074000007311,1790177074000149540,98916,142229,0.781291,1,1
15,1,131717,146897,1790177074000396932,1790177074000540405,99872,143473,0.000000,1,0
16,2,285273,150517,1790177074000942380,1790177074001303035,98034,360655,0.629170,1,1
17,3,416470,146686,1790177074001835899,1790177074001745609,153288,0,0.962751,1,1
18,1,464686,562134,1790177083013376989,1790177083013584501,312202,207512,0.586646,1,1
19,2,934060,408106,1790177083014890082,1790177083014654137,236035,0,0.612581,1,1
20,5,1189807,201078,1790177083016140259,1790177083016020179,152650,0,0.873874,1,1
21,2,300228,151758,1790177083016493666,1790177083016419283,140572,0,0.974511,1,1
22,3,433906,148818,1790177083017011651,1790177083017246992,105035,235341,0.714291,1,1
23,1,130348,146668,1790177083017505855,1790177083017653757,96996,147902,0.780152,1,1
24,5,727982,141188,1790177083018496204,1790177083018411357,150517,0,0.710230,1,1
25,5,708612,140919,1790177083019288186,1790177083019202966,150020,0,0.660490,1,1
26,2,273017,142559,1790177083019643973,1790177083019590391,121811,0,0.000000,1,0
27,1,133419,149258,1790177083019864111,1790177083019982196,95582,118085,0.801519,1,1
28,5,2195609,235995,1790177086025581239,1790177086026547020,127175,965781,0.330164,1,1
29,1,210786,229985,1790177086026910330,1790177086027034403,124531,124073,0.766780,1,1
30,1,205525,224925,1790177086027386328,1790177086028269807,120308,883479,0.362067,1,1
31,2,318073,162397,1790177086028729578,1790177086029097306,88992,367728,0.621634,1,1
32,1,138487,153587,1790177086029343374,1790177086029510200,85528,166826,0.771295,1,1
33,7,1000056,144097,1790177086030613934,1790177086030538067,138576,0,0.000000,1,0
34,9,1286581,143726,1790177086031980544,1790177086031903889,140063,0,0.372758,1,1
35,5,700383,138567,1790177086032765685,1790177086032691348,138426,0,0.663993,1,1
36,9,3377886,207568,1790177089039542476,1790177089039439358,136517,0,0.358372,1,1
37,1,149779,165679,1790177089039746354,1790177089040692092,84081,945738,0.356188,1,1
