sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns
51,1782212028399986181,1782212071453847710,1782212071453872510,1782212028400123818,43053861529,-43053748692,-43053805111,56418,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
52,1782212028400155058,1782212071454101790,1782212071454117450,1782212028400372314,43053946732,-43053745136,-43053845934,100798,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
53,1782212028400404603,1782212071454347190,1782212071454362430,1782212028400624049,43053942587,-43053738381,-43053840484,102103,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
54,1782212028400657548,1782212071454586821,1782212071454603181,1782212028400857774,43053929273,-43053745407,-43053837340,91933,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
55,1782212028400889864,1782212071454815771,1782212071454831261,1782212028401085090,43053925907,-43053746171,-43053836039,89868,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
56,1782212028401117189,1782212071454979331,1782212071454999991,1782212028401253487,43053862142,-43053746504,-43053804323,57819,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
57,1782212028401285726,1782212071455149161,1782212071455169681,1782212028401425613,43053863435,-43053744068,-43053803752,59683,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
58,1782212028401464772,1782212071455409321,1782212071455426511,1782212028401682078,43053944549,-43053744433,-43053844491,100058,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
59,1782212028401714627,1782212071455642381,1782212071455657931,1782212028401912943,43053927754,-43053744988,-43053836371,91383,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
60,1782212028401944853,1782212071455870291,1782212071455885971,1782212028402139399,43053925438,-43053746572,-43053836005,89433,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43053804808,-43053825574,-43053836984,-43053804808,18760.648240,8950,58473,79191,54964,90003,100058,58473
