sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns
72,1782212080323181358,1782212123378049456,1782212123378063936,1782212080323400363,43054868098,-43054663573,-43054765836,102262,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
73,1782212080323426863,1782212123378203346,1782212123378224646,1782212080323560470,43054776483,-43054664176,-43054720330,56153,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
74,1782212080323589479,1782212123378438177,1782212123378454347,1782212080323791095,43054848698,-43054663252,-43054755975,92723,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
75,1782212080323815545,1782212123378592167,1782212123378616087,1782212080323952802,43054776622,-43054663285,-43054719954,56668,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
76,1782212080323977602,1782212123378834537,1782212123378849827,1782212080324184048,43054856935,-43054665779,-43054761357,95578,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
77,1782212080324208277,1782212123379060687,1782212123379075067,1782212080324410703,43054852410,-43054664364,-43054758387,94023,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
78,1782212080324437123,1782212123379277487,1782212123379291737,1782212080324629779,43054840364,-43054661958,-43054751161,89203,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
79,1782212080324655188,1782212123379495847,1782212123379511667,1782212080324847444,43054840659,-43054664223,-43054752441,88218,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
80,1782212080324871624,1782212123379647057,1782212123379668567,1782212080325069350,43054775433,-43054599217,-43054687325,88108,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
81,1782212080325093649,1782212123379869847,1782212123379893097,1782212080325228597,43054776198,-43054664500,-43054720349,55849,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
82,1782212080325252946,1782212123380035207,1782212123380055267,1782212080325454862,43054782261,-43054600405,-43054691333,90928,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
83,1782212080325480672,1782212123380332787,1782212123380348267,1782212080325683588,43054852115,-43054664679,-43054758397,93718,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
84,1782212080325708727,1782212123380558047,1782212123380574837,1782212080325922574,43054849320,-43054652263,-43054750792,98528,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
85,1782212080325947234,1782212123380723847,1782212123380748417,1782212080326083241,43054776613,-43054665176,-43054720895,55718,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
86,1782212080326107460,1782212123380946427,1782212123380963187,1782212080326310956,43054838967,-43054652231,-43054745599,93368,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
87,1782212080326335476,1782212123381108697,1782212123381129587,1782212080326466483,43054773221,-43054663104,-43054718163,55058,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-43054720804,-43054732304,-43054751197,-43054720804,29942.079823,9398,87163,87631,53768,91983,102262,87163
