count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784631287791331839,337267,161194,0.880902
51,1784631287791678191,265135,168716,0.875799
52,1784631287791951058,398095,156034,0.884424
53,1784631287792357905,366246,194861,0.858359
54,1784631287792733918,328982,177841,0.869660
55,1784631287793071485,315624,151427,0.887584
56,1784631287793395815,326709,141935,0.894142
57,1784631287793731369,379980,208014,0.849757
58,1784631287794119344,376675,191767,0.860399
59,1784631287794503968,264998,145083,0.891960
60,1784631287794775664,285354,152879,0.886587
61,1784631287795066918,313682,144610,0.892288
62,1784631287795387439,318619,156484,0.884116
63,1784631287795711911,387671,177646,0.869791
64,1784631287796107721,318996,173245,0.872745
65,1784631287796435928,340037,169223,0.875456
66,1784631287796784330,340487,201643,0.853909
67,1784631287797134385,341711,188040,0.862865
68,1784631287797484360,364739,202491,0.853355
69,1784631287797856196,387363,156358,0.884202
70,1784631287798253222,316499,195982,0.857622
71,1784631287798577631,263309,169496,0.875272
72,1784631287798845706,276948,170152,0.874829
73,1784631287799127127,486335,209394,0.848860
74,1784631287799621726,370327,243500,0.827104
75,1784631287800000067,470603,299961,0.792678
76,1784631287800478906,282330,151409,0.887597
77,1784631287800768949,367689,229007,0.836258
78,1784631287801142456,287098,171335,0.874031
79,1784631287801434615,272848,171705,0.873782
80,1784631287801711812,245942,131130,0.901683
81,1784631287801962876,205199,109364,0.917123
82,1784631287802173222,198674,105166,0.920140
83,1784631287802377735,196234,103652,0.921231
84,1784631287802578962,376228,142337,0.893863
85,1784631287802963550,409366,219245,0.842500
86,1784631287803379745,258400,137881,0.896962
87,1784631287803643323,219495,114447,0.913487
88,1784631287803868189,290311,160840,0.881143
89,1784631287804165942,288614,141876,0.894183
90,1784631287804460364,225137,117435,0.911359
91,1784631287804693615,222471,109219,0.917227
92,1784631287804921498,204785,105756,0.919715
93,1784631287805135434,202015,107106,0.918744
94,1784631287805348832,213883,105314,0.920033
95,1784631287805570913,254328,132637,0.900626
96,1784631287805830352,386195,242830,0.827524
97,1784631287806220798,240690,114537,0.913423
98,1784631287806466131,482587,140955,0.894823
99,1784631287806957753,425950,209171,0.849005
100,1784631287807392824,410365,207114,0.850342
101,1784631287807811345,415031,216367,0.844352
102,1784631287808233644,337022,174729,0.871748
103,1784631287808579733,307254,156497,0.884107
104,1784631287808892611,255404,123105,0.907337
105,1784631287809153240,228924,105929,0.919591
106,1784631287809387193,405204,132294,0.900867
107,1784631287809800538,481464,325587,0.777683
108,1784631287810289674,259368,133957,0.899702
109,1784631287810554862,199297,114251,0.913627
110,1784631287810759548,184990,109283,0.917181
111,1784631287810950026,182063,105290,0.920051
112,1784631287811137528,241223,99237,0.924422
113,1784631287811385000,239420,127194,0.904450
