count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784631214947280796,635249,335089,0.772220
51,1784631214947925336,514216,260277,0.816670
52,1784631214948450071,693778,307041,0.788496
53,1784631214949154973,492165,288363,0.799592
54,1784631214949657039,465897,281155,0.803929
55,1784631214950132881,380372,190463,0.861261
56,1784631214950522575,500336,279145,0.805144
57,1784631214951035070,559390,221507,0.841048
58,1784631214951605041,305692,165194,0.878183
59,1784631214951919492,303660,172531,0.873226
60,1784631214952229916,262123,146898,0.890706
61,1784631214952498229,238720,108594,0.917676
62,1784631214952743610,306386,108382,0.917828
63,1784631214953058045,316374,150586,0.888163
64,1784631214953382541,342127,132961,0.900399
65,1784631214953732824,526142,206285,0.850881
66,1784631214954269093,625766,251698,0.821984
67,1784631214954903848,470199,164685,0.878529
68,1784631214955381481,636896,211873,0.847254
69,1784631214956027401,737606,371259,0.751892
70,1784631214956774570,402766,250055,0.823006
71,1784631214957185990,297587,157850,0.883182
72,1784631214957490869,248467,140816,0.894919
73,1784631214957746018,283097,134360,0.899420
74,1784631214958037580,394668,188903,0.862293
75,1784631214958446778,491269,211071,0.847773
76,1784631214958947024,560198,260726,0.816394
77,1784631214959514854,507308,188140,0.862799
78,1784631214960030982,442328,187027,0.863537
79,1784631214960483234,629169,323343,0.778980
80,1784631214961120870,289639,143491,0.893063
81,1784631214961419889,550133,291022,0.797999
82,1784631214961979586,470253,221181,0.841257
83,1784631214962467494,501830,269275,0.811147
84,1784631214962981786,467058,251737,0.821959
85,1784631214963458688,603009,378198,0.748076
86,1784631214964071359,569989,225954,0.838204
87,1784631214964664270,331412,175594,0.871167
88,1784631214965003756,486552,211397,0.847562
89,1784631214965495676,444802,164413,0.878713
90,1784631214965945770,394432,199590,0.855253
91,1784631214966345609,336868,167486,0.876631
92,1784631214966687715,314942,164638,0.878561
93,1784631214967007981,277107,143926,0.892761
94,1784631214967290489,203129,107398,0.918535
95,1784631214967499058,217385,90628,0.930686
96,1784631214967725052,394264,200976,0.854346
97,1784631214968127988,286903,117880,0.911042
98,1784631214968423400,519765,200718,0.854514
99,1784631214968952739,531180,254629,0.820163
100,1784631214969493296,623178,423480,0.723811
101,1784631214970125733,304258,157850,0.883182
102,1784631214970438583,368631,220612,0.841622
103,1784631214970816984,377566,188590,0.862501
104,1784631214971205160,361550,208862,0.849206
