round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1244616,619153,1790175171609098186,1790175171608825394,272872,0,0.000000,1,0
1,1,497680,505661,1790175171609619277,1790175171609342947,276400,0,0.974247,1,1
2,1,383068,389608,1790175171610020276,1790175171609775771,258765,0,0.000000,1,0
3,1,433299,439949,1790175171610475636,1790175171610228805,263271,0,0.792235,1,1
4,1,403009,410559,1790175171610902075,1790175171610655300,269525,0,0.000000,1,0
5,1,381648,390758,1790175171611315044,1790175171611063794,251320,0,0.791736,1,1
6,1,379718,387229,1790175171611712492,1790175171611460909,251673,0,0.788040,1,1
7,3,1140804,380528,1790175171612868477,1790175171612622464,285154,0,0.366786,1,1
8,1,380729,387979,1790175171613302777,1790175171613054758,289439,0,0.763878,1,1
9,1,376888,383928,1790175171613730046,1790175171613481992,248124,0,0.766036,1,1
10,1,373738,381108,1790175171614119234,1790175171613871727,247597,0,0.803292,1,1
11,1,382079,389199,1790175171614517043,1790175171614269752,247381,0,0.000000,1,0
12,1,377768,384858,1790175171614909771,1790175171614660597,249244,0,0.785286,1,1
13,1,377118,384469,1790175171615301639,1790175171615051451,250288,0,0.924355,1,1
14,1,369128,375498,1790175171615685978,1790175171615526675,247745,0,0.000000,1,0
15,2,755016,384508,1790175171616537876,1790175171616290615,247331,0,0.568188,1,1
16,2,769027,396279,1790175171617325933,1790175171617065595,260408,0,0.635163,1,1
17,1,377748,385008,1790175171617720001,1790175171617470769,249302,0,0.905428,1,1
18,3,1138214,380678,1790175171618873576,1790175171618628704,286563,0,0.365662,1,1
19,1,375668,382358,1790175171619299595,1790175171619052918,289868,0,0.000000,1,0
20,1,375148,382359,1790175171619726354,1790175171619478933,247491,0,0.757420,1,1
21,1,371328,378498,1790175171620113033,1790175171619864668,248465,0,0.000000,1,0
22,1,375268,387348,1790175171620503251,1790175171620255842,289600,0,0.782505,1,1
23,1,373018,383178,1790175171620931420,1790175171620686777,288664,0,0.757496,1,1
24,1,378989,390818,1790175171621370830,1790175171621120751,250149,0,0.751499,1,1
25,1,373458,384128,1790175171621764408,1790175171621517426,290503,0,0.779847,1,1
26,1,377698,389539,1790175171622197907,1790175171621946070,251907,0,0.759028,1,1
27,1,376428,386788,1790175171622594876,1790175171622348555,294212,0,0.000000,1,0
28,1,373558,384388,1790175171623028765,1790175171622782529,288127,0,0.753674,1,1
29,1,381409,392999,1790175171623464625,1790175171623214053,250652,0,0.752740,1,1
30,2,762866,387339,1790175171624247521,1790175171623997263,250358,0,0.000000,1,0
