round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790175171608825394,0.984373,0.520981,0.000000,0
1,1790175171609342947,0.995719,0.978436,0.974247,1
2,1790175171609775771,0.989703,0.893429,0.000000,0
3,1790175171610228805,0.984364,0.804820,0.792235,1
4,1790175171610655300,0.989941,0.828235,0.000000,0
5,1790175171611063794,0.991526,0.798503,0.791736,1
6,1790175171611460909,0.991645,0.794679,0.788040,1
7,1790175171612622464,0.991754,0.369835,0.366786,1
8,1790175171613054758,0.991596,0.770353,0.763878,1
9,1790175171613481992,0.992280,0.771996,0.766036,1
10,1790175171613871727,0.992161,0.809639,0.803292,1
11,1790175171614269752,0.992151,0.919938,0.000000,0
12,1790175171614660597,0.992389,0.791309,0.785286,1
13,1790175171615051451,0.991873,0.931929,0.924355,1
14,1790175171615526675,0.911878,0.992578,0.000000,0
15,1790175171616290615,0.991962,0.572792,0.568188,1
16,1790175171617065595,0.991903,0.640348,0.635163,1
17,1790175171617470769,0.992469,0.912299,0.905428,1
18,1790175171618628704,0.992101,0.368573,0.365662,1
19,1790175171619052918,0.991170,0.893501,0.000000,0
20,1790175171619478933,0.991972,0.763550,0.757420,1
21,1790175171619864668,0.992210,0.795530,0.000000,0
22,1790175171620255842,0.992003,0.788813,0.782505,1
23,1790175171620686777,0.992181,0.763466,0.757496,1
24,1790175171621120751,0.991863,0.757663,0.751499,1
25,1790175171621517426,0.992469,0.785765,0.779847,1
26,1790175171621946070,0.992389,0.764850,0.759028,1
27,1790175171622348555,0.992310,0.783388,0.000000,0
28,1790175171622782529,0.992339,0.759492,0.753674,1
29,1790175171623214053,0.991814,0.758953,0.752740,1
30,1790175171623997263,0.992270,0.538719,0.000000,0
31,1790175171624396908,0.992210,0.791736,0.785569,1
32,1790175171624838562,0.992359,0.751521,0.745779,1
33,1790175171625239197,0.991972,0.782934,0.000000,0
34,1790175171625640981,0.992429,0.786441,0.780487,1
35,1790175171626071346,0.992171,0.760334,0.754382,1
36,1790175171626540639,0.923607,0.992657,0.000000,0
37,1790175171627308249,0.991605,0.570181,0.000000,0
38,1790175171628114689,0.992220,0.611755,0.000000,0
39,1790175171628535403,0.992538,0.890209,0.000000,0
40,1790175171628936288,0.992469,0.782574,0.776680,1
41,1790175171629327482,0.992400,0.924558,0.917532,1
42,1790175171629750517,0.992389,0.764795,0.000000,0
43,1790175171630143692,0.991804,0.789151,0.782683,1
44,1790175171630535536,0.992321,0.790566,0.000000,0
45,1790175171631010710,0.912425,0.992548,0.000000,0
46,1790175171631390965,0.993929,0.982024,0.976061,1
47,1790175171631782100,0.991962,0.951573,0.000000,0
48,1790175171632189675,0.992062,0.784674,0.000000,0
49,1790175171632984304,0.992627,0.529722,0.525817,1
50,1790175171633418728,0.992201,0.759021,0.000000,0
51,1790175171633844533,0.992518,0.765430,0.759704,1
52,1790175171634280947,0.991556,0.753214,0.746854,1
53,1790175171634709261,0.992280,0.767401,0.761476,1
54,1790175171635103066,0.991695,0.794012,0.787417,1
55,1790175171635713108,0.808353,0.992488,0.000000,0
56,1790175171636106773,0.991625,0.827474,0.820544,1
57,1790175171636509057,0.992311,0.783217,0.777194,1
58,1790175171636905432,0.992260,0.926076,0.000000,0
59,1790175171637682362,0.992339,0.536461,0.532351,1
60,1790175171638102996,0.992141,0.767424,0.000000,0
61,1790175171638498971,0.992250,0.785325,0.779239,1
62,1790175171638922725,0.992628,0.764337,0.000000,0
63,1790175171639314290,0.992290,0.788166,0.782089,1
64,1790175171639713415,0.992598,0.783631,0.777830,1
65,1790175171640110610,0.991734,0.784674,0.778188,1
66,1790175171640519614,0.992469,0.774757,0.000000,0
67,1790175171640926749,0.990753,0.777185,0.769998,1
68,1790175171641323004,0.992171,0.919653,0.912453,1
69,1790175171642099263,0.992271,0.627085,0.000000,0
70,1790175171642494578,0.992498,0.786292,0.780393,1
71,1790175171642922053,0.992607,0.763924,0.758277,1
72,1790175171643714422,0.992488,0.529088,0.525113,1
73,1790175171644112477,0.991754,0.795418,0.788860,1
74,1790175171644543201,0.992330,0.762063,0.000000,0
75,1790175171644972205,0.992450,0.760693,0.754949,1
76,1790175171645367430,0.992488,0.786662,0.000000,0
77,1790175171645766255,0.992270,0.787252,0.781166,1
78,1790175171646159600,0.992062,0.787669,0.781416,1
79,1790175171646948969,0.992647,0.531517,0.527608,1
80,1790175171647349334,0.992270,0.784470,0.778406,1
81,1790175171647744129,0.990604,0.788110,0.000000,0
82,1790175171648135544,0.992419,0.920389,0.913411,1
83,1790175183664985431,0.991139,0.955310,0.946846,1
84,1790175183666295014,0.984521,0.509003,0.501124,1
85,1790175183666786297,0.992450,0.974843,0.967482,1
86,1790175183667647066,0.635163,0.984314,0.625200,1
87,1790175183668281988,0.821628,0.991437,0.814592,1
88,1790175183668674362,0.991944,0.850682,0.843829,1
89,1790175183669080847,0.992210,0.789799,0.000000,0
90,1790175183669884316,0.992182,0.531575,0.000000,0
91,1790175183670308791,0.991566,0.764604,0.758155,1
92,1790175183670715335,0.992192,0.801807,0.795546,1
93,1790175183671140660,0.991367,0.766081,0.759468,1
94,1790175183671532335,0.992498,0.921946,0.000000,0
95,1790175183671989369,0.927670,0.992399,0.920619,1
96,1790175183672373803,0.992301,0.837623,0.831174,1
97,1790175183672766828,0.992230,0.786709,0.000000,0
98,1790175183673193583,0.991824,0.763519,0.757276,1
99,1790175183673621237,0.992786,0.762490,0.756989,1
100,1790175183674426016,0.991407,0.522552,0.518062,1
101,1790175183675198416,0.990862,0.541094,0.000000,0
102,1790175183675588361,0.992280,0.791744,0.785632,1
