sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780657559240950246,1780657559240969865,1780657559241007741,1780657559241011564,19619,3823,-7898,11721,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
2,1780657559241084691,1780657559241087467,1780657559241092225,1780657559241094241,2776,2016,-380,2396,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
3,1780657559241132159,1780657559241133736,1780657559241140413,1780657559241142060,1577,1647,35,1612,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
4,1780657559241210699,1780657559241213344,1780657559241227958,1780657559241233570,2645,5612,1483,4128,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
5,1780657559241280252,1780657559241281888,1780657559241291799,1780657559241295080,1636,3281,822,2458,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
6,1780657559241339993,1780657559241341712,1780657559241347591,1780657559241349289,1719,1698,-10,1708,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
7,1780657559241382821,1780657559241384494,1780657559241390486,1780657559241392107,1673,1621,-26,1647,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
8,1780657559241425260,1780657559241426907,1780657559241432863,1780657559241434431,1647,1568,-39,1607,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
9,1780657559241485467,1780657559241487402,1780657559241492381,1780657559241494012,1935,1631,-152,1783,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
10,1780657559241535131,1780657559241536735,1780657559241546518,1780657559241549537,1604,3019,707,2311,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
11,1780657559241602580,1780657559241604318,1780657559241612034,1780657559241615119,1738,3085,673,2411,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
12,1780657559241652740,1780657559241654521,1780657559241660228,1780657559241661875,1781,1647,-67,1714,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
13,1780657559241703207,1780657559241704843,1780657559241713890,1780657559241716746,1636,2856,610,2246,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
14,1780657559241752659,1780657559241754204,1780657559241767388,1780657559241770924,1545,3536,995,2540,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
15,1780657559241815027,1780657559241816625,1780657559241819969,1780657559241821898,1598,1929,165,1763,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
16,1780657559241858371,1780657559241859958,1780657559241868154,1780657559241869862,1587,1708,60,1647,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
17,1780657559241913550,1780657559241915271,1780657559241923933,1780657559241926824,1721,2891,585,2306,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
18,1780657559241963554,1780657559241965074,1780657559241971071,1780657559241972894,1520,1823,151,1671,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
19,1780657559242013898,1780657559242015635,1780657559242021409,1780657559242023043,1737,1634,-51,1685,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
20,1780657559242058063,1780657559242059713,1780657559242066343,1780657559242068120,1650,1777,63,1713,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
21,1780657559242131860,1780657559242134283,1780657559242141075,1780657559242143847,2423,2772,174,2597,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
22,1780657559242188168,1780657559242189952,1780657559242198934,1780657559242201804,1784,2870,543,2327,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
23,1780657559242237808,1780657559242239382,1780657559242245539,1780657559242247213,1574,1674,50,1624,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,29,642,142,29,2153.566211,268,1198,2415,1024,1729,5481,1198,0,ok
