round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790178671334396370,0.793893,0.984630,0.781691,1
1,1790178671335240779,0.990000,0.815163,0.807012,1
2,1790178674340915592,0.652990,0.984601,0.000000,0
3,1790178674342999925,0.992339,0.413603,0.000000,0
4,1790178674343410739,0.992857,0.787465,0.781840,1
5,1790178674343828704,0.992806,0.910630,0.904079,1
6,1790178674345044258,0.992677,0.477811,0.474312,1
7,1790178677350427692,0.985013,0.510732,0.503078,1
8,1790178701388951753,0.772636,0.984757,0.760859,1
9,1790178701390433193,0.366757,0.992498,0.364005,1
10,1790178704396031226,0.992737,0.975515,0.000000,0
11,1790178704396851675,0.746585,0.991853,0.000000,0
12,1790178704398679321,0.764765,0.992667,0.000000,0
13,1790178704399854225,0.992281,0.438178,0.434796,1
14,1790178719427782658,0.984718,0.357522,0.000000,0
15,1790178719428360810,0.990268,0.929639,0.000000,0
16,1790178719428843114,0.978896,0.752724,0.736839,1
17,1790178719430051678,0.991705,0.503742,0.499563,1
18,1790178719430881487,0.992131,0.598097,0.593390,1
19,1790178719432964829,0.415747,0.992429,0.412599,1
20,1790178719433744279,0.992588,0.565473,0.561282,1
21,1790178719434168783,0.992776,0.771440,0.765868,1
22,1790178719434591978,0.992786,0.768852,0.763305,1
23,1790178722440182823,0.662547,0.984777,0.652461,1
24,1790178722441102811,0.984580,0.627894,0.618212,1
