round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1212162,569400,1790178671334438903,1790178671334396370,279408,0,0.781691,1,1
1,2,820055,396007,1790178671335507433,1790178671335240779,280014,0,0.807012,1,1
2,1,675177,708128,1790178674340870354,1790178674340915592,281626,45238,0.000000,1,0
3,5,2042781,397384,1790178674343262209,1790178674342999925,279754,0,0.000000,1,0
4,1,389304,403844,1790178674343680783,1790178674343410739,270124,0,0.781840,1,1
5,1,391294,404455,1790178674344096787,1790178674343828704,268163,0,0.904079,1,1
6,3,1187232,394824,1790178674345306250,1790178674345044258,297272,0,0.474312,1,1
7,3,2303030,607430,1790178677350714142,1790178677350427692,286530,0,0.503078,1,1
8,1,622700,653311,1790178701389026811,1790178701388951753,261581,0,0.760859,1,1
9,1,453557,464687,1790178701389689322,1790178701390433193,256086,743871,0.364005,1,1
10,1,568565,606714,1790178704396329144,1790178704396031226,307268,0,0.000000,1,0
11,1,420953,428833,1790178704396825237,1790178704396851675,251834,26438,0.000000,1,0
12,4,1550241,390373,1790178704398664161,1790178704398679321,245672,15160,0.000000,1,0
13,3,1164349,393633,1790178704400098742,1790178704399854225,244597,0,0.434796,1,1
14,1,639551,675302,1790178719428104086,1790178719427782658,321558,0,0.000000,1,0
15,1,442278,455578,1790178719428621116,1790178719428360810,260376,0,0.000000,1,0
16,1,441758,458508,1790178719429087534,1790178719428843114,255490,0,0.736839,1,1
17,3,1190262,411927,1790178719430303826,1790178719430051678,262088,0,0.499563,1,1
18,2,793344,410557,1790178719431123270,1790178719430881487,268614,0,0.593390,1,1
19,3,1170971,395107,1790178719432334172,1790178719432964829,249659,630657,0.412599,1,1
20,2,755043,381826,1790178719433983971,1790178719433744279,279683,0,0.561282,1,1
21,1,374977,385447,1790178719434411639,1790178719434168783,282297,0,0.765868,1,1
22,1,369996,380746,1790178719434833756,1790178719434591978,283099,0,0.763305,1,1
23,1,599656,633377,1790178722440101223,1790178722440182823,275674,81600,0.652461,1,1
24,2,859509,433205,1790178722441340047,1790178722441102811,252856,0,0.618212,1,1
