count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567889984100913,194557,0.931000,1
1,1789567889984509817,98832,0.000000,0
2,1789567889984918522,106646,0.931000,1
3,1789567889985327427,102309,0.931000,1
4,1789567889985736021,100404,0.931000,1
5,1789567889986144636,100607,0.931000,1
6,1789567889986552260,98861,0.931000,1
7,1789567889986959925,99154,0.931000,1
8,1789567889987367080,99508,0.931000,1
9,1789567889987774404,99883,0.931000,1
10,1789567889988181669,101816,0.000000,0
11,1789567889988589273,99150,0.931000,1
12,1789567889988996898,97984,0.931000,1
13,1789567889989405043,99907,0.931000,1
14,1789567889989812757,98321,0.931000,1
15,1789567889990220152,100944,0.931000,1
16,1789567889990627436,98759,0.000000,0
17,1789567889991035041,102243,0.931000,1
18,1789567889991442406,99596,0.931000,1
19,1789567889991849670,98490,0.000000,0
20,1789567889992256785,98254,0.931000,1
21,1789567889992664359,98518,0.931000,1
22,1789567889993072034,98791,0.000000,0
23,1789567889993480519,99344,0.931000,1
24,1789567889993888063,98320,0.931000,1
25,1789567889994295688,99933,0.931000,1
26,1789567889994703062,100427,0.931000,1
27,1789567889995110757,100880,0.000000,0
28,1789567889995518322,100234,0.931000,1
29,1789567889995925706,99018,0.931000,1
30,1789567889996332841,98201,0.931000,1
31,1789567889996740196,112075,0.931000,1
32,1789567889997147440,100150,0.000000,0
33,1789567889997555375,98303,0.931000,1
34,1789567889997962909,98127,0.931000,1
35,1789567889998370304,97330,0.931000,1
36,1789567889998777559,109944,0.931000,1
37,1789567889999184903,99668,0.931000,1
38,1789567889999592048,99131,0.931000,1
39,1789567889999999322,99036,0.931000,1
40,1789567890000406607,99440,0.931000,1
41,1789567890000813962,99043,0.931000,1
42,1789567890001221916,99597,0.931000,1
43,1789567890001629261,100010,0.931000,1
44,1789567890002036585,98485,0.000000,0
45,1789567890002443980,99448,0.000000,0
46,1789567890002851275,98762,0.931000,1
47,1789567890003258529,100086,0.931000,1
48,1789567890003666004,98890,0.931000,1
49,1789567890004073239,99343,0.931000,1
50,1789567890004483133,101067,0.931000,1
51,1789567890004891018,98980,0.931000,1
52,1789567890005298792,100025,0.931000,1
53,1789567890005706517,100158,0.931000,1
54,1789567890006114231,99853,0.931000,1
55,1789567890006521276,98866,0.931000,1
56,1789567890006928811,97690,0.931000,1
57,1789567890007336005,98724,0.931000,1
58,1789567890007743050,99017,0.931000,1
59,1789567890008150495,100050,0.931000,1
60,1789567890008557809,100225,0.000000,0
61,1789567890008965194,99669,0.931000,1
62,1789567890009372718,100803,0.931000,1
63,1789567890009780483,99126,0.931000,1
64,1789567890010187898,109150,0.931000,1
65,1789567890010595302,99834,0.931000,1
66,1789567890011002847,98497,0.931000,1
67,1789567890011409921,99471,0.931000,1
68,1789567890011817456,98326,0.931000,1
69,1789567890012224861,98219,0.931000,1
70,1789567890012632185,99073,0.931000,1
71,1789567890013039850,102196,0.931000,1
72,1789567890013447884,100571,0.931000,1
73,1789567890013855389,99484,0.000000,0
74,1789567890014262604,99787,0.931000,1
75,1789567890014670128,98361,0.931000,1
76,1789567890015077643,99206,0.000000,0
77,1789567890015485417,99660,0.000000,0
78,1789567890015893302,98693,0.931000,1
79,1789567890016300777,98136,0.000000,0
80,1789567890016708011,99391,0.931000,1
81,1789567890017115266,100024,0.931000,1
82,1789567890017523091,100557,0.931000,1
83,1789567890017930815,99592,0.931000,1
84,1789567890018337990,100936,0.931000,1
85,1789567890018745294,99310,0.931000,1
86,1789567890019152769,100053,0.000000,0
87,1789567890019560224,98356,0.931000,1
88,1789567890019967708,98441,0.931000,1
89,1789567890020375143,98094,0.931000,1
90,1789567890020782367,100149,0.931000,1
91,1789567890021189872,98572,0.931000,1
92,1789567890021597477,99076,0.931000,1
93,1789567890022005421,99230,0.931000,1
94,1789567890022412866,100213,0.000000,0
95,1789567890022820480,99977,0.931000,1
96,1789567890023228035,99161,0.000000,0
97,1789567890023635380,111654,0.931000,1
98,1789567890024042624,98249,0.931000,1
99,1789567890024450099,102272,0.931000,1
100,1789567890024859153,99727,0.931000,1
101,1789567890025267268,99290,0.000000,0
102,1789567890025674703,101783,0.931000,1
103,1789567890026082257,100697,0.000000,0
104,1789567890026489592,99731,0.000000,0
105,1789567890026896976,99376,0.931000,1
106,1789567890027304231,101099,0.931000,1
107,1789567890027711076,98962,0.931000,1
108,1789567890028118500,99617,0.931000,1
109,1789567890028525665,100050,0.931000,1
110,1789567890028933300,98453,0.931000,1
111,1789567890029341284,98957,0.931000,1
112,1789567890029748989,99531,0.931000,1
113,1789567890030157023,99846,0.931000,1
114,1789567890030564288,99679,0.931000,1
115,1789567890030971603,98192,0.931000,1
116,1789567890031378627,100087,0.931000,1
