count_index,ts_swap,werner,success_bit
0,1789567880543184709,0.931000,1
1,1789567880543598544,0.000000,0
2,1789567880544015708,0.931000,1
3,1789567880544429573,0.931000,1
4,1789567880544837617,0.931000,1
5,1789567880545246662,0.931000,1
6,1789567880545653876,0.931000,1
7,1789567880546061261,0.931000,1
8,1789567880546468496,0.931000,1
9,1789567880546876020,0.931000,1
10,1789567880547283265,0.000000,0
11,1789567880547690939,0.931000,1
12,1789567880548098514,0.931000,1
13,1789567880548505718,0.931000,1
14,1789567880548913273,0.931000,1
15,1789567880549321118,0.931000,1
16,1789567880549729102,0.931000,1
17,1789567880550136997,0.931000,1
18,1789567880550544461,0.000000,0
19,1789567880550951846,0.000000,0
20,1789567880551359101,0.000000,0
21,1789567880551766435,0.931000,1
22,1789567880552174350,0.931000,1
23,1789567880552581934,0.931000,1
24,1789567880552989519,0.931000,1
25,1789567880553397464,0.931000,1
26,1789567880553804998,0.931000,1
27,1789567880554212723,0.931000,1
28,1789567880554619887,0.931000,1
29,1789567880555027272,0.931000,1
30,1789567880555434757,0.931000,1
31,1789567880555842591,0.931000,1
32,1789567880556249776,0.931000,1
33,1789567880556657170,0.931000,1
34,1789567880557064935,0.931000,1
35,1789567880557472560,0.000000,0
36,1789567880557880214,0.931000,1
37,1789567880558287689,0.931000,1
38,1789567880558695143,0.931000,1
39,1789567880559102748,0.931000,1
40,1789567880559509863,0.000000,0
41,1789567880559917437,0.931000,1
42,1789567880560324702,0.000000,0
43,1789567880560731717,0.000000,0
44,1789567880561139101,0.931000,1
45,1789567880561549296,0.000000,0
46,1789567880561957360,0.931000,1
47,1789567880562364505,0.931000,1
48,1789567880562772009,0.931000,1
49,1789567880563179324,0.931000,1
50,1789567880563586468,0.931000,1
51,1789567880563993793,0.931000,1
52,1789567880564401108,0.931000,1
53,1789567880564808572,0.931000,1
54,1789567880565216327,0.000000,0
55,1789567880565623591,0.931000,1
56,1789567880566031236,0.931000,1
57,1789567880566438441,0.931000,1
58,1789567880566845745,0.931000,1
59,1789567880567252920,0.931000,1
60,1789567880567660184,0.931000,1
61,1789567880568067539,0.000000,0
62,1789567880568474874,0.931000,1
63,1789567880568882218,0.931000,1
64,1789567880569289743,0.931000,1
65,1789567880569697317,0.931000,1
66,1789567880570104892,0.931000,1
67,1789567880570512087,0.931000,1
68,1789567880570919581,0.931000,1
69,1789567880571326856,0.000000,0
70,1789567880571734490,0.000000,0
71,1789567880572142255,0.931000,1
72,1789567880572549540,0.931000,1
73,1789567880572956914,0.931000,1
74,1789567880573364319,0.000000,0
75,1789567880573772273,0.000000,0
76,1789567880574179608,0.931000,1
77,1789567880574587373,0.931000,1
78,1789567880574994827,0.931000,1
79,1789567880575402672,0.000000,0
80,1789567880575810207,0.931000,1
81,1789567880576217261,0.000000,0
82,1789567880576624606,0.000000,0
83,1789567880577031840,0.931000,1
84,1789567880577439455,0.931000,1
85,1789567880577847150,0.000000,0
86,1789567880578254584,0.931000,1
87,1789567880578661769,0.931000,1
88,1789567880579069103,0.931000,1
89,1789567880579476348,0.931000,1
90,1789567880579883573,0.000000,0
91,1789567880580290737,0.931000,1
92,1789567880580697922,0.931000,1
93,1789567880581105676,0.000000,0
94,1789567880581513631,0.931000,1
95,1789567880581922746,0.931000,1
96,1789567880582329910,0.931000,1
97,1789567880582736795,0.931000,1
98,1789567880583144489,0.931000,1
99,1789567880583551754,0.931000,1
100,1789567880583959009,0.000000,0
101,1789567880584366113,0.000000,0
102,1789567880584773388,0.931000,1
103,1789567880585180483,0.931000,1
104,1789567880585588407,0.931000,1
105,1789567880585995792,0.931000,1
106,1789567880586402996,0.931000,1
107,1789567880586810291,0.931000,1
108,1789567880587217396,0.931000,1
109,1789567880587624970,0.931000,1
110,1789567880588032295,0.000000,0
111,1789567880588439879,0.931000,1
112,1789567880588847024,0.931000,1
113,1789567880589254379,0.000000,0
114,1789567880589661753,0.931000,1
115,1789567880590069088,0.931000,1
116,1789567880590476202,0.931000,1
117,1789567880590883367,0.931000,1
118,1789567880591290581,0.931000,1
119,1789567880591697676,0.931000,1
120,1789567880592105090,0.931000,1
121,1789567880592512195,0.000000,0
122,1789567880592919580,0.931000,1
123,1789567880593326904,0.931000,1
124,1789567880593734299,0.931000,1
125,1789567880594141533,0.931000,1
126,1789567880594548478,0.931000,1
127,1789567880594955813,0.931000,1
128,1789567880595363067,0.931000,1
129,1789567880595770982,0.931000,1
130,1789567880596178157,0.931000,1
131,1789567880596585131,0.931000,1
132,1789567880596993086,0.931000,1
133,1789567880597401410,0.931000,1
134,1789567880597809265,0.931000,1
135,1789567880598216490,0.931000,1
136,1789567880598623584,0.931000,1
137,1789567880599030949,0.931000,1
138,1789567880599438353,0.000000,0
139,1789567880599845678,0.931000,1
140,1789567880600253153,0.931000,1
141,1789567880600660137,0.000000,0
142,1789567880601068042,0.000000,0
143,1789567880601476406,0.931000,1
144,1789567880601884721,0.931000,1
145,1789567880602291806,0.931000,1
146,1789567880602700580,0.000000,0
147,1789567880603107925,0.931000,1
148,1789567880603515099,0.931000,1
149,1789567880603922394,0.931000,1
150,1789567880604329769,0.931000,1
151,1789567880604736933,0.931000,1
152,1789567880605144268,0.000000,0
153,1789567880605552352,0.931000,1
154,1789567880605959917,0.931000,1
155,1789567880606367432,0.931000,1
156,1789567880606775006,0.931000,1
157,1789567880607182261,0.931000,1
158,1789567880607589366,0.931000,1
159,1789567880607996600,0.931000,1
160,1789567880608403855,0.931000,1
161,1789567880608811489,0.931000,1
162,1789567880609219204,0.931000,1
163,1789567880609626689,0.931000,1
164,1789567880610034043,0.931000,1
165,1789567880610441368,0.931000,1
166,1789567880610848532,0.931000,1
167,1789567880611255527,0.931000,1
168,1789567880611662662,0.931000,1
169,1789567880612070186,0.931000,1
170,1789567880612477391,0.931000,1
171,1789567880612884525,0.000000,0
172,1789567880613292570,0.931000,1
173,1789567880613700205,0.931000,1
174,1789567880614107429,0.931000,1
175,1789567880614514734,0.931000,1
176,1789567880614922158,0.931000,1
