round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,843021,389155,1790175941962916274,1790175941962818180,248266,0,0.850912,1,1
1,2,798091,386395,1790175941963877007,1790175941963640819,236268,0,0.677874,1,1
2,3,1137785,386495,1790175941965033082,1790175941964792844,258028,0,0.373758,1,1
3,2,748960,382575,1790175941965809582,1790175941965571454,238218,0,0.621615,1,1
4,1,367834,374885,1790175941966194527,1790175941965961429,268799,0,0.903943,1,1
5,1,372605,380155,1790175941966612113,1790175941966376543,235640,0,0.757073,1,1
6,1,376705,384165,1790175941967004848,1790175941966763498,241440,0,0.000000,1,0
7,2,747750,377805,1790175941967768128,1790175941967534698,273921,0,0.000000,1,0
8,1,373725,382715,1790175941968197054,1790175941967957642,239492,0,0.000000,1,0
9,1,380155,391376,1790175941968595589,1790175941968355917,239762,0,0.000000,1,0
10,1,376585,385355,1790175941968994805,1790175941968756142,280583,0,0.000000,1,0
11,1,373285,384165,1790175941969419270,1790175941969181686,237664,0,0.000000,1,0
12,1,376125,383865,1790175941969814746,1790175941969579271,278665,0,0.000000,1,0
13,1,372835,383105,1790175941970240111,1790175941970001435,238866,0,0.878545,1,1
14,1,376135,384906,1790175941970635266,1790175941970396460,238866,0,0.000000,1,0
15,1,370545,380185,1790175941971023372,1790175941970785385,238167,0,0.000000,1,0
16,1,372765,381655,1790175941971414157,1790175941971175380,238837,0,0.000000,1,0
17,3,1128685,382575,1790175941972559532,1790175941972318205,281087,0,0.000000,1,0
18,1,368224,375565,1790175941972976797,1790175941972743079,276719,0,0.000000,1,0
19,1,376485,384765,1790175941973405363,1790175941973167853,237590,0,0.756641,1,1
20,1,369715,377655,1790175941973792208,1790175941973556648,235640,0,0.925835,1,1
21,2,748790,383935,1790175941974557098,1790175941974316338,240820,0,0.000000,1,0
22,2,746869,378375,1790175941975321278,1790175941975082798,238560,0,0.000000,1,0
23,1,364744,373185,1790175941975702813,1790175941975471233,276151,0,0.914984,1,1
24,1,370105,378025,1790175941976133349,1790175941975895217,238202,0,0.000000,1,0
25,1,432276,441056,1790175941976582545,1790175941976344071,238544,0,0.737554,1,1
26,1,368285,376185,1790175941976968030,1790175941976734246,233844,0,0.784297,1,1
