count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,29483,59586,5224
52,24351,10709,8928
53,98344,12476,95305
54,72183,108247,5140
55,63075,8546,1800
56,41458,4206,1483
57,18741,3336,1984
58,18486,4559,8068
59,14149,10735,2037
60,12656,4492,2271
61,11873,5544,2164
62,10553,5652,2169
63,10847,5688,2626
64,14696,6062,7052
65,13233,9831,2226
66,10311,5879,2315
67,12651,4998,5420
68,12210,8687,2372
69,12085,4947,3213
70,10639,4908,3524
71,8036,5124,3213
72,155256,4811,162588
73,128506,172901,4066
74,124257,8177,1581
75,121121,3465,1353
76,118634,3026,1505
77,115816,3072,1293
78,113045,2808,1285
79,110357,2738,1305
80,140574,2781,33423
81,297631,38097,157018
82,44331,168199,4689
83,31000,7907,2002
84,27612,4002,1507
85,25081,3242,1346
86,22434,2887,1577
87,18769,3044,1441
88,25165,2923,14472
89,18371,16151,1477
90,14932,3652,3145
91,52516,4974,248884
92,35270,259057,4588
93,34458,7571,4091
94,31672,5928,1585
95,28389,3186,1547
96,25484,3151,1453
97,23030,2957,1349
98,21193,3659,1338
99,28249,2947,11113
100,131272,12972,297779
101,105193,310411,5481
102,102378,8831,1817
103,99898,3801,1359
104,97456,2993,1767
105,94408,3451,1424
106,93248,3856,1422
107,90817,2977,1320
108,110070,2844,23000
109,137383,24693,140804
110,114201,153333,6016
111,106005,9591,1739
112,103519,3672,1421
113,100879,3061,1467
114,98702,3859,1309
115,96408,2816,1358
116,92884,2881,1347
117,98413,2863,11148
118,93650,12789,223403
119,75490,233547,4099
120,72324,7296,1736
121,69950,3680,1453
122,67369,3972,1407
123,64388,2959,1322
124,61897,2846,1324
125,59053,2891,1315
126,67197,2789,12497
127,129671,14931,153973
128,104622,164290,4133
129,100903,7202,1608
130,99222,4565,1340
131,96136,2951,1332
132,92398,2890,1308
133,89478,2801,1652
134,88491,3217,3383
135,121262,4868,36196
136,283521,40892,161633
137,50786,171961,4214
138,44765,8446,1869
139,36673,3789,1524
140,34250,3185,1823
141,31157,3484,1347
142,28748,3009,1321
143,26248,2923,1283
144,67500,2887,44353
145,224308,49113,155260
146,106517,168764,5513
147,99778,9135,1794
148,97015,3774,1520
