count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,59026,25442,62872
2,7562,5493,8940
3,5254,5253,6176
4,5123,5897,6037
5,5276,21387,6192
6,4222,3576,5376
7,2969,1984,3638
8,3099,4284,3633
9,3531,4060,4102
10,1888,3252,2375
11,1871,2948,2334
12,2437,3638,2943
13,3508,3140,4002
14,3135,3136,3660
15,3481,5523,3956
16,3913,16310,4401
17,3742,4013,5183
18,3527,4102,4689
19,4130,4115,5089
20,6421,6149,7873
21,4165,19047,4914
22,18996,4262,21133
23,3662,18427,4853
24,4454,3514,6013
25,3196,13058,4075
26,4065,4137,4919
27,2449,3250,2974
28,6552,5785,7283
29,3647,29381,4595
30,20337,4900,22621
31,3008,2506,3812
32,2237,2971,2811
33,3441,5578,4151
34,3400,3641,4087
35,3269,6550,4384
36,3408,3198,4072
37,3289,4636,4018
38,3449,5876,4229
39,110226,31384,118212
40,18980,3119,20974
41,3290,4446,3921
42,2241,3597,2746
43,2346,5377,2855
44,3227,15411,3779
45,3284,2538,4628
46,2554,2387,3409
47,2417,2271,2970
48,5578,6268,6433
49,4530,19301,5386
50,18256,4494,20284
51,3619,5069,4521
52,4063,2808,4609
53,2372,2432,2873
54,3383,18844,4160
55,4364,3501,5844
56,4104,3858,5010
57,3885,3624,4776
58,3439,4347,4288
59,2586,2227,3134
60,2055,4751,2560
61,2089,2889,2658
62,4084,3552,4879
63,3512,5943,4202
64,69649,26257,75086
65,18121,3275,20056
66,3373,2305,4007
67,2402,2096,3052
68,2347,2330,2895
69,9753,19380,11922
70,16272,3427,18160
71,2574,2211,3477
72,2304,1912,2901
73,2104,2955,2631
74,3548,4359,4505
75,6828,3982,8333
76,3597,3418,4463
77,20405,5561,36196
78,3937,3415,5392
79,3672,6173,4644
80,3295,3447,3953
81,6654,33688,7417
82,19186,12516,21535
83,4191,19817,5092
84,4343,3430,6126
85,2818,3660,4119
86,4109,3606,4806
87,3716,3374,4560
88,3406,3341,4275
89,3696,17425,4606
90,4195,21827,5092
91,22219,20254,24365
92,4001,5895,5626
93,4337,3204,5213
94,4024,3641,4797
95,17618,3567,18556
96,5626,21192,6403
97,20170,18800,22380
98,4591,5736,6167
99,3299,2802,4129
100,3269,3453,3971
101,3293,3823,4282
102,6383,33775,7274
103,27537,4996,30072
104,3776,3992,5348
105,3540,3550,4724
106,3189,3983,4108
107,3722,4228,4671
108,2957,3499,3777
109,2944,3498,4153
110,3404,3733,4116
111,4262,108248,5166
112,23744,5269,26434
113,3431,3008,4301
114,3108,3005,4001
115,3083,3438,4007
116,4477,6733,6048
117,3471,3633,4458
118,3580,6786,4397
119,3377,3986,4233
120,4963,4465,5944
121,7914,23268,9408
122,19705,4298,21626
123,3056,3085,4047
124,4150,3358,4887
125,2893,5771,23229
126,5151,3709,7081
127,4021,3741,5198
128,3996,5734,4927
129,4410,6901,5213
130,4475,6376,5214
131,4235,3398,5019
132,4032,3319,4745
133,5618,3518,6573
134,3498,3273,4291
135,4109,3922,5982
136,3638,6426,4465
137,22148,18273,24207
138,20067,4206,22125
139,5997,5804,7064
140,4776,3559,5754
141,4651,19211,5709
142,20025,17764,22496
143,3937,4106,5679
144,3436,3451,4530
145,3617,4901,4514
146,3563,3959,4444
147,22566,15655,24361
148,6176,4037,7387
149,3039,3067,3927
150,3155,3225,4037
151,186295,22041,191735
152,4389,3361,5526
153,3346,3551,4257
154,3387,3600,4264
155,3477,2911,4121
156,3243,3985,4085
157,3291,3628,4440
158,3405,3639,4094
159,3685,3339,4717
160,234495,21672,240117
161,3840,3421,4875
162,3613,3243,4548
163,3352,3345,4203
164,3190,3277,3923
165,3371,3834,4303
166,3707,3434,4519
167,3398,3453,4154
168,4537,3707,5318
169,112474,24276,117515
170,4711,4126,5983
171,3029,3166,3787
172,3043,2881,3779
173,3609,3350,4494
174,3406,3564,4253
175,3539,4800,4400
176,7982,37618,9469
177,33013,4995,35457
178,3915,3513,5142
179,3156,3224,4176
180,3044,3949,3952
181,3884,4190,4846
182,2017,1906,2575
183,1786,2015,2290
