count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,87265,220886,5502
52,92965,11188,18754
53,89555,22800,2725
54,74672,7285,2273
55,65222,6132,2564
56,59359,5923,2405
57,54390,5878,2273
58,67976,5704,40997
59,284020,46920,223311
60,61522,236370,5689
61,53476,10406,2333
62,46587,5678,1883
63,39854,5019,1932
64,32737,4778,1864
65,25853,3807,1694
66,19300,4691,1905
67,52325,3726,40911
68,211964,47266,158871
69,24738,170643,9591
70,15068,12787,2455
71,13578,4715,4920
72,11238,6979,3237
73,9857,5182,3600
74,7213,6924,3642
75,10610,5701,8478
76,17569,10475,14226
77,12880,17458,3814
78,133494,5791,372051
79,115139,386984,6361
80,112108,11761,3039
81,96060,6810,2650
82,92616,7703,2706
83,68791,6525,2596
84,65790,6792,5204
85,67307,11102,5245
86,111607,7819,48629
87,321848,56013,207469
88,92805,222665,6532
89,89383,12548,5878
90,97122,17775,3475
91,96088,6622,2402
92,94520,5578,2292
93,93684,5339,2351
94,92770,5181,2243
95,134186,5309,43052
96,286010,50168,150442
97,55276,163027,5039
98,42897,9772,2203
99,39664,4669,1901
100,36882,3917,2227
101,33062,4182,1617
102,30078,3573,1581
103,27398,3413,1591
104,65988,3386,42223
105,170561,48075,102417
106,29977,118759,13567
107,20688,18660,5457
108,17110,8843,7191
109,11154,10656,4926
110,25958,7946,23468
111,59313,28091,68829
112,47036,84392,6286
113,44284,11277,3111
114,40188,7857,2425
115,33579,5549,2963
116,28629,6249,2461
117,30239,5504,13152
118,42273,16235,42638
119,54430,49516,54526
120,37846,70006,5811
121,31901,11037,2821
122,28155,7774,2807
123,23307,6699,2586
124,25442,6249,10830
125,21266,14403,4504
126,15138,8039,4800
127,42094,7944,40902
128,44155,48308,45714
129,26507,55674,4494
130,23293,9902,3100
131,22574,6646,2884
132,21570,6070,2421
133,20312,5548,2721
134,18167,5788,2518
135,17410,5947,2801
136,48254,5941,34562
137,196718,41719,144652
138,96052,162762,5972
139,76323,10125,2161
140,68715,4642,2086
141,62351,4466,1898
142,54298,4014,1779
143,46399,3714,1631
144,36275,3518,1628
145,70315,3523,42742
146,81549,49499,18530
147,56267,24011,72381
148,37047,84838,6300
149,30050,11095,3346
150,22267,7310,2896
151,19871,6264,6133
152,42221,9236,46655
153,20368,54647,4745
154,11488,8135,3656
155,108262,5668,104867
156,98128,121373,6684
157,88728,11748,2939
158,81628,6406,3253
159,75204,6488,3505
160,69567,6800,2658
161,63838,6116,2474
162,58291,7271,2416
163,83703,5454,49164
164,64448,57154,8364
165,54653,11894,59867
166,38842,73301,6216
167,36471,11731,5435
168,25221,9272,2864
169,21672,6477,3108
170,19899,8674,3296
171,29369,7290,17198
172,24661,20702,3233
173,22097,7335,3266
174,19909,6680,6956
175,66720,10705,165817
176,35045,177071,4953
177,28907,9287,3152
178,26075,8013,2888
179,21504,6699,2591
180,17677,6151,4986
181,14496,8470,5382
182,17543,8326,17883
183,12641,23252,5426
184,10637,9299,6313
185,17319,10059,14770
186,95554,20371,81043
187,48113,96001,6124
188,40241,10799,3194
189,69832,39844,4343
190,65031,8718,2337
191,57802,4623,1700
192,50301,3612,1740
193,43114,3710,1608
194,62268,4699,27701
195,128961,33804,68679
196,41170,81090,57277
197,52879,64242,50763
198,54372,80544,5831
199,47224,11046,2791
200,48593,5821,10339
201,50433,13881,51729
202,14723,59881,5287
203,61260,8496,57850
204,30982,69779,5656
205,22449,11148,3136
206,17511,6206,3514
207,13618,5722,4477
208,8435,6460,3283
209,156409,5207,154665
210,130806,170888,6292
211,126578,11356,2998
212,125247,6615,2306
213,124563,5446,2522
214,124124,5556,2377
215,122248,6027,1763
216,119399,3735,1588
217,148582,3451,32629
218,227718,39348,76366
219,33571,90351,23606
220,16494,28971,5539
221,63140,9073,74835
222,18900,84415,8466
223,24132,12674,19953
224,12095,25737,5435
225,43640,8690,47773
226,29902,58173,4591
227,26400,9367,3086
228,24439,6745,2716
229,22589,6078,2435
230,25926,5623,8376
231,46694,11733,92555
232,30765,100706,7675
233,17359,12463,14363
234,14604,20747,5598
235,16511,9481,6836
236,14983,10273,3572
237,15138,6778,6260
238,13327,9629,2816
239,15653,6327,6489
240,12831,9519,2694
241,13387,5917,4290
242,14695,8485,5200
243,9381,8802,5209
244,16042,9116,14526
245,65325,17610,76313
246,34826,91435,6851
247,26965,12526,2973
248,21494,7193,2816
249,21329,6757,6875
250,18799,12060,4806
251,14820,8718,6074
252,10963,9960,5130
253,66254,8208,66227
254,53499,82156,11163
255,82022,16126,112815
256,36002,126911,6173
257,24293,10367,3034
258,19286,7385,2548
259,18429,6136,7167
260,12493,10730,5065
261,16607,8070,14022
262,54001,17977,63532
263,36973,77231,5814
264,29111,9883,3015
265,25028,6627,2555
266,19908,7284,2671
267,15827,6179,2856
268,13723,6283,2732
269,24234,6016,14946
270,20848,18382,15991
271,12166,20525,5487
272,15188,8658,13999
273,46356,17645,58541
274,23004,67216,6231
275,86329,11052,88439
276,53474,102585,5558
277,45612,10010,3163
278,40167,6398,2421
279,32232,5274,2301
