count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,80823,11800,67128
52,85060,79729,11020
53,71285,19808,72772
54,31347,88475,11094
55,25364,19709,8583
56,102375,14702,359082
57,77412,379327,8573
58,69813,15311,4348
59,63387,9460,3967
60,55805,8914,3776
61,51341,9604,3807
62,44586,9611,3805
63,38400,9272,3320
64,46231,8863,18761
65,110119,23252,289602
66,53294,309608,7391
67,33753,12418,3137
68,25804,6307,5159
69,19142,8044,7875
70,21866,10688,21174
71,185010,25648,197744
72,106669,216469,7535
73,91428,13023,3205
74,82710,7806,2414
75,137585,66749,6011
76,126369,12834,2741
77,112110,5948,2453
78,94533,5275,2285
79,122832,4882,42569
80,156426,51055,46337
81,111820,55123,179018
82,66804,200115,9768
83,51405,16275,3996
84,48450,8173,3973
85,49287,7932,5856
86,45724,10284,3388
87,42910,7148,3167
88,41101,7620,3177
89,95069,7411,59200
90,239895,70261,141095
91,164157,156807,211045
92,144963,225561,5946
93,139720,11434,3556
94,137735,8082,3472
95,136823,7818,3523
96,134772,7834,3399
97,132337,7695,3375
98,131478,8805,3399
99,176531,7818,48850
100,259726,58997,80847
101,101414,95033,110264
102,67204,123621,6405
103,53131,12446,2889
104,33191,5766,2479
105,24556,4976,5540
106,17147,9719,5773
107,68226,8492,89637
108,48524,108701,7339
109,45546,13793,10716
110,24582,16062,13467
111,111583,18169,115641
112,58770,132924,7436
113,46191,13601,3899
114,38026,9824,3279
115,56781,29147,6994
116,53592,15783,5051
117,48321,11634,4290
118,41864,9837,3525
119,33726,7557,3420
120,35861,7511,12544
121,79559,16774,189729
122,48132,206802,6455
123,36692,11395,2556
124,30960,5496,7216
125,19076,9824,4386
126,25873,6917,19919
127,171658,24312,182250
128,120348,198841,6819
129,106418,11768,3074
130,97572,7783,6084
131,86417,8766,2582
132,74000,5101,2311
133,61162,4776,2146
134,45985,4606,2163
135,100365,4624,66970
136,335611,74676,238656
137,68091,255773,10349
138,64087,17052,17619
139,161964,20941,174615
140,95135,190659,6777
141,82373,11697,3060
142,73557,6211,2597
143,63690,5304,2225
144,54503,4672,2414
145,42776,4881,2183
146,34436,5954,2073
147,78668,4416,55404
148,254636,62913,180238
149,76999,196491,7287
150,62946,11826,2593
151,54947,5466,2480
152,45748,5025,2175
153,36059,4615,2216
154,26873,5739,2587
155,29461,5047,15301
156,20797,17835,7533
157,111709,10041,129188
158,88466,147374,7456
159,79129,13990,4862
160,71423,10159,3452
161,66148,8269,3481
162,56418,9351,2974
163,43572,7163,3026
164,43120,7458,12211
165,20607,16511,13797
166,22776,18585,19103
167,19781,25899,6444
168,59114,10661,55480
169,27873,69856,12091
170,22554,18590,3685
171,20096,8258,3477
172,17429,7790,3614
173,15963,7838,3868
174,20966,8204,9982
175,20474,14410,3867
176,19716,8235,3506
177,21408,7771,6813
178,94613,12567,294154
179,62886,306862,5618
180,59377,11100,3764
181,58344,8477,3238
182,57593,7502,3280
183,56816,7661,3267
184,55204,7544,3225
185,55035,7430,4002
186,68516,10588,16131
187,119229,20236,321819
188,46209,331633,4329
189,34734,7508,2500
190,25852,4805,2186
191,21133,4427,6477
192,13136,8934,4527
193,145198,6843,152548
194,107625,172997,9427
195,94005,14725,3095
196,73784,5972,2891
197,62324,5428,2100
