count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,60094,20063,63103
2,5445,3158,6391
3,2904,2915,3491
4,2876,2981,3456
5,2798,6779,3327
6,3033,3041,3561
7,2845,3188,3360
8,2965,3707,3486
9,3250,2917,3733
10,2747,2900,3223
11,2845,2865,3322
12,2789,3170,3301
13,2841,3243,3318
14,3301,3301,3775
15,3279,3342,3756
16,3148,3244,3628
17,2674,2320,3188
18,2641,7019,3149
19,12507,5109,13034
20,2143,2038,2635
21,2669,2018,3160
22,2927,2819,3405
23,2555,2531,3078
24,2658,2597,3126
25,2241,2574,2729
26,2474,3903,2981
27,6823,2207,7300
28,1732,3269,2194
29,730,686,1185
30,617,680,1112
31,656,747,1101
32,634,653,1078
33,749,11126,1209
34,808,2459,1270
35,734,2454,1198
36,702,2562,1161
37,709,2444,1216
38,732,2461,1205
39,8953,2525,9466
40,2600,2431,3071
41,2405,2760,2876
42,2564,2803,3052
43,2413,2567,2908
44,2112,2526,2584
45,2373,2591,2881
46,2486,2542,2993
47,2404,3317,2909
48,2351,2422,2823
49,2509,2510,2987
50,2382,2518,2860
51,3115,2500,3628
52,1963,947,2461
53,2404,817,2882
54,8081,7554,8578
55,2593,2565,3066
56,2122,2666,2610
57,2475,2735,2960
58,2890,2293,3385
59,2383,2522,2896
60,2396,2436,2869
61,2995,2554,3510
62,8216,6503,8725
63,5738,7438,6212
64,2605,2532,3084
65,2518,2419,3045
66,2370,2641,2889
67,2591,2270,3133
68,2399,2647,2876
69,2673,2454,3168
70,3082,2534,3591
71,2356,2413,2892
72,2410,2513,2885
73,2492,8167,2938
74,2354,2544,2856
75,12860,14751,13304
76,2721,2562,3191
77,2355,3807,2859
78,2244,3570,2744
79,2705,3359,3211
80,7962,5354,8477
81,2450,3908,2899
82,2231,3493,2680
83,2242,3266,2741
84,1938,2505,2401
85,2438,2277,2881
86,2519,2263,2989
87,2359,2195,2848
88,2529,2709,2970
89,2323,2214,2782
90,2539,2675,3018
91,2677,2199,3145
92,2349,2664,2805
93,2524,2628,3008
94,2437,2494,2942
95,6997,19686,7455
96,2780,2008,3245
97,3578,2365,4054
98,3163,2447,3665
99,2361,2722,2839
100,2577,2366,3065
101,2543,2702,2990
102,2393,2253,2864
103,2279,2406,2729
104,2661,2275,3130
105,2356,2358,2800
106,2437,2350,2918
107,2576,2581,3082
108,2574,2775,3016
109,2385,2723,2839
110,2314,2489,2751
111,2481,2331,2925
112,2593,2170,3066
113,2345,2334,2822
114,2565,2552,3039
115,2056,2393,2544
116,2069,2624,2534
117,2175,2376,2629
118,38306,2928,39369
119,2547,2570,3033
120,2497,2463,2982
121,2112,3409,2640
122,2174,3249,2611
123,2450,2295,3069
124,2555,2492,3029
125,2555,2210,3036
126,2498,2349,2988
127,2530,2536,3005
128,2437,2327,2904
129,2476,2166,2968
130,2602,2715,3121
131,2209,2393,2731
132,2326,2351,2794
133,2351,2139,2825
134,2590,2405,3067
135,2551,2456,3040
136,2233,2453,2787
137,5267,2797,5752
138,2486,2328,2957
139,2375,2194,2844
140,2540,19757,3055
141,19963,5004,22218
142,4020,8449,5710
143,4641,16071,5787
144,2991,4130,4333
145,3307,2315,4328
146,2448,6355,3077
147,2838,15790,3370
148,18247,19431,20419
149,4919,3846,6948
150,9618,7510,10933
151,4581,3109,5766
152,2621,3243,3381
153,2933,3546,3745
154,3214,2745,3888
155,3363,3676,4169
156,3835,3562,4566
157,3422,5200,4377
158,4272,6728,5220
159,4286,53748,5278
160,20407,4516,22812
161,3727,3544,4618
162,5825,3139,6463
163,4858,4517,5588
