count_idx,delay_ns
51,108512
52,98380
53,87709
54,57703
55,38344
56,79474
57,31535
58,17807
59,181103
60,143783
61,102310
62,55951
63,36294
64,52121
65,42977
66,28298
67,14394
68,23846
69,16790
70,62037
71,58309
72,60115
73,59121
74,59270
75,59132
76,57297
77,59368
78,59317
79,59556
80,59824
81,59131
82,57736
83,60044
84,58210
85,59260
86,58904
87,60070
88,58064
89,58609
90,57979
91,59227
92,59245
93,57912
94,60122
95,113132
96,28706
97,14007
98,49381
99,50039
100,47100
101,48415
102,48262
103,48514
104,48778
105,43329
106,43986
107,45962
108,43713
109,43453
110,43692
111,43806
112,43709
113,43250
114,43152
115,44040
116,43158
117,44173
118,43836
119,43462
120,43764
121,43580
122,43085
123,46846
124,36766
125,35863
126,37158
127,36773
128,36747
129,49741
130,21774
131,10760
132,225672
133,227859
134,222734
135,217130
136,210861
137,204994
138,204828
139,51572
140,34915
141,35325
142,52147
143,12404
144,32280
145,17440
146,12500
147,26721
148,14094
149,8086
150,27290
151,14994
152,30699
153,30434
154,13520
155,15291
156,7963
157,27905
158,14390
159,76464
160,43313
161,37561
162,12848
163,32964
164,31677
165,32931
166,130995
167,114627
168,107749
169,102445
170,96987
171,92055
172,87405
173,82753
174,85517
175,34843
176,33968
177,40989
178,38847
179,26978
180,11524
181,11040
182,26760
183,25927
184,30662
185,25776
186,26544
187,26811
188,26044
189,26044
190,26087
191,26483
192,25681
193,26167
194,26382
195,47631
196,27785
197,26295
198,26491
199,26185
200,26260
201,26204
202,26068
203,26557
204,26084
205,26100
206,26075
207,25972
208,26015
209,25930
210,25716
211,26209
212,41699
213,12963
214,10703
215,26763
216,26578
217,29102
218,21041
219,30159
220,21261
221,21367
222,21161
223,21260
224,21025
225,21380
226,21092
227,21516
228,21145
229,21123
230,21143
231,21153
232,21022
233,21630
234,21273
235,22680
236,21381
237,21181
238,21296
239,21105
240,21074
241,21278
242,21108
243,21011
244,22408
245,21115
246,21549
247,21043
248,21205
249,38288
250,14125
251,8141
252,5493
253,30210
254,18172
255,11947
256,11960
257,9605
258,6652
259,25729
260,10115
261,7777
262,8719
263,5897
264,20442
265,21477
266,21439
267,21274
268,21428
269,28295
270,9877
271,5243
272,19297
273,29424
274,15383
275,20102
276,20606
277,19893
278,19511
279,20157
280,19973
281,19707
282,19964
283,19403
284,19770
285,20184
286,21453
287,19904
288,19550
289,19614
290,19663
291,19855
292,19902
293,19643
294,19757
295,19711
296,19662
297,19695
298,11629
299,6402
300,19995
301,6457
302,19331
303,19486
304,19921
305,19833
306,20082
307,19810
308,12276
309,7288
310,4622
311,17921
312,7131
313,20106
314,19856
315,20251
316,19656
317,19829
318,19596
319,19845
320,19711
321,19813
322,19873
323,20024
324,19704
325,19760
326,19698
327,20587
328,19589
329,19729
330,19809
331,19966
332,19874
333,19616
334,19939
335,19794
336,19774
337,21301
338,19813
339,19753
340,19829
341,9339
342,37437
343,17118
344,10031
345,8416
346,7201
347,9341
348,20863
349,20692
350,20738
351,20647
352,22686
353,28108
354,10795
355,6769
356,20064
357,20164
358,20197
359,19815
360,19970
361,20234
362,19969
363,21762
364,19798
365,20099
366,19943
367,19891
368,20315
369,20061
370,19986
371,20025
372,19984
373,20110
374,19880
375,20107
376,19852
377,20114
378,20020
379,19986
380,19755
381,20282
382,20026
383,51441
384,32328
385,24997
386,19588
387,15481
388,12833
389,11703
390,21054
391,21028
392,21159
393,20808
394,20949
395,20477
396,21085
397,21072
398,20907
399,20704
400,20668
401,20996
402,20792
403,20806
404,20319
405,20868
406,20704
407,20686
408,20926
409,20884
410,20746
411,20863
412,20696
413,20900
414,20803
415,20708
416,20972
417,20984
418,20635
419,20743
420,22866
421,20721
422,20891
423,20926
424,20751
425,20672
426,21008
427,20863
428,20760
429,20873
430,20929
431,20917
432,21187
433,20899
434,20624
435,20642
436,20750
437,20802
438,20598
439,22420
440,20875
441,20691
442,20742
443,21015
444,21200
445,20901
446,20932
447,20768
448,21080
449,21050
450,20609
451,20620
452,20659
453,93100
454,70209
455,63840
456,48650
457,39372
458,34729
459,30834
460,27262
461,14453
462,21466
463,21526
464,21124
465,24619
466,20837
467,21001
468,21268
469,20921
470,21029
471,21035
472,21054
473,21144
474,21149
475,20624
476,21207
477,20783
478,21253
479,20802
480,21085
481,20845
482,21182
483,424051
484,419282
485,416737
486,413547
487,410586
488,406892
489,403606
490,400472
491,429297
492,497189
493,24670
494,6960
495,7429
496,5018
497,17876
498,19912
499,20115
500,19873
501,19635
502,19455
503,20289
504,19671
505,19798
506,19579
507,19617
508,19145
509,19826
510,19773
511,32856
512,10931
513,10719
514,19784
515,19862
516,20050
517,19649
518,9619
519,4850
520,19990
521,19857
522,19918
523,19495
524,19442
525,19549
526,19786
527,19478
528,19559
529,19546
530,19400
531,20184
532,19372
533,19578
534,19629
535,19616
536,19564
537,19715
538,18960
539,19731
540,27704
541,24460
542,20582
543,21113
544,20316
545,21461
546,47289
547,21429
548,7346
549,19318
550,20573
551,20991
552,20306
553,20637
554,20088
555,20205
556,20535
557,20601
558,20061
559,20388
560,20404
561,20414
562,20235
563,19873
564,20734
565,20412
566,20298
567,20117
568,20786
569,20697
570,19987
571,20786
572,19943
573,20741
574,20665
575,20400
576,20389
577,20445
578,20284
579,20922
580,20296
581,20420
582,20158
583,20659
584,20748
585,20559
586,20557
587,20737
588,20715
589,20501
590,20520
591,20640
592,20830
593,20408
594,20423
595,20180
596,20622
597,20662
598,21027
599,20931
600,20702
601,20868
602,20375
603,20553
604,20218
605,20712
606,20450
607,20509
608,20561
609,20670
610,20519
611,20502
612,20288
613,20674
614,20652
615,20674
616,20657
617,19960
618,20684
619,20302
620,23773
621,20170
622,23540
623,20703
624,20351
625,21045
626,20551
627,20567
628,19890
629,20689
630,20504
631,20379
632,20576
633,20525
634,20445
635,20466
636,20254
637,20409
638,20592
639,20325
640,20262
641,20504
642,20313
643,19769
644,20535
645,35271
646,21308
647,20089
648,20992
649,20561
650,20736
651,20472
652,20421
653,20357
654,20518
655,20436
656,20287
657,20260
658,12613
659,8075
660,6531
661,7795
662,5584
663,18672
664,20765
665,20806
666,20451
667,20300
668,20392
669,20279
670,20547
671,20193
672,20561
673,20528
674,20180
675,20253
676,20500
677,20451
678,20228
679,20470
680,20234
681,20750
682,20478
683,20531
684,20316
685,20476
686,20364
687,20465
688,20376
689,20478
690,20306
691,20484
692,20515
693,20361
694,20343
695,20209
696,20148
697,20408
698,20681
699,20310
700,20421
701,20771
702,20466
703,20380
704,20330
705,20715
706,20620
707,20575
708,20639
709,20425
710,20362
711,20397
712,20624
713,20415
714,20454
715,20308
716,20365
717,20485
718,20330
719,20461
720,20590
721,20285
722,21695
723,20270
724,20595
725,20622
726,20431
727,20459
728,20676
729,20591
730,20707
731,20727
732,20554
733,20618
734,20317
735,20167
736,20285
737,20703
738,20538
739,20533
740,20438
741,20439
742,20076
743,20623
744,20625
745,20482
746,20935
747,20492
748,20125
749,20814
750,20750
751,20729
752,20673
753,20388
754,20325
755,20277
756,26481
757,20558
758,20196
759,20269
760,20328
761,20191
762,20294
763,20326
764,19998
765,20036
766,20385
767,20145
768,20334
769,20227
770,20483
771,20161
772,20109
773,19831
774,20351
775,20184
776,20121
777,20327
778,20528
779,20487
780,21425
781,19828
782,20443
783,20085
784,20323
785,20405
786,20546
787,19883
788,20664
789,20267
790,20140
791,20223
792,20273
793,20078
794,20192
795,20036
796,20074
797,22927
798,20448
799,19952
800,20209
801,20209
802,20139
803,20178
804,20042
805,20095
806,20379
807,20077
808,20058
809,20501
810,20039
811,20169
812,20158
813,20330
814,20218
815,20366
816,20196
817,20121
818,20325
819,19683
820,20305
821,20147
822,31483
823,10586
824,9811
825,20425
826,20760
827,20831
828,20362
829,20399
830,20441
831,20248
832,57614
833,52711
834,43969
835,39888
836,37210
837,36860
838,33439
839,30001
840,42337
841,75608
842,21812
843,19897
844,19396
845,20044
846,19595
847,19616
848,19638
849,19663
850,19351
851,20066
852,19592
853,20047
854,20229
855,19618
856,19261
857,19589
858,19714
859,19712
860,19652
861,19777
862,19367
863,19821
864,19609
865,19661
866,19706
867,19363
868,19677
869,19325
870,19620
871,19488
872,19784
873,19425
874,19813
875,19794
876,19453
877,19671
878,19740
879,19603
880,19577
881,19567
882,19613
883,19596
884,19584
885,19968
886,19740
887,19454
888,19513
889,19708
890,19546
891,19531
892,19778
893,25093
894,20171
895,20281
896,20181
897,19768
898,19402
899,19670
900,19442
901,19888
902,19755
903,19567
904,19495
905,19590
906,19412
907,20038
908,19774
909,19788
910,19734
911,19762
912,19575
913,19837
914,19701
915,19621
916,20018
917,20024
918,9006
919,10154
920,6563
921,18416
922,20264
923,20072
924,26569
925,13110
926,10028
927,24918
928,19888
929,9649
930,58462
931,22470
932,20830
933,20942
934,20672
935,20654
936,20114
937,20956
938,20611
939,20625
940,20395
941,20658
942,20552
943,21434
944,20662
945,21321
946,20761
947,20398
948,21276
949,21040
950,21037
951,20694
952,20928
953,6971
954,28536
955,24946
956,20646
957,13578
958,25554
959,13480
960,20113
961,20388
962,20831
963,20400
964,20592
965,20339
966,20420
967,20338
968,20267
969,20648
970,20480
971,20414
972,20524
973,20569
974,19973
975,20523
976,20495
977,20386
978,20566
979,20264
980,20476
981,20017
982,20234
983,20717
984,20356
985,20306
986,20314
987,20299
988,20271
989,20359
990,20165
991,20223
992,20800
993,20577
994,20400
995,20427
996,20503
997,20390
998,20215
999,20285
1000,20177
