count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,51955,16630,54458
2,3954,2627,4689
3,2497,2622,2953
4,2550,2536,3007
5,2576,2697,3038
6,2518,2602,2956
7,2642,2448,3060
8,2426,2651,2864
9,2437,2852,2851
10,2365,2491,2801
11,2340,2432,2763
12,1634,3146,2036
13,2322,6158,2696
14,2468,2928,2854
15,2440,2917,2866
16,2211,1741,2640
17,1691,1666,2085
18,2337,2080,2733
19,2058,1655,2466
20,1810,1901,2229
21,2189,2020,2630
22,1937,2001,2316
23,101426,14870,105716
24,2724,2034,3403
25,1777,7820,2267
26,1650,1566,2072
27,2047,1764,2533
28,2444,2248,2860
29,1624,2176,2062
30,1806,1957,2266
31,2161,2390,2585
32,226881,16883,231739
33,3025,2418,3683
34,2980,2240,3459
35,2318,2093,2770
36,4335,2026,5243
37,2391,1890,2850
38,2349,2416,2764
39,3302,2219,3726
40,2718,2139,3119
41,2497,108290,2912
42,16649,13412,18414
43,4725,2626,5489
44,1694,2356,2144
45,2015,1913,2542
46,2065,1978,2501
47,3883,2117,4298
48,4566,5470,5484
49,2390,13069,2830
50,13911,4106,15956
51,3088,3961,4370
52,3781,17705,4763
53,15719,13351,17383
54,3884,3467,5191
55,7956,3685,18649
56,5450,16695,6127
57,2991,2336,4175
58,2612,2133,3547
59,1833,1723,2321
60,2168,2171,2631
61,2116,2147,2709
62,2163,1907,2561
63,1996,2134,2425
64,2465,1964,2870
65,1760,5117,2187
66,1942,1807,2354
67,1922,2281,2363
68,1624,2202,2024
69,2115,2199,2523
70,2137,3378,2588
71,3662,12831,4101
72,19973,12614,21488
73,2458,2034,3497
74,1691,2058,2270
75,1785,1768,2210
76,1892,1712,2302
77,1571,2008,2020
78,1586,1921,2010
79,1703,1825,2141
80,2170,2442,2576
81,240920,16615,245987
82,3270,7981,3940
83,1879,1891,2366
84,1702,1652,2128
85,1719,1979,2155
86,1709,2431,2124
87,3340,2920,4083
88,3567,3261,4239
89,2977,2905,3665
90,4387,204849,5020
91,16651,3059,18358
92,1693,1724,2219
93,1748,1678,2182
94,2072,2149,2499
95,1711,2115,2166
96,1662,1612,2084
97,1772,1828,2176
98,1684,2129,2098
99,2318,191803,2733
100,18089,3158,19729
101,1696,1809,2241
102,1567,1683,2009
103,1576,2174,2024
104,1816,2264,2281
105,1577,1581,1979
106,1529,1687,1954
107,1565,1713,2009
108,2053,110440,2474
109,25843,3108,27485
110,1753,1817,2307
111,1733,1692,2184
112,1597,2041,2011
113,1766,1831,2214
114,1560,1770,1955
115,1761,2689,2183
116,3120,2066,3546
117,1992,223900,2444
118,16509,3221,18209
119,1649,1884,2202
120,1588,1773,2038
121,1854,2044,2318
122,1911,1740,2312
123,1636,1610,2176
124,1585,1944,2037
125,1782,2168,2390
126,2038,88563,2470
127,24530,3078,26185
128,2397,1690,2892
129,1756,1607,2221
130,1821,1758,2290
131,2221,2128,2638
132,1883,1913,2296
133,1803,2060,2200
134,1794,1890,2201
135,2050,2086,2479
136,219523,16488,224459
137,3032,1713,3700
138,1737,1667,2176
139,1901,1650,2366
140,2229,1940,2638
141,1749,1629,2152
142,1839,1604,2254
143,1634,1761,2048
144,1843,2161,2239
145,109958,15520,114718
146,3158,1744,3747
147,1708,1629,2120
148,1576,1583,1978
149,2068,2320,2507
150,1632,1606,2051
151,1572,1562,1978
152,1669,1571,2073
153,1899,1877,2321
154,160311,23500,165122
155,3324,1685,3927
156,1718,1602,2171
157,1571,1586,1986
158,1992,1801,2404
159,1638,1695,2067
160,1594,1560,2037
161,1785,1613,2182
162,2210,1818,2613
163,185970,16582,190894
164,3167,1782,3850
165,1839,1704,2327
166,2195,1664,2643
167,1786,1932,2205
168,1852,1624,2307
169,2012,1646,2427
170,1937,1757,2355
171,1862,2085,2399
172,187123,21802,192993
173,5255,2831,6208
174,3090,2784,3849
175,2643,2692,3342
176,2836,3079,3467
177,2825,2877,3645
178,2929,3113,3644
179,2397,1610,2938
180,2206,1738,2663
181,151610,16699,156619
182,3178,1696,3839
183,1698,1629,2173
184,1677,1642,2124
185,2154,1856,2577
186,2120,1610,2544
187,1564,1595,1964
188,1639,1900,2053
189,2070,1990,2569
190,175722,17251,180702
191,3190,1795,3901
192,1766,1610,2252
193,1591,1658,2022
