count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,72055,7287,61982
52,41191,74261,4960
53,45939,8475,12992
54,278162,15953,290811
55,249954,304675,5689
56,245568,10454,2105
57,243133,4475,1492
58,240037,3467,1658
59,237209,3898,1464
60,235258,3258,1591
61,234959,4678,2308
62,249637,5944,16869
63,252056,20455,4803
64,49046,8450,40347
65,58288,46927,36033
66,24280,43185,3211
67,15700,6217,4633
68,13460,6949,2714
69,10965,4483,3576
70,50279,5406,42274
71,126990,87115,54382
72,162613,66400,143733
73,132661,172242,6532
74,129034,12161,2592
75,128084,6053,2366
76,129176,5685,3850
77,128355,7032,2463
78,127055,5759,2597
79,125617,5217,2088
80,168684,4908,45776
81,298589,52344,133248
82,69174,145665,37402
83,27035,44821,4177
84,20408,7692,6505
85,19228,9359,5482
86,18958,8526,8752
87,20103,12162,9343
88,11390,11879,4809
89,10929,7620,5195
90,12016,8757,4336
91,274173,7227,263077
92,43863,274975,4962
93,36228,8380,2232
94,32834,4345,2043
95,29435,3779,1593
96,26434,3398,1678
97,23560,3448,1437
98,21313,3777,1412
99,28792,3149,12856
100,336912,14690,310015
101,134117,321237,4426
102,125620,7828,1800
103,122258,3915,1536
104,119456,3418,1534
105,116051,3499,1449
106,113468,3809,1440
107,110582,3150,1448
108,118627,3173,12242
109,276282,14039,158991
110,99115,170291,4421
111,85459,7846,1817
112,81641,3972,1580
113,78783,3387,1677
114,76099,4452,1415
115,73739,3139,2093
116,71118,3792,1388
117,83835,3137,16768
118,224683,18634,142680
119,48877,154082,4808
120,41191,8246,2066
121,38499,4253,1824
122,37030,4385,1970
123,33624,3712,1563
124,30935,3313,1499
125,28444,3234,1540
126,47180,3226,23452
127,376317,25266,330812
128,144858,342072,4556
129,136880,8178,1819
130,133947,4681,1524
131,131329,3377,1540
132,127511,3342,1444
133,124422,3160,1505
134,121870,3212,1477
135,142875,3307,24953
136,278801,26890,138491
137,102668,149721,4511
138,95884,9135,1810
139,87663,4022,1681
140,85047,3598,1585
141,81016,3330,1500
142,78834,3309,2203
143,77096,3979,2173
144,85161,4113,11915
145,318359,13794,234773
146,128672,246648,4550
147,120701,7970,1876
148,117593,4133,1496
149,115092,3476,1632
150,110640,3367,1459
151,107609,3177,1421
152,104953,3131,1399
153,119402,3143,18310
154,317226,24375,194288
155,120396,217022,4471
156,112527,7940,1838
157,109305,4135,1612
158,106883,3511,1634
159,103639,3366,1519
160,100652,3239,1442
161,97780,3152,1453
162,106366,3773,11864
163,335373,13686,229143
164,142934,264327,4557
165,134338,8240,1777
166,129370,4156,1543
167,122528,3401,1509
168,112650,3260,1422
169,108623,3154,1434
170,103278,3872,1454
171,135088,3205,35869
172,306982,41160,163867
173,67628,188883,5864
174,41721,10690,3056
175,37967,6548,2854
176,35050,6453,2753
177,34835,6199,2685
178,35087,6848,2535
179,34465,5692,2590
180,33736,6026,2424
181,39109,5760,8970
182,317423,11890,279178
183,111863,290981,4543
184,102666,7782,1828
185,98379,3965,2127
186,99763,8020,1932
187,96776,3721,1470
188,93853,3180,1466
189,89302,3159,1491
190,119276,3183,37547
191,312049,42779,194287
192,103298,208092,5969
193,45267,11290,2946
194,38491,7355,2923
195,31749,6633,3050
196,21601,6614,3010
197,21110,6244,3644
198,20112,7052,2491
199,65755,5866,47869
200,285461,55414,216765
201,95312,228763,4686
202,63381,8868,1796
203,58341,3926,1636
204,56117,3508,2063
205,53429,4059,1656
206,50487,3353,1467
207,48390,3192,2282
208,85263,4008,40737
209,319481,46050,231747
210,190142,312183,8699
211,165561,15533,2827
212,162972,6435,2503
213,162274,5446,2509
214,161551,5822,2251
215,160215,5089,1954
216,159485,4772,2154
217,204312,4692,46838
218,418764,55262,210021
219,87274,222242,4870
220,60169,8415,1874
221,55386,4068,1521
222,52853,3351,2057
223,49418,4017,1597
224,46261,3313,1523
225,37601,3245,1493
226,84881,3920,49758
227,274024,55092,187222
228,91406,198966,6001
229,52261,9457,1833
230,47482,4022,1669
231,45034,3721,1688
232,41898,3444,1541
233,38355,3261,1447
234,36565,4333,1431
235,82607,3150,49137
236,318070,54370,233863
237,109071,247852,6390
238,76675,10824,2373
239,74689,8038,3357
240,74058,6561,2785
241,72975,5687,2222
242,72063,5801,2022
243,70797,4784,2036
244,110294,4704,40795
245,320512,47343,208082
246,114575,221842,6477
