count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,31826,45429,12037
52,36615,23400,10734
53,57196,27788,31986
54,58649,49893,12775
55,52789,23045,7735
56,46051,16793,6085
57,38561,14647,6022
58,34188,14554,10977
59,29391,19049,11385
60,20157,21022,10105
61,94340,18092,100173
62,22616,119774,13790
63,35554,25185,31892
64,32807,43355,10385
65,28270,18484,11018
66,24911,20930,10832
67,19477,18962,10794
68,33603,18731,29810
69,34177,40769,14018
70,26104,22414,10055
71,44809,18071,37685
72,98939,47721,113987
73,60842,134714,9850
74,56934,22251,6643
75,52451,15356,6348
76,45030,14852,5712
77,36827,13156,13226
78,83359,20050,111393
79,51865,131874,10355
80,47469,21470,5995
81,41166,14762,5897
82,39930,15751,17368
83,93147,24532,108091
84,59137,129264,10545
85,52757,20961,6236
86,46087,14481,5513
87,38422,12238,11206
88,94380,18404,111990
89,58004,132600,10217
90,54977,23692,6998
91,49051,15610,5399
92,40448,12074,11443
93,101804,18433,117373
94,57682,137917,9549
95,50569,18444,6431
96,44837,14569,5861
97,36527,13328,11863
98,93215,19942,111372
99,56464,130625,9998
100,49935,19014,6636
101,44579,14812,5484
102,39886,12159,11186
103,90560,18535,112384
104,25539,131165,14633
105,19903,26530,11342
106,17299,21739,10733
107,78137,18633,80046
108,95387,96374,98649
109,55489,118781,9617
110,47542,18457,5685
111,41840,14157,5885
112,32647,13810,11201
113,82061,18352,104282
114,49749,125701,8871
115,43195,18279,5536
116,37284,13994,5723
117,36015,13704,13890
118,31211,21761,11606
119,24795,19774,11132
120,20573,19168,10522
121,42929,18582,37940
122,33568,50721,11022
123,26331,19172,9212
124,92027,16733,92756
125,30161,111528,23282
126,20722,35022,11145
127,21860,19368,18148
128,33215,26137,30383
129,100120,40812,119587
130,61404,142084,10986
131,54048,22395,5713
132,48165,14080,11155
133,125373,18322,131778
134,33952,151946,14273
135,21437,25157,10954
136,42730,20302,37172
137,33300,48595,12260
138,22929,22947,10386
139,24740,18689,17903
140,90997,25750,125028
141,58595,145954,10605
142,52298,22044,6884
143,45546,15221,5908
144,38432,13481,11373
145,79213,18370,117732
146,51677,139334,10395
147,48506,22896,6891
148,42831,15749,5895
149,35418,14245,5943
150,34365,14222,14075
151,31949,22220,11594
152,24841,19832,11391
153,26819,19821,19360
154,20009,29873,10972
155,42355,19339,35812
156,33267,48012,11459
157,25097,20080,9847
158,159383,16398,181987
159,139129,215795,14022
160,129856,24236,5939
161,119472,13282,5674
162,116586,14448,9239
163,101555,16382,5468
164,71785,12190,34909
165,52849,42843,6731
166,51608,14450,15621
167,44049,23300,15621
168,41015,23366,14529
169,36425,20949,10679
170,26978,19584,11654
171,20673,19059,11131
172,57057,19634,51926
173,110525,62175,118962
174,68498,141423,10200
175,54996,19119,5984
176,43384,13093,5983
177,48801,13244,23957
178,40284,33035,6350
179,37517,13606,12973
180,20203,20208,11328
181,36158,18649,32512
182,32006,42213,11876
183,111310,19232,131380
184,74324,158732,10683
185,67001,20289,6624
186,65384,16915,6004
187,59180,13949,6707
188,49226,14911,5422
189,41780,12613,13356
190,30809,21276,12150
191,19725,20249,10767
192,95293,17820,141504
193,67786,166388,9467
194,68458,19873,17412
195,24392,24270,12655
196,98049,19770,97071
197,64181,115155,21967
198,23244,30871,11471
199,33838,18428,32545
200,30797,41960,12707
201,28225,20537,12267
202,25852,22389,12800
203,21962,21092,11722
204,113290,18964,174305
205,39589,199653,10172
206,31352,19730,10726
207,28613,19027,11570
208,20688,19903,10378
209,44684,18805,39217
210,34587,52021,10446
211,98406,17691,122913
212,75413,144499,19187
213,28078,27595,12847
214,51630,20445,45992
215,37875,56598,6919
216,36103,14089,11101
217,30578,18129,10608
218,89017,19972,149959
219,58787,170068,11186
220,55352,23625,8341
221,38086,17864,7568
222,41252,15652,17514
223,31961,26032,11754
224,98957,18866,126988
225,58077,145991,9373
226,44066,20324,5864
227,42417,12322,18945
228,106645,25763,115494
229,92622,165723,11104
230,85393,21554,6337
231,77419,14533,5927
232,63771,14497,6206
233,57596,14315,7622
234,50538,17698,6183
235,41929,14156,6010
236,40763,13559,14007
237,30088,21766,11567
238,146512,18595,156761
239,52728,174496,13465
240,34365,22431,10662
241,101583,18159,126998
242,74707,153119,9771
243,66653,20597,6396
244,60275,14832,6312
245,53024,14522,5670
246,45887,13699,6656
247,37144,14596,6983
248,35273,15019,6301
249,25071,13579,6235
250,27104,15178,8031
251,24708,16001,6995
252,25232,15422,6875
253,25025,15027,6498
254,25017,14499,6581
255,24911,14552,6818
256,25175,14924,6956
257,57482,14938,39478
258,56971,49115,7165
259,54214,15378,6674
260,40208,15261,11408
261,91176,18856,117465
262,62918,137351,9849
263,59645,21099,7374
264,57095,16419,6947
265,54311,14613,6313
266,56260,16419,6589
267,51995,14607,6518
268,52946,15361,6133
269,51505,14395,6183
270,48629,13223,5410
271,46800,12234,6153
272,44436,12754,5834
273,44081,13027,6116
274,45519,15236,5655
275,45007,13414,6333
276,45117,14386,6861
277,37875,14596,7239
278,36182,15012,7378
279,34708,15482,7382
280,33041,15461,6909
281,26652,14781,6698
282,34104,16025,13549
283,47585,22411,20244
284,50419,28482,7173
285,29072,15056,6970
286,29158,14809,6883
287,29698,14719,7043
288,29834,15118,7138
289,30224,14914,7247
290,33489,17494,7072
291,34034,15039,6855
292,34037,14898,6652
293,46525,14171,20017
294,28700,28530,12663
295,26427,20710,7866
296,24963,15880,6829
297,25197,14752,6670
298,27369,16728,7008
299,27898,15125,6479
300,28124,14376,6604
301,29420,14597,7213
302,29492,15389,6928
303,30576,15173,7089
304,31146,15548,7011
305,30376,15298,7662
306,49074,17322,24448
307,42032,32441,6664
308,42080,15629,6423
309,27629,15656,7182
310,27231,15741,8448
311,36178,16652,17699
312,37394,26206,10244
313,27363,18678,11214
314,29947,20660,12088
315,33535,20756,14258
316,30223,23349,6621
317,28974,14468,7223
318,29361,15026,7015
319,28999,14929,7010
320,28908,14684,6908
321,29286,14825,7340
322,30808,17076,6818
323,30940,14932,6916
324,31058,15148,6860
325,31358,14906,6957
326,31936,15257,6873
327,32634,15269,7129
328,33123,15626,6764
329,32564,14245,6403
330,48375,16104,25017
331,41183,33920,6092
332,40897,14517,6202
333,34963,14809,6186
334,35236,14819,6309
335,35492,14792,6173
336,35769,14560,6603
337,36180,14983,6404
338,37790,15185,7514
339,37144,16144,5222
340,37535,13778,6647
341,35533,15107,6546
342,35922,14958,6995
343,33932,15535,6724
344,32287,15116,6983
345,30825,15415,6576
346,31339,14977,6858
347,30868,15212,6895
348,32484,15293,6759
349,33189,15032,6661
350,34470,14917,6601
351,34563,15108,6681
352,35736,14967,7093
353,76164,15483,46337
354,75801,54699,5831
355,77610,13139,6026
356,65468,14237,7056
357,42505,15401,6862
358,37815,14810,6487
359,33181,14893,6269
360,31545,14602,7136
361,32594,15456,6917
362,70658,15094,44599
363,80054,60690,9720
364,81501,18856,7427
365,119442,42850,11944
366,130850,29817,8545
367,134685,19753,7716
368,135289,15917,6913
369,132547,15248,6793
370,132849,15152,6825
371,133522,15035,5957
372,134338,14479,6263
373,134526,14183,6313
374,130483,14556,6247
375,130204,14498,6161
376,130275,14578,6302
377,129979,14654,6203
378,162819,14114,40220
379,163177,48762,6559
380,166960,14364,6334
381,171185,14628,6418
382,174546,14564,6309
383,155862,14463,6217
384,146093,14481,6028
385,144838,14650,6311
386,146165,14859,6561
387,120065,15034,6522
388,121522,14889,8787
389,123111,16640,7363
390,123121,15598,6310
391,124435,14658,6648
392,126183,14702,6650
393,127479,14904,6602
394,127391,14589,6744
395,127857,14979,6502
396,128017,15021,6485
397,133443,14593,10869
398,130097,19200,7053
399,127140,15755,6260
400,127938,14934,6315
401,127811,14822,6121
402,125863,14750,6213
403,126007,14601,6153
404,126248,15012,5815
405,126439,14356,6138
406,113899,13921,6259
407,113993,14165,6507
408,114542,14433,6611
409,114155,14772,6557
410,114200,14496,6967
411,113515,14971,6698
412,113566,14776,6661
413,102552,14582,6672
414,101864,14625,6964
415,101911,15074,6729
416,102457,14820,6821
417,102739,15362,6420
418,102997,14663,6487
419,103144,14888,6472
420,104037,14907,6693
421,103703,14513,6416
422,103331,14205,6705
423,103542,14780,6613
424,103054,14349,6323
425,103003,14377,6534
426,98169,14113,6166
427,97519,14416,6094
428,96635,14300,6101
429,130695,14663,39838
430,131053,48340,6261
431,133602,13876,6475
432,135592,13550,5490
433,138858,14092,5986
434,141870,14343,6032
435,143841,14376,5924
436,147119,14397,6439
437,147060,14837,6246
438,123711,14723,6487
439,124321,14883,6160
440,113987,14468,6841
441,113029,15052,6484
442,114034,14806,6561
443,114449,15074,6139
444,114705,14503,6077
445,114554,14649,6475
446,116405,15148,7641
447,117132,16197,7024
448,117070,15291,6178
449,299562,14573,186540
450,311104,204657,11137
451,306516,17437,4558
452,352010,51282,10770
453,354913,24002,7211
454,350759,15345,6052
455,339979,13883,5368
456,339980,13176,5955
457,336225,14361,3919
458,330751,8132,3881
459,298942,8154,3364
460,286316,7546,4038
461,272121,8420,3501
462,243194,7718,3158
463,177137,7411,3905
464,153098,8041,3341
465,144852,12776,3765
466,160571,11253,4048
467,148727,36501,5421
468,134090,10573,3484
469,119671,7750,3478
470,106358,7748,3923
471,90539,8067,3750
472,73912,7856,3966
473,59421,8149,4096
474,50263,11556,4152
475,36865,8429,6004
476,37595,10935,20345
477,26951,24653,8978
478,140827,13350,138303
479,65809,163009,8513
480,45903,14152,4094
481,47342,22641,4709
482,53615,9081,22346
483,34558,26851,7954
484,23108,12215,7469
485,28270,11771,28876
486,17612,35846,8805
487,242282,13188,242863
488,185697,274670,12687
489,168847,34901,4930
490,156914,10351,4638
491,144693,9046,3914
492,97816,8083,3460
493,42451,7723,5537
494,63239,9897,46275
495,53659,53232,6091
496,49880,17942,6362
497,38409,13426,6184
498,41810,14413,16676
499,37270,23459,10981
500,32139,17584,11891
501,20864,17629,10659
502,49258,16673,47423
503,37717,63794,6927
504,32638,13487,12008
505,27815,18385,11747
506,111382,18603,137651
507,74199,160955,12429
508,63436,24360,10124
509,56474,19508,6374
510,50463,13788,5221
511,52205,17917,20504
512,34270,24970,6940
513,28425,11327,18948
514,95814,23405,90846
515,26370,106587,11585
516,27577,20807,24245
517,18420,31611,8298
518,27768,17989,22405
519,18694,29245,8412
520,135565,12919,131070
521,68221,156238,10101
522,54558,19531,5387
523,42291,9656,3857
524,46364,8009,19264
525,38386,30889,4598
526,28623,8943,9052
527,19755,13325,8701
528,129880,13047,129635
529,63880,154799,9560
530,45778,15122,3811
531,35602,8211,4213
532,35872,8419,4582
533,34124,19571,17258
534,22905,21655,7917
535,138404,12219,141116
536,82459,169870,14409
537,72274,23966,6680
538,66848,14366,7584
539,57522,13775,5207
540,199685,160838,13500
541,190639,27546,6864
542,178251,14436,5416
543,168206,12366,5319
544,158252,12157,6177
545,139462,12357,5365
546,129796,12628,5907
547,127396,19904,5638
548,117293,12792,4672
549,105760,11130,4769
550,92589,10829,4475
