count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,81875,5923,2618
52,86100,7434,2673
53,89344,6752,2739
54,92541,6914,2691
55,95863,6707,2960
56,86279,6582,2675
57,85757,5953,2853
58,85628,6626,2913
59,85215,6572,2548
60,84995,6300,2759
61,89775,6423,10127
62,90361,14448,2848
63,86306,7639,2862
64,82615,6596,2566
65,78024,6078,2838
66,74184,7104,2546
67,68678,6169,2791
68,64451,6400,2788
69,61582,5971,2750
70,56767,6079,2896
71,52224,6236,2891
72,46668,6375,2768
73,42464,6247,3508
74,42375,8061,2793
75,41513,6267,2847
76,40813,6349,2545
77,40320,6214,2831
78,40001,6376,2544
79,39611,6093,2795
80,39148,6465,2579
81,38804,6103,2766
82,36482,6932,2861
83,27264,6513,2490
84,23852,6386,2893
85,29681,6647,12243
86,26301,15711,2911
87,25295,6344,6666
88,24036,10341,6333
89,21787,9893,5392
90,16573,9785,5181
91,21783,8631,13153
92,15067,16696,5347
93,77018,9132,67059
94,58857,80593,5939
95,26107,11412,7022
96,22177,11158,5756
97,17955,9532,4869
98,15508,9459,4985
99,30714,8592,23781
100,26078,31058,3902
101,21575,8032,3056
102,21793,6651,6759
103,18645,10470,4951
104,18149,8527,8534
105,16277,12217,8152
106,22437,12981,13253
107,16820,18208,5207
108,65404,8630,54566
109,52708,68234,5842
110,34025,11217,4099
111,28098,8355,2779
112,24674,6718,2651
113,33136,5895,15974
114,30768,20555,3374
115,26594,6802,2764
116,26134,6421,6551
117,25009,10144,5049
118,15750,8368,4978
119,26247,8074,17650
120,19930,22178,5644
121,16328,9050,4995
122,14025,9126,4914
123,44391,8592,37079
124,74196,43073,54187
125,30054,61739,3356
126,17379,5712,2904
127,15734,5929,2600
128,18687,5456,6679
129,69102,9146,53435
130,39136,66006,4972
131,30542,9573,7743
132,26057,11546,5502
133,22093,8856,5204
134,18590,8688,5030
135,31171,8334,22372
136,28875,29319,7363
137,25900,11526,4614
138,20780,9038,5029
139,16272,8643,5039
140,86767,8523,77116
141,55216,89864,6014
142,49705,12031,3051
143,48694,7422,2760
144,47288,5561,2596
145,45293,5325,2168
146,44942,6019,2417
147,39266,5049,2067
148,34921,4805,2397
149,29593,5519,2473
150,24884,5620,2610
151,35336,5846,18193
152,30461,21665,2593
153,28643,5261,5897
154,22042,9143,5126
155,25373,8168,17250
156,59358,21858,43507
157,28577,52161,3698
158,22319,6582,2498
159,22417,7089,4382
160,23583,8485,3659
161,25003,7869,5278
162,22583,8105,1602
163,23869,3363,9862
164,20111,12060,1847
165,17825,3640,5169
166,17492,8105,4477
167,18391,7454,5259
168,16302,7877,9052
169,68710,12284,58404
170,38943,70547,5013
171,29809,9592,2706
172,24747,6324,2641
173,21832,6266,5944
174,68324,9004,53768
175,33747,64156,3910
176,26402,6822,1936
177,21446,4305,1715
178,19564,4586,1855
179,19518,3650,5593
180,14321,7650,4386
181,51766,6209,45602
182,37804,56633,5136
183,32918,10660,2912
184,29215,6803,2067
185,26108,3987,1601
186,23005,4213,1723
187,19493,3560,1679
188,15196,3465,1792
189,15221,3532,4968
190,13984,6789,4110
191,53886,6142,48147
192,42793,57452,4227
193,28845,8460,2509
194,24527,5447,2005
195,20565,3746,1590
196,18634,3339,5060
197,15598,7006,3477
198,62636,5280,55623
199,46255,68400,5297
200,29391,9497,9032
201,23315,12200,4960
202,20716,8875,4708
203,39731,7481,28876
204,21366,33120,2772
205,16543,5834,2522
206,14855,5506,2546
207,17488,5314,6479
208,16310,9582,2678
209,14741,5870,2723
210,13968,6324,2937
211,16732,6011,6421
212,15454,9145,2592
213,17345,5492,5714
214,15257,8757,2463
215,17600,5737,5647
216,16540,8752,3111
217,18040,6141,5781
218,16636,9922,2767
219,15188,5836,2506
220,18190,6042,6877
221,17444,9958,3509
222,15515,5710,3864
223,13630,5797,3760
224,10737,5826,3386
225,16782,5213,11795
226,13635,15383,3638
227,34319,5541,28970
228,26605,34475,9508
229,44384,12762,27759
230,19749,33377,4842
231,13738,8544,3700
232,54362,5658,48390
233,44019,57905,4019
234,24159,7927,2115
235,20094,4065,4319
236,13043,6158,3420
237,51332,5193,45688
238,34172,55000,3944
239,25423,6647,1930
240,21511,3780,2716
241,18565,4602,1610
242,15299,4117,1799
243,17937,3585,7820
244,14390,9711,1913
245,13061,3712,3705
246,10694,5545,3412
247,86364,5184,80035
248,58325,88511,5114
249,39563,9898,3425
250,30818,7473,2395
251,24540,4957,2293
252,19182,4859,2783
253,23030,5340,12629
254,21154,15532,2523
255,19635,5116,2522
256,20345,5558,6487
257,18370,9317,2374
258,18297,6367,5796
259,18975,9186,4886
260,16125,8256,4549
261,23093,7384,14990
262,63046,19394,47581
263,39094,58752,6780
264,21719,11543,11179
265,72044,15367,61388
266,46223,75049,5548
267,39923,9879,2366
268,35875,4661,2111
269,32667,3984,1982
270,29850,3855,1802
271,26509,3623,1676
272,23067,3508,1743
273,19491,3629,1661
274,16541,4070,1829
275,22023,3677,10660
276,18647,12720,2163
277,15451,4053,1949
278,13264,3801,4149
279,11578,6101,3407
280,16246,5377,10805
281,12795,13838,3594
282,17378,6130,9937
283,66568,14260,53704
284,54755,66536,18480
285,43574,22286,2392
286,19570,4625,2231
287,15567,4076,4739
288,17129,6633,8484
289,34089,10436,27462
290,80791,33716,65002
291,37304,77315,7347
292,70275,12171,59460
293,55500,73463,6148
294,28911,10853,2636
295,23168,5670,2552
296,21076,5308,2494
297,19114,5541,2499
298,21608,6149,8312
299,61842,10988,43508
300,39096,53550,6719
301,26706,11018,14518
302,16828,19565,5191
303,40320,8805,32003
304,63737,39334,44473
305,62633,53078,37788
306,28775,47142,4383
307,23094,8951,4896
308,60924,8970,45094
309,32061,53876,7855
310,24949,13811,3314
311,21902,7930,5341
312,18613,9207,4896
313,112581,8364,100541
314,97824,114259,5147
315,79284,9605,3174
316,75288,6657,2286
317,66398,5539,2206
318,61033,5132,2246
319,56199,4915,3311
320,51469,6459,2557
321,44020,5632,2843
322,40167,6153,2434
323,38283,5806,2146
324,35418,4984,2350
325,32265,5248,2388
326,27008,5530,2471
327,39001,5464,23614
328,31945,26916,2490
329,27250,5887,2418
330,19488,5675,2630
331,17565,5596,2422
332,21292,5455,7472
333,19962,10875,4974
334,66700,8192,56373
335,35944,64895,9404
336,24141,14263,3113
337,20449,6772,4478
338,19360,8173,6090
339,15109,9306,5027
340,82219,8182,72676
341,61687,86805,6008
342,25644,11111,3073
343,20932,6571,5677
344,18436,8744,5987
345,117925,9412,106308
346,96759,118889,5035
347,85698,8610,2552
348,76008,4853,2004
349,67339,3946,1663
350,60179,3531,1821
351,56571,3659,1660
352,53233,3564,1776
353,49549,3579,1578
354,46555,3357,1794
355,43412,3648,1744
356,39497,3557,2172
357,35303,4074,1735
358,30337,3575,1785
359,26093,3616,1687
360,22124,3599,1747
361,17899,3575,1602
362,32003,3404,19356
363,28457,21361,1692
364,18936,3811,1816
365,14367,3669,4323
366,17941,6214,9309
367,70756,11256,62125
368,40455,75606,5729
369,35107,11113,3222
370,33074,7253,2834
371,32026,6502,2494
372,31844,6446,2830
373,30760,6460,2978
374,26430,6469,2868
375,23220,6561,2828
376,21512,6401,2789
377,21236,6509,3131
378,22608,6787,4246
379,22400,7969,3157
380,22199,6838,2916
381,21790,6790,2917
382,21638,6703,3312
383,21677,7236,3013
