count_idx,delay_ns
51,27258
52,38191
53,29781
54,24766
55,78369
56,31710
57,25064
58,19918
59,66697
60,42028
61,33507
62,61158
63,36133
64,18047
65,57259
66,31404
67,161236
68,100456
69,75174
70,62037
71,45898
72,43766
73,19704
74,38399
75,167585
76,105282
77,91676
78,74394
79,42770
80,37885
81,24045
82,156582
83,103882
84,89591
85,75148
86,61844
87,30741
88,25722
89,49758
90,56358
91,14386
92,46524
93,20434
94,11900
95,43069
96,40189
97,65694
98,29451
99,185365
100,138813
101,103524
102,56028
103,55208
104,19320
105,51701
106,23706
107,46568
108,43472
109,43571
110,51990
111,24080
112,68835
113,38293
114,28091
115,25511
116,13771
117,46296
118,41659
119,76065
120,21397
121,23630
122,16757
123,18569
124,45216
125,23537
126,46822
127,23490
128,45956
129,23836
130,46504
131,23090
132,45461
133,22555
134,49624
135,24596
136,46069
137,24722
138,23160
139,47700
140,23234
141,13998
142,61077
143,27943
144,14949
145,16547
146,39048
147,167599
148,123755
149,90475
150,75823
151,63509
152,49330
153,25828
154,16663
155,11480
156,9488
157,9196
158,14830
159,10561
160,31039
161,89046
162,54715
163,56022
164,24870
165,24058
166,15711
167,53179
168,61352
169,45953
170,38758
171,33195
172,25282
173,17607
174,53496
175,46642
176,44618
177,47897
178,25252
179,16975
180,15181
181,11253
182,35217
183,16352
184,10408
185,8788
186,72710
187,35868
188,19761
189,11840
190,62137
191,39655
192,26964
193,35526
194,26758
195,18182
196,16656
197,58010
198,31486
199,24423
200,16921
201,13075
202,10312
203,16764
204,13482
205,9989
206,11921
207,49339
208,31362
209,23094
210,21468
211,15053
212,10704
213,17390
214,158186
215,155556
216,147116
217,143457
218,137712
219,129107
220,122891
221,100184
222,130060
223,325871
224,52909
225,42676
226,36430
227,32445
228,26653
229,21285
230,15296
231,79896
232,287208
233,55010
234,43128
235,37224
236,31578
237,26154
238,20650
239,15266
240,77664
241,289460
242,51665
243,39698
244,33824
245,27832
246,22535
247,17331
248,27719
249,22959
250,19645
251,116053
252,89982
253,83477
254,77802
255,82794
256,79609
257,81180
258,75386
259,80884
260,112387
261,86443
262,79639
263,73691
264,68824
265,85243
266,80024
267,73630
268,169744
269,80129
270,37047
271,24136
272,27982
273,22980
274,18567
275,15428
276,13937
