count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,52120,89010,6317
52,45576,12764,2969
53,42341,7254,2338
54,50005,6493,18581
55,29589,22707,2652
56,33341,6593,14375
57,31237,21901,4586
58,50779,30029,5294
59,47293,11231,3348
60,47659,8130,2797
61,45883,7368,2788
62,44385,7307,2309
63,63192,6708,24828
64,79794,32887,22173
65,61696,28307,79434
66,46001,93815,5042
67,40356,8261,1997
68,47524,4299,12186
69,47630,14206,5441
70,40981,7453,54758
71,23523,61169,4087
72,18207,7379,2225
73,14845,4785,1853
74,13952,5092,4150
75,19773,6138,15124
76,11000,18719,3815
77,61860,5706,58946
78,28452,67271,4867
79,20640,9616,3209
80,14346,6580,4698
81,21408,8407,12442
82,122464,21793,135111
83,96822,148178,5039
84,71486,8713,3700
85,60615,6014,2234
86,54177,4187,2586
87,46418,4656,1688
88,39058,3558,1602
89,32102,3570,1955
90,24369,4737,14470
91,57593,16540,60405
92,22515,72528,7010
93,14360,11366,5019
94,11395,8359,5529
95,33454,8997,29124
96,18148,34154,5851
97,62861,9379,71849
98,32708,86036,5878
99,21557,10689,2927
100,17406,6409,2791
101,15780,6181,5666
102,10601,7706,3844
103,152938,5802,182700
104,124211,194953,4981
105,113711,8718,1927
106,105481,4804,1658
107,97712,3604,1705
108,89066,3754,1605
109,81778,3472,1575
110,74705,3368,1581
111,73447,3369,14001
112,60269,16906,100337
113,36631,114782,5682
114,36567,15784,3428
115,33315,7708,2756
116,28950,6498,2661
117,25641,6377,10661
118,23516,14420,5939
119,17276,9558,4665
120,14148,8338,5239
121,25674,8888,21219
122,54783,27095,58365
123,37945,70703,5562
124,32728,10482,2636
125,36370,5798,12085
126,21543,15247,15393
127,13416,19700,5409
128,14104,9079,10328
129,14759,13616,10806
130,17667,16057,13189
131,10973,17167,5755
132,16570,9295,13904
133,14976,18280,5443
134,10188,8367,5224
135,16258,8341,12882
136,12220,17300,4917
137,42121,7876,40184
138,54828,47138,52216
139,28622,61939,6654
140,15597,9137,3955
141,14944,5988,10914
142,87653,14256,98749
143,52241,107127,4560
144,172132,9955,7173
145,171110,138191,3181
146,166577,9167,2992
147,160602,6206,2295
148,125480,9664,2920
149,115193,8938,2331
150,140608,5246,32527
151,280693,38754,142120
152,76992,154465,6444
153,65460,10010,2092
154,60891,6095,2620
155,55432,5682,2631
156,51385,5615,2471
157,46528,5702,2374
158,40695,5660,2122
159,98326,5075,63757
160,314080,71136,216871
161,69095,232153,10438
162,60705,15822,2884
163,52887,5319,1806
164,45834,3888,1616
165,39475,3697,1684
166,31856,3487,1491
167,24798,3379,2005
168,51313,3808,41960
169,160541,47618,112072
170,33079,128789,6619
171,22355,11241,2864
172,18041,6183,2743
173,23006,5800,11236
174,18478,15236,2246
175,13432,4144,3821
176,29457,6175,25057
177,179006,30287,193115
178,151159,210023,6372
179,140516,10380,1834
180,133125,4078,1572
181,125740,3584,1643
182,119001,4017,2234
183,117756,5273,2150
184,116482,4931,1985
185,128863,4669,16656
186,57254,20566,189989
187,18513,201986,7909
188,12223,13670,5457
189,50416,9673,46486
190,46761,54041,4660
191,40228,9165,2822
192,35641,6333,2626
193,31679,6299,3044
194,28348,7917,2493
195,24920,5304,7637
196,11536,11397,4856
197,45797,8053,62895
198,23694,71591,4606
199,18812,10180,5379
200,16385,9933,5616
201,12399,9420,4905
202,18495,9632,15274
203,14477,20345,4728
204,17823,8325,14063
205,14318,19129,4856
206,17230,8246,14031
207,11989,19120,4926
208,70437,8110,66307
209,42409,81190,5244
210,36954,9731,2072
211,31015,4169,1736
212,26105,3838,2524
213,21963,5721,2819
214,17405,5649,2945
215,30263,5887,21588
216,28827,24642,5927
217,23369,8797,18950
218,12457,24212,3997
219,57327,6024,57884
220,28471,68579,8255
221,17023,11242,3214
222,9093,5287,3378
223,15802,5288,15230
224,12147,19430,4534
225,51399,7413,55560
226,31341,66127,15134
227,25717,20949,3992
228,20853,8214,3166
229,17000,7010,3107
230,16096,6244,6877
231,13623,10007,5056
232,21452,8135,20528
233,12802,25198,5434
234,9312,9481,4645
235,61414,7723,57830
236,27383,69182,5513
237,20810,10035,5641
238,17071,9518,5232
239,12902,9039,4944
240,24162,8698,19438
241,15955,24711,4736
242,79065,9418,87598
243,68276,101446,5971
244,65498,10377,2708
245,62452,6045,2345
246,26423,5249,2779
247,27291,6139,14551
248,20283,17769,2805
249,17635,5823,6285
250,13962,10489,5082
251,149824,8950,158140
252,136534,185639,6860
253,123773,11597,3486
254,119911,8233,4021
255,115988,6807,4471
256,108087,7372,2606
257,99362,5777,2322
258,94859,6842,2409
259,123985,5794,35462
260,353398,41836,233758
261,81427,246107,4962
262,68845,8520,2078
263,63656,5227,2602
264,59485,5540,3138
265,54316,6499,2504
266,49142,6399,2446
267,43014,5637,2480
268,89002,5748,53867
269,263106,59816,181185
270,38836,193031,4693
271,30030,7626,3392
272,22777,5536,1650
273,19488,3614,1816
274,17518,4868,1731
275,28313,3626,15943
276,21061,17917,2016
277,18720,5705,4792
278,28901,6727,21870
279,9127,25046,3719
280,68281,5587,65907
281,28149,78593,5461
282,19795,11592,3792
283,18030,7853,6952
284,23848,13396,10539
285,15349,13550,10651
286,17375,13690,13805
287,12553,18142,5071
288,62199,8286,56490
289,30605,69453,5268
290,24102,11103,3282
291,27549,9104,12538
292,23121,16431,3160
293,16935,6946,5436
294,25171,9169,19837
295,74228,23617,77243
296,65822,97946,4800
297,61531,8269,1874
298,60055,5251,1728
299,58810,3797,3768
300,57011,5905,2512
301,53718,4827,1434
302,50864,3285,1493
303,59139,3364,12864
304,78358,14830,285164
305,60541,299874,6423
306,61521,13244,3602
307,60825,7994,2934
308,60802,6992,2794
309,60652,6833,2679
310,54991,6411,3786
311,55564,7612,2773
312,69611,6610,16389
313,62702,19676,160616
314,36923,174040,5541
315,33617,9103,2352
316,31490,4490,3113
317,28375,5042,1697
318,25763,3568,1777
319,22811,3704,1556
320,19383,3438,1564
321,29531,3393,15258
322,167510,20618,352193
323,134388,374200,5748
324,132183,10179,2859
325,130547,5993,2182
326,129152,5142,2360
327,126791,5574,2137
328,125494,4822,2421
329,120279,5664,2166
330,139254,6624,25082
331,64901,28816,134860
332,33438,146270,5146
333,27301,9793,3790
334,21078,6334,1962
335,18462,4017,6361
336,10296,8424,3265
337,164278,5254,165761
338,122232,181748,6422
339,115614,12320,3071
340,112419,7468,2755
341,107752,5901,2357
342,101351,5135,2131
343,96479,5147,2281
344,92373,5069,2164
345,136744,4941,51198
346,217787,59063,81921
347,59738,96558,55968
348,30686,65836,4879
349,18509,9242,2440
350,16030,5491,4975
351,15220,8664,6492
352,10325,10635,4896
353,9692,10135,5308
354,16817,9988,16621
355,39922,49037,3313
356,36145,7808,2569
357,31253,5840,2675
358,25966,5835,2329
359,20011,5488,2687
360,18754,5685,8024
361,20736,11471,16204
362,16769,23931,5433
363,13021,8014,5167
364,83218,8754,104784
365,47751,119538,6936
366,39875,12436,3198
367,27798,7317,2746
368,23280,6644,2547
369,28896,6307,8782
370,22690,17819,2794
371,17894,6718,2865
372,16775,6765,5888
373,10939,9669,4884
374,77565,8314,95303
375,42098,107267,4379
376,31681,7848,2940
377,33643,13006,2605
378,28579,5569,2644
379,22116,5218,2180
380,35027,5321,20719
381,29335,23653,2373
382,21240,4870,5192
383,14633,8104,5286
384,26490,11227,18371
385,24855,23023,5513
386,18725,8724,5395
387,13762,8659,3194
388,14719,6422,5953
389,12828,9201,2692
390,13278,5815,4508
391,15057,8350,4063
392,11531,8672,3649
393,8235,5628,3531
394,13680,5463,12436
395,51079,15697,51729
396,23903,61713,4189
397,17130,7934,2479
398,14065,5414,2171
399,14349,7311,2016
400,14195,4003,5480
401,11475,7449,2374
402,10097,4254,3624
403,8158,5593,3473
404,58206,5370,50429
405,50058,67952,6665
406,53715,18341,3085
407,48314,6651,2894
408,28523,6313,2742
409,25289,6185,5895
410,14708,9232,6014
411,62967,9396,78965
412,36147,89814,3728
413,27162,6548,2360
414,21096,7891,6210
415,13872,8232,4352
416,141706,6483,153913
417,135509,180341,4801
418,130269,8451,1867
419,127126,4039,1768
420,119774,3784,1688
421,118321,9379,1645
422,112111,3647,1502
423,96072,3481,1543
424,97430,3520,13069
425,108386,15107,222872
426,72653,235386,5048
427,63676,8669,1939
428,66144,9897,1694
429,63798,3777,1867
430,59920,3788,1544
431,45701,3437,1579
432,41784,3471,1539
433,78867,3537,41055
434,93297,46822,15806
435,89878,21282,284393
436,71854,308258,5645
437,66355,10616,2956
438,62786,6949,3363
439,59787,7300,2741
440,56369,6227,2708
441,44296,6345,2467
442,45514,5739,2566
443,86737,12317,48732
444,245231,54730,165126
445,55086,176277,50651
446,40545,64910,6880
447,35861,12059,2912
448,32532,7056,2578
449,28093,6382,2616
450,30377,13143,2817
451,24858,6771,2818
452,20487,6797,2560
453,34526,5990,21718
454,51286,25082,150279
455,33626,161764,8101
456,20259,12999,14151
457,18911,27131,5163
458,15005,9614,5012
459,52179,8730,46421
460,39834,62147,6760
461,36985,11095,2855
462,35854,6738,2637
463,36095,6054,4173
464,41632,7302,2567
465,35817,12562,2618
466,30587,5800,2440
467,69303,5782,45484
468,83096,53055,24495
469,69472,30359,93269
470,40681,107893,4109
471,28583,7653,2676
472,25495,9787,1703
473,19304,3656,2595
474,20160,5638,8994
475,13435,11986,4910
476,59140,8145,77070
477,26100,90677,5689
478,17367,9870,2797
479,18635,11114,2936
480,16857,6219,5159
481,14550,8468,5719
482,12571,9031,9444
483,58434,11818,53176
484,41217,65281,4253
485,37583,7348,7596
486,92040,11073,188493
487,63284,220456,6097
488,57017,12157,3445
489,52619,7373,2703
490,48678,6514,2808
491,44609,6643,9202
492,40782,13258,2752
493,36609,6515,2608
494,49615,8683,17074
495,65887,20535,232623
496,36820,246417,6269
497,29314,11017,3011
498,24419,7285,1982
499,17936,4042,1837
500,19884,3715,11151
501,22418,20514,4492
502,26737,7983,15363
503,24849,18696,4811
504,65446,7922,247656
505,44511,259978,4854
506,40558,8451,1991
507,38142,4212,2366
508,39210,4361,1874
509,36147,9100,1893
510,33332,3853,1602
511,30669,3482,1604
512,38700,3553,13006
513,146350,15117,323760
514,110404,339155,6456
515,120689,10988,19871
516,32668,29990,2642
517,20414,6005,2942
518,19341,5606,7771
519,16932,11077,4483
520,14970,7688,5562
521,17439,8841,17150
522,132092,20539,149721
523,118289,168466,5037
524,109265,8493,1894
525,102577,4022,1588
526,88852,3642,1940
527,82246,3878,1574
528,75957,3496,1557
529,69513,3514,1554
530,76603,3491,13873
531,108662,17729,165447
532,18137,180877,16557
533,15514,21111,6971
534,14304,10095,4423
535,11037,7016,3679
536,10992,6348,4861
537,10310,7775,4548
538,18969,14036,6457
539,16471,9811,3643
540,12096,6572,4560
541,82734,7587,304308
542,60181,319173,7199
543,55575,11989,4431
544,43119,7712,2269
545,43892,11181,2713
546,39673,6200,2423
547,35117,5563,2392
548,32170,5898,2460
549,65494,5946,38728
550,144151,46571,79606
551,93446,93934,73317
552,43328,87789,6885
553,42909,18148,6046
554,60200,9760,3039
555,67286,27409,6513
556,72104,14266,3189
557,70594,8205,2467
558,69274,5563,2429
559,103254,5677,39480
