count_idx,delay_ns
51,58124
52,47953
53,42416
54,80608
55,86982
56,87194
57,53089
58,41388
59,25254
60,25837
61,21320
62,15461
63,128875
64,71222
65,70149
66,68075
67,66916
68,62929
69,58218
70,53296
71,49010
72,47714
73,42293
74,35104
75,28535
76,27463
77,25288
78,46209
79,38909
80,34341
81,20239
82,206991
83,181307
84,174673
85,164936
86,158913
87,146450
88,143821
89,139420
90,135650
91,125341
92,118220
93,109964
94,105122
95,99588
96,91911
97,84375
98,70488
99,60525
100,50038
101,87338
102,106831
103,106280
104,108053
105,104527
106,51842
107,36670
108,31213
109,25931
110,32263
111,27014
112,23831
113,18041
114,18075
115,17046
116,14827
117,24592
118,16230
119,35943
120,29929
121,25355
122,20937
123,18825
124,15781
125,21273
126,18983
127,16170
128,19341
129,18018
130,17616
131,18476
132,22705
133,20106
134,18871
135,18982
136,24507
137,18276
138,20146
139,69952
140,37845
141,29491
142,23665
143,22062
144,21354
145,15318
146,23052
147,13845
148,120293
149,74890
150,67168
151,60534
152,58174
153,53390
154,47950
155,42869
156,38002
157,31169
158,24911
159,37671
160,34685
161,29598
162,18411
163,15971
164,93973
165,43748
166,35427
167,31515
168,31690
169,26601
170,21785
171,28344
172,23526
173,21108
174,18593
175,14799
176,13502
177,28696
178,21435
179,18642
180,15535
181,30061
182,20217
183,19381
184,19825
185,16537
186,32264
187,23835
188,22538
189,22168
190,107152
191,35966
192,35642
193,37034
194,76443
195,85440
196,87141
197,85361
198,83523
199,60296
200,52020
201,23823
202,26089
203,19338
204,259050
205,245040
206,239303
207,233138
208,232391
209,224230
210,218454
211,215268
212,207195
213,191348
214,178996
215,170011
216,163469
217,155147
218,146375
219,137184
220,126657
221,105907
222,89402
223,78987
224,130512
225,121936
226,113999
227,107704
228,102843
229,97921
230,93703
231,92745
232,39614
233,23476
234,23442
235,19154
236,28519
237,19312
238,48344
239,37948
240,38267
241,30979
242,25670
243,25118
244,23559
245,17783
246,37181
247,26880
248,23457
249,20146
250,36462
251,24948
252,21264
253,42468
254,142017
255,147703
256,146064
257,144422
258,93314
259,89455
260,148361
261,159649
262,161671
263,174939
264,196434
265,122890
266,29621
267,32351
268,21920
269,14453
270,56828
271,66559
272,55435
273,24727
274,21604
275,15131
276,28294
277,26157
278,27428
279,25935
280,24984
281,21157
282,18455
283,27101
284,25437
285,20500
286,17266
287,23781
288,23765
289,20038
290,17215
291,14174
292,15974
293,91111
294,101303
295,103039
296,66305
297,45994
298,42148
299,33252
300,23939
301,81298
302,292090
303,261049
304,223170
305,214011
306,208855
307,204316
308,200545
309,195405
310,193628
311,189727
312,187964
313,182987
314,177624
315,171908
316,165588
317,159895
318,154735
319,146961
320,143243
321,134928
322,128741
323,168986
324,152453
325,148744
326,146137
327,142064
328,140353
329,138073
330,134806
331,131649
332,129916
333,122505
334,119301
335,115606
336,59943
337,47522
338,41586
339,36094
340,30658
341,25390
342,31991
343,25666
344,24412
345,19853
346,15584
347,25440
348,29428
349,21941
350,15577
351,24286
352,19182
353,16296
354,21412
355,19920
356,13989
357,22025
358,19997
359,13693
360,32209
361,76488
362,39820
363,31920
364,27222
365,29887
366,23476
367,21974
368,17612
369,23050
370,21787
371,16384
372,21008
373,20443
374,15892
375,23049
376,20230
377,16883
378,32124
379,21585
380,16788
381,24697
382,22627
383,16241
384,23753
385,20907
386,15277
387,22388
388,19596
389,13536
390,106237
391,129516
392,109423
393,105598
394,102013
395,97716
396,95313
397,92086
398,89250
399,85229
400,81974
401,49374
402,38543
403,32451
404,24224
405,42299
406,37047
407,33053
408,19229
409,12950
410,32068
411,21488
412,18198
413,16516
414,25467
415,24526
416,63859
417,127245
418,79487
419,73795
420,66559
421,61903
422,57198
423,52006
424,45702
425,36257
426,23276
427,34825
428,29045
429,25987
430,16931
431,223911
432,210705
433,206736
434,202867
435,223982
436,216977
437,212913
438,207095
439,203135
440,196576
441,190752
442,185173
443,172635
444,166395
445,161490
446,156133
447,149808
448,140744
449,133491
450,128846
451,125441
452,121474
453,178590
454,177404
455,177168
456,178015
457,176883
458,176922
459,178320
460,181934
461,183859
462,186754
463,190628
464,227430
465,182300
466,200274
467,210852
468,205436
469,192588
470,177824
471,164542
472,155141
473,149004
474,142275
475,137766
476,132090
477,127258
478,119737
479,114096
480,99897
481,89014
482,74142
483,67277
484,58593
485,47826
486,40111
487,36050
488,30310
489,22694
490,24262
491,15661
492,25011
493,33696
494,25362
495,21067
496,17825
497,36657
498,25561
499,21179
500,18642
501,13670
502,107008
503,28222
504,25966
505,18682
506,17403
507,13629
508,29290
509,23418
510,21997
511,18234
512,141994
513,101906
514,98687
515,93169
516,87758
517,82159
518,75793
519,71037
520,65259
521,58760
522,53302
523,46225
524,39389
525,35068
526,28257
527,22315
528,26411
529,23374
530,26648
531,124146
532,99319
533,89607
534,83303
535,75565
536,69358
537,64256
538,59247
539,52388
540,46601
541,40014
542,30757
543,35315
544,29279
545,26899
546,17122
547,232485
548,219443
549,210059
550,204819
551,217459
552,212550
553,207931
554,204244
555,200745
556,196493
557,191828
558,186904
559,180928
560,180325
561,173602
562,137018
563,93852
564,80642
565,72857
566,67108
567,60881
568,54278
569,52595
570,97748
571,89764
572,86250
573,84139
574,81619
575,79419
576,78466
577,47767
578,46666
579,34955
580,28200
581,25104
582,24393
583,21926
584,90203
585,34224
586,27892
587,21913
588,20342
589,19135
590,15575
591,37662
592,26052
593,18679
594,26836
595,25194
596,21274
597,18165
598,71599
599,30348
600,26845
601,19393
602,16516
603,13379
604,16879
605,15900
606,34273
607,23048
608,21633
609,18928
610,14971
611,36336
612,25544
613,32925
614,26367
615,27196
616,26260
617,21649
618,19663
619,15015
620,24428
621,21629
622,19353
623,14467
624,25563
625,196463
626,90355
627,82920
628,78110
629,71660
630,66452
631,70280
632,69229
633,66160
634,61072
635,55135
636,49804
637,44128
638,39057
639,33102
640,28076
641,23158
642,38186
643,32805
644,31315
645,19977
646,16750
647,33032
648,27305
649,21285
650,18674
651,17394
652,126126
653,104889
654,96075
655,91574
656,81667
657,83853
658,75183
659,67553
660,61586
661,137507
662,140213
663,130836
664,122736
665,111415
666,108680
667,104168
668,99239
669,94682
670,89026
671,82481
672,77747
673,70639
674,60572
675,56943
676,78080
677,54491
678,48463
679,47038
680,46208
681,30591
682,24509
683,22117
684,22960
685,17095
686,13758
687,38710
688,24351
689,19159
690,17356
691,30539
692,26887
