count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,8908,4177,3123
52,11800,7067,3762
53,7158,6633,2970
54,9752,6617,3680
55,11066,6818,4216
56,9853,6984,1986
57,9605,4511,1925
58,9545,4520,2109
59,9023,4554,1877
60,11168,4696,4255
61,8259,7185,3164
62,8712,5951,3207
63,7961,5518,3211
64,10414,7173,4260
65,8714,6690,1952
66,8542,4161,2063
67,8418,4387,2093
68,8312,4571,2173
69,10860,4453,5105
70,10278,7459,1932
71,9804,4132,1999
72,10272,5184,1997
73,9738,4233,2016
74,9311,4291,2015
75,8679,4198,2136
76,8334,4552,2087
77,11186,4466,5531
78,10481,7922,1871
79,9899,4214,1866
80,10349,5078,1917
81,9982,4243,1824
82,9707,4176,1869
83,8873,4233,1925
84,8196,4296,1782
85,11266,4065,5611
86,10512,7897,1875
87,9924,4208,1890
88,10110,4944,1939
89,9701,4353,1929
90,9581,4217,3393
91,9396,5831,3457
92,9799,5890,4169
93,8792,6548,2011
94,8329,4323,1969
95,10958,4273,5007
96,11173,8155,1833
97,10414,4192,1979
98,9819,4381,2012
99,8897,4256,1950
100,8471,4246,2218
101,11025,4541,5170
102,10464,7628,1741
103,10002,4074,1843
104,10327,5229,1884
105,9863,4200,1921
106,9260,4220,1942
107,8314,4237,1826
108,11630,4373,5498
109,10755,7861,1892
110,10223,4169,1950
111,9592,4218,1941
112,10353,5361,1910
113,9792,4204,1868
114,9357,4147,1927
115,8942,4227,1940
116,8480,4333,1844
117,8863,4194,3128
118,8905,5493,3663
119,8140,6036,3159
120,11185,10203,1906
121,9980,4076,1974
122,9735,4321,1882
123,9037,4178,1830
124,8152,4199,1887
125,7762,4239,1911
126,10763,4203,5403
127,10425,7736,1895
128,10952,4860,1918
129,10376,4264,1915
130,9869,4223,1914
131,9409,4209,1957
132,8757,4323,1831
133,8187,4080,1858
134,8649,4038,3041
135,8730,5378,3712
136,10019,7073,4189
137,8759,6469,1908
138,8519,4092,2221
139,7984,4623,2222
140,10925,4583,5234
141,10398,7620,1999
142,9675,4253,2009
143,8919,4318,1913
144,8990,4863,1998
145,8692,4299,2007
146,10669,4306,4661
147,8601,7034,3170
148,7918,5512,3108
149,8821,5369,3731
150,9074,6220,3224
151,9848,5627,4193
152,9471,7294,1816
153,8384,4166,1964
154,8259,4199,2261
155,10612,4548,4810
156,9892,7232,1925
157,9467,4225,1909
158,8676,4098,2004
159,8285,4206,2035
160,8523,5236,1839
161,10826,4027,5049
162,10074,7139,1960
163,9861,4126,1995
164,9234,4176,1934
165,8663,4157,1957
166,8185,4201,1938
167,11119,4202,5392
168,11371,8524,1809
169,10716,4218,1817
170,9869,4174,1799
171,9625,4207,2134
172,9242,4551,1964
173,8952,4454,2174
174,9395,4511,3318
175,8893,5668,3276
176,8346,6294,1936
177,9896,4180,4198
178,9116,6366,1940
179,8669,4140,2012
180,8433,4445,2107
181,10728,4249,4919
182,10001,7368,1788
183,9628,4190,2101
184,10086,5121,1927
185,9161,4388,1919
186,8555,4205,1944
187,11281,4289,5408
188,10966,8057,2074
189,10456,4542,1902
190,9968,4292,2077
191,9549,4470,2049
192,10137,5374,1966
193,8957,4323,1900
194,11744,4319,5641
195,11012,7996,2008
196,10613,4344,2094
197,10137,4444,2104
198,9303,4513,2138
199,8996,4421,2333
200,9633,5992,2134
201,8618,4386,2028
202,11789,4454,5918
203,11067,8344,1924
204,9310,4366,1973
205,8648,4202,1963
206,10648,4214,4560
207,10196,6777,1919
208,10227,5249,1916
209,9625,4146,1987
210,9374,4371,2104
211,8669,4294,2005
212,10777,4285,5000
213,10133,7228,1926
214,9744,4262,1975
215,9690,4362,2282
216,10726,5739,2196
217,10052,4738,2060
218,9451,4425,2078
219,8553,4472,2156
220,11580,4618,5509
221,10903,7937,2164
222,10717,4687,1972
223,9993,4520,2060
224,10565,5512,2172
225,9934,4666,1983
226,9489,4549,2187
227,9099,4709,2281
228,12064,4942,5690
229,10849,8138,1917
230,10338,4332,2037
231,9964,4597,2099
232,11772,4999,5037
233,9839,7525,1859
234,9391,4569,2087
235,9109,4330,2105
236,11503,4398,5190
237,11002,7650,2117
238,10194,4521,1986
239,9133,4525,2003
240,9225,5045,2045
241,8469,4242,2095
242,10835,4391,4988
243,10308,7463,1908
244,9975,4307,2133
245,9718,4588,1994
246,9197,4324,2028
247,8330,4292,2007
248,9168,5568,2035
249,8588,4435,1985
250,12030,4549,5582
251,11780,8172,2201
252,11003,4725,1932
253,10290,4611,2086
254,9624,4572,2112
255,12141,4685,5472
256,11581,8552,1960
257,10719,4386,1934
258,9805,4410,1974
259,11919,4487,4636
260,9705,7031,1748
261,10197,4130,4124
262,9204,6692,1842
263,8749,4241,1945
264,9632,5366,1926
265,8908,4130,1880
266,8706,4278,1904
267,8215,4247,1989
268,11112,4305,5321
269,10437,7712,1734
270,10258,4158,1820
271,9658,4291,1874
272,10080,5113,1890
273,9593,4378,1833
274,9022,4259,1794
275,8234,4124,1848
276,9588,3933,4312
277,54329,6171,79670
278,53453,94386,5463
279,50888,8958,2118
280,50899,5258,1832
281,50185,4157,1720
282,48367,4220,1518
283,47372,3807,1909
284,46428,4357,1630
285,45190,3798,1703
286,44025,3875,1636
287,43082,4095,1683
288,43127,4737,1905
289,30953,4213,1724
290,16724,4158,1949
291,12197,4311,1866
292,26707,4386,18428
293,25671,20862,1823
294,24823,4053,1405
295,25006,3356,1667
296,25977,4707,1743
297,12859,3897,3840
298,9422,6155,2948
299,8915,5290,3882
300,8626,6028,3301
301,26187,5485,30605
302,11525,36171,4436
303,12063,8184,5091
304,11625,9148,2188
305,11712,4957,2039
