count_idx,delay_ns,loop_gap_ns
280,84143,173612
281,83820,16612
282,86012,11306
283,84139,3722
284,81401,3719
285,78291,3231
286,75000,3208
287,104025,3190
288,336667,37753
289,79520,244193
290,72719,9398
291,69344,3855
292,67134,3628
293,63341,3763
294,60755,3171
295,58157,3225
296,96086,3057
297,208448,46980
298,41459,125310
299,34318,9456
300,31437,4442
301,29511,3821
302,26883,3554
303,24614,3168
304,21703,3329
305,18367,3134
306,20125,4052
307,156906,7608
308,140033,434259
309,139624,11699
310,139044,6208
311,137975,5297
312,136376,5258
313,136935,5343
314,142444,11594
315,153526,6441
316,70449,15098
317,52246,161524
318,48814,8405
319,46155,3674
320,43345,3273
321,40017,3495
322,37864,4103
323,35590,3236
324,58191,3118
325,120356,28187
326,105338,280625
327,105163,11843
328,103078,5869
329,100641,3839
330,97906,3796
331,95543,3244
332,93115,3429
333,103378,3121
334,75291,16718
335,20558,108632
336,10402,21218
337,70820,6410
338,53094,79423
339,41417,7952
340,18078,3612
341,21743,3635
342,16903,14797
343,14257,3271
344,9294,4000
345,8905,4824
346,10049,6207
347,7282,9721
348,12164,5495
349,151314,13008
350,135209,398262
351,131732,10403
352,129322,3928
353,126668,3417
354,124098,3427
355,121333,3287
356,119006,3271
357,128392,3266
358,78975,14833
359,40175,201461
360,35180,8490
361,32574,4103
362,29904,4213
363,27854,3806
364,25494,3441
365,23066,3329
366,76467,3237
367,306561,62817
368,108927,251633
369,100844,8258
370,97589,3805
371,95166,3356
372,92001,3392
373,89658,3188
374,84484,3128
375,120622,3157
376,316449,45007
377,50149,206512
378,37014,8612
379,30324,4111
380,24697,3515
381,18005,3556
382,27411,3442
383,21514,18911
384,16862,3386
385,8975,4722
386,114636,5067
387,106492,347119
388,105705,13142
389,104556,6378
390,101524,4206
391,98040,3350
392,94796,3193
393,91198,3154
394,128619,3083
395,324620,46623
396,56210,210584
397,45160,9110
398,39522,5413
399,33034,3760
400,26571,3606
401,21038,3404
402,28263,3319
403,21870,17769
404,17131,3608
405,67780,5351
406,51763,239071
407,48474,8577
408,46245,3957
409,43691,3331
410,41205,3460
411,38868,3244
412,37065,3584
413,50846,4711
414,130788,18711
415,115047,353580
416,113682,11591
417,112467,5683
418,111891,5142
419,111229,5057
420,108979,4703
421,106267,3202
422,115316,3159
423,40086,15633
424,17625,39886
425,152128,8056
426,152084,177523
427,150013,12844
428,149428,5566
429,148543,5341
430,147083,5719
431,144257,3891
432,141053,3392
433,177694,3160
434,348722,47224
435,67191,181376
436,58778,8269
437,55646,3733
438,52890,3406
439,49771,3772
440,46949,3320
441,44443,3328
442,101226,3393
443,331142,65735
444,88378,242986
445,86015,13485
446,84825,8622
447,84586,5106
448,83547,5477
449,82642,5153
450,82028,4829
451,120207,5000
452,177568,47034
453,17728,66449
454,11495,17938
455,9883,5758
456,6509,6276
457,13552,5349
458,94625,14905
459,27581,93918
460,18677,7341
461,15826,3727
462,18942,4902
463,23911,12871
464,8639,16479
465,109443,5215
466,72882,119740
467,63540,9143
468,57037,4004
469,51045,3459
470,43936,3494
471,37536,3348
472,32818,3222
473,84451,3167
474,234459,60189
475,27438,163213
476,21566,11608
477,19726,6368
478,18885,5941
479,19215,6013
480,17929,5837
481,17872,6063
482,17707,5844
483,45469,5928
484,183416,36830
485,76765,148929
486,68825,8595
487,66054,3938
488,64301,3413
489,61074,3710
490,58469,3075
491,56253,3076
492,94532,3033
493,135263,47053
494,145760,47067
495,118291,167590
496,111696,8667
497,106629,4015
498,100218,3420
499,95951,4713
500,91974,5214
501,87157,5070
502,127594,4889
503,49349,52442
504,93898,32020
505,21319,79390
506,16654,7143
507,14430,4500
508,11731,3325
509,11693,3476
510,10810,6610
511,20131,5315
512,12002,20391
513,10444,3894
514,116690,5379
515,92785,286377
516,88191,10157
517,85645,3971
518,83425,3335
519,79580,3304
520,78416,5017
521,92198,19241
522,129530,3457
523,134446,45620
524,118934,8837
525,99999,276674
526,96146,10901
527,92688,5862
528,91990,5319
529,97518,5144
530,97019,11909
531,95858,4924
532,137393,4913
533,143568,49412
534,41184,9709
535,26570,54347
536,22526,5538
537,19516,3480
538,22158,7245
539,19998,5029
540,16954,3356
541,14328,3415
542,17071,3219
543,56218,9219
544,42359,168554
545,37420,16420
546,37972,7483
547,35012,3556
548,31369,3325
549,28286,3458
550,24198,3227
551,21015,3116
552,22418,3293
553,79925,7303
554,77760,189297
555,69505,9916
556,66329,3912
557,61075,3353
558,57435,3680
559,53998,3209
560,49940,3189
561,86609,3134
562,91507,46096
563,43096,11335
564,29681,54953
565,25797,6485
566,23151,3707
567,19598,3371
568,17641,3583
569,14818,3343
570,12188,3159
571,22703,7817
572,59697,12955
573,40569,161254
574,35866,9299
575,32202,4414
576,29672,3436
577,26598,3525
578,23702,3157
579,26951,8905
580,23764,3330
581,25238,3236
582,56244,8654
583,31874,90261
584,24952,9317
585,23345,5040
586,23605,5242
587,35387,21389
588,29405,3854
589,23940,3850
590,16479,3344
591,36664,3161
592,40313,29279
593,52524,8299
594,45995,77300
595,51891,11578
596,52021,13472
597,51481,6068
598,51372,6229
599,51744,5862
600,52234,5883
601,62657,5608
602,116656,16168
603,85390,246182
604,85844,14538
605,83339,4089
606,80792,3703
607,77947,3561
608,75382,3231
609,72601,3250
610,108044,3139
611,118101,43814
612,142903,18454
613,128242,169468
614,125292,11322
615,123192,5530
616,121610,4946
617,118769,4548
618,117092,4367
619,115980,4495
620,221895,69891
621,157628,51390
622,17183,37851
623,13889,23452
624,12813,6297
625,12988,5636
626,12182,5514
627,21411,5275
628,28856,15928
629,25879,13327
630,22328,3527
631,75538,5831
632,53846,111613
633,50695,10111
634,48887,6923
635,41196,6235
636,40940,5916
637,46996,11983
638,47077,5858
639,46434,5721
640,49493,5133
641,101959,9462
642,79371,141184
643,74445,8434
644,70298,3709
645,74133,9168
646,71321,3421
647,68406,3283
648,65269,3169
649,110861,3159
650,116358,54111
651,54832,9192
652,45009,75063
653,47128,12711
654,45944,5592
655,45421,5324
656,44439,5589
657,43367,4977
658,42943,5105
659,50260,5250
660,71178,13979
661,46870,210912
662,40139,19074
663,39234,6772
664,39162,6153
665,38422,6039
666,37630,5865
667,37498,5748
668,81876,5709
669,99847,52121
670,140789,25173
671,132423,162826
672,130591,11310
673,127789,4054
674,124896,3501
675,121868,3491
676,119174,3282
677,115823,3243
678,158885,8786
679,195824,46559
680,17156,60264
681,11565,16582
682,8941,5964
683,14921,6110
684,10674,15105
685,8351,4956
686,12624,5608
687,10754,12018
688,8971,4832
689,50111,4863
690,22581,115525
691,17466,7607
692,15191,4017
693,13182,3685
694,15010,3549
695,15026,11274
696,11529,3487
697,9639,3538
698,8509,4666
699,57424,5480
700,39086,143011
701,35293,11321
702,31313,4564
703,33044,8633
704,31002,3546
705,28015,3633
706,24768,3193
707,21775,3207
708,22973,3192
709,222027,8071
710,193459,254875
711,196775,17181
712,195602,5882
713,195176,5130
714,193897,5254
715,193214,5223
716,192344,5175
717,226971,5741
718,293077,43207
719,25589,75999
720,16097,19554
721,12448,7185
722,9068,9100
723,20930,7618
724,16766,22899
725,14064,10583
726,12931,5821
727,15015,5602
728,17060,12724
729,15636,5599
730,15232,6006
731,12859,5312
732,13466,4076
733,10672,6972
734,9453,3981
735,8089,5179
736,7811,7698
737,15333,5092
738,10952,14769
739,9214,3671
740,9242,4289
741,16078,7726
742,13760,17670
743,12087,5275
744,13206,8320
745,11580,5763
746,14401,5307
747,12612,9196
748,60403,8226
749,26989,83962
750,15933,7286
751,11738,3703
752,67117,3630
753,69791,66232
754,70418,7530
755,74126,5513
756,74484,9024
757,127367,5771
758,50843,58892
759,36935,176800
760,36530,10400
761,40869,13297
762,40494,5506
763,39527,5138
764,38701,5280
765,37534,5458
766,64717,5134
767,183155,36011
768,34373,126842
769,19816,43878
770,14046,6210
771,11606,3473
772,9475,3425
773,8990,4508
774,11093,5905
775,10512,12066
776,8212,5341
777,47701,7405
778,25037,314880
779,22570,8060
780,22743,6970
781,15654,6107
782,14281,6004
783,14714,4346
784,12768,7750
785,14083,4931
786,50022,9128
787,36077,129964
788,33247,8365
789,30885,3998
790,28076,3752
791,25769,3228
792,22582,3415
793,19102,3245
794,130250,12647
795,133680,111660
796,36660,7617
797,19501,44177
798,14780,6009
799,11149,3738
800,9719,4317
801,8065,4654
802,14293,8358
803,11288,14174
804,8236,4491
805,36608,5341
806,23943,56206
807,23750,12053
808,23808,9402
809,23418,5881
810,26016,8748
811,56770,6285
812,62920,40093
813,88781,9260
814,346004,35500
815,137475,269687
816,128864,11039
817,127922,5733
818,133354,4909
819,131618,11955
820,130676,5196
821,129400,4922
822,163991,4761
823,233318,45752
824,36806,77969
825,19113,42725
826,14035,5786
827,14256,6941
828,13475,5185
829,13047,5944
830,12026,5168
831,11171,5041
832,17115,5358
833,60926,11553
834,30927,205906
835,29949,11487
836,26526,4235
837,24344,3351
838,22049,3432
839,19106,3283
840,16121,3348
841,37509,3167
842,48519,31041
843,162159,19327
844,130353,179122
845,124669,10763
846,120716,5434
847,117127,5078
848,112384,5980
849,106821,4870
850,66171,4907
851,108757,5158
852,118998,57548
853,40157,14417
854,22149,60691
855,17858,6859
856,14998,4302
857,16800,3514
858,14199,10423
859,49179,4825
860,27630,65394
861,18890,6469
862,15555,3610
863,12837,3201
864,11076,3592
865,150349,6447
866,125303,169714
867,121336,10702
868,126295,12096
869,124451,5027
870,122173,5444
871,117615,5276
872,114767,4800
873,149834,5026
874,151506,44450
875,52754,20730
876,38159,71857
877,34576,9696
878,33937,6077
879,33973,5026
880,33076,6021
881,29537,5212
882,27989,5132
883,51115,5225
884,62480,32140
885,50471,22289
886,38045,58793
887,34643,6913
888,31653,4139
889,28992,3508
890,26016,3628
891,23570,3192
892,20993,3422
893,25780,6189
894,59530,8414
895,36070,178674
896,31462,8061
897,28571,4173
898,25594,3995
899,23536,3244
900,20738,3794
901,22152,7817
902,52871,3196
903,56650,39969
904,61134,9128
905,46821,82161
906,42840,8552
907,39552,4001
908,36923,3279
909,39067,9222
910,36290,3560
911,33770,3162
912,65484,3204
913,76078,40113
914,147286,15090
915,139214,166305
916,136932,10525
917,142830,5308
918,141564,11580
919,140128,4737
920,139163,4629
921,137643,4734
922,184728,4879
923,89153,56886
924,18299,13807
925,15067,23487
926,18630,10255
927,18082,5708
928,16925,6050
929,16329,5362
930,14972,5473
931,17385,5574
932,54866,8836
933,27207,65057
934,73939,56480
935,74057,9278
936,72087,4926
937,68982,3533
938,66361,3248
939,64068,3085
940,86167,3119
941,228185,31056
942,41564,151286
943,20832,48999
944,16009,11155
945,10749,7103
946,51327,6238
947,20232,60267
948,16603,7859
949,12921,8677
950,10897,3690
951,13451,9643
952,9514,5019
953,15426,5674
954,78728,15308
955,68924,93518
956,63787,8238
957,59478,3518
958,57250,3115
959,56798,9505
960,52388,3318
961,47209,3099
962,71689,3234
963,81220,38579
964,72409,20650
965,34507,95950
966,28933,8799
967,30928,9116
968,28223,3722
969,25086,3191
970,22063,3495
971,20052,3290
972,16135,4106
973,15931,3183
974,11177,8189
975,15201,5346
976,13354,18404
977,10013,5473
978,13452,4566
979,11106,13320
980,138351,5064
981,120732,158168
982,115919,10950
983,111797,3934
984,114951,9273
985,111733,3336
986,108528,3264
987,105648,3300
988,140182,3105
989,105391,43373
990,45514,8455
991,26265,64985
992,25214,9589
993,20974,5012
994,18746,3330
995,14958,3628
996,19541,3233
997,20110,13035
998,17142,7694
999,13386,19807
1000,28606,13551
1001,13682,18949
1002,10704,8174
1003,9864,7870
1004,10728,7713
1005,10658,7916
1006,10949,7517
1007,10727,7626
1008,42031,7882
1009,18220,94796
1010,12938,9758
1011,11251,4130
1012,8730,5464
1013,137528,5487
1014,121085,160533
1015,117299,11373
1016,116379,5800
1017,123069,12431
1018,121507,5145
1019,119950,4772
1020,118802,5023
1021,156509,4962
1022,164656,47690
1023,22854,13509
1024,85287,29698
1025,78186,80185
1026,73708,9483
1027,68035,4774
1028,55935,3405
1029,52102,3073
1030,45897,3196
1031,41808,3146
1032,40687,5346
1033,59135,3436
1034,74840,28011
1035,41832,21861
1036,19050,49900
1037,13299,10444
1038,11835,4261
1039,9569,5152
1040,17663,5119
1041,50327,17901
1042,25622,60368
1043,19942,7471
1044,16151,3847
1045,13489,3628
1046,10726,3168
1047,8615,3486
1048,7924,4509
1049,7721,8288
1050,6455,5573
1051,11910,5569
1052,21336,22280
1053,22875,8084
1054,22906,7728
1055,23054,5278
1056,21752,5510
1057,22704,6988
1058,26465,5090
1059,106095,9691
1060,88882,185565
1061,85634,10945
1062,52628,5566
1063,52487,5268
1064,51706,5720
1065,60481,10547
1066,57083,8773
1067,104679,3281
1068,152360,56831
1069,57511,54531
1070,46175,66592
1071,44584,9047
1072,43892,5657
1073,43118,5160
1074,47959,11586
1075,47513,5063
1076,47259,5010
1077,54873,4422
1078,56712,14576
1079,31308,112476
1080,25068,7364
1081,19008,3854
1082,17987,7974
1083,25936,4103
1084,21844,18575
1085,16267,3840
1086,9839,3956
1087,8460,5088
1088,112753,5798
1089,88079,299620
1090,90992,17548
1091,89880,6052
1092,88567,4794
1093,87569,5409
1094,84292,5389
1095,69042,4948
1096,97153,5050
1097,107538,41029
1098,55798,15268
1099,45285,73525
1100,37660,8582
1101,31582,4154
1102,27901,3346
1103,23161,3405
1104,20554,3209
1105,16069,4973
1106,34435,3052
1107,39700,32543
1108,155585,9829
1109,142401,174606
1110,140540,10587
1111,140291,5888
1112,139335,5074
1113,138660,4951
1114,138162,4984
1115,143767,11381
1116,157344,4224
1117,50356,19826
1118,17628,74656
1119,12351,10283
1120,10146,7728
1121,12343,6731
1122,18080,13439
1123,25449,36539
1124,17929,3869
1125,11616,5374
1126,33788,4774
1127,30664,39732
1128,15247,39347
1129,11313,6048
1130,14366,5377
1131,11048,12790
1132,12900,7756
1133,7957,12102
1134,31341,5087
1135,14924,36316
1136,62088,9383
1137,27980,121653
1138,21658,7374
1139,19416,3971
1140,21892,8002
1141,19206,3488
1142,16311,3267
1143,13648,3295
1144,11767,3411
1145,14292,3423
1146,108780,8876
1147,87909,263940
1148,91952,23305
1149,88336,4094
1150,85639,3506
1151,82657,3323
1152,79797,3239
1153,77043,3162
1154,114878,3149
1155,127443,46127
1156,39411,60494
1157,33624,9679
1158,32918,5345
1159,30000,5288
1160,27399,3463
1161,22467,3055
1162,18757,3601
1163,12490,3310
1164,12134,3913
1165,10942,7360
1166,51209,5873
1167,30845,72377
1168,21790,11721
1169,19595,6145
1170,18713,5435
1171,17791,6219
1172,14069,3715
1173,12019,7757
1174,9138,4568
1175,10650,6131
1176,121133,9949
1177,114277,143870
1178,111199,11305
1179,96191,5820
1180,90718,5099
1181,92711,12305
1182,89465,5150
1183,87119,5086
1184,136629,4933
1185,140420,74821
1186,15036,12226
1187,11191,8296
1188,10595,6651
1189,13138,12074
1190,11299,5372
1191,15655,5284
1192,14309,10352
1193,12954,4902
1194,14362,5292
1195,44312,8180
1196,20801,108673
1197,17382,7056
1198,13128,7258
1199,11701,3865
1200,11049,5731
1201,14891,5162
1202,40476,14506
1203,28035,51528
1204,26143,8891
1205,24318,5898
1206,26528,7676
1207,25816,5581
1208,23498,4810
1209,20000,3292
1210,41111,3216
1211,100777,29620
1212,41695,70079
1213,27641,46868
1214,27927,14040
1215,26464,6003
1216,24932,5900
1217,21120,5341
1218,18537,5793
1219,13772,10882
1220,32638,6625
1221,30396,50547
1222,31102,36792
1223,15777,34692
1224,8544,6570
1225,70486,4903
1226,53300,79211
1227,30646,6839
1228,20727,3845
1229,22756,3357
1230,39892,12624
1231,34919,47171
1232,46233,41466
1233,22501,67880
1234,17876,8042
1235,16913,5231
1236,13871,5328
1237,12232,5229
1238,14437,5664
1239,16770,13678
1240,35729,5836
1241,46619,45010
1242,26964,60388
1243,16252,5905
1244,14031,3699
1245,11402,6903
1246,9012,4666
1247,9681,9180
1248,7893,4524
1249,32209,5196
1250,65786,37377
1251,48114,73145
1252,40004,6039
1253,32837,3260
1254,24053,3274
1255,18459,6891
1256,14609,3471
1257,9309,7065
1258,36032,5135
1259,50348,46969
1260,34183,63398
1261,27625,8893
1262,21765,5657
1263,25557,4331
1264,20299,14889
1265,17169,4902
1266,14230,7412
1267,10180,7292
1268,25167,8053
1269,17257,26083
1270,15016,5396
1271,11580,7236
1272,11231,11375
1273,21669,7900
1274,47055,21981
1275,32490,59056
1276,29417,6168
1277,30215,6742
1278,31609,7513
1279,26834,5779
1280,24860,7410
1281,19082,3394
1282,42638,3196
1283,84541,33858
1284,36576,49275
1285,18228,41608
1286,13610,5700
1287,11546,3717
1288,71142,59554
1289,74668,15225
1290,74396,6795
1291,72802,5028
1292,77944,3366
1293,49673,10928
1294,14811,76334
1295,13300,7354
1296,12085,13441
1297,13608,8511
1298,10088,12759
1299,7479,5220
1300,15743,5423
1301,13877,16259
1302,31047,13324
1303,56282,42685
1304,31459,69320
1305,30531,17475
1306,28940,6122
1307,20211,9182
1308,11512,21148
1309,16794,8282
1310,14475,18463
1311,12151,8401
1312,12066,8041
1313,36826,13380
1314,21337,57078
1315,17977,6199
1316,14703,5264
1317,11959,3391
1318,16723,3400
1319,16166,12426
1320,14907,5522
1321,12644,7897
1322,11019,10968
1323,6600,8746
1324,14701,5250
1325,12742,15089
1326,11497,6333
1327,10349,5530
1328,8740,5067
1329,6509,4750
1330,6908,7307
1331,77863,4906
1332,47023,149218
1333,40467,7551
1334,38088,3898
1335,32608,3825
1336,29017,3271
1337,22618,3387
1338,26590,12429
1339,51418,3241
1340,61761,35476
1341,36444,14200
1342,21414,57051
1343,11645,18887
1344,33982,5901
1345,45918,38281
1346,29885,63969
1347,25076,6908
1348,21452,3743
1349,19044,3560
1350,17053,3289
1351,14272,3393
1352,11090,3170
1353,13664,3461
1354,75646,9214
1355,44502,188937
1356,39295,6669
1357,36180,3593
1358,34551,3576
1359,31375,3648
1360,28689,3284
1361,25732,3112
1362,51972,3117
1363,61584,40510
1364,32534,8844
1365,65917,46145
1366,42826,76637
1367,36605,8919
1368,30353,4056
1369,26454,3518
1370,21557,3477
1371,26275,13474
1372,23359,5326
1373,22327,5101
1374,46689,4664
1375,53443,35349
1376,130630,11118
1377,123906,150240
1378,121761,10841
1379,127720,12057
1380,127450,5459
1381,126015,4953
1382,124856,4700
1383,123982,4870
1384,170575,5154
1385,181242,56391
1386,22427,13828
1387,20354,28705
1388,16218,7930
1389,12818,3959
1390,10799,3071
1391,11211,3883
1392,9516,6569
1393,15104,5074
1394,11728,15997
1395,52429,5346
1396,31641,100969
1397,27523,8738
1398,26115,5663
1399,23461,3794
1400,20776,3719
1401,15410,3240
1402,49087,6183
1403,26267,65716
1404,23112,10490
1405,20795,3611
1406,17760,3357
1407,12604,3166
1408,10235,3438
1409,8306,5141
1410,48126,5380
1411,59957,55874
1412,26121,50485
1413,22446,5979
1414,23789,5836
1415,22879,6951
1416,22575,5357
1417,22300,5620
1418,19891,5257
1419,38157,3457
1420,51780,27870
1421,38991,22985
1422,25478,44878
1423,25403,9783
1424,20360,7857
1425,18372,6183
1426,17945,5882
1427,18019,6661
1428,17361,6607
1429,19231,9099
1430,43922,5741
1431,51845,33830
1432,65998,12052
1433,58190,84581
1434,56853,11439
1435,56806,6547
1436,55899,5722
1437,58852,8724
1438,58612,5892
1439,58348,5670
1440,65796,4720
1441,47288,13530
1442,24978,85789
1443,17456,13563
1444,15587,6145
1445,18440,9625
1446,15454,3977
1447,12412,3156
1448,13838,3569
1449,10951,7655
1450,9442,3485
1451,108849,5004
1452,91348,162241
1453,144832,10999
1454,147717,64998
1455,146133,7194
1456,143230,4095
1457,140785,3289
1458,138160,3049
1459,167518,3017
1460,184810,38337
1461,42710,21737
1462,36777,64811
1463,32045,7559
1464,28485,4139
1465,26118,3734
1466,23648,3396
1467,20915,3427
1468,18077,3177
1469,39329,3379
1470,45783,33634
1471,32080,9039
1472,30766,47662
1473,44698,36473
1474,35172,54559
1475,31682,7647
1476,29397,3950
1477,26435,4230
1478,26869,6627
1479,23464,3407
1480,20513,3027
1481,40301,3104
1482,53177,29264
1483,72911,18502
1484,55265,89430
1485,51885,10747
1486,56469,5926
1487,54027,12246
1488,51202,5753
1489,50184,4913
1490,47562,5029
1491,86986,4865
1492,93337,49403
1493,41910,12076
1494,29921,53384
1495,34918,16024
1496,31025,4630
1497,29083,3439
1498,26416,3486
1499,23651,3171
1500,20963,3181
1501,39145,3214
1502,52696,28039
1503,37284,22518
1504,22550,44539
1505,14484,6155
1506,14797,6177
1507,9615,13037
1508,7104,5595
1509,11146,5299
1510,9765,11705
1511,9208,7382
1512,7830,5526
1513,11190,5232
1514,9859,12107
1515,7522,5273
1516,10661,5374
1517,10082,11288
1518,7446,5855
1519,13052,5201
1520,13247,13712
1521,11537,6734
1522,9770,5666
1523,8156,4254
1524,11399,5297
1525,9617,11901
1526,6927,5179
1527,10352,4905
1528,10947,14171
1529,8210,4719
1530,10955,5186
1531,12767,11924
1532,9414,11725
1533,7076,5163
1534,10555,5213
1535,8219,11553
1536,8744,7001
1537,7165,5111
1538,10532,5096
1539,9591,11206
1540,7696,5159
1541,12062,5188
1542,14730,13844
1543,11572,8887
1544,12994,7649
1545,11076,4829
1546,11484,4589
1547,11038,6558
1548,36161,7729
1549,23032,51699
1550,22083,10325
1551,22253,9888
1552,25922,7720
1553,19135,9938
1554,14326,5390
1555,19052,5021
1556,17344,14256
1557,14072,4692
1558,10751,3447
1559,8730,4841
1560,48130,5493
1561,69404,101869
1562,66423,12386
1563,64063,6124
1564,63192,5185
1565,62600,5324
1566,61204,5239
1567,59718,4573
1568,58789,4696
1569,66047,7585
1570,59479,11434
1571,19732,85118
1572,15026,11519
1573,11331,8400
1574,14720,8013
1575,17900,13524
1576,14358,17984
1577,10870,7705
1578,15552,13158
1579,13052,16775
1580,16729,7593
1581,11398,15592
1582,51215,6101
1583,22327,58119
1584,16377,8094
1585,12927,4119
1586,15642,8446
1587,12746,3434
1588,13526,3389
1589,10944,7953
1590,9781,3597
1591,8240,4733
1592,34181,5461
1593,34396,118769
1594,16608,43422
1595,9509,8123
1596,34104,5461
1597,64508,43625
1598,34365,78979
1599,24456,8205
1600,16405,4138
1601,14623,3554
1602,14717,14027
1603,14988,5250
1604,9184,15569
1605,56364,4890
1606,28021,65852
1607,20669,8945
1608,17582,6240
1609,20077,5502
1610,26914,12133
1611,23090,15665
1612,18805,5538
1613,20327,5832
1614,18865,10962
1615,50880,7680
1616,25848,115573
1617,19401,7129
1618,15022,3772
1619,18764,9522
1620,15758,3479
1621,12835,3329
1622,12358,3611
1623,11296,6202
1624,6190,5700
1625,30487,4983
1626,31082,36395
1627,34663,42852
1628,32684,41395
1629,14322,44255
1630,9304,4975
1631,8710,4594
1632,11571,5640
1633,9676,11652
1634,13236,5219
1635,9425,15045
1636,37787,5480
1637,33405,41283
1638,12545,38603
1639,35030,6528
1640,30718,41092
1641,16085,35832
1642,10648,6770
1643,7250,5017
1644,28418,7544
1645,30973,32783
1646,47271,36817
1647,24073,55938
1648,20542,8915
1649,18587,5708
1650,18595,5153
1651,14689,10463
1652,14954,9585
1653,11201,3967
1654,14805,5441
1655,9757,13980
1656,47382,5431
1657,52166,121444
1658,50628,32517
1659,47627,5966
1660,45843,8291
1661,29725,3233
1662,18392,3523
1663,11315,10714
1664,12869,5672
1665,53521,13901
1666,31058,70124
1667,23388,8026
1668,20597,8704
1669,14992,3550
1670,16820,3409
1671,14065,11000
1672,44414,6319
1673,46290,50506
1674,23966,49815
1675,13768,6014
1676,13227,3609
1677,58427,8320
1678,23880,56913
1679,15919,5789
1680,17920,3844
1681,14716,10203
1682,56815,4578
1683,26042,148029
1684,19554,7697
1685,21728,8243
1686,19473,4355
1687,16871,3325
1688,14161,3432
1689,10920,3249
1690,8893,3302
1691,8712,4784
1692,51091,5688
1693,69167,283763
1694,64853,11986
1695,61356,4069
1696,58760,3196
1697,56351,3222
1698,53158,3274
1699,50597,3168
1700,46800,3266
1701,61526,5620
1702,75148,30815
1703,55379,42335
1704,45383,68188
1705,38042,9437
1706,34392,4487
