count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,31193,8376,10360
52,33526,18123,10005
53,28179,16724,8681
54,26725,16044,8794
55,25198,15076,8533
56,79248,13529,65793
57,126470,78322,93641
58,57026,106303,26970
59,42137,35023,23239
60,89906,31199,71137
61,261637,83674,223526
62,196351,259251,13908
63,182088,24318,4604
64,170784,10245,4634
65,107455,9028,3773
66,80201,9851,4528
67,54856,8626,3862
68,103734,7890,66506
69,102416,79194,10223
70,83670,17646,15782
71,34330,24002,12619
72,32440,20555,11086
73,30772,17195,9333
74,38294,18552,13859
75,32800,20421,6081
76,32699,13456,6112
77,32183,12524,6207
78,32759,13420,6496
79,39328,12733,15213
80,37692,21977,6698
81,37022,13143,6150
82,36913,15290,6043
83,38718,14148,7757
84,38377,15002,6819
85,46387,12976,17150
86,53083,24648,13992
87,43011,20916,6093
88,36212,12921,11562
89,139581,58813,70907
90,158592,92285,19130
91,148025,30902,11860
92,153712,18676,135033
93,120405,172926,14696
94,105870,25948,6577
95,101314,15162,6013
96,91990,13505,5264
97,84008,11776,5832
98,90892,14974,20585
99,79906,28167,10662
100,118929,18302,101262
101,86110,129074,11960
102,81709,22037,7138
103,80033,15203,6761
104,82442,14620,7114
105,80183,15406,6544
106,83259,16600,6473
107,84053,14889,6441
108,83479,14739,6556
109,83647,14817,6328
110,83931,14342,6372
111,83444,13734,6716
112,83915,14685,6647
113,85055,14608,6986
114,86486,16426,6566
115,85109,14642,6708
116,85586,14839,6717
117,85171,14858,6449
118,82547,13775,6493
119,79710,13012,5004
120,78882,11994,5916
121,78016,13834,5831
122,75755,15759,6238
123,111417,14273,38794
124,87373,46667,6381
125,86882,14114,6289
126,86076,14088,5880
127,86101,13916,6238
128,67307,13434,5691
129,66969,13757,6667
130,67278,15816,5315
131,71861,13347,11018
132,53136,19018,12695
133,29556,19933,13072
134,29149,20033,11952
135,35041,18457,13519
136,33481,20510,6332
137,33342,14087,7039
138,36805,17498,6678
139,37892,15133,6579
140,38188,14242,8071
141,40355,17447,6901
142,41067,15627,6571
143,41689,14763,6916
144,42006,15065,6619
145,42006,14782,6661
146,44041,16351,6756
147,45778,14884,8456
148,43172,15846,6524
149,44006,14552,6958
150,38563,15164,7339
151,38745,15545,7013
152,37111,15064,8495
153,37855,16567,6279
154,42991,16164,7294
155,45922,14203,5770
156,48337,12920,5749
157,51894,13695,6482
158,75808,14314,26798
159,60708,34748,13019
160,34240,20702,13092
161,31074,21116,11497
162,37632,21076,15105
163,34872,22972,6916
164,35228,14565,6944
165,35050,14386,7024
166,34622,14592,6973
167,34266,14585,6992
168,34929,14516,6963
169,34291,14545,7013
170,36814,16351,7074
171,35571,14688,7518
172,35598,14946,7188
173,33402,14628,7197
174,50255,14283,25002
175,49382,32643,7142
176,48417,14935,7055
177,39033,14665,7346
178,45772,15645,15553
179,41065,23191,10392
180,32501,18415,10812
181,36812,18863,14322
182,34218,21915,6978
183,34928,14271,7302
184,34319,14717,6973
185,33776,14507,7970
186,43802,17502,15691
187,32644,23485,13740
188,35383,21771,14946
189,34216,22432,6702
190,34709,14258,7278
191,34700,14675,6900
192,36110,14572,6974
193,36949,14612,7368
194,38763,16820,6919
195,38783,14495,6910
196,38679,14593,6903
197,38598,14610,7013
198,38699,14853,6996
199,38433,14547,6997
200,38829,14794,6974
201,38702,14729,6479
202,36789,15003,6291
203,35234,12895,6520
204,33139,13446,5697
205,31901,12165,6170
206,31097,12745,6367
207,31735,14041,6488
208,83481,55634,14649
209,87392,27772,6389
210,87776,16512,6207
211,84230,14048,6163
212,82971,13573,6681
213,104250,14629,29731
214,70838,37717,6373
215,63950,14464,7253
216,40747,15219,10358
217,39349,17816,12632
218,35429,21477,13335
219,55429,21468,39617
220,168594,50061,132084
221,83272,158707,11778
222,67214,21364,6978
223,56647,14878,5814
224,50498,12942,5891
225,62740,12693,28374
226,53023,36349,6153
227,48261,12623,9947
228,42892,16171,10988
229,168405,17673,147661
230,117462,181570,13060
231,107800,20681,5028
232,103323,9970,4400
233,96258,8514,3887
234,92397,9902,4402
235,86946,8408,4898
236,81752,8888,3701
237,76269,7630,4306
238,68952,8265,3839
239,61569,7692,3799
240,55433,7902,4143
241,67965,7994,38568
242,59863,43904,8644
243,29997,12645,8596
244,33613,12595,23103
245,93800,27464,79706
246,259602,91971,215946
247,187892,248618,11718
248,128713,19540,5585
