count_idx,delay_ns,clock_offset_ns,clock_sync_rtt_ns
368,3748,-679,32284
369,3786,-679,32284
370,3858,-679,32284
371,3870,-679,32284
372,4129,-679,32284
373,4231,-679,32284
374,3990,-679,32284
375,4007,-679,32284
376,3733,-679,32284
377,3715,-679,32284
378,3723,-679,32284
379,3784,-679,32284
380,3838,-679,32284
381,3775,-679,32284
382,3824,-679,32284
383,3847,-679,32284
384,3818,-679,32284
385,4006,-679,32284
386,8134,-679,32284
387,6282,-679,32284
388,5677,-679,32284
389,5514,-679,32284
390,5932,-679,32284
391,5661,-679,32284
392,4984,-679,32284
393,10364,-679,32284
394,6384,-679,32284
395,7686,-679,32284
396,6603,-679,32284
397,6671,-679,32284
398,5449,-679,32284
399,6606,-679,32284
400,5502,-679,32284
401,5822,-679,32284
402,5105,-679,32284
403,4812,-679,32284
404,4578,-679,32284
405,3912,-679,32284
406,3867,-679,32284
407,3830,-679,32284
408,3770,-679,32284
409,3726,-679,32284
410,9605,-679,32284
411,6269,-679,32284
412,7429,-679,32284
413,6414,-679,32284
414,7074,-679,32284
415,5743,-679,32284
416,7119,-679,32284
417,5865,-679,32284
418,6843,-679,32284
419,5758,-679,32284
420,6820,-679,32284
421,5794,-679,32284
422,6576,-679,32284
423,5373,-679,32284
424,5435,-679,32284
425,5342,-679,32284
426,263876,-679,32284
427,249065,-679,32284
428,235589,-679,32284
429,227174,-679,32284
430,225079,-679,32284
431,226456,-679,32284
432,215764,-679,32284
433,209862,-679,32284
434,205676,-679,32284
435,201345,-679,32284
436,196715,-679,32284
437,192394,-679,32284
438,189023,-679,32284
439,186010,-679,32284
440,181585,-679,32284
441,178828,-679,32284
442,175854,-679,32284
443,172902,-679,32284
444,169212,-679,32284
445,163779,-679,32284
446,160497,-679,32284
447,158071,-679,32284
448,155712,-679,32284
449,153222,-679,32284
450,150869,-679,32284
451,148314,-679,32284
452,145984,-679,32284
453,143493,-679,32284
454,138261,-679,32284
455,135117,-679,32284
456,131954,-679,32284
457,130196,-679,32284
458,127699,-679,32284
459,124656,-679,32284
460,122257,-679,32284
461,119501,-679,32284
462,118188,-679,32284
463,115299,-679,32284
464,117646,-679,32284
465,114827,-679,32284
466,111765,-679,32284
467,109166,-679,32284
468,88238,-679,32284
469,82800,-679,32284
470,78542,-679,32284
471,76065,-679,32284
472,73644,-679,32284
473,71576,-679,32284
474,69439,-679,32284
475,67050,-679,32284
476,64474,-679,32284
477,62490,-679,32284
478,60842,-679,32284
479,58781,-679,32284
480,57103,-679,32284
481,54892,-679,32284
482,59547,-679,32284
483,57347,-679,32284
484,55037,-679,32284
485,40211,-679,32284
486,38250,-679,32284
487,36599,-679,32284
488,34425,-679,32284
489,32181,-679,32284
490,29730,-679,32284
491,27698,-679,32284
492,25109,-679,32284
493,18024,-679,32284
494,15395,-679,32284
495,13001,-679,32284
496,10115,-679,32284
497,9354,-679,32284
498,7388,-679,32284
499,5162,-679,32284
500,4044,-679,32284
501,7792,-679,32284
502,6815,-679,32284
503,4473,-679,32284
504,6425,-679,32284
505,5449,-679,32284
506,3497,-679,32284
507,16705,-679,32284
508,14227,-679,32284
509,12795,-679,32284
510,11514,-679,32284
511,8885,-679,32284
512,6495,-679,32284
513,5421,-679,32284
514,4445,-679,32284
515,6170,-679,32284
516,5534,-679,32284
517,8642,-679,32284
518,6178,-679,32284
519,4893,-679,32284
520,4920,-679,32284
521,3528,-679,32284
522,7331,-679,32284
523,5393,-679,32284
524,10351,-679,32284
525,5251,-679,32284
526,8885,-679,32284
527,4588,-679,32284
528,25938,-679,32284
529,8956,-679,32284
530,6084,-679,32284
531,3613,-679,32284
532,6335,-679,32284
533,5319,-679,32284
534,3904,-679,32284
535,8172,-679,32284
