count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,90611,3112,46428
52,224398,53569,136351
53,24091,147716,17539
54,14781,22620,4170
55,10204,7412,3893
56,7801,6352,3465
57,11238,5682,9710
58,10904,12869,4017
59,9237,6470,3917
60,7227,5995,3628
61,6405,6210,3608
62,85440,6536,347607
63,72048,365201,7912
64,64537,15213,4250
65,63352,8397,1930
66,58523,5177,2250
67,51443,4156,1775
68,44977,3893,1539
69,38515,3367,1559
70,56178,3350,27473
71,113683,29331,308729
72,94679,321387,5060
73,90890,8917,1989
74,88555,5389,1705
75,82495,3702,1695
76,77975,3532,1674
77,71027,3467,1584
78,66557,3332,1626
79,129509,3419,67511
80,315922,73352,202126
81,52098,215370,5190
82,43875,9573,2080
83,39616,4282,1853
84,36773,3800,2212
85,33548,4068,1620
86,29746,3332,1606
87,26216,3364,1571
88,92300,3271,69921
89,300630,77387,205886
90,91720,219899,4743
91,82658,8356,1900
92,73302,4104,2133
93,76031,4542,6973
94,72352,8834,1551
95,69238,3313,1474
96,65955,3215,1521
97,116569,3279,54112
98,304319,60629,185561
99,30244,199776,6143
100,22918,11115,3309
101,20841,7089,2661
102,20162,6140,2852
103,20085,6234,2968
104,19948,6668,4032
105,18916,7312,2794
106,18606,6979,2811
107,65474,6269,49432
108,301443,56978,234658
109,85349,247411,4850
110,75711,8490,1892
111,71663,4068,1648
112,72428,3549,5596
113,69729,7465,2500
114,69370,7333,1502
115,66111,3248,1510
116,103620,3266,41235
117,296652,47493,191263
118,94868,204152,4852
119,80567,8329,2275
120,73253,4439,1962
121,61156,4033,2153
122,53600,4767,1715
123,45508,3450,1630
124,37266,3329,1556
125,82808,3359,54046
126,325714,59764,246613
127,87631,258764,4835
128,79457,8386,2240
129,76639,6494,1903
130,78295,8939,1741
131,74316,3511,1586
132,71041,3287,1456
133,68162,3231,1461
134,103810,3248,38966
135,312176,44621,206602
136,63929,221043,6998
137,52633,11497,2889
138,48882,7342,2451
139,43500,5148,2378
140,37653,5161,2261
141,31802,5458,2448
142,25415,5215,2455
143,89132,5536,70381
144,292788,78098,205113
145,58341,217464,4777
146,50522,9326,2131
147,46780,4370,1723
148,43931,3628,2139
149,33679,4088,1627
150,29810,3348,1587
151,26504,3327,1547
152,74403,3335,52180
153,257270,57766,181029
154,43834,197410,7145
155,36708,12039,3057
156,34977,6375,2851
157,34912,5897,3097
158,33521,6179,2649
159,28519,5674,3225
160,21880,5291,1886
161,51205,3744,36845
162,115690,43331,66722
163,45063,76990,44798
164,38969,52256,2966
165,34624,6419,2512
166,27701,4519,1644
167,28933,4383,8853
168,16504,10697,12863
169,121716,15796,131558
170,102831,144804,4904
171,67603,8514,2080
172,56215,4227,1693
173,52398,3608,2190
174,48323,3984,1569
175,44160,3305,1575
176,40897,3305,1599
177,83563,3341,52392
178,276856,59285,191137
179,64725,203459,4936
180,55704,8742,2062
181,52372,4455,1644
182,49662,3624,2139
183,45978,4046,1563
184,42671,3380,1550
185,39796,3297,1591
186,99413,4098,62592
187,264614,68040,163631
188,158390,177664,168653
189,127402,181033,4828
190,119933,8593,1990
191,113710,4553,2919
192,107794,5556,2025
193,96652,4118,1494
194,75252,4365,1626
195,66253,3470,1462
196,111035,3182,51575
197,291179,57330,180634
198,68321,194743,18231
199,59516,22021,2158
200,52279,4383,2007
201,44935,3920,1733
202,41634,5748,2529
203,34128,5539,2455
204,28308,5298,2366
205,73733,5202,52961
206,281954,58616,218123
207,61552,231409,5171
208,53470,8881,2578
209,50358,4777,1972
210,47797,5614,1699
211,39981,3583,1737
212,32691,3500,1644
213,25927,3357,1680
214,70308,3471,52577
215,262310,58270,194415
216,51018,209657,6531
217,42356,10529,2307
218,39988,5535,1930
219,36559,3875,2226
220,32918,4041,1579
221,29739,3428,1632
222,26806,3339,1626
223,77079,3390,54065
224,156590,59417,80897
225,181978,89080,175139
226,166549,200394,4816
227,162076,8363,1905
228,159281,4118,1577
229,156183,3410,1712
230,152404,3477,1502
231,148575,3229,1492
232,145166,3277,1628
233,154370,3539,14349
234,149658,17629,177400
235,119873,192230,6404
236,114089,11227,3025
237,109323,6324,2635
238,108009,5568,2812
239,83917,5771,2260
240,76701,5236,2169
241,73170,5458,2193
242,105005,6542,35265
243,250716,40879,158943
244,119131,176360,15055
245,106586,18953,2236
246,102729,4413,1740
247,97598,3655,2144
248,90902,3939,1566
249,79835,3305,1582
250,68924,4479,1583
251,71656,3445,40258
252,70808,45707,12115
253,35999,15018,34209
254,62985,39764,59882
255,48011,69134,3614
256,42344,6033,2340
257,24005,4119,1712
258,22101,5051,1784
259,17250,3877,1634
260,12631,3613,2520
261,19007,5533,11091
262,12879,14179,4784
263,66333,7550,69904
264,59312,85942,6838
265,42968,11703,3370
266,36485,7690,2845
267,35389,5975,2661
268,33713,5806,2837
269,32006,5866,2286
270,30283,5413,2360
271,86719,5537,60776
272,199593,68777,129984
273,37982,141737,39401
274,17143,46544,3214
275,11936,5841,3870
276,10830,5847,3937
277,13230,5827,10137
278,10869,13170,3690
279,8160,5566,3699
280,15966,5517,13401
281,10723,16426,3504
282,6851,6375,3187
283,35502,5030,33333
284,52990,41149,50340
285,35306,63820,4818
286,27341,8266,2091
287,20778,4133,1897
288,28795,3757,16372
289,21818,18337,1866
290,18007,4861,3602
291,56360,5470,52646
292,41314,64586,10788
293,143264,14843,206121
294,128084,224795,4875
295,125106,8587,1951
296,121866,4170,1590
297,114601,3547,1715
298,108579,4582,1452
299,101106,3217,1510
300,93496,3292,1521
301,96944,3332,12486
302,59667,14394,97670
303,25369,109201,4721
304,18652,7331,3022
305,14561,4877,1635
306,12835,4621,1818
307,12768,3596,5006
308,8708,7017,3647
309,54093,5554,58068
310,19363,67833,3607
311,24543,7935,13538
312,18904,15717,1902
313,9949,3902,2936
314,9588,5748,3551
315,19725,5444,16020
316,12609,19070,2123
317,10852,3933,3683
318,8283,5543,3522
319,48101,5303,49891
320,24112,59267,4402
321,19332,8146,5876
322,15119,10009,2419
323,12731,4931,3593
324,63514,5510,68137
325,48053,95862,6194
326,38434,11443,5023
327,19012,9828,5457
328,41799,9160,59304
329,27247,68589,3320
330,22742,6770,2031
331,19515,3961,1744
332,15770,3717,1643
333,12954,3476,1871
334,16178,3697,8128
335,13242,10074,1930
336,11271,3772,3178
337,75913,5092,209576
338,32078,221388,5108
339,24089,8472,2096
340,20757,4195,1817
341,18262,3780,2266
342,14219,4107,1642
343,11216,3473,1872
344,9610,3687,3099
345,10526,4920,5921
346,9499,8069,6272
347,142274,9172,388539
348,90858,401318,5019
349,83470,8580,2084
350,79709,4535,1748
351,76533,3812,2148
352,58153,4161,1583
353,50323,5125,1592
354,44635,4367,1551
355,121659,20143,69254
356,306296,75905,183281
357,54879,196185,5291
358,46127,9017,2018
359,42227,4204,1961
360,38695,3934,2129
361,35018,3952,1577
362,36986,8627,1618
363,34259,3551,1700
364,82448,3572,52680
365,92478,58301,12241
366,114853,15176,149052
367,115428,164693,16672
368,113929,21802,3304
369,119105,7029,2505
370,104539,12308,4286
371,96489,7671,2397
372,71747,5590,2103
373,34737,4841,2191
374,87058,5192,60383
375,303903,68000,215492
376,21240,228438,14121
377,56908,24094,58396
378,37239,71411,5071
379,29935,8632,2148
380,22982,4335,1648
381,30214,3485,15608
382,22148,17568,1902
383,16426,3726,4130
384,13565,11213,3479
385,58910,5372,56973
386,24026,67615,6312
387,13734,9390,3516
388,57380,5815,50862
389,19894,62085,4177
390,12837,6973,2031
391,16964,4032,4806
392,14482,11493,2576
393,12441,6020,2658
394,15704,5514,7542
395,14349,10321,2449
396,13230,5351,2492
397,13497,5046,4834
398,51026,7760,329481
399,36472,346192,5841
400,34613,11426,3792
401,33869,7644,2606
402,32749,6478,2761
403,32393,6396,2932
404,32039,6541,3059
405,24177,6437,2587
406,57681,8537,35256
407,73060,42469,17029
408,68805,22460,94546
409,62587,113971,8544
410,60469,13694,3332
411,58505,6090,2208
412,54107,4751,2060
413,51111,4479,2380
414,68609,11730,25489
415,45222,29683,6741
416,19949,10787,8722
417,13149,11982,4756
418,71607,8153,74252
419,49821,91238,7852
420,42658,12827,3441
421,43638,13472,2975
422,40472,6615,2818
423,39059,6113,2361
424,37305,5109,2450
425,35473,5099,2362
426,34824,5781,2497
427,47261,5524,15795
428,166871,21399,312232
429,135784,324926,4904
430,133277,9083,2439
431,131843,5619,2315
432,130459,5317,2281
433,127937,6086,2370
434,126425,4802,2479
435,131310,11594,2279
436,145035,5631,16719
437,70486,20029,138191
438,37471,152804,10208
439,17070,15318,5526
440,26325,8589,20499
441,34102,23707,32444
442,56255,38175,56453
443,35247,71770,4630
444,20009,9378,2916
445,14601,5141,4380
446,32356,6288,42912
447,17960,48840,6169
448,13835,10633,2688
449,11602,6092,3744
450,12954,8441,3521
451,9674,5400,3388
452,7817,5823,3535
453,28411,5418,25060
454,30743,30853,32826
455,12454,38871,4475
456,6907,6990,3363
457,50828,8864,56728
458,39436,69666,4880
459,20679,8286,2322
460,26880,4475,16096
461,22513,18150,1859
462,15606,3702,3207
463,10276,5080,3958
464,50387,5806,44495
465,23555,58356,3940
466,17686,6886,3710
467,150528,5775,189532
468,116269,204692,6565
469,111418,11582,2944
470,110312,6481,2346
471,109592,5677,2614
472,112941,11762,2138
473,111290,5186,2324
474,105933,5185,2066
475,171390,4746,68900
476,300875,76892,127055
477,35503,137925,42759
478,15332,48976,4489
479,15625,10610,5288
480,14956,8568,5967
481,12614,9157,2504
482,14058,5544,5122
483,15839,8689,5897
484,11604,9445,4915
485,44054,7947,41889
486,36630,47969,36087
487,12304,44154,4656
488,32298,7990,32976
489,47088,38783,63207
490,23909,71652,4232
491,20516,8221,2910
492,18165,5129,2021
493,14963,3896,1741
494,16771,5763,4266
495,9100,6153,3961
496,28764,5828,27629
497,14660,33333,4610
498,68576,7108,242039
499,47129,266132,6009
500,45625,11985,3003
501,49862,12303,2846
502,45180,5923,2509
503,43992,5411,2311
504,42160,5381,2292
505,42553,5483,3839
506,52951,7188,13487
507,51577,16645,214740
508,32310,224961,4139
509,28239,13040,2078
510,25682,5574,1783
511,22400,3773,1559
512,18878,3367,1754
513,16159,3591,1549
514,13025,3389,1937
515,12903,3773,5005
516,76479,8695,317688
517,24873,330709,8369
518,15786,11657,4584
519,15941,6800,12244
520,42691,15487,37641
521,21941,46643,5283
522,14499,8456,5614
523,15069,12449,5161
524,9001,8370,5502
525,8770,8596,4995
526,9067,7763,4908
527,10430,8251,4824
528,11141,8203,4734
529,10819,7747,4527
530,16442,7770,7275
531,14253,13358,2895
532,11867,5799,2094
533,10610,3931,3952
534,8799,5800,3528
535,28913,5358,27913
536,31475,33714,33336
537,18826,40598,7010
538,17203,13674,2790
539,15277,5968,2574
540,15560,6134,5568
541,13222,8838,4729
542,66845,8078,72166
543,43532,84977,5075
544,37726,8634,2122
545,35983,9375,2012
546,33244,3951,1754
547,29916,3627,1778
548,26248,3609,1575
549,22095,3414,1553
550,16903,3379,1820
551,15006,3657,6489
552,66863,8389,5980
553,53426,67009,3270
554,47208,7536,2229
555,44934,5426,3503
556,43312,6751,2433
557,42390,5411,3408
558,23699,5377,1565
559,14351,3364,1820
560,34608,5922,23867
561,79114,30848,43028
562,12110,53306,5127
563,33456,8013,31322
564,18972,38606,4228
565,19783,9012,7473
566,14729,11334,2098
567,15803,9014,2040
568,13249,3984,3734
569,8257,5657,3386
570,52193,5200,51641
571,42611,61423,44096
572,18239,51627,3167
573,12162,5871,1947
574,12005,6914,1905
575,9621,3922,2953
576,8478,4904,3594
577,27264,5481,26063
578,13754,31615,4517
579,9534,7582,3582
580,68756,6285,238470
581,21133,249503,4194
582,14203,11263,2005
583,14932,3959,6251
584,12120,8190,2457
585,10587,4320,3768
586,8582,5650,3790
587,13783,5660,11635
588,9728,14837,3523
589,8801,7229,3302
590,53203,5201,219695
591,20496,231114,6021
592,14682,9913,4667
593,14650,7376,11367
594,14070,14608,11094
595,50246,14401,49599
596,34303,63640,5814
597,34554,22343,7493
598,35164,11198,5249
599,16019,8526,11391
600,45202,15216,51778
601,34404,68789,9740
602,27820,16061,2097
603,28559,3953,1657
604,25766,7947,1902
605,21725,3740,1625
606,17742,3509,1932
607,14819,3797,5976
608,9612,7923,3450
609,144519,5343,147748
610,125679,162805,6837
611,114995,18407,3233
612,108005,6701,2518
613,100816,5665,2715
614,76847,5917,2446
615,64247,5726,2278
616,56774,5471,2408
617,107053,5685,58513
618,236059,69210,123963
619,42380,136708,37289
620,27124,45825,7539
621,19794,11783,15075
622,13542,19773,4700
623,12444,7849,5283
624,11510,8765,5265
625,15526,7412,4188
626,13277,12761,2887
627,15248,5913,6865
628,14507,10414,2833
629,12767,5993,2095
630,12669,3967,4724
631,11052,6667,3211
632,9480,5069,3317
633,8618,7131,3395
634,6505,5253,3499
635,47803,5367,197285
636,14972,207080,5425
637,9603,8206,3574
638,27902,5607,27890
639,12611,33428,4636
640,45190,11989,38901
641,25842,49527,6918
642,139331,13057,144523
643,128336,160107,6225
644,125100,11130,2793
645,123398,6387,2437
646,120009,5780,2491
647,120553,5606,2179
648,115010,12255,2401
649,109900,5633,2347
650,148260,5348,41378
651,194000,47472,50719
652,47422,57960,54839
653,29979,64377,4552
654,27633,9061,3125
655,30849,10775,2974
656,30238,6374,2780
657,28673,6168,2128
658,24225,4043,1665
659,17527,3472,2477
660,14676,4413,5698
661,102688,7595,249259
662,100982,283190,6640
663,96821,11873,2801
664,94395,6065,2324
665,94138,5509,3033
666,89669,6247,2301
667,88251,5560,2438
668,86821,5584,2730
669,156776,4689,33525
670,158748,80939,4256
671,23782,7341,2026
672,15239,4201,1891
673,13814,3798,6413
674,12172,8277,4035
675,50519,5897,57960
676,28407,69794,5472
677,28710,16388,3154
678,26254,6547,2602
679,24999,5905,2450
680,23544,5540,2615
681,21244,5871,2707
682,19626,5839,2847
683,18120,5938,2671
684,41895,8238,24308
685,50953,30219,13636
686,141886,17521,146492
687,114321,160788,6226
688,109653,11352,2778
689,109131,6163,2619
690,107884,5561,3950
691,114754,6821,2415
692,112840,14682,2310
693,110531,5357,2246
694,140031,5402,36075
695,180637,41861,56336
696,15618,65616,5189
697,8028,8026,3630
698,27151,5649,25411
699,19384,34944,6872
700,18341,11335,5794
701,13013,9233,2360
702,11144,4453,3557
703,8870,5418,3673
704,44417,5566,54629
705,51148,64740,50096
706,27378,62468,3649
707,21142,6511,1892
708,18207,3989,2496
709,15236,4477,1534
710,12559,3342,2845
711,31091,4804,63435
712,16714,68818,5890
713,13543,9073,2412
714,12280,6239,3269
715,9841,5238,3219
716,6757,5224,3409
717,27176,5260,25426
718,14726,31125,4810
719,12084,8966,4268
720,68150,7447,170633
721,46121,188542,5761
722,41642,10130,2719
723,36017,5678,2547
724,34799,5489,2511
725,33688,5241,2546
726,33446,5878,3660
727,33175,6300,4019
728,36306,11757,2249
729,41343,5018,9334
730,57997,12509,210321
731,35183,218915,37556
732,29831,43136,32362
733,29887,37997,32969
734,39340,38549,40474
735,18923,52477,7623
736,15806,11603,5051
737,14639,8172,6735
738,21165,11215,8741
739,9549,12360,4986
740,8541,8118,4975
741,8853,8032,5144
742,11050,8305,4837
743,51441,10650,56681
744,40189,65804,6252
745,36173,11139,3232
746,35695,6908,3049
747,34847,6263,2638
748,34185,6848,2004
749,27111,3940,1603
750,23757,6562,2428
751,14797,4319,6475
752,85680,8404,312920
753,42771,325639,5097
754,34088,8261,4521
755,14483,6725,8395
756,39431,10324,41330
757,10460,52881,5183
758,40486,8899,36645
759,28175,47514,3954
760,21483,6707,2011
761,17349,4169,1797
762,13689,3827,1829
763,12542,3670,4631
764,12087,6565,3301
765,37101,8810,48461
766,12062,56374,6435
767,8707,10359,5135
768,9162,8383,4823
769,11175,8185,5141
770,11936,8806,4721
771,14396,8507,6227
772,16396,14148,2633
773,14857,5790,2742
774,16288,6056,5526
775,67928,8381,259067
776,28777,271823,22484
777,19912,26941,5162
778,13310,8642,4751
779,17540,12327,5300
780,43393,8844,48488
781,13662,58839,6447
782,16581,10514,12816
783,14998,17962,6008
784,15859,9872,6176
785,14428,10080,2947
786,19840,6599,2920
787,19485,12696,3726
788,19121,7511,3193
789,67786,51896,5487
790,69241,12869,2842
791,68412,6457,2671
792,29451,6162,2809
793,44561,6532,27121
794,92776,44230,44841
795,32249,50880,42721
796,13793,48913,4447
797,8077,7090,3320
798,26875,5189,26777
799,45191,32599,46699
800,41798,69353,4607
801,36749,13032,3089
802,27697,7176,2762
803,22940,6619,2814
804,18022,6484,2976
805,16286,6561,2683
806,15968,6493,2969
807,23227,6880,9853
808,20314,13462,2963
809,18238,8862,2617
810,15967,6401,2741
811,15993,6630,2556
812,15408,6173,2796
813,14641,6596,2824
814,14159,6603,2894
815,13232,6600,2647
816,46425,7872,34531
817,191591,42170,142909
818,34585,155015,36924
819,42577,43146,49036
820,139986,55078,149996
821,119864,160985,5040
822,115265,9158,2606
823,118267,10728,2299
824,115137,4620,1601
825,112119,3420,1470
826,109478,3337,1526
827,106469,3331,1472
828,106732,3348,4737
829,56613,6649,129156
830,14687,138057,6971
831,18674,16364,14642
832,12938,20265,5259
833,10250,9262,4715
834,45637,8535,40662
835,32098,53214,4557
836,22913,7293,1935
837,23990,3844,13468
838,27971,25119,3777
839,128255,6027,309706
840,98485,325331,6614
841,96006,13634,3750
842,94368,6989,2887
843,92160,5846,2427
844,90171,5646,2370
845,94711,12340,2448
846,94199,6013,3255
847,124977,5299,35688
848,159367,41201,36721
849,174272,42564,177465
850,143745,202555,6661
851,122544,12265,3182
852,120773,10422,2712
853,120153,6754,2811
854,119681,6731,2689
855,119801,6547,2610
856,119601,6366,2683
857,167496,6490,49458
858,273369,55781,104945
859,34251,114544,5201
860,20591,25481,3548
861,9270,5656,3314
862,32676,5186,32249
863,57922,37681,53224
864,25826,66670,7144
865,12313,12435,5057
866,18333,9063,15391
867,16691,24031,5504
868,13763,9818,4680
869,9996,8461,4789
870,61123,8319,47888
871,38794,74232,5763
872,31918,10083,2698
873,26196,5762,2647
874,31007,11123,2904
875,29895,6151,2655
876,28844,6176,2508
877,26776,5619,2602
878,23773,5531,2317
879,62717,5273,43332
880,305901,50952,242503
881,29828,255416,15703
882,14852,26052,4458
883,8880,7068,3458
884,103892,5465,103106
885,35564,111302,30015
886,19094,36111,12289
887,14430,17060,9608
888,34858,12883,30776
889,23950,43424,8740
890,18782,15120,3441
891,13925,7991,2866
892,12156,6191,2676
893,14821,5671,6216
894,48023,9247,321088
895,31929,333696,4781
896,165505,138916,7111
897,168691,15671,2993
898,168308,7081,2701
899,167483,5828,2395
900,165461,6180,2361
901,151771,5754,2352
902,158455,5572,15333
903,76114,18872,252849
904,40722,268583,4520
905,33278,7494,2087
906,29587,4112,1674
907,26031,3501,1681
908,22382,3493,1706
909,18508,3522,1590
910,22293,3345,9897
911,36293,13963,37208
912,52101,42816,55412
913,20206,63174,6023
914,11898,9540,4763
915,10758,7686,5287
916,12094,8958,4861
917,14205,8712,6386
918,14571,13461,2978
919,12027,6096,3017
920,12930,6293,4481
921,13088,7468,5229
922,44648,8497,320432
923,37906,326619,41085
924,17273,48710,5964
925,14708,10259,5058
926,8796,9902,3428
927,34239,5361,34593
928,34946,40317,31041
929,30202,36871,35647
930,13978,41501,4646
931,9937,7796,3416
932,6676,5538,3183
933,54690,54916,4314
934,54104,9172,2445
935,51365,5298,1625
936,46947,3478,1711
937,40558,3589,1797
938,36376,3611,1673
939,33014,3479,1583
940,31254,6329,1548
941,110614,3463,84056
942,246619,89771,138307
943,44146,144314,64370
944,23285,73986,3575
945,13985,6539,2075
946,10882,4115,2773
947,11845,4657,3986
948,8057,8734,3595
949,30733,5478,42157
950,30055,47760,26062
951,34138,31932,24257
952,33263,30172,4512
953,58182,7410,149331
954,24955,163042,14359
955,33956,23942,39426
956,33043,47476,37115
957,31750,45216,36741
958,32094,44447,37366
959,60015,45118,64708
960,34631,72610,32804
961,70841,38754,60961
962,60062,81597,7612
963,52831,13202,3125
964,41872,7056,2671
965,34685,6075,2592
966,27934,5420,2241
967,21944,5304,2712
968,23844,5954,11035
969,18178,13145,2054
970,12970,5985,4217
971,16602,6173,13448
972,41841,16519,52143
973,25400,62196,4337
974,18960,8880,2757
975,17185,6600,5580
976,11025,9356,4766
977,33212,13901,53212
978,17488,60897,6785
979,18515,11976,13687
980,35154,40884,5145
981,31074,11158,2671
982,27017,6548,2617
983,23098,6287,2544
984,21496,9158,2560
985,19346,5959,6607
986,69884,9974,159866
987,40198,171802,4417
988,29156,7075,1914
989,21695,3819,1707
990,29992,3613,16844
991,30248,24700,2993
992,24384,5839,2433
993,22332,4877,8089
994,19385,11346,4651
995,12789,7287,4280
996,12081,7804,5078
997,12688,8849,5151
998,14634,7929,5019
999,14689,11514,6342
1000,13354,9485,2815
1001,13355,5987,4888
1002,59382,7985,68922
1003,40349,82603,6065
1004,33583,11707,3249
1005,26555,7155,3019
1006,32663,14260,2976
1007,28016,6852,2995
1008,27560,6722,3004
1009,26307,6764,2758
1010,26176,6518,2715
1011,54996,6563,31083
1012,140326,36926,85422
1013,43598,99773,43388
1014,18263,50615,5669
1015,11449,9548,5309
1016,37618,8821,34548
1017,36614,42205,37776
