count_idx,delay_ns
51,74170
52,85673
53,43866
54,15076
55,10198
56,6976
57,19907
58,36150
59,35067
60,13411
61,7998
62,24139
63,13265
64,8210
65,19458
66,13803
67,29800
68,18191
69,12360
70,24854
71,31311
72,35342
73,13456
74,7554
75,78186
76,63662
77,50287
78,46561
79,32672
80,28057
81,26712
82,25883
83,22127
84,24152
85,21912
86,36593
87,31045
88,30761
89,74730
90,57687
91,44978
92,41910
93,40757
94,38959
95,26198
96,34732
97,21046
98,20811
99,22313
100,17487
101,48461
102,48464
103,33809
104,27168
105,23634
106,20869
107,17205
108,22625
109,53319
110,38448
111,25719
112,36120
113,23734
114,21922
115,22445
116,11609
117,34334
118,31162
119,42543
120,20771
121,11901
122,10520
123,8161
124,20799
125,24163
126,31271
127,35012
128,33432
129,58881
130,40388
131,27454
132,23785
133,28182
134,30863
135,15700
136,15663
137,16850
138,18580
139,14299
140,14191
141,15128
142,15326
143,15664
144,22716
145,11698
146,10565
147,34388
148,30688
149,30996
150,40866
151,19439
152,22487
153,34989
154,31216
155,31299
156,30163
157,52227
158,36501
159,34336
160,35579
161,23011
162,16287
163,33842
164,13660
165,30179
166,32062
167,58427
168,41250
169,27827
170,28861
171,19193
172,37565
173,18035
174,22300
175,74486
176,56944
177,54837
178,53076
179,52400
180,50905
181,48667
182,46814
183,68929
184,75037
185,37193
186,31736
187,37562
188,21189
189,63337
190,56220
191,43380
192,39738
193,38408
194,48542
195,34542
196,22399
197,22333
198,12812
199,11527
200,36355
201,17976
202,21713
203,23517
204,12773
205,20652
206,23157
207,30580
208,33362
209,30785
210,35720
211,14714
212,9403
213,29598
214,31033
215,51668
216,34734
217,32292
218,29774
219,20322
220,37508
221,17551
222,22153
223,31268
224,36380
225,34748
226,30512
227,50171
228,33315
229,30318
230,31359
231,24927
232,11783
233,10962
234,12046
235,36073
236,34580
237,30265
238,31373
239,30378
240,13119
241,10378
242,25893
243,15339
244,9236
245,24354
246,32956
247,12876
248,29323
249,35435
250,34889
251,15121
252,9875
253,7974
254,23912
255,13102
256,7081
257,19463
258,23143
259,31067
260,31370
261,23162
262,34444
263,35750
264,14133
265,8656
266,6574
267,19884
268,23425
269,9977
270,20033
271,46699
272,34592
273,21473
274,17575
275,16969
276,14687
277,22598
278,25008
279,54010
280,36261
281,23155
282,19396
283,19379
284,17105
285,20785
286,22728
287,12349
288,11218
289,39907
290,18229
291,22333
292,30400
293,35534
294,14758
295,9429
296,7198
297,20322
298,12421
299,20933
300,31162
301,37580
302,18718
303,25690
304,30839
305,32170
306,31624
307,31730
308,58210
309,41420
310,28501
311,29469
312,44612
313,30583
314,20627
315,21286
316,12964
317,37679
318,17974
319,29463
320,31172
321,31060
322,32600
323,40308
324,32943
325,30991
326,36743
327,35805
328,30953
329,31567
330,30599
331,31473
332,52537
333,47887
