count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,57231,40387,60370
2,12372,5564,13791
3,3683,5927,4653
4,5294,5809,6209
5,10922,7044,11722
6,6465,5480,7406
7,5363,5081,6256
8,4974,5282,5824
9,4973,6057,5896
10,6296,5856,7144
11,6314,6256,7201
12,6199,6353,7043
13,6070,6274,6998
14,6252,6011,7110
15,3675,5612,4567
16,6839,5279,7690
17,4599,4700,5374
18,4290,4592,5160
19,5422,5430,6214
20,7471,4588,8340
21,5477,5464,6304
22,9603,5956,11427
23,5597,4175,6471
24,6182,4870,7021
25,6441,4755,7484
26,5366,4290,6267
27,6525,2054,7403
28,6784,1499,7626
29,5817,18524,6645
30,30915,7464,34157
31,7838,8676,9645
32,8315,7397,9814
33,4548,26350,5533
34,36336,5534,39531
35,4117,4285,6386
36,3792,3689,5141
37,3310,4202,4431
38,3823,3540,4749
39,3321,3597,4164
40,3338,4207,4230
41,2031,2232,2561
42,2109,1979,2614
43,1950,2003,2580
44,827,2028,1297
45,667,2235,1188
46,642,2120,1141
47,735,5231,1259
48,672,2111,1180
49,748,2241,1218
50,663,2302,1127
51,668,2044,1152
52,687,1961,1156
53,678,1010,1150
54,665,731,1169
55,696,823,1163
56,686,718,1160
57,707,792,1204
58,602,776,1094
59,640,765,1097
60,700,682,1189
61,12382,978,13500
62,2736,789,3340
63,2276,798,2809
64,3155,801,3661
65,2230,11246,2732
66,2359,2421,2850
67,2201,2392,2715
68,2435,2494,2934
69,2310,2244,2846
70,4509,2934,5024
71,2467,2389,2966
72,2653,2860,3185
73,2654,2664,3154
74,2940,2507,3440
75,2748,2518,3261
76,2296,2800,2801
77,2383,2520,2900
78,2797,2688,3334
79,2468,5033,2975
80,2774,2522,3279
81,2628,4569,3112
82,2493,5028,2996
83,6541,5551,7152
84,15982,16600,17901
85,16035,17532,17920
86,15837,2921,17702
87,2832,2801,3426
88,2216,2146,2707
89,2299,2477,2787
90,2368,2567,2893
91,2654,4214,3185
92,2904,5488,3394
93,5883,4314,6434
94,15439,17453,17321
95,6418,2686,7852
96,2991,2209,3609
97,3066,2463,3731
98,4449,2547,5543
99,3332,2288,3824
100,2854,2133,3337
101,2693,2340,3242
102,2829,2214,3334
103,2990,2132,3456
104,2826,2174,3350
105,3519,2450,4014
106,4646,2547,5733
107,3760,2433,4234
108,3015,4034,3557
109,15378,3982,17235
110,2754,2922,3717
111,2479,2789,3020
112,2386,2700,2871
113,2591,2375,3116
114,4552,2652,5060
115,3149,2892,3707
116,3331,2153,3858
117,4439,10710,4952
118,18929,5764,20779
119,2944,4865,4096
120,2773,2830,3296
121,2188,3515,2724
122,2707,3038,3217
123,2338,2599,3218
124,2138,3742,2667
125,2503,3069,3002
126,2194,4019,2695
127,2317,2537,2848
128,2517,5086,3011
129,2363,4475,2867
130,2579,2676,3071
131,2315,3130,2803
132,4312,16634,5956
133,3960,3766,5048
134,2560,3666,3158
135,2747,3007,3297
136,10342,15725,10849
137,15770,5438,17661
138,2426,2051,3212
139,2618,2679,3198
140,2363,2370,2820
141,2513,5663,2990
142,5329,15732,6399
143,21780,16006,23626
144,2948,2400,4131
145,1974,2061,2483
146,1899,4507,2373
147,2480,4156,2940
148,1966,2160,2429
149,1958,1970,2435
150,1941,2412,2457
151,2511,2437,3025
152,2474,3075,3034
153,2426,2367,2908
154,2877,2442,4167
155,2118,2400,2631
156,2452,2525,2948
157,3863,3784,4427
158,2543,4618,2992
159,2886,3449,3360
160,2563,2963,3044
161,2850,2480,3302
162,2662,15549,3107
163,3673,2912,4807
164,2418,2198,2896
165,2603,3530,3049
166,8633,15655,9127
167,15222,4223,17026
168,2540,2110,3085
169,2452,2465,2907
170,2225,2349,2675
171,2561,4290,3079
172,4045,15479,4507
173,26279,17088,28078
174,2848,2247,4044
175,2037,1913,2523
176,1901,1835,2378
177,2160,2119,2651
178,1909,1880,2386
179,1852,1909,2294
180,1905,1880,2350
181,2173,2104,2622
182,1915,1895,2426
183,1824,1889,2270
184,1993,2095,2445
185,2077,2836,2552
186,2040,3328,2520
187,3080,2181,3570
188,2433,2208,2946
189,2420,2009,2865
190,2488,2406,2933
191,2353,2369,2848
192,2345,1870,2823
193,2142,1915,2634
194,2360,1956,2816
195,2341,2544,2819
196,2313,2448,2771
197,7920,2668,8380
198,2133,2505,2603
199,2097,2283,2560
200,14219,2368,14654
201,2540,2434,3042
202,2317,2617,2782
203,2478,92531,2920
204,14047,2901,16030
205,2143,2161,2714
206,1866,1918,2356
207,1832,2175,2436
208,2156,1955,2692
209,1790,2169,2256
210,1801,1878,2262
211,1812,2118,2259
212,2008,1901,2459
213,1810,1870,2309
214,1789,1879,2235
215,1859,1849,2341
216,4846,2565,5279
217,3043,2950,3523
218,2130,1877,2597
219,2304,2470,2799
220,2061,2482,2517
221,2004,1933,2460
222,1852,2484,2320
223,2388,2167,2876
224,2218,2291,2666
225,2206,5351,2920
226,4411,4389,5217
227,4108,5811,4979
228,4293,4707,5090
229,4617,3996,5440
230,5935,24183,6777
231,5612,6719,6858
232,6546,5989,8250
233,7118,6391,8206
234,6493,5766,7971
235,5894,6456,7261
236,73555,15568,78173
237,12219,35746,14755
238,34924,9710,38715
239,6741,5584,8627
240,6289,5600,7711
241,5575,8129,6843
242,3903,3899,4876
243,3645,3890,4681
244,5340,5961,6261
245,21752,19247,24184
246,3007,2436,4271
247,1831,2158,2384
248,2229,2238,2756
249,4153,2811,4695
250,3051,2251,3554
251,3125,2009,3630
252,3740,2463,4245
253,2818,2213,3475
254,3563,2157,4063
255,3423,2515,3910
256,2315,2940,2819
257,15384,3254,17216
258,3118,2701,3740
259,3305,2436,3797
260,14732,4416,16549
261,2993,2968,4265
262,2783,2567,3494
263,2288,2363,2904
264,2610,2521,3079
265,2216,3576,2706
266,2491,2963,2969
267,2516,3314,3038
268,2480,2637,2986
269,3680,2210,4246
270,3863,2609,4374
271,3683,2364,4172
272,3263,2338,3753
273,3265,2455,3804
274,3848,2387,4318
275,3068,1945,3719
276,3437,2574,3967
277,2754,2141,3236
278,2770,2184,3263
279,2889,2330,3344
280,2696,2477,3327
281,2736,2170,3226
282,2408,2458,2888
283,2542,2397,3087
284,2559,2262,3034
285,2843,2569,3393
286,2600,2523,3178
287,3390,2445,3878
288,2902,4690,3395
289,15038,3310,16858
290,2499,2458,3130
291,2633,2111,3144
292,2047,5921,2575
293,2499,2616,2977
294,4208,2346,4708
295,2785,2276,3296
296,3255,2195,3705
297,2959,2355,3433
298,3009,2591,3488
299,20614,3493,22489
300,2719,3445,3714
301,2149,1993,2699
302,2717,2557,3206
303,2687,2409,3177
304,2330,2251,2817
305,2870,2222,3360
306,3282,2312,3723
307,3290,2564,3806
308,4500,2633,5545
309,3420,2101,3875
310,3411,2457,3909
311,2709,2276,3226
312,2659,2270,3155
313,2669,2682,3196
314,2507,2183,2997
315,2861,2167,3329
316,2703,2565,3178
317,2604,4001,3128
318,2348,4687,2875
319,19905,18115,22119
320,3992,3470,5432
321,3187,3071,4065
322,3415,3692,4290
323,3730,3321,4582
324,3377,3430,4278
325,3238,3185,4163
326,3837,4060,4631
327,4125,7333,4855
