count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,143237,60353,153139
2,16952,9529,19585
3,8281,7462,9632
4,8238,6598,10305
5,11288,8605,13201
6,9861,9733,11695
7,11487,10559,13066
8,10558,11660,12110
9,21619,13302,24762
10,57116,52540,62277
11,38912,9446,42986
12,8259,7398,9737
13,6975,7924,8223
14,6886,4771,7943
15,8559,4965,10022
16,7198,5120,8426
17,6556,6983,7625
18,5151,5442,6291
19,5152,5347,6253
20,5468,7978,7844
21,7846,9714,9570
22,7258,16738,9166
23,8283,9998,9920
24,8192,47910,9777
25,21778,9504,26417
26,14474,7665,18094
27,17079,9267,20189
28,9307,8558,11319
29,46637,12918,53014
30,11662,17818,15607
31,45258,47829,50291
32,7974,6315,11045
33,4417,4730,5686
34,4968,5335,5985
35,4794,5283,5790
36,6021,5741,6992
37,11670,6930,12876
38,6100,6953,7169
39,9498,6639,10881
40,6034,7147,7029
41,6918,5261,7909
42,8436,6006,9503
43,6127,5967,7172
44,6794,6309,7843
45,7595,5300,8577
46,8684,16852,9774
47,35997,37375,40074
48,6070,6622,8859
49,5951,6282,7177
50,4506,5723,5836
51,6612,5797,7910
52,6224,11152,7387
53,6000,7674,7061
54,5475,6736,6585
55,8966,6064,10275
56,5941,45714,7080
57,45061,46896,50081
58,16882,15380,21017
59,8730,14609,11334
60,12775,48990,14537
61,45129,45691,49932
62,8503,8393,12093
63,6875,7017,9116
64,6721,36754,8425
65,12285,10986,17026
66,10087,10805,14151
67,8572,8534,10908
68,7802,8202,10069
69,8236,27682,10103
70,45478,13516,50113
71,6236,6392,8532
72,5694,6944,7010
73,4282,7537,5334
74,5688,8448,6919
75,4642,4983,5644
76,4435,5800,5425
77,4457,5156,5429
78,5623,6005,6636
79,5741,5500,6747
80,6087,4193,7073
81,6036,5576,7085
82,4969,5505,6054
83,5551,5063,6544
84,4600,6208,5671
85,5380,5713,6429
86,8607,8681,10379
87,10884,8945,12408
88,3421,9186,4854
89,2964,11657,4495
90,22165,5054,23683
91,116933,12086,124412
92,9367,45454,12912
93,10443,8984,14390
94,7153,6463,9171
95,7560,7775,9561
96,7285,7534,9035
97,8541,8046,10461
98,14189,8461,16245
99,50793,11476,56054
100,10312,43192,14286
101,6535,5818,9114
102,5437,5755,7054
103,4429,4645,5553
104,8943,4698,9999
105,4457,5458,5617
106,4902,5714,5971
107,5564,6250,6636
108,4975,5802,6041
109,4724,5723,5842
110,4685,6054,5754
111,4883,5716,6002
112,4371,5679,5540
113,4724,6603,5823
114,6563,6079,7602
115,4995,5865,6020
116,5018,6397,6129
117,4479,8215,5473
118,4993,5732,6083
119,4545,5717,5663
120,5365,5794,6383
121,2220,12757,3224
122,1696,6069,2711
123,28747,6163,29738
124,5065,5893,6121
125,4880,6079,5888
126,5352,5634,6335
127,5406,22806,6404
128,5234,6220,6360
129,5391,5018,6476
130,4977,5846,6206
131,22227,7262,26252
132,14807,17020,18765
133,7787,6281,9511
134,4770,5596,5828
135,4330,6925,5422
136,5854,5601,6925
137,4744,5686,5725
138,5795,4888,6774
139,5618,5541,6899
140,5773,5162,6771
141,5107,5683,6154
142,5383,5606,6383
143,5164,5772,6170
144,5642,5585,6651
145,5247,5657,6259
146,5182,6000,6415
147,5581,7155,6614
148,5305,5653,6368
149,5637,6649,6698
150,5459,5931,6479
151,9222,5367,10524
152,5382,4662,6496
153,1768,6166,2732
154,1620,4987,2582
155,1699,5467,2661
156,1613,5688,2787
157,1455,5679,2481
158,27237,5432,28267
159,5277,10953,31122
160,6673,6365,9661
161,6245,5929,8127
162,5399,8210,6385
163,5813,5076,6808
164,5647,5604,6729
165,6055,5271,7040
166,6129,5424,7110
167,4916,5604,5905
168,5980,5598,6975
169,4919,5406,5913
170,6369,6078,7609
171,5301,5771,6307
172,6448,6742,7552
173,6048,5584,7050
174,5713,6353,6788
175,6237,5582,7332
176,9877,8411,11774
177,3044,8272,4848
178,2492,13171,4113
179,12293,6623,16125
180,5048,8407,6045
181,5281,8193,6323
182,5122,5288,6115
183,5045,6368,6089
184,6179,5398,7166
185,5047,5671,6055
186,4994,7460,6056
187,10675,5504,11825
188,4783,7122,5815
189,5254,5255,6300
190,5047,5717,6130
191,4893,4716,6040
192,5876,4839,6923
193,5487,5454,6634
194,5721,5370,6720
195,5815,5384,6805
196,5853,5497,6923
197,5574,5704,6543
198,5570,5832,6555
199,5331,5537,6307
200,5111,5499,6095
201,8386,5114,9491
202,5578,5303,6601
203,5751,5259,6744
204,4210,6312,5225
205,5379,5064,6374
206,4916,5205,5944
207,5958,4887,7016
208,4594,4996,5670
209,3074,7946,4948
210,3070,7732,4885
211,2490,7617,4169
212,2415,8523,4090
213,28108,8728,29891
214,8281,8563,9987
215,7713,28320,9425
216,7821,8390,9525
217,7535,12953,9273
218,14340,8594,15868
219,9251,18800,10960
220,54100,49424,59957
221,10218,9130,13851
222,8173,7863,10180
223,6504,6660,8095
224,8053,8457,9840
225,8594,9044,10622
226,8463,7591,9991
227,7720,9058,9454
228,15818,13061,17671
229,39945,39148,44419
230,7003,5561,10183
231,4102,4889,5647
232,5728,4786,7054
233,5727,5130,6773
234,5643,5146,6641
235,4945,4349,5940
236,5442,4765,6517
237,5261,6032,6280
238,5845,5639,6937
239,5417,5367,6406
240,17256,7964,18942
241,9026,7316,10522
242,13093,8567,15123
243,11205,6862,13416
244,9003,11205,10093
245,15343,44425,17214
246,45507,47409,50468
247,45809,11118,50791
248,9995,8309,13283
249,77147,11380,82990
250,8575,9645,11591
251,6899,8627,8584
252,7021,12123,9343
253,7384,16573,9531
254,9890,50508,12150
255,42301,36173,46917
256,6891,5765,9260
257,9814,28216,11550
258,7627,7395,9348
259,6360,7106,8702
260,8032,7255,9817
261,6763,8239,8357
262,7541,8108,9450
263,6979,8365,8823
264,8414,16856,10132
265,7703,52118,9518
266,11149,10178,15561
267,7141,5755,9460
268,5783,4401,6944
269,5746,4484,6740
270,5932,5694,6924
271,13386,5145,14390
272,8781,5464,9885
273,6181,10214,8027
274,7768,8236,9216
275,7928,7518,9727
276,11333,8645,13218
277,10749,8162,12420
278,7934,12255,9650
279,7507,12175,9393
280,15304,15798,18106
281,10574,7937,12693
282,7089,8934,9098
283,8577,7809,10278
284,7100,8930,8846
285,7538,8389,9915
286,7429,8641,9110
287,8374,7931,10265
288,12427,61187,14017
289,47519,8265,52268
290,7856,7594,10460
291,8426,6766,10312
292,7052,7521,9020
293,8741,8350,11103
294,7975,8540,10143
295,8913,8252,11096
296,8164,12781,10209
297,8172,9754,10228
298,12881,13832,14997
299,11116,13144,13551
300,9131,7855,10877
301,8713,7769,10396
302,13393,7991,15703
303,13316,9495,15270
304,8807,9208,10883
305,10520,45802,12448
306,45515,38352,50336
307,11066,7487,14082
308,7413,7102,9322
309,7084,6327,8837
310,6614,8188,8162
311,8290,7122,10029
312,7823,7427,9845
313,8181,7824,10105
314,7745,8762,9865
315,8311,9499,10483
316,7398,43334,9506
317,10957,9373,14826
318,9171,8845,12851
319,8893,12556,11437
320,8572,8866,10633
321,8509,10393,10636
322,8969,15108,10824
323,8352,8701,10446
324,8431,55785,10538
325,40917,10365,45590
326,9504,43002,12079
327,10118,10763,14044
328,12237,6527,14395
329,8761,8068,11008
330,13566,8149,15757
331,11196,7390,13281
332,11062,7748,13333
333,11580,11662,13831
334,9980,7867,12097
335,12256,47566,14068
336,47962,40228,53004
337,9600,8229,12857
338,6629,6749,8801
339,8410,7311,10187
340,7091,6044,8634
341,7549,8324,9321
342,8377,8225,10373
343,14960,9603,17079
344,50598,41609,55472
345,7327,6495,10011
346,8597,7923,10484
347,13324,7984,16199
348,7563,7771,9375
349,7083,7845,8749
350,10910,6753,12611
351,10361,8976,12311
352,13623,8446,15364
353,9979,7505,11670
354,7021,18168,8841
355,9165,13171,10958
356,51074,45552,56604
357,17480,9328,21169
358,7930,7981,9657
359,12305,7759,14354
360,8948,7909,10749
361,9096,8610,10791
362,7819,7972,9415
363,8506,6424,9933
364,8556,53472,10070
365,48616,10420,53323
366,10480,11512,13911
367,9682,46140,13506
368,16092,10518,20228
369,8739,9195,11879
370,16115,8005,19652
371,8406,11608,10191
372,87102,79971,107850
373,216679,34479,234553
374,21416,6924,24243
375,4738,4713,6058
376,6584,4684,7741
377,5741,5439,6814
378,6214,5264,7280
379,5223,5874,6342
380,5710,6179,6822
381,5631,5312,6769
382,4846,5622,5916
383,5725,5313,6790
384,5773,23061,6853
385,15852,11805,16947
386,11178,6682,13434
387,5028,6015,6099
388,6477,7680,7528
389,5479,9412,6566
390,4964,7888,6066
391,4562,7452,5636
392,4556,8038,5627
393,6027,8110,7031
394,4855,8302,5848
395,5190,7918,6180
396,5175,7598,6192
397,5428,6580,6457
398,5391,5125,6387
399,6858,6636,7865
400,5237,5184,6293
401,4900,5317,5929
402,4647,4839,5666
403,12820,6065,13826
404,5657,5041,6670
405,5307,5164,6345
406,4700,6332,5857
407,6274,5584,7277
408,2545,5808,3515
409,1693,5702,2655
