count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,31450,5108,32388
52,59432,39464,55907
53,17840,66872,6857
54,18710,11544,16194
55,15371,21994,5235
56,12533,9573,5014
57,21855,8880,18177
58,95272,23035,99281
59,43279,112998,6489
60,37882,11924,2554
61,32403,6020,2665
62,23842,7217,9170
63,18410,14147,2836
64,14395,5943,2727
65,12843,5677,3085
66,12836,7684,2698
67,27198,5671,18545
68,25842,21877,2689
69,23796,5712,4938
70,46299,6795,46992
71,17256,54153,3382
72,11324,5979,3708
73,7505,5724,3574
74,129170,6444,137815
75,108837,150193,5662
76,104340,10230,2852
77,103036,6087,2716
78,101194,5783,2348
79,98457,5629,2329
80,82732,5462,2212
81,75560,4701,2337
82,73844,6181,2365
83,70806,5271,2394
84,69039,5457,2325
85,53163,5451,2411
86,47188,5800,2693
87,46124,6060,3267
88,44965,6788,2842
89,43989,6268,2605
90,41705,7094,2750
91,40709,6269,2774
92,50701,6485,28969
93,44872,32166,2849
94,42967,6169,2640
95,42876,6106,2889
96,43777,6384,2857
97,27721,6328,2956
98,29082,7598,3683
99,29108,7452,3457
100,28300,6968,2603
101,27488,6124,2715
102,19177,6135,2904
103,15565,6306,2882
104,13730,6407,2701
105,18675,6301,9851
106,18048,14451,2834
107,16794,6368,2746
108,16043,6410,2582
109,15228,6128,2819
110,17748,6372,6690
111,13387,10198,4844
112,15560,8175,14936
113,58127,18404,65529
114,51171,82053,7457
115,47066,12185,2833
116,45156,5965,2321
117,43908,5725,2689
118,39673,5869,2422
119,23852,5430,2608
120,16810,5661,2636
121,31845,5433,22636
122,31226,27561,2796
123,30127,5712,2832
124,29468,6184,2414
125,25349,5475,3282
126,21827,5435,2115
127,17345,4176,1694
128,14187,3467,1931
129,16856,3811,8361
130,14605,11089,2066
131,14149,3844,4714
132,12342,6648,3357
133,10501,5297,3855
134,6980,5716,3352
135,12301,5236,9777
136,8761,11751,3798
137,7664,5682,3271
138,8154,6275,3299
139,7521,5269,3302
140,6868,5285,3289
141,15002,5439,11529
142,12242,14685,2236
143,10804,4192,1884
144,10899,3686,3860
145,10753,5799,4087
146,48210,6911,50249
147,28472,62764,6779
148,23424,11819,5842
149,14065,9686,4973
150,22890,8373,21881
151,58139,26810,63375
152,31215,74587,4440
153,25454,7697,2181
154,23388,5987,2053
155,20630,4311,1919
156,17514,3811,2170
157,13970,3910,1590
158,11064,3543,1829
159,11661,3557,5422
160,9960,7211,3703
161,10234,5674,7947
162,6974,11401,3392
163,12114,5153,10803
164,11152,13830,3962
165,13244,6237,9872
166,53762,12799,50568
167,38250,60647,4233
168,34930,8280,2512
169,34677,5828,2314
170,35673,6461,2615
171,33981,4764,1695
172,31769,3578,1598
173,31403,3345,2689
174,20347,4559,1582
175,18129,3388,8248
176,14217,10128,2038
177,11709,3841,2828
178,11908,6695,4238
179,8428,6032,3544
180,12515,5755,10292
181,11973,13983,3887
182,19186,5894,13941
183,9633,16953,3545
184,56251,5436,53646
185,28900,65576,5909
186,19882,12637,2730
187,13751,4898,4166
188,8979,6150,3918
189,54000,5759,53784
190,27062,63869,3915
191,17973,6461,1783
192,13546,3631,1881
193,11964,3657,3177
194,12132,6759,3954
195,9439,6023,3725
196,15412,5570,12845
197,11302,15895,3838
198,8182,5643,3591
199,11703,5363,9642
200,109194,12770,114496
201,22750,124461,4668
202,19694,11313,6252
203,16862,9859,5286
204,22756,8845,18246
205,16881,23641,5257
206,13851,8999,5164
207,9609,8730,4811
208,16315,8433,14442
209,14240,19301,5096
210,12339,10348,4923
211,21886,8471,17140
212,15290,22218,4970
213,114439,7943,104955
214,30552,117408,4806
215,23824,8100,2071
216,19248,4113,1859
217,15807,3687,1734
218,13754,5159,1939
219,22949,3755,14550
220,20302,16875,1651
221,16762,3585,1752
222,10511,3528,3920
223,9426,5765,3843
224,8856,6864,5352
225,28160,27480,3785
226,30760,9880,2707
227,29102,7389,2434
228,47870,24095,2321
229,43644,9270,3538
230,37939,6051,2233
231,32581,4736,2319
232,22342,4757,2135
233,17137,5506,2634
234,37933,7086,24729
235,32495,27469,2051
236,29904,5402,2124
237,31497,5258,5130
238,17912,8800,5280
239,9574,8692,4952
240,8416,8394,4958
241,8241,8168,5230
242,9877,10085,4978
243,41892,7922,51644
244,36989,58919,35126
245,15880,41215,3423
246,11448,6634,2799
247,10185,5221,3126
248,8411,5037,3465
249,32927,5286,32961
250,15104,40408,4512
251,57396,6985,53234
252,40090,66591,5646
253,31090,10320,3192
254,25949,6934,2869
255,28054,6368,13061
256,23288,16688,3079
257,17937,6238,5529
258,13146,11198,5161
259,85752,8725,116984
260,50909,125479,50704
261,33200,62512,5403
262,26288,10789,2990
263,23919,5687,7497
264,16204,10218,5241
265,14467,7904,9591
266,33207,13685,43542
267,15862,49478,4211
268,11593,7408,3742
269,8338,6331,3716
270,18025,5723,15112
271,12581,18224,2193
272,10775,4055,3585
273,8606,5532,3419
274,8057,6653,4363
275,9460,7583,5190
276,11024,9140,4755
277,11669,8062,4757
278,11947,7853,4939
279,11350,8183,4737
280,11876,7979,4861
281,11648,8143,4701
282,12459,10328,3101
283,9713,5462,2192
284,12017,4798,4825
285,10325,6806,2141
286,11324,3971,4197
287,11427,6039,4034
288,10763,5922,2856
289,13597,4743,9876
290,12036,14319,2160
291,10195,4060,1990
292,10119,3802,3728
293,38244,5671,42290
294,35155,50217,19348
295,50898,35572,12312
296,49323,23821,8970
297,31604,11663,4248
298,13073,9032,4161
299,12001,7033,5268
300,11718,8816,4289
301,11562,7669,4557
302,10553,7711,4602
303,10799,7698,4794
304,18636,8084,17573
305,16626,22125,3117
306,16771,7990,2505
307,16263,5653,6024
308,14433,10051,2791
309,13360,6233,2652
310,13727,5611,4134
311,12856,6977,5568
312,84993,9038,87130
313,62688,127326,4680
314,34474,10213,2163
315,24394,4228,1988
316,18986,4913,1654
317,13092,3489,1929
318,13688,3747,5624
319,12820,7548,3910
320,10186,5818,2719
321,8358,4620,3666
322,16717,5893,14053
323,11555,17135,2085
324,9975,4090,3381
325,7764,5355,3410
326,11869,5335,10326
327,10371,13462,3470
328,7672,5506,3553
329,11717,5525,9486
330,9501,12538,3103
331,8425,5047,3580
332,7699,6010,3312
333,7190,5238,3251
334,29592,5174,33282
335,13512,38974,4394
336,14792,6920,22803
337,7539,25861,3356
338,13681,5279,15691
339,31247,18791,39352
340,34146,45949,37437
341,237432,43429,228463
342,151726,244667,8337
343,169757,36639,5059
344,163829,8861,2630
345,156560,4907,1756
346,145552,4315,2441
347,111165,5611,2279
348,83519,5171,2455
349,73762,5939,2418
350,66036,5828,2194
351,57787,4089,1695
352,46147,3478,1656
353,20847,3551,1852
354,21630,3701,11666
355,16072,13654,1633
356,13908,3475,2929
357,11742,4814,6463
358,9149,8389,3740
359,8337,5663,5597
360,11901,7494,9813
361,22202,11757,19654
362,32027,25745,28381
363,41500,34643,41927
364,15374,50585,5227
365,10434,8591,3637
366,8377,5844,4002
367,21435,18994,6190
368,15215,9429,6227
369,15069,9514,4434
370,13789,7703,4832
371,47890,8021,51597
372,21113,63852,7202
373,15314,12362,4918
374,50896,8733,46125
375,23282,57977,4703
376,15358,7404,2006
377,13259,3942,4853
378,21683,6833,13021
379,22180,18885,3571
380,21555,7669,2648
381,18643,6215,2260
382,16869,5177,2030
383,10886,3967,2800
384,10681,4679,5241
385,8268,8328,4802
386,8817,7975,5272
387,9752,8319,4816
388,9796,8035,4773
389,9754,7839,4657
390,14595,7787,12212
391,54139,15499,60813
392,37569,75997,8503
393,28296,13726,1977
394,24544,4173,1819
395,22024,3888,1735
396,18673,3997,1772
397,15833,3698,1672
398,12489,3569,1907
399,12473,3761,4887
400,10919,6837,3579
401,7283,5493,3445
402,35372,5344,33961
403,12683,40731,4962
404,40764,8267,36809
405,26669,46011,6593
406,20161,11149,5537
407,14273,9527,5283
408,18650,9019,13243
409,17487,18299,12009
410,46785,16942,43815
411,11866,55660,6216
412,10989,9804,7846
413,12755,10200,9481
414,10290,12801,4876
415,10436,8065,4715
416,11221,8229,5451
417,9231,7600,3639
418,15499,5551,12194
419,11343,16258,4799
420,41180,8077,46665
421,25635,55537,3169
422,19694,5757,1980
423,15335,3948,1677
424,12063,3528,1841
425,11430,3725,4421
426,9289,6396,3533
427,12824,5418,10166
428,8669,13372,3751
429,8219,5738,5704
430,9185,8735,5071
431,9912,7997,4530
432,10515,7633,4491
433,10903,7698,4630
434,10801,7818,5279
435,14099,8322,7405
436,12755,11928,9935
437,9836,13789,3829
438,8494,5817,5903
439,6839,7896,3242
440,13632,5136,10455
441,28501,13554,27020
442,30349,32857,31588
443,29975,37625,30960
444,14017,36955,4670
445,9743,7598,3483
446,7371,5491,3907
447,11934,7076,8968
448,9308,12017,4524
449,8848,7046,4810
450,12470,7933,8480
451,106457,11941,119656
452,96975,133799,5103
453,93019,8502,2041
454,90036,4239,1851
455,86852,3768,1567
456,82906,3405,1624
457,79244,3458,1735
458,76347,3594,1593
459,72414,3477,1749
460,69546,3645,2222
461,66611,4089,1849
462,64577,5613,1664
463,61808,4233,1753
464,70994,15713,1977
465,67476,4106,1604
466,63500,3440,1578
467,56755,3473,1814
468,52732,3953,1531
469,49033,3332,1739
470,44690,3574,1837
471,41229,5458,2272
472,37465,4118,1645
473,47061,3531,17693
474,40380,19750,1737
475,34957,3617,1482
476,31063,3439,1728
477,15380,3616,3978
478,9111,5903,3419
479,12700,6865,9821
480,7017,11724,3609
481,13704,5502,12300
482,9382,15363,3500
483,12687,5426,9885
484,8293,12978,3706
485,41654,5712,38243
486,17823,51726,6253
487,136017,10497,127959
488,136256,156965,6936
489,120257,12064,2983
490,112851,6205,2550
491,88147,5582,1993
492,56839,3995,1606
493,44808,9419,2021
494,37545,4015,1699
495,31461,3586,3101
496,24589,5066,1722
497,20699,3642,1732
498,16165,3582,1676
499,12695,3536,2038
500,20835,7320,11113
501,16273,13089,1749
502,17858,3607,6288
503,11609,8275,3863
504,129014,5771,136958
505,119656,155065,13556
506,114793,18121,2725
507,117370,5635,2361
508,93587,12386,2403
509,80192,5304,2579
510,55424,5567,2124
511,42093,5051,2481
512,38016,5426,2453
513,21798,5441,2504
514,31581,5457,20150
515,34712,26331,7480
516,21422,11147,5468
517,16858,8527,5560
518,12985,8759,2755
519,13599,5729,4958
520,13701,7937,5084
521,45072,8392,50122
522,32598,59248,28423
523,46120,34343,44724
524,30141,55291,3752
525,22954,6604,1802
526,19430,3761,1765
527,16193,3588,1682
528,12669,3501,1829
529,18183,3613,8357
530,14785,13012,1932
531,11970,3816,2049
532,10435,3917,4146
533,9131,6104,3534
534,8819,6946,4948
535,16084,8293,13531
536,54520,17832,56582
537,34510,72160,4771
538,26670,8849,5775
539,43109,9031,41959
540,21154,50280,18075
541,14944,24478,6046
542,11243,10351,5347
543,16101,9221,12286
544,17526,23451,5520
545,12642,10143,4710
546,115022,8514,109520
547,90756,123237,5392
548,85170,8889,2093
549,83040,4264,2387
550,80430,4364,1800
551,83263,3644,2279
552,78907,9830,2591
553,76052,4442,1643
554,73047,3459,1753
555,69684,3573,1579
556,66941,3519,1867
557,51895,3787,1627
558,43969,3472,1767
559,44472,8306,1803
560,38397,3689,1730
561,34493,3570,2009
562,31013,3859,1633
563,26689,3492,1750
564,22494,3877,1613
565,19480,3430,1774
566,18996,6834,1943
567,16781,3837,1809
