count_idx,delay_ns
51,13306
52,16206
53,15014
54,12772
55,13778
56,23704
57,12787
58,41755
59,25428
60,13415
61,8123
62,8270
63,20227
64,36503
65,18253
66,26609
67,35480
68,17363
69,11674
70,9708
71,11250
72,33748
73,13871
74,11687
75,34774
76,30909
77,35466
78,14730
79,9867
80,31004
81,34856
82,30334
83,30371
84,30329
85,30323
86,22104
87,51861
88,36558
89,33463
90,31757
91,40082
92,40207
93,38560
94,25584
95,58227
96,67948
97,24858
98,13386
99,19987
100,18164
101,21915
102,23511
103,11868
104,12448
105,13335
106,21699
107,12710
108,12078
109,13023
110,12452
111,27413
112,51564
113,31283
114,18196
115,35718
116,22061
117,50023
118,41854
119,28878
120,25190
121,24028
122,21998
123,29784
124,29048
125,16353
126,46576
127,56473
128,28025
129,17126
130,49214
131,37617
132,20990
133,15116
134,98631
135,96029
136,92449
137,89239
138,103171
139,133120
140,42041
141,18027
142,12860
143,9184
144,8075
145,26358
146,72163
147,37178
148,32924
149,19401
150,15558
151,12652
152,16270
153,18560
154,14317
155,21318
156,25803
157,45042
158,36349
159,29483
160,30186
161,29016
162,27408
163,14775
164,10878
165,12393
166,14453
167,48436
168,30835
169,30557
170,55694
171,38997
172,25885
173,22405
174,26173
175,27897
176,24144
177,37414
178,17579
179,29902
180,12228
181,7278
182,28272
183,18290
184,20998
185,30498
186,21908
187,9796
188,18708
189,22677
190,72454
191,57026
192,44060
193,37707
194,34854
195,22032
196,18046
197,16016
198,14614
199,44448
200,55681
201,43317
202,17773
203,36419
204,18111
205,23670
206,30273
207,29518
208,32996
209,52028
210,37212
211,37015
212,36675
213,26878
214,35619
215,30306
216,75950
217,60334
218,47211
219,54771
220,42507
221,36699
222,27874
223,44380
224,29160
225,26403
226,24880
227,23488
228,26014
229,17898
230,13170
231,15097
232,25871
233,37837
234,19517
235,21198
236,70815
237,53786
238,39973
239,34605
240,20341
241,15775
242,22932
243,25115
244,23884
245,13246
246,38540
247,26230
248,10640
249,10481
250,27520
251,18682
252,12956
253,9567
254,6852
255,19994
256,74510
257,31173
258,28207
259,32479
260,35007
261,33988
262,32684
263,31295
264,63725
265,74049
266,24937
267,13391
268,13414
269,38749
270,20824
271,22532
272,30405
273,12488
274,26887
275,30397
276,23511
277,36899
278,17839
279,26741
280,30150
281,30185
282,30419
283,35014
284,16944
285,29499
286,35299
287,30460
288,30190
289,30248
290,52521
291,36790
292,34449
293,23837
294,21695
295,53597
296,35454
297,28003
298,27711
299,27313
300,40610
301,21189
302,13935
303,10108
304,8433
305,9986
306,20052
307,24042
308,25589
309,24720
310,22795
311,19109
312,15699
313,12601
314,13755
315,10251
316,9458
317,142383
318,26051
319,19845
320,22823
321,30498
322,30403
323,29757
324,17862
325,21529
326,30429
327,22090
328,36742
329,17775
330,27000
331,14707
332,10007
333,11174
334,7736
335,10298
336,20824
337,13347
338,81965
339,17330
340,10914
341,7239
342,19815
343,10696
344,19833
345,35057
346,16840
347,11896
348,28893
349,37432
350,19889
351,34040
352,30263
353,30073
354,35803
355,35513
356,13486
357,8217
358,10132
359,20636
360,9607
361,22851
362,10276
363,28204
364,17906
365,10765
366,19836
367,49815
368,33452
369,36432
370,26836
371,34587
372,38385
373,17990
374,22518
375,34898
376,73434
377,90519
378,91453
379,88588
380,88169
381,86706
382,84150
383,58907
384,80843
385,82149
386,33668
387,11248
388,8144
389,19597
390,37789
391,17662
392,65467
393,49592
394,46187
395,45499
396,45328
397,44282
398,43098
399,41849
400,49470
401,90644
402,15409
403,12014
404,10485
405,7954
406,7307
407,37802
408,31830
409,30056
410,41255
411,40816
412,46688
413,46339
414,45026
415,77218
416,87949
417,30124
418,16054
419,13319
420,11784
421,17502
422,20253
423,22358
424,11959
425,10700
426,11787
427,50920
428,33503
429,20656
430,15887
431,24423
432,39947
433,21374
434,65109
435,57945
436,44610
437,49049
438,51178
439,50261
440,48725
441,47668
442,109956
443,111671
444,25148
445,11248
446,6477
447,20073
448,36218
449,18879
450,22502
451,49820
452,35461
453,22737
454,31863
455,19979
456,18977
457,19912
458,21238
459,15160
460,15547
461,23363
462,45089
463,35012
464,36828
465,35423
466,34665
467,33002
468,31760
469,18923
470,48881
471,58990
472,26110
473,22881
474,28104
475,27126
476,26119
477,20904
478,17779
479,16201
480,17631
481,23808
482,11717
483,11008
484,639398
485,640536
486,638110
487,635003
488,631421
489,633447
490,899498
491,32766
492,15786
493,11721
494,8434
495,8534
496,20050
497,30494
498,43980
499,23058
500,16377
501,13039
502,30741
503,34619
504,15183
505,9481
506,28697
507,30326
508,29776
509,37081
510,16695
511,11031
512,22436
513,51509
