count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,278928,1783333002546162123,1783333002546162123,1783333002546480980,1783333002546480980,1783333002546441051,1783333002546441051,2,1,3,1.000000000000,1.000000000000,1.000000000000
2,217827,1783333002546300743,1783333002546300743,1783333002546529539,1783333002546529539,1783333002546518570,1783333002546518570,2,1,3,1.000000000000,1.000000000000,1.000000000000
3,229164,1783333002546422944,1783333002546422944,1783333002546665697,1783333002546665697,1783333002546652108,1783333002546652108,1,1,0,1.000000000000,1.000000000000,1.000000000000
4,220210,1783333002546549115,1783333002546549115,1783333002546781185,1783333002546781185,1783333002546769325,1783333002546769325,1,2,3,1.000000000000,1.000000000000,1.000000000000
5,218028,1783333002546663595,1783333002546663595,1783333002546893242,1783333002546893242,1783333002546881623,1783333002546881623,2,0,2,1.000000000000,1.000000000000,1.000000000000
6,217453,1783333002546784357,1783333002546784357,1783333002547012840,1783333002547012840,1783333002547001810,1783333002547001810,1,2,3,1.000000000000,1.000000000000,1.000000000000
7,218729,1783333002546901298,1783333002546901298,1783333002547131017,1783333002547131017,1783333002547120027,1783333002547120027,3,0,3,1.000000000000,1.000000000000,1.000000000000
8,308765,1783333002547024638,1783333002547024638,1783333002547346192,1783333002547346192,1783333002547333403,1783333002547333403,1,3,2,1.000000000000,1.000000000000,1.000000000000
9,214511,1783333002547249619,1783333002547249619,1783333002547474929,1783333002547474929,1783333002547464130,1783333002547464130,3,1,2,1.000000000000,1.000000000000,1.000000000000
10,202367,1783333002547371230,1783333002547371230,1783333002547584137,1783333002547584137,1783333002547573597,1783333002547573597,1,1,0,1.000000000000,1.000000000000,1.000000000000
11,200914,1783333002547490181,1783333002547490181,1783333002547701424,1783333002547701424,1783333002547691095,1783333002547691095,0,2,2,1.000000000000,1.000000000000,1.000000000000
12,203571,1783333002547610431,1783333002547610431,1783333002547824142,1783333002547824142,1783333002547814002,1783333002547814002,2,3,1,1.000000000000,1.000000000000,1.000000000000
13,201386,1783333002547730203,1783333002547730203,1783333002547943689,1783333002547943689,1783333002547931589,1783333002547931589,1,3,2,1.000000000000,1.000000000000,1.000000000000
14,200303,1783333002547849694,1783333002547849694,1783333002548060847,1783333002548060847,1783333002548049997,1783333002548049997,2,0,2,1.000000000000,1.000000000000,1.000000000000
15,201380,1783333002547970444,1783333002547970444,1783333002548181724,1783333002548181724,1783333002548171824,1783333002548171824,1,1,0,1.000000000000,1.000000000000,1.000000000000
16,200666,1783333002548090195,1783333002548090195,1783333002548301551,1783333002548301551,1783333002548290861,1783333002548290861,0,1,1,1.000000000000,1.000000000000,1.000000000000
17,199713,1783333002548207926,1783333002548207926,1783333002548417519,1783333002548417519,1783333002548407639,1783333002548407639,2,2,0,1.000000000000,1.000000000000,1.000000000000
18,199510,1783333002548328946,1783333002548328946,1783333002548538326,1783333002548538326,1783333002548528456,1783333002548528456,0,1,1,1.000000000000,1.000000000000,1.000000000000
19,198737,1783333002548447877,1783333002548447877,1783333002548656273,1783333002548656273,1783333002548646614,1783333002548646614,1,3,2,1.000000000000,1.000000000000,1.000000000000
20,200053,1783333002548569708,1783333002548569708,1783333002548779481,1783333002548779481,1783333002548769761,1783333002548769761,1,3,2,1.000000000000,1.000000000000,1.000000000000
21,210309,1783333002548689309,1783333002548689309,1783333002548909478,1783333002548909478,1783333002548899618,1783333002548899618,2,2,0,1.000000000000,1.000000000000,1.000000000000
22,200416,1783333002548802860,1783333002548802860,1783333002549013006,1783333002549013006,1783333002549003276,1783333002549003276,3,2,1,1.000000000000,1.000000000000,1.000000000000
23,202143,1783333002548923340,1783333002548923340,1783333002549135343,1783333002549135343,1783333002549125483,1783333002549125483,2,0,2,1.000000000000,1.000000000000,1.000000000000
24,202649,1783333002549043191,1783333002549043191,1783333002549261240,1783333002549261240,1783333002549245840,1783333002549245840,1,2,3,1.000000000000,1.000000000000,1.000000000000
25,202566,1783333002549163022,1783333002549163022,1783333002549376338,1783333002549376338,1783333002549365588,1783333002549365588,3,3,0,1.000000000000,1.000000000000,1.000000000000
26,202083,1783333002549286442,1783333002549286442,1783333002549498225,1783333002549498225,1783333002549488525,1783333002549488525,2,3,1,1.000000000000,1.000000000000,1.000000000000
27,198941,1783333002549405013,1783333002549405013,1783333002549613583,1783333002549613583,1783333002549603954,1783333002549603954,3,2,1,1.000000000000,1.000000000000,1.000000000000
28,200416,1783333002549522605,1783333002549522605,1783333002549732781,1783333002549732781,1783333002549723021,1783333002549723021,1,1,0,1.000000000000,1.000000000000,1.000000000000
29,200273,1783333002549645995,1783333002549645995,1783333002549856148,1783333002549856148,1783333002549846268,1783333002549846268,1,3,2,1.000000000000,1.000000000000,1.000000000000
30,201570,1783333002549765536,1783333002549765536,1783333002549977055,1783333002549977055,1783333002549967106,1783333002549967106,0,0,0,1.000000000000,1.000000000000,1.000000000000
31,203386,1783333002549885307,1783333002549885307,1783333002550098413,1783333002550098413,1783333002550088693,1783333002550088693,0,1,1,1.000000000000,1.000000000000,1.000000000000
32,199863,1783333002550008677,1783333002550008677,1783333002550218210,1783333002550218210,1783333002550208540,1783333002550208540,3,0,3,1.000000000000,1.000000000000,1.000000000000
33,200510,1783333002550129268,1783333002550129268,1783333002550340387,1783333002550340387,1783333002550329778,1783333002550329778,0,3,3,1.000000000000,1.000000000000,1.000000000000
34,199887,1783333002550249868,1783333002550249868,1783333002550460325,1783333002550460325,1783333002550449755,1783333002550449755,0,3,3,1.000000000000,1.000000000000,1.000000000000
35,200662,1783333002550367760,1783333002550367760,1783333002550578392,1783333002550578392,1783333002550568422,1783333002550568422,3,3,0,1.000000000000,1.000000000000,1.000000000000
36,198839,1783333002550493711,1783333002550493711,1783333002550701939,1783333002550701939,1783333002550692550,1783333002550692550,2,2,0,1.000000000000,1.000000000000,1.000000000000
37,211286,1783333002550611371,1783333002550611371,1783333002550832346,1783333002550832346,1783333002550822657,1783333002550822657,3,2,1,1.000000000000,1.000000000000,1.000000000000
38,211282,1783333002550729132,1783333002550729132,1783333002550949954,1783333002550949954,1783333002550940414,1783333002550940414,0,2,2,1.000000000000,1.000000000000,1.000000000000
39,203439,1783333002550849593,1783333002550849593,1783333002551063001,1783333002551063001,1783333002551053032,1783333002551053032,0,1,1,1.000000000000,1.000000000000,1.000000000000
40,200606,1783333002550969973,1783333002550969973,1783333002551180189,1783333002551180189,1783333002551170579,1783333002551170579,1,1,0,1.000000000000,1.000000000000,1.000000000000
41,200022,1783333002551090234,1783333002551090234,1783333002551300976,1783333002551300976,1783333002551290256,1783333002551290256,0,1,1,1.000000000000,1.000000000000,1.000000000000
42,199519,1783333002551211205,1783333002551211205,1783333002551421003,1783333002551421003,1783333002551410724,1783333002551410724,3,0,3,1.000000000000,1.000000000000,1.000000000000
43,199145,1783333002551333876,1783333002551333876,1783333002551542981,1783333002551542981,1783333002551533021,1783333002551533021,0,1,1,1.000000000000,1.000000000000,1.000000000000
44,200281,1783333002551451487,1783333002551451487,1783333002551661508,1783333002551661508,1783333002551651768,1783333002551651768,0,1,1,1.000000000000,1.000000000000,1.000000000000
45,200138,1783333002551570258,1783333002551570258,1783333002551780726,1783333002551780726,1783333002551770396,1783333002551770396,2,1,3,1.000000000000,1.000000000000,1.000000000000
46,200095,1783333002551689588,1783333002551689588,1783333002551901413,1783333002551901413,1783333002551889683,1783333002551889683,3,3,0,1.000000000000,1.000000000000,1.000000000000
47,200831,1783333002551809309,1783333002551809309,1783333002552020030,1783333002552020030,1783333002552010140,1783333002552010140,0,2,2,1.000000000000,1.000000000000,1.000000000000
48,199938,1783333002551935910,1783333002551935910,1783333002552145637,1783333002552145637,1783333002552135848,1783333002552135848,0,0,0,1.000000000000,1.000000000000,1.000000000000
49,210115,1783333002552059370,1783333002552059370,1783333002552279965,1783333002552279965,1783333002552269485,1783333002552269485,2,3,1,1.000000000000,1.000000000000,1.000000000000
50,199620,1783333002552172912,1783333002552172912,1783333002552382342,1783333002552382342,1783333002552372532,1783333002552372532,2,2,0,1.000000000000,1.000000000000,1.000000000000
51,198458,1783333002552290462,1783333002552290462,1783333002552499120,1783333002552499120,1783333002552488920,1783333002552488920,3,0,3,1.000000000000,1.000000000000,1.000000000000
52,200085,1783333002552408153,1783333002552408153,1783333002552618108,1783333002552618108,1783333002552608238,1783333002552608238,3,3,0,1.000000000000,1.000000000000,1.000000000000
53,200402,1783333002552525664,1783333002552525664,1783333002552736035,1783333002552736035,1783333002552726066,1783333002552726066,1,0,1,1.000000000000,1.000000000000,1.000000000000
54,198859,1783333002552648754,1783333002552648754,1783333002552857483,1783333002552857483,1783333002552847613,1783333002552847613,3,3,0,1.000000000000,1.000000000000,1.000000000000
55,202905,1783333002552766195,1783333002552766195,1783333002552978850,1783333002552978850,1783333002552969100,1783333002552969100,1,3,2,1.000000000000,1.000000000000,1.000000000000
56,200252,1783333002552887346,1783333002552887346,1783333002553097497,1783333002553097497,1783333002553087598,1783333002553087598,2,3,1,1.000000000000,1.000000000000,1.000000000000
57,200319,1783333002553006636,1783333002553006636,1783333002553216625,1783333002553216625,1783333002553206955,1783333002553206955,3,3,0,1.000000000000,1.000000000000,1.000000000000
58,202214,1783333002553126898,1783333002553126898,1783333002553339502,1783333002553339502,1783333002553329112,1783333002553329112,2,1,3,1.000000000000,1.000000000000,1.000000000000
59,199991,1783333002553246559,1783333002553246559,1783333002553456590,1783333002553456590,1783333002553446550,1783333002553446550,1,3,2,1.000000000000,1.000000000000,1.000000000000
60,198718,1783333002553367239,1783333002553367239,1783333002553575627,1783333002553575627,1783333002553565957,1783333002553565957,0,1,1,1.000000000000,1.000000000000,1.000000000000
61,198785,1783333002553484610,1783333002553484610,1783333002553693144,1783333002553693144,1783333002553683395,1783333002553683395,0,2,2,1.000000000000,1.000000000000,1.000000000000
62,199401,1783333002553606951,1783333002553606951,1783333002553816372,1783333002553816372,1783333002553806352,1783333002553806352,1,3,2,1.000000000000,1.000000000000,1.000000000000
63,201658,1783333002553723791,1783333002553723791,1783333002553935769,1783333002553935769,1783333002553925449,1783333002553925449,0,1,1,1.000000000000,1.000000000000,1.000000000000
64,200145,1783333002553843212,1783333002553843212,1783333002554053546,1783333002554053546,1783333002554043357,1783333002554043357,1,1,0,1.000000000000,1.000000000000,1.000000000000
65,200061,1783333002553961803,1783333002553961803,1783333002554171794,1783333002554171794,1783333002554161864,1783333002554161864,3,3,0,1.000000000000,1.000000000000,1.000000000000
66,200897,1783333002554084814,1783333002554084814,1783333002554296221,1783333002554296221,1783333002554285711,1783333002554285711,3,2,1,1.000000000000,1.000000000000,1.000000000000
67,199864,1783333002554205125,1783333002554205125,1783333002554414758,1783333002554414758,1783333002554404989,1783333002554404989,0,2,2,1.000000000000,1.000000000000,1.000000000000
68,198981,1783333002554325805,1783333002554325805,1783333002554534696,1783333002554534696,1783333002554524786,1783333002554524786,1,1,0,1.000000000000,1.000000000000,1.000000000000
69,197947,1783333002554446436,1783333002554446436,1783333002554654153,1783333002554654153,1783333002554644383,1783333002554644383,0,1,1,1.000000000000,1.000000000000,1.000000000000
70,198874,1783333002554567707,1783333002554567707,1783333002554776830,1783333002554776830,1783333002554766581,1783333002554766581,2,0,2,1.000000000000,1.000000000000,1.000000000000
71,203751,1783333002554685407,1783333002554685407,1783333002554898648,1783333002554898648,1783333002554889158,1783333002554889158,3,1,2,1.000000000000,1.000000000000,1.000000000000
72,199747,1783333002554808298,1783333002554808298,1783333002555017565,1783333002555017565,1783333002555008045,1783333002555008045,3,0,3,1.000000000000,1.000000000000,1.000000000000
73,200453,1783333002554927440,1783333002554927440,1783333002555137672,1783333002555137672,1783333002555127893,1783333002555127893,1,1,0,1.000000000000,1.000000000000,1.000000000000
74,199450,1783333002555048450,1783333002555048450,1783333002555263670,1783333002555263670,1783333002555247900,1783333002555247900,3,1,2,1.000000000000,1.000000000000,1.000000000000
75,201516,1783333002555171211,1783333002555171211,1783333002555382817,1783333002555382817,1783333002555372727,1783333002555372727,0,3,3,1.000000000000,1.000000000000,1.000000000000
76,198863,1783333002555290422,1783333002555290422,1783333002555499135,1783333002555499135,1783333002555489285,1783333002555489285,0,1,1,1.000000000000,1.000000000000,1.000000000000
77,207021,1783333002555407862,1783333002555407862,1783333002555624973,1783333002555624973,1783333002555614883,1783333002555614883,1,3,2,1.000000000000,1.000000000000,1.000000000000
78,199168,1783333002555521823,1783333002555521823,1783333002555730540,1783333002555730540,1783333002555720991,1783333002555720991,2,1,3,1.000000000000,1.000000000000,1.000000000000
79,199104,1783333002555640154,1783333002555640154,1783333002555859978,1783333002555859978,1783333002555839258,1783333002555839258,1,3,2,1.000000000000,1.000000000000,1.000000000000
80,199290,1783333002555757725,1783333002555757725,1783333002555971415,1783333002555971415,1783333002555957015,1783333002555957015,2,3,1,1.000000000000,1.000000000000,1.000000000000
81,199517,1783333002555875316,1783333002555875316,1783333002556088053,1783333002556088053,1783333002556074833,1783333002556074833,1,1,0,1.000000000000,1.000000000000,1.000000000000
82,199803,1783333002555997367,1783333002555997367,1783333002556209630,1783333002556209630,1783333002556197170,1783333002556197170,2,2,0,1.000000000000,1.000000000000,1.000000000000
83,200420,1783333002556120137,1783333002556120137,1783333002556334037,1783333002556334037,1783333002556320557,1783333002556320557,3,2,1,1.000000000000,1.000000000000,1.000000000000
84,198227,1783333002556237688,1783333002556237688,1783333002556449105,1783333002556449105,1783333002556435915,1783333002556435915,1,3,2,1.000000000000,1.000000000000,1.000000000000
85,198143,1783333002556354999,1783333002556354999,1783333002556565732,1783333002556565732,1783333002556553142,1783333002556553142,1,1,0,1.000000000000,1.000000000000,1.000000000000
86,198801,1783333002556472259,1783333002556472259,1783333002556683759,1783333002556683759,1783333002556671060,1783333002556671060,0,2,2,1.000000000000,1.000000000000,1.000000000000
87,201847,1783333002556590570,1783333002556590570,1783333002556804947,1783333002556804947,1783333002556792417,1783333002556792417,1,2,3,1.000000000000,1.000000000000,1.000000000000
88,201373,1783333002556709792,1783333002556709792,1783333002556923564,1783333002556923564,1783333002556911165,1783333002556911165,1,2,3,1.000000000000,1.000000000000,1.000000000000
89,200070,1783333002556825572,1783333002556825572,1783333002557037912,1783333002557037912,1783333002557025642,1783333002557025642,3,2,1,1.000000000000,1.000000000000,1.000000000000
90,199966,1783333002556946683,1783333002556946683,1783333002557159229,1783333002557159229,1783333002557146649,1783333002557146649,0,3,3,1.000000000000,1.000000000000,1.000000000000
91,204694,1783333002557066123,1783333002557066123,1783333002557284686,1783333002557284686,1783333002557270817,1783333002557270817,0,3,3,1.000000000000,1.000000000000,1.000000000000
92,198900,1783333002557189304,1783333002557189304,1783333002557400914,1783333002557400914,1783333002557388204,1783333002557388204,1,3,2,1.000000000000,1.000000000000,1.000000000000
93,201456,1783333002557306865,1783333002557306865,1783333002557520991,1783333002557520991,1783333002557508321,1783333002557508321,2,2,0,1.000000000000,1.000000000000,1.000000000000
94,201644,1783333002557427365,1783333002557427365,1783333002557642348,1783333002557642348,1783333002557629009,1783333002557629009,0,3,3,1.000000000000,1.000000000000,1.000000000000
95,201659,1783333002557548147,1783333002557548147,1783333002557762996,1783333002557762996,1783333002557749806,1783333002557749806,3,2,1,1.000000000000,1.000000000000,1.000000000000
96,201146,1783333002557667238,1783333002557667238,1783333002557881343,1783333002557881343,1783333002557868384,1783333002557868384,3,1,2,1.000000000000,1.000000000000,1.000000000000
97,200773,1783333002557791018,1783333002557791018,1783333002558004621,1783333002558004621,1783333002557991791,1783333002557991791,1,0,1,1.000000000000,1.000000000000,1.000000000000
98,200189,1783333002557911999,1783333002557911999,1783333002558124898,1783333002558124898,1783333002558112188,1783333002558112188,1,2,3,1.000000000000,1.000000000000,1.000000000000
