count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
52,191996,1783333719228076311,1783333719228076311,1783333719228278887,1783333719228278887,1783333719228268307,1783333719228268307,3,1,2,1.000000000000,1.000000000000,1.000000000000
53,199735,1783333719228199291,1783333719228199291,1783333719228409046,1783333719228409046,1783333719228399026,1783333719228399026,1,0,1,1.000000000000,1.000000000000,1.000000000000
54,191663,1783333719228312622,1783333719228312622,1783333719228514225,1783333719228514225,1783333719228504285,1783333719228504285,1,0,1,1.000000000000,1.000000000000,1.000000000000
55,193002,1783333719228431672,1783333719228431672,1783333719228634434,1783333719228634434,1783333719228624674,1783333719228624674,1,3,2,1.000000000000,1.000000000000,1.000000000000
56,191571,1783333719228551053,1783333719228551053,1783333719228752434,1783333719228752434,1783333719228742624,1783333719228742624,0,1,1,1.000000000000,1.000000000000,1.000000000000
57,192079,1783333719228668494,1783333719228668494,1783333719228870103,1783333719228870103,1783333719228860573,1783333719228860573,2,3,1,1.000000000000,1.000000000000,1.000000000000
58,194797,1783333719228786135,1783333719228786135,1783333719228991622,1783333719228991622,1783333719228980932,1783333719228980932,3,3,0,1.000000000000,1.000000000000,1.000000000000
59,192485,1783333719228901796,1783333719228901796,1783333719229104031,1783333719229104031,1783333719229094281,1783333719229094281,3,3,0,1.000000000000,1.000000000000,1.000000000000
60,190714,1783333719229023927,1783333719229023927,1783333719229224291,1783333719229224291,1783333719229214641,1783333719229214641,3,1,2,1.000000000000,1.000000000000,1.000000000000
61,194713,1783333719229146337,1783333719229146337,1783333719229351180,1783333719229351180,1783333719229341050,1783333719229341050,1,1,0,1.000000000000,1.000000000000,1.000000000000
62,193831,1783333719229265738,1783333719229265738,1783333719229469259,1783333719229469259,1783333719229459569,1783333719229459569,3,3,0,1.000000000000,1.000000000000,1.000000000000
63,191529,1783333719229385069,1783333719229385069,1783333719229586518,1783333719229586518,1783333719229576598,1783333719229576598,0,1,1,1.000000000000,1.000000000000,1.000000000000
64,193979,1783333719229498679,1783333719229498679,1783333719229702328,1783333719229702328,1783333719229692658,1783333719229692658,1,1,0,1.000000000000,1.000000000000,1.000000000000
65,191937,1783333719229618170,1783333719229618170,1783333719229819797,1783333719229819797,1783333719229810107,1783333719229810107,0,1,1,1.000000000000,1.000000000000,1.000000000000
66,191684,1783333719229735772,1783333719229735772,1783333719229938387,1783333719229938387,1783333719229927456,1783333719229927456,0,3,3,1.000000000000,1.000000000000,1.000000000000
67,194194,1783333719229854682,1783333719229854682,1783333719230058516,1783333719230058516,1783333719230048876,1783333719230048876,1,2,3,1.000000000000,1.000000000000,1.000000000000
68,192113,1783333719229978173,1783333719229978173,1783333719230179855,1783333719230179855,1783333719230170286,1783333719230170286,3,1,2,1.000000000000,1.000000000000,1.000000000000
69,192641,1783333719230103784,1783333719230103784,1783333719230305845,1783333719230305845,1783333719230296425,1783333719230296425,0,0,0,1.000000000000,1.000000000000,1.000000000000
70,191690,1783333719230223184,1783333719230223184,1783333719230424254,1783333719230424254,1783333719230414874,1783333719230414874,0,0,0,1.000000000000,1.000000000000,1.000000000000
71,193288,1783333719230342395,1783333719230342395,1783333719230545233,1783333719230545233,1783333719230535683,1783333719230535683,1,1,0,1.000000000000,1.000000000000,1.000000000000
72,192346,1783333719230463086,1783333719230463086,1783333719230665012,1783333719230665012,1783333719230655432,1783333719230655432,1,1,0,1.000000000000,1.000000000000,1.000000000000
73,192055,1783333719230582527,1783333719230582527,1783333719230784392,1783333719230784392,1783333719230774582,1783333719230774582,2,3,1,1.000000000000,1.000000000000,1.000000000000
74,208543,1783333719230700708,1783333719230700708,1783333719230920061,1783333719230920061,1783333719230909251,1783333719230909251,2,2,0,1.000000000000,1.000000000000,1.000000000000
75,191752,1783333719230819428,1783333719230819428,1783333719231021080,1783333719231021080,1783333719231011180,1783333719231011180,3,1,2,1.000000000000,1.000000000000,1.000000000000
76,190930,1783333719230936889,1783333719230936889,1783333719231137659,1783333719231137659,1783333719231127819,1783333719231127819,2,1,3,1.000000000000,1.000000000000,1.000000000000
77,192699,1783333719231054670,1783333719231054670,1783333719231257349,1783333719231257349,1783333719231247369,1783333719231247369,2,3,1,1.000000000000,1.000000000000,1.000000000000
78,193048,1783333719231181090,1783333719231181090,1783333719231383818,1783333719231383818,1783333719231374138,1783333719231374138,0,3,3,1.000000000000,1.000000000000,1.000000000000
79,192246,1783333719231300641,1783333719231300641,1783333719231502347,1783333719231502347,1783333719231492887,1783333719231492887,2,1,3,1.000000000000,1.000000000000,1.000000000000
80,194894,1783333719231420402,1783333719231420402,1783333719231624846,1783333719231624846,1783333719231615296,1783333719231615296,0,0,0,1.000000000000,1.000000000000,1.000000000000
81,200232,1783333719231538583,1783333719231538583,1783333719231748545,1783333719231748545,1783333719231738815,1783333719231738815,1,3,2,1.000000000000,1.000000000000,1.000000000000
82,190121,1783333719231652014,1783333719231652014,1783333719231865195,1783333719231865195,1783333719231842135,1783333719231842135,0,2,2,1.000000000000,1.000000000000,1.000000000000
83,195129,1783333719231769565,1783333719231769565,1783333719231980534,1783333719231980534,1783333719231964694,1783333719231964694,0,3,3,1.000000000000,1.000000000000,1.000000000000
84,192698,1783333719231889945,1783333719231889945,1783333719232097333,1783333719232097333,1783333719232082643,1783333719232082643,1,0,1,1.000000000000,1.000000000000,1.000000000000
85,191716,1783333719232009366,1783333719232009366,1783333719232215372,1783333719232215372,1783333719232201082,1783333719232201082,3,1,2,1.000000000000,1.000000000000,1.000000000000
86,193276,1783333719232128046,1783333719232128046,1783333719232335882,1783333719232335882,1783333719232321322,1783333719232321322,0,3,3,1.000000000000,1.000000000000,1.000000000000
87,192404,1783333719232247567,1783333719232247567,1783333719232454151,1783333719232454151,1783333719232439971,1783333719232439971,3,2,1,1.000000000000,1.000000000000,1.000000000000
88,191261,1783333719232367999,1783333719232367999,1783333719232573440,1783333719232573440,1783333719232559260,1783333719232559260,2,0,2,1.000000000000,1.000000000000,1.000000000000
89,191690,1783333719232485389,1783333719232485389,1783333719232691089,1783333719232691089,1783333719232677079,1783333719232677079,2,2,0,1.000000000000,1.000000000000,1.000000000000
90,193299,1783333719232602740,1783333719232602740,1783333719232810569,1783333719232810569,1783333719232796039,1783333719232796039,3,1,2,1.000000000000,1.000000000000,1.000000000000
91,192457,1783333719232725041,1783333719232725041,1783333719232932558,1783333719232932558,1783333719232917498,1783333719232917498,2,1,3,1.000000000000,1.000000000000,1.000000000000
92,193657,1783333719232842851,1783333719232842851,1783333719233050928,1783333719233050928,1783333719233036508,1783333719233036508,2,0,2,1.000000000000,1.000000000000,1.000000000000
93,192485,1783333719232962742,1783333719232962742,1783333719233169517,1783333719233169517,1783333719233155227,1783333719233155227,1,3,2,1.000000000000,1.000000000000,1.000000000000
94,193383,1783333719233088423,1783333719233088423,1783333719233296196,1783333719233296196,1783333719233281806,1783333719233281806,1,1,0,1.000000000000,1.000000000000,1.000000000000
95,192923,1783333719233207993,1783333719233207993,1783333719233415316,1783333719233415316,1783333719233400916,1783333719233400916,1,0,1,1.000000000000,1.000000000000,1.000000000000
96,193000,1783333719233328535,1783333719233328535,1783333719233535975,1783333719233535975,1783333719233521535,1783333719233521535,3,1,2,1.000000000000,1.000000000000,1.000000000000
97,191658,1783333719233446446,1783333719233446446,1783333719233652264,1783333719233652264,1783333719233638104,1783333719233638104,1,2,3,1.000000000000,1.000000000000,1.000000000000
98,192487,1783333719233564386,1783333719233564386,1783333719233770903,1783333719233770903,1783333719233756873,1783333719233756873,0,1,1,1.000000000000,1.000000000000,1.000000000000
99,191586,1783333719233684617,1783333719233684617,1783333719233895253,1783333719233895253,1783333719233876203,1783333719233876203,1,1,0,1.000000000000,1.000000000000,1.000000000000
