count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
46,205391,1783332971851277230,1783332971851277230,1783332971851492611,1783332971851492611,1783332971851482621,1783332971851482621,3,0,3,1.000000000000,1.000000000000,1.000000000000
47,204199,1783332971851398521,1783332971851398521,1783332971851611939,1783332971851611939,1783332971851602720,1783332971851602720,0,0,0,1.000000000000,1.000000000000,1.000000000000
48,203966,1783332971851520132,1783332971851520132,1783332971851733358,1783332971851733358,1783332971851724098,1783332971851724098,0,0,0,1.000000000000,1.000000000000,1.000000000000
49,205904,1783332971851634933,1783332971851634933,1783332971851864816,1783332971851864816,1783332971851840837,1783332971851840837,3,2,1,1.000000000000,1.000000000000,1.000000000000
50,207442,1783332971851749433,1783332971851749433,1783332971851968105,1783332971851968105,1783332971851956875,1783332971851956875,2,3,1,1.000000000000,1.000000000000,1.000000000000
51,203570,1783332971851863864,1783332971851863864,1783332971852077094,1783332971852077094,1783332971852067434,1783332971852067434,2,1,3,1.000000000000,1.000000000000,1.000000000000
52,204588,1783332971851978875,1783332971851978875,1783332971852193283,1783332971852193283,1783332971852183463,1783332971852183463,3,3,0,1.000000000000,1.000000000000,1.000000000000
53,206456,1783332971852093475,1783332971852093475,1783332971852311261,1783332971852311261,1783332971852299931,1783332971852299931,3,1,2,1.000000000000,1.000000000000,1.000000000000
54,204914,1783332971852218376,1783332971852218376,1783332971852433260,1783332971852433260,1783332971852423290,1783332971852423290,0,2,2,1.000000000000,1.000000000000,1.000000000000
55,205881,1783332971852340057,1783332971852340057,1783332971852555568,1783332971852555568,1783332971852545938,1783332971852545938,1,0,1,1.000000000000,1.000000000000,1.000000000000
56,203989,1783332971852457798,1783332971852457798,1783332971852671497,1783332971852671497,1783332971852661787,1783332971852661787,3,2,1,1.000000000000,1.000000000000,1.000000000000
57,204157,1783332971852572399,1783332971852572399,1783332971852785805,1783332971852785805,1783332971852776556,1783332971852776556,0,2,2,1.000000000000,1.000000000000,1.000000000000
58,204125,1783332971852687029,1783332971852687029,1783332971852900764,1783332971852900764,1783332971852891154,1783332971852891154,0,0,0,1.000000000000,1.000000000000,1.000000000000
59,204273,1783332971852801570,1783332971852801570,1783332971853015243,1783332971853015243,1783332971853005843,1783332971853005843,2,0,2,1.000000000000,1.000000000000,1.000000000000
60,203330,1783332971852916231,1783332971852916231,1783332971853128841,1783332971853128841,1783332971853119561,1783332971853119561,2,2,0,1.000000000000,1.000000000000,1.000000000000
61,203139,1783332971853031051,1783332971853031051,1783332971853243520,1783332971853243520,1783332971853234190,1783332971853234190,1,0,1,1.000000000000,1.000000000000,1.000000000000
62,206587,1783332971853148132,1783332971853148132,1783332971853365499,1783332971853365499,1783332971853354719,1783332971853354719,2,0,2,1.000000000000,1.000000000000,1.000000000000
63,205863,1783332971853269534,1783332971853269534,1783332971853485087,1783332971853485087,1783332971853475397,1783332971853475397,2,1,3,1.000000000000,1.000000000000,1.000000000000
64,204572,1783332971853390834,1783332971853390834,1783332971853604956,1783332971853604956,1783332971853595406,1783332971853595406,1,3,2,1.000000000000,1.000000000000,1.000000000000
65,206249,1783332971853512375,1783332971853512375,1783332971853727994,1783332971853727994,1783332971853718624,1783332971853718624,1,2,3,1.000000000000,1.000000000000,1.000000000000
66,205059,1783332971853627005,1783332971853627005,1783332971853841394,1783332971853841394,1783332971853832064,1783332971853832064,2,1,3,1.000000000000,1.000000000000,1.000000000000
67,204957,1783332971853741646,1783332971853741646,1783332971853956173,1783332971853956173,1783332971853946603,1783332971853946603,0,1,1,1.000000000000,1.000000000000,1.000000000000
68,203404,1783332971853856097,1783332971853856097,1783332971854069021,1783332971854069021,1783332971854059501,1783332971854059501,2,3,1,1.000000000000,1.000000000000,1.000000000000
69,203273,1783332971853970487,1783332971853970487,1783332971854183150,1783332971854183150,1783332971854173760,1783332971854173760,3,2,1,1.000000000000,1.000000000000,1.000000000000
70,205510,1783332971854087478,1783332971854087478,1783332971854303208,1783332971854303208,1783332971854292988,1783332971854292988,2,3,1,1.000000000000,1.000000000000,1.000000000000
71,206967,1783332971854210800,1783332971854210800,1783332971854427157,1783332971854427157,1783332971854417767,1783332971854417767,2,2,0,1.000000000000,1.000000000000,1.000000000000
72,205686,1783332971854331880,1783332971854331880,1783332971854546785,1783332971854546785,1783332971854537566,1783332971854537566,3,3,0,1.000000000000,1.000000000000,1.000000000000
73,212883,1783332971854453361,1783332971854453361,1783332971854675354,1783332971854675354,1783332971854666244,1783332971854666244,1,0,1,1.000000000000,1.000000000000,1.000000000000
74,202571,1783332971854568602,1783332971854568602,1783332971854780513,1783332971854780513,1783332971854771173,1783332971854771173,1,0,1,1.000000000000,1.000000000000,1.000000000000
75,206079,1783332971854682992,1783332971854682992,1783332971854898351,1783332971854898351,1783332971854889071,1783332971854889071,0,1,1,1.000000000000,1.000000000000,1.000000000000
76,204527,1783332971854800673,1783332971854800673,1783332971855014650,1783332971855014650,1783332971855005200,1783332971855005200,1,0,1,1.000000000000,1.000000000000,1.000000000000
77,204196,1783332971854915173,1783332971854915173,1783332971855129019,1783332971855129019,1783332971855119369,1783332971855119369,1,0,1,1.000000000000,1.000000000000,1.000000000000
78,203733,1783332971855040214,1783332971855040214,1783332971855253437,1783332971855253437,1783332971855243947,1783332971855243947,2,3,1,1.000000000000,1.000000000000,1.000000000000
79,206990,1783332971855154886,1783332971855154886,1783332971855372306,1783332971855372306,1783332971855361876,1783332971855361876,0,0,0,1.000000000000,1.000000000000,1.000000000000
80,206768,1783332971855277156,1783332971855277156,1783332971855493064,1783332971855493064,1783332971855483924,1783332971855483924,1,1,0,1.000000000000,1.000000000000,1.000000000000
81,206546,1783332971855394057,1783332971855394057,1783332971855609783,1783332971855609783,1783332971855600603,1783332971855600603,1,3,2,1.000000000000,1.000000000000,1.000000000000
82,204883,1783332971855515628,1783332971855515628,1783332971855729821,1783332971855729821,1783332971855720511,1783332971855720511,1,3,2,1.000000000000,1.000000000000,1.000000000000
83,205642,1783332971855631238,1783332971855631238,1783332971855855410,1783332971855855410,1783332971855836880,1783332971855836880,0,0,0,1.000000000000,1.000000000000,1.000000000000
84,204080,1783332971855746829,1783332971855746829,1783332971855961579,1783332971855961579,1783332971855950909,1783332971855950909,2,0,2,1.000000000000,1.000000000000,1.000000000000
85,202978,1783332971855861549,1783332971855861549,1783332971856074257,1783332971856074257,1783332971856064527,1783332971856064527,0,3,3,1.000000000000,1.000000000000,1.000000000000
86,203815,1783332971855975801,1783332971855975801,1783332971856189006,1783332971856189006,1783332971856179616,1783332971856179616,1,1,0,1.000000000000,1.000000000000,1.000000000000
87,205733,1783332971856092872,1783332971856092872,1783332971856309364,1783332971856309364,1783332971856298605,1783332971856298605,1,3,2,1.000000000000,1.000000000000,1.000000000000
88,206971,1783332971856215482,1783332971856215482,1783332971856431913,1783332971856431913,1783332971856422453,1783332971856422453,3,0,3,1.000000000000,1.000000000000,1.000000000000
89,205839,1783332971856338033,1783332971856338033,1783332971856553162,1783332971856553162,1783332971856543872,1783332971856543872,0,3,3,1.000000000000,1.000000000000,1.000000000000
90,204376,1783332971856455204,1783332971856455204,1783332971856668980,1783332971856668980,1783332971856659580,1783332971856659580,2,1,3,1.000000000000,1.000000000000,1.000000000000
91,204425,1783332971856569854,1783332971856569854,1783332971856783759,1783332971856783759,1783332971856774279,1783332971856774279,3,2,1,1.000000000000,1.000000000000,1.000000000000
92,205754,1783332971856684205,1783332971856684205,1783332971856899238,1783332971856899238,1783332971856889959,1783332971856889959,2,1,3,1.000000000000,1.000000000000,1.000000000000
93,204932,1783332971856798845,1783332971856798845,1783332971857012777,1783332971857012777,1783332971857003777,1783332971857003777,2,3,1,1.000000000000,1.000000000000,1.000000000000
94,204349,1783332971856913377,1783332971856913377,1783332971857127666,1783332971857127666,1783332971857117726,1783332971857117726,3,3,0,1.000000000000,1.000000000000,1.000000000000
95,204626,1783332971857030078,1783332971857030078,1783332971857244654,1783332971857244654,1783332971857234704,1783332971857234704,1,1,0,1.000000000000,1.000000000000,1.000000000000
96,204735,1783332971857151208,1783332971857151208,1783332971857366523,1783332971857366523,1783332971857355943,1783332971857355943,0,0,0,1.000000000000,1.000000000000,1.000000000000
97,209733,1783332971857265589,1783332971857265589,1783332971857484651,1783332971857484651,1783332971857475322,1783332971857475322,0,2,2,1.000000000000,1.000000000000,1.000000000000
98,204870,1783332971857386860,1783332971857386860,1783332971857600880,1783332971857600880,1783332971857591730,1783332971857591730,1,3,2,1.000000000000,1.000000000000,1.000000000000
