count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,423031,1783333686609995614,1783333686609995614,1783333686610460334,1783333686610460334,1783333686610418645,1783333686610418645,2,1,3,1.000000000000,1.000000000000,1.000000000000
2,286220,1783333686610132515,1783333686610132515,1783333686610501733,1783333686610501733,1783333686610418735,1783333686610418735,2,3,1,1.000000000000,1.000000000000,1.000000000000
3,274598,1783333686610248275,1783333686610248275,1783333686610531102,1783333686610531102,1783333686610522873,1783333686610522873,1,3,2,1.000000000000,1.000000000000,1.000000000000
4,256294,1783333686610370536,1783333686610370536,1783333686610640080,1783333686610640080,1783333686610626830,1783333686610626830,3,0,3,1.000000000000,1.000000000000,1.000000000000
5,225090,1783333686610491207,1783333686610491207,1783333686610726037,1783333686610726037,1783333686610716297,1783333686610716297,3,3,0,1.000000000000,1.000000000000,1.000000000000
6,250327,1783333686610611937,1783333686610611937,1783333686610873843,1783333686610873843,1783333686610862264,1783333686610862264,2,0,2,1.000000000000,1.000000000000,1.000000000000
7,256472,1783333686610733108,1783333686610733108,1783333686611003020,1783333686611003020,1783333686610989580,1783333686610989580,3,3,0,1.000000000000,1.000000000000,1.000000000000
8,247408,1783333686610854350,1783333686610854350,1783333686611114108,1783333686611114108,1783333686611101758,1783333686611101758,2,1,3,1.000000000000,1.000000000000,1.000000000000
9,247775,1783333686610977330,1783333686610977330,1783333686611236945,1783333686611236945,1783333686611225105,1783333686611225105,3,0,3,1.000000000000,1.000000000000,1.000000000000
10,252451,1783333686611095021,1783333686611095021,1783333686611358811,1783333686611358811,1783333686611347472,1783333686611347472,2,1,3,1.000000000000,1.000000000000,1.000000000000
11,216437,1783333686611216002,1783333686611216002,1783333686611441509,1783333686611441509,1783333686611432439,1783333686611432439,1,3,2,1.000000000000,1.000000000000,1.000000000000
12,221164,1783333686611335232,1783333686611335232,1783333686611566986,1783333686611566986,1783333686611556396,1783333686611556396,3,0,3,1.000000000000,1.000000000000,1.000000000000
13,221430,1783333686611455443,1783333686611455443,1783333686611686983,1783333686611686983,1783333686611676873,1783333686611676873,2,0,2,1.000000000000,1.000000000000,1.000000000000
14,218236,1783333686611577264,1783333686611577264,1783333686611805860,1783333686611805860,1783333686611795500,1783333686611795500,0,1,1,1.000000000000,1.000000000000,1.000000000000
15,228831,1783333686611697855,1783333686611697855,1783333686611943136,1783333686611943136,1783333686611926686,1783333686611926686,0,1,1,1.000000000000,1.000000000000,1.000000000000
16,217537,1783333686611820706,1783333686611820706,1783333686612053203,1783333686612053203,1783333686612038243,1783333686612038243,1,0,1,1.000000000000,1.000000000000,1.000000000000
17,215623,1783333686611939907,1783333686611939907,1783333686612169300,1783333686612169300,1783333686612155530,1783333686612155530,0,2,2,1.000000000000,1.000000000000,1.000000000000
18,216560,1783333686612061887,1783333686612061887,1783333686612292777,1783333686612292777,1783333686612278447,1783333686612278447,3,0,3,1.000000000000,1.000000000000,1.000000000000
19,218236,1783333686612180558,1783333686612180558,1783333686612412823,1783333686612412823,1783333686612398794,1783333686612398794,0,0,0,1.000000000000,1.000000000000,1.000000000000
20,215802,1783333686612300359,1783333686612300359,1783333686612529580,1783333686612529580,1783333686612516161,1783333686612516161,1,0,1,1.000000000000,1.000000000000,1.000000000000
21,216298,1783333686612422609,1783333686612422609,1783333686612652407,1783333686612652407,1783333686612638907,1783333686612638907,0,0,0,1.000000000000,1.000000000000,1.000000000000
22,218684,1783333686612541130,1783333686612541130,1783333686612773484,1783333686612773484,1783333686612759814,1783333686612759814,3,3,0,1.000000000000,1.000000000000,1.000000000000
23,217029,1783333686612658932,1783333686612658932,1783333686612889861,1783333686612889861,1783333686612875961,1783333686612875961,0,0,0,1.000000000000,1.000000000000,1.000000000000
24,220666,1783333686612777622,1783333686612777622,1783333686613012617,1783333686613012617,1783333686612998288,1783333686612998288,2,2,0,1.000000000000,1.000000000000,1.000000000000
25,217782,1783333686612895043,1783333686612895043,1783333686613126914,1783333686613126914,1783333686613112825,1783333686613112825,2,0,2,1.000000000000,1.000000000000,1.000000000000
26,219507,1783333686613018704,1783333686613018704,1783333686613251551,1783333686613251551,1783333686613238211,1783333686613238211,2,0,2,1.000000000000,1.000000000000,1.000000000000
27,217044,1783333686613138354,1783333686613138354,1783333686613368698,1783333686613368698,1783333686613355398,1783333686613355398,0,1,1,1.000000000000,1.000000000000,1.000000000000
28,217730,1783333686613264735,1783333686613264735,1783333686613495525,1783333686613495525,1783333686613482465,1783333686613482465,0,1,1,1.000000000000,1.000000000000,1.000000000000
29,216546,1783333686613384246,1783333686613384246,1783333686613613971,1783333686613613971,1783333686613600792,1783333686613600792,1,0,1,1.000000000000,1.000000000000,1.000000000000
30,216032,1783333686613503127,1783333686613503127,1783333686613732188,1783333686613732188,1783333686613719159,1783333686613719159,3,2,1,1.000000000000,1.000000000000,1.000000000000
31,216397,1783333686613622058,1783333686613622058,1783333686613851555,1783333686613851555,1783333686613838455,1783333686613838455,2,2,0,1.000000000000,1.000000000000,1.000000000000
32,219393,1783333686613740709,1783333686613740709,1783333686613974762,1783333686613974762,1783333686613960102,1783333686613960102,1,3,2,1.000000000000,1.000000000000,1.000000000000
33,216381,1783333686613858099,1783333686613858099,1783333686614087540,1783333686614087540,1783333686614074480,1783333686614074480,1,1,0,1.000000000000,1.000000000000,1.000000000000
