count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,286643,1783332988013531855,1783332988013531855,1783332988013942175,1783332988013942175,1783332988013818498,1783332988013818498,0,2,2,1.000000000000,1.000000000000,1.000000000000
2,254740,1783332988013667616,1783332988013667616,1783332988013983044,1783332988013983044,1783332988013922356,1783332988013922356,3,2,1,1.000000000000,1.000000000000,1.000000000000
3,238535,1783332988013789238,1783332988013789238,1783332988014034953,1783332988014034953,1783332988014027773,1783332988014027773,0,2,2,1.000000000000,1.000000000000,1.000000000000
4,242291,1783332988013910638,1783332988013910638,1783332988014175289,1783332988014175289,1783332988014152929,1783332988014152929,3,0,3,1.000000000000,1.000000000000,1.000000000000
5,226078,1783332988014025789,1783332988014025789,1783332988014266116,1783332988014266116,1783332988014251867,1783332988014251867,2,1,3,1.000000000000,1.000000000000,1.000000000000
6,227114,1783332988014143170,1783332988014143170,1783332988014387323,1783332988014387323,1783332988014370284,1783332988014370284,2,3,1,1.000000000000,1.000000000000,1.000000000000
7,224161,1783332988014264400,1783332988014264400,1783332988014504760,1783332988014504760,1783332988014488561,1783332988014488561,2,3,1,1.000000000000,1.000000000000,1.000000000000
8,222777,1783332988014381921,1783332988014381921,1783332988014620887,1783332988014620887,1783332988014604698,1783332988014604698,3,1,2,1.000000000000,1.000000000000,1.000000000000
9,225352,1783332988014499722,1783332988014499722,1783332988014741254,1783332988014741254,1783332988014725074,1783332988014725074,1,2,3,1.000000000000,1.000000000000,1.000000000000
10,224899,1783332988014620102,1783332988014620102,1783332988014860321,1783332988014860321,1783332988014845001,1783332988014845001,1,1,0,1.000000000000,1.000000000000,1.000000000000
11,221254,1783332988014738014,1783332988014738014,1783332988014974028,1783332988014974028,1783332988014959268,1783332988014959268,3,3,0,1.000000000000,1.000000000000,1.000000000000
12,224931,1783332988014855484,1783332988014855484,1783332988015095345,1783332988015095345,1783332988015080415,1783332988015080415,2,1,3,1.000000000000,1.000000000000,1.000000000000
13,222277,1783332988014976215,1783332988014976215,1783332988015213422,1783332988015213422,1783332988015198492,1783332988015198492,1,3,2,1.000000000000,1.000000000000,1.000000000000
14,222103,1783332988015095816,1783332988015095816,1783332988015334308,1783332988015334308,1783332988015317919,1783332988015317919,2,3,1,1.000000000000,1.000000000000,1.000000000000
15,226350,1783332988015213226,1783332988015213226,1783332988015454445,1783332988015454445,1783332988015439576,1783332988015439576,1,2,3,1.000000000000,1.000000000000,1.000000000000
16,221426,1783332988015333477,1783332988015333477,1783332988015569842,1783332988015569842,1783332988015554903,1783332988015554903,3,2,1,1.000000000000,1.000000000000,1.000000000000
17,221601,1783332988015450798,1783332988015450798,1783332988015687369,1783332988015687369,1783332988015672399,1783332988015672399,2,0,2,1.000000000000,1.000000000000,1.000000000000
18,222917,1783332988015569109,1783332988015569109,1783332988015807066,1783332988015807066,1783332988015792026,1783332988015792026,3,3,0,1.000000000000,1.000000000000,1.000000000000
19,223203,1783332988015689850,1783332988015689850,1783332988015929993,1783332988015929993,1783332988015913053,1783332988015913053,1,3,2,1.000000000000,1.000000000000,1.000000000000
20,223489,1783332988015810421,1783332988015810421,1783332988016048660,1783332988016048660,1783332988016033910,1783332988016033910,0,0,0,1.000000000000,1.000000000000,1.000000000000
21,222816,1783332988015931371,1783332988015931371,1783332988016169116,1783332988016169116,1783332988016154187,1783332988016154187,3,2,1,1.000000000000,1.000000000000,1.000000000000
22,225692,1783332988016050682,1783332988016050682,1783332988016296544,1783332988016296544,1783332988016276374,1783332988016276374,3,0,3,1.000000000000,1.000000000000,1.000000000000
23,223358,1783332988016169903,1783332988016169903,1783332988016408501,1783332988016408501,1783332988016393261,1783332988016393261,1,0,1,1.000000000000,1.000000000000,1.000000000000
24,224335,1783332988016287183,1783332988016287183,1783332988016526108,1783332988016526108,1783332988016511518,1783332988016511518,2,2,0,1.000000000000,1.000000000000,1.000000000000
25,220821,1783332988016406154,1783332988016406154,1783332988016641215,1783332988016641215,1783332988016626975,1783332988016626975,1,2,3,1.000000000000,1.000000000000,1.000000000000
26,224326,1783332988016523936,1783332988016523936,1783332988016762932,1783332988016762932,1783332988016748262,1783332988016748262,2,0,2,1.000000000000,1.000000000000,1.000000000000
27,222383,1783332988016642996,1783332988016642996,1783332988016879909,1783332988016879909,1783332988016865379,1783332988016865379,2,3,1,1.000000000000,1.000000000000,1.000000000000
28,224829,1783332988016763317,1783332988016763317,1783332988017002545,1783332988017002545,1783332988016988146,1783332988016988146,0,1,1,1.000000000000,1.000000000000,1.000000000000
29,222615,1783332988016883128,1783332988016883128,1783332988017120242,1783332988017120242,1783332988017105743,1783332988017105743,1,3,2,1.000000000000,1.000000000000,1.000000000000
30,222902,1783332988017003388,1783332988017003388,1783332988017240409,1783332988017240409,1783332988017226290,1783332988017226290,0,0,0,1.000000000000,1.000000000000,1.000000000000
31,221527,1783332988017123309,1783332988017123309,1783332988017359886,1783332988017359886,1783332988017344836,1783332988017344836,1,3,2,1.000000000000,1.000000000000,1.000000000000
32,221083,1783332988017240990,1783332988017240990,1783332988017476863,1783332988017476863,1783332988017462073,1783332988017462073,0,3,3,1.000000000000,1.000000000000,1.000000000000
33,220899,1783332988017358441,1783332988017358441,1783332988017593700,1783332988017593700,1783332988017579340,1783332988017579340,3,3,0,1.000000000000,1.000000000000,1.000000000000
34,222295,1783332988017475942,1783332988017475942,1783332988017713137,1783332988017713137,1783332988017698237,1783332988017698237,0,1,1,1.000000000000,1.000000000000,1.000000000000
35,221811,1783332988017601293,1783332988017601293,1783332988017837503,1783332988017837503,1783332988017823104,1783332988017823104,2,3,1,1.000000000000,1.000000000000,1.000000000000
36,222148,1783332988017721383,1783332988017721383,1783332988017958030,1783332988017958030,1783332988017943531,1783332988017943531,1,2,3,1.000000000000,1.000000000000,1.000000000000
37,222983,1783332988017841744,1783332988017841744,1783332988018079147,1783332988018079147,1783332988018064727,1783332988018064727,2,2,0,1.000000000000,1.000000000000,1.000000000000
38,222489,1783332988017962005,1783332988017962005,1783332988018198824,1783332988018198824,1783332988018184494,1783332988018184494,2,3,1,1.000000000000,1.000000000000,1.000000000000
39,223236,1783332988018081245,1783332988018081245,1783332988018319731,1783332988018319731,1783332988018304481,1783332988018304481,1,2,3,1.000000000000,1.000000000000,1.000000000000
40,222382,1783332988018199356,1783332988018199356,1783332988018435968,1783332988018435968,1783332988018421738,1783332988018421738,1,2,3,1.000000000000,1.000000000000,1.000000000000
41,222138,1783332988018320077,1783332988018320077,1783332988018556424,1783332988018556424,1783332988018542215,1783332988018542215,1,1,0,1.000000000000,1.000000000000,1.000000000000
42,222754,1783332988018440958,1783332988018440958,1783332988018678071,1783332988018678071,1783332988018663712,1783332988018663712,0,0,0,1.000000000000,1.000000000000,1.000000000000
43,222840,1783332988018557859,1783332988018557859,1783332988018795118,1783332988018795118,1783332988018780699,1783332988018780699,1,3,2,1.000000000000,1.000000000000,1.000000000000
44,224726,1783332988018677069,1783332988018677069,1783332988018916435,1783332988018916435,1783332988018901795,1783332988018901795,0,2,2,1.000000000000,1.000000000000,1.000000000000
45,222862,1783332988018796490,1783332988018796490,1783332988019033712,1783332988019033712,1783332988019019352,1783332988019019352,3,0,3,1.000000000000,1.000000000000,1.000000000000
46,221668,1783332988018916691,1783332988018916691,1783332988019152629,1783332988019152629,1783332988019138359,1783332988019138359,0,2,2,1.000000000000,1.000000000000,1.000000000000
47,221625,1783332988019044711,1783332988019044711,1783332988019280495,1783332988019280495,1783332988019266336,1783332988019266336,1,2,3,1.000000000000,1.000000000000,1.000000000000
48,224331,1783332988019162703,1783332988019162703,1783332988019402683,1783332988019402683,1783332988019387034,1783332988019387034,3,0,3,1.000000000000,1.000000000000,1.000000000000
49,222746,1783332988019283154,1783332988019283154,1783332988019520740,1783332988019520740,1783332988019505900,1783332988019505900,2,0,2,1.000000000000,1.000000000000,1.000000000000
50,223403,1783332988019400374,1783332988019400374,1783332988019638497,1783332988019638497,1783332988019623777,1783332988019623777,0,3,3,1.000000000000,1.000000000000,1.000000000000
51,221789,1783332988019518145,1783332988019518145,1783332988019754394,1783332988019754394,1783332988019739934,1783332988019739934,0,0,0,1.000000000000,1.000000000000,1.000000000000
52,222305,1783332988019639086,1783332988019639086,1783332988019876141,1783332988019876141,1783332988019861391,1783332988019861391,1,3,2,1.000000000000,1.000000000000,1.000000000000
53,222232,1783332988019757816,1783332988019757816,1783332988019994898,1783332988019994898,1783332988019980048,1783332988019980048,0,3,3,1.000000000000,1.000000000000,1.000000000000
54,222598,1783332988019876567,1783332988019876567,1783332988020113754,1783332988020113754,1783332988020099165,1783332988020099165,3,3,0,1.000000000000,1.000000000000,1.000000000000
55,223904,1783332988019997008,1783332988019997008,1783332988020235361,1783332988020235361,1783332988020220912,1783332988020220912,3,1,2,1.000000000000,1.000000000000,1.000000000000
56,222400,1783332988020116149,1783332988020116149,1783332988020354178,1783332988020354178,1783332988020338549,1783332988020338549,1,2,3,1.000000000000,1.000000000000,1.000000000000
57,220875,1783332988020237380,1783332988020237380,1783332988020472515,1783332988020472515,1783332988020458255,1783332988020458255,0,1,1,1.000000000000,1.000000000000,1.000000000000
58,223211,1783332988020354911,1783332988020354911,1783332988020592562,1783332988020592562,1783332988020578122,1783332988020578122,2,0,2,1.000000000000,1.000000000000,1.000000000000
59,221268,1783332988020472961,1783332988020472961,1783332988020708599,1783332988020708599,1783332988020694229,1783332988020694229,0,2,2,1.000000000000,1.000000000000,1.000000000000
60,222394,1783332988020590442,1783332988020590442,1783332988020827446,1783332988020827446,1783332988020812836,1783332988020812836,2,2,0,1.000000000000,1.000000000000,1.000000000000
61,223970,1783332988020710613,1783332988020710613,1783332988020948812,1783332988020948812,1783332988020934583,1783332988020934583,0,0,0,1.000000000000,1.000000000000,1.000000000000
62,222007,1783332988020830623,1783332988020830623,1783332988021067059,1783332988021067059,1783332988021052630,1783332988021052630,3,3,0,1.000000000000,1.000000000000,1.000000000000
63,222112,1783332988020950895,1783332988020950895,1783332988021187526,1783332988021187526,1783332988021173007,1783332988021173007,0,2,2,1.000000000000,1.000000000000,1.000000000000
64,227387,1783332988021071046,1783332988021071046,1783332988021314313,1783332988021314313,1783332988021298433,1783332988021298433,0,1,1,1.000000000000,1.000000000000,1.000000000000
65,222274,1783332988021190516,1783332988021190516,1783332988021428170,1783332988021428170,1783332988021412790,1783332988021412790,3,1,2,1.000000000000,1.000000000000,1.000000000000
66,222220,1783332988021310627,1783332988021310627,1783332988021547437,1783332988021547437,1783332988021532847,1783332988021532847,2,3,1,1.000000000000,1.000000000000,1.000000000000
67,226216,1783332988021428378,1783332988021428378,1783332988021669453,1783332988021669453,1783332988021654594,1783332988021654594,2,2,0,1.000000000000,1.000000000000,1.000000000000
68,221443,1783332988021549788,1783332988021549788,1783332988021785670,1783332988021785670,1783332988021771231,1783332988021771231,2,0,2,1.000000000000,1.000000000000,1.000000000000
69,222079,1783332988021668459,1783332988021668459,1783332988021904807,1783332988021904807,1783332988021890538,1783332988021890538,0,1,1,1.000000000000,1.000000000000,1.000000000000
70,222974,1783332988021788590,1783332988021788590,1783332988022025784,1783332988022025784,1783332988022011564,1783332988022011564,1,1,0,1.000000000000,1.000000000000,1.000000000000
