count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,304079,1783333702211532911,1783333702211532911,1783333702212264336,1783333702212264336,1783333702211836990,1783333702211836990,2,3,1,1.000000000000,1.000000000000,1.000000000000
2,208848,1783333702211670432,1783333702211670432,1783333702212296916,1783333702212296916,1783333702211879280,1783333702211879280,3,2,1,1.000000000000,1.000000000000,1.000000000000
3,251706,1783333702211785992,1783333702211785992,1783333702212319186,1783333702212319186,1783333702212037698,1783333702212037698,2,3,1,1.000000000000,1.000000000000,1.000000000000
4,220305,1783333702211900673,1783333702211900673,1783333702212338456,1783333702212338456,1783333702212120978,1783333702212120978,1,0,1,1.000000000000,1.000000000000,1.000000000000
5,224883,1783333702212020594,1783333702212020594,1783333702212356346,1783333702212356346,1783333702212245477,1783333702212245477,0,2,2,1.000000000000,1.000000000000,1.000000000000
6,225821,1783333702212142984,1783333702212142984,1783333702212384395,1783333702212384395,1783333702212368805,1783333702212368805,0,1,1,1.000000000000,1.000000000000,1.000000000000
7,213120,1783333702212262786,1783333702212262786,1783333702212494815,1783333702212494815,1783333702212475906,1783333702212475906,0,1,1,1.000000000000,1.000000000000,1.000000000000
8,207098,1783333702212380757,1783333702212380757,1783333702212605514,1783333702212605514,1783333702212587855,1783333702212587855,0,3,3,1.000000000000,1.000000000000,1.000000000000
9,206447,1783333702212499817,1783333702212499817,1783333702212723133,1783333702212723133,1783333702212706264,1783333702212706264,3,3,0,1.000000000000,1.000000000000,1.000000000000
10,206115,1783333702212618108,1783333702212618108,1783333702212840492,1783333702212840492,1783333702212824223,1783333702212824223,1,3,2,1.000000000000,1.000000000000,1.000000000000
11,194283,1783333702212737049,1783333702212737049,1783333702212948372,1783333702212948372,1783333702212931332,1783333702212931332,0,2,2,1.000000000000,1.000000000000,1.000000000000
12,193842,1783333702212856279,1783333702212856279,1783333702213066031,1783333702213066031,1783333702213050121,1783333702213050121,3,3,0,1.000000000000,1.000000000000,1.000000000000
13,194060,1783333702212976010,1783333702212976010,1783333702213185499,1783333702213185499,1783333702213170070,1783333702213170070,0,2,2,1.000000000000,1.000000000000,1.000000000000
14,192258,1783333702213096131,1783333702213096131,1783333702213303228,1783333702213303228,1783333702213288389,1783333702213288389,2,3,1,1.000000000000,1.000000000000,1.000000000000
15,191976,1783333702213216542,1783333702213216542,1783333702213423097,1783333702213423097,1783333702213408518,1783333702213408518,1,3,2,1.000000000000,1.000000000000,1.000000000000
16,189914,1783333702213336243,1783333702213336243,1783333702213540606,1783333702213540606,1783333702213526157,1783333702213526157,3,0,3,1.000000000000,1.000000000000,1.000000000000
17,190012,1783333702213455094,1783333702213455094,1783333702213659435,1783333702213659435,1783333702213645106,1783333702213645106,1,1,0,1.000000000000,1.000000000000,1.000000000000
18,190011,1783333702213574154,1783333702213574154,1783333702213778534,1783333702213778534,1783333702213764165,1783333702213764165,2,1,3,1.000000000000,1.000000000000,1.000000000000
19,196588,1783333702213711555,1783333702213711555,1783333702213923493,1783333702213923493,1783333702213908143,1783333702213908143,0,3,3,1.000000000000,1.000000000000,1.000000000000
20,190696,1783333702213834716,1783333702213834716,1783333702214039742,1783333702214039742,1783333702214025412,1783333702214025412,2,2,0,1.000000000000,1.000000000000,1.000000000000
21,191465,1783333702213952676,1783333702213952676,1783333702214158681,1783333702214158681,1783333702214144141,1783333702214144141,1,0,1,1.000000000000,1.000000000000,1.000000000000
22,194682,1783333702214076648,1783333702214076648,1783333702214285810,1783333702214285810,1783333702214271330,1783333702214271330,2,0,2,1.000000000000,1.000000000000,1.000000000000
23,191310,1783333702214196529,1783333702214196529,1783333702214402009,1783333702214402009,1783333702214387839,1783333702214387839,0,0,0,1.000000000000,1.000000000000,1.000000000000
24,191519,1783333702214316129,1783333702214316129,1783333702214521978,1783333702214521978,1783333702214507648,1783333702214507648,0,1,1,1.000000000000,1.000000000000,1.000000000000
25,194427,1783333702214435900,1783333702214435900,1783333702214644677,1783333702214644677,1783333702214630327,1783333702214630327,2,1,3,1.000000000000,1.000000000000,1.000000000000
