count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,299060,1783334680933352770,1783334680933352770,1783334680933763448,1783334680933763448,1783334680933651830,1783334680933651830,2,1,3,1.000000000000,1.000000000000,1.000000000000
2,271667,1783334680933489681,1783334680933489681,1783334680933795018,1783334680933795018,1783334680933761348,1783334680933761348,1,3,2,1.000000000000,1.000000000000,1.000000000000
3,224636,1783334680933614841,1783334680933614841,1783334680933846767,1783334680933846767,1783334680933839477,1783334680933839477,3,3,0,1.000000000000,1.000000000000,1.000000000000
4,257941,1783334680933736473,1783334680933736473,1783334680934011814,1783334680934011814,1783334680933994414,1783334680933994414,0,0,0,1.000000000000,1.000000000000,1.000000000000
5,254918,1783334680933856484,1783334680933856484,1783334680934127492,1783334680934127492,1783334680934111402,1783334680934111402,3,0,3,1.000000000000,1.000000000000,1.000000000000
6,263376,1783334680933979994,1783334680933979994,1783334680934275179,1783334680934275179,1783334680934243370,1783334680934243370,3,2,1,1.000000000000,1.000000000000,1.000000000000
7,256423,1783334680934093825,1783334680934093825,1783334680934361168,1783334680934361168,1783334680934350248,1783334680934350248,1,3,2,1.000000000000,1.000000000000,1.000000000000
8,271900,1783334680934218866,1783334680934218866,1783334680934510785,1783334680934510785,1783334680934490766,1783334680934490766,2,0,2,1.000000000000,1.000000000000,1.000000000000
9,253848,1783334680934338196,1783334680934338196,1783334680934607504,1783334680934607504,1783334680934592044,1783334680934592044,2,0,2,1.000000000000,1.000000000000,1.000000000000
10,219786,1783334680934456307,1783334680934456307,1783334680934688022,1783334680934688022,1783334680934676093,1783334680934676093,3,0,3,1.000000000000,1.000000000000,1.000000000000
11,223101,1783334680934577549,1783334680934577549,1783334680934818790,1783334680934818790,1783334680934800650,1783334680934800650,3,1,2,1.000000000000,1.000000000000,1.000000000000
12,230659,1783334680934696839,1783334680934696839,1783334680934945268,1783334680934945268,1783334680934927498,1783334680934927498,3,3,0,1.000000000000,1.000000000000,1.000000000000
13,223396,1783334680934810200,1783334680934810200,1783334680935049126,1783334680935049126,1783334680935033596,1783334680935033596,2,2,0,1.000000000000,1.000000000000,1.000000000000
14,222114,1783334680934931150,1783334680934931150,1783334680935168594,1783334680935168594,1783334680935153264,1783334680935153264,0,1,1,1.000000000000,1.000000000000,1.000000000000
15,221581,1783334680935050411,1783334680935050411,1783334680935287432,1783334680935287432,1783334680935271992,1783334680935271992,3,3,0,1.000000000000,1.000000000000,1.000000000000
16,219278,1783334680935167902,1783334680935167902,1783334680935402360,1783334680935402360,1783334680935387180,1783334680935387180,0,1,1,1.000000000000,1.000000000000,1.000000000000
17,222166,1783334680935285322,1783334680935285322,1783334680935523488,1783334680935523488,1783334680935507488,1783334680935507488,3,2,1,1.000000000000,1.000000000000,1.000000000000
18,220713,1783334680935403013,1783334680935403013,1783334680935639056,1783334680935639056,1783334680935623726,1783334680935623726,3,3,0,1.000000000000,1.000000000000,1.000000000000
19,221239,1783334680935520845,1783334680935520845,1783334680935757254,1783334680935757254,1783334680935742084,1783334680935742084,0,0,0,1.000000000000,1.000000000000,1.000000000000
20,220347,1783334680935641345,1783334680935641345,1783334680935876672,1783334680935876672,1783334680935861692,1783334680935861692,0,0,0,1.000000000000,1.000000000000,1.000000000000
21,218804,1783334680935761956,1783334680935761956,1783334680935996050,1783334680935996050,1783334680935980760,1783334680935980760,0,1,1,1.000000000000,1.000000000000,1.000000000000
22,221201,1783334680935879757,1783334680935879757,1783334680936115988,1783334680936115988,1783334680936100958,1783334680936100958,1,3,2,1.000000000000,1.000000000000,1.000000000000
23,220249,1783334680935999327,1783334680935999327,1783334680936234696,1783334680936234696,1783334680936219576,1783334680936219576,0,0,0,1.000000000000,1.000000000000,1.000000000000
24,221936,1783334680936117918,1783334680936117918,1783334680936355175,1783334680936355175,1783334680936339854,1783334680936339854,1,3,2,1.000000000000,1.000000000000,1.000000000000
25,223784,1783334680936238869,1783334680936238869,1783334680936479083,1783334680936479083,1783334680936462653,1783334680936462653,0,3,3,1.000000000000,1.000000000000,1.000000000000
26,226381,1783334680936359960,1783334680936359960,1783334680936601231,1783334680936601231,1783334680936586341,1783334680936586341,1,1,0,1.000000000000,1.000000000000,1.000000000000
27,219308,1783334680936480221,1783334680936480221,1783334680936716819,1783334680936716819,1783334680936699529,1783334680936699529,0,0,0,1.000000000000,1.000000000000,1.000000000000
