count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,198270,1783335090106346708,1783335090106346708,1783335090106734793,1783335090106734793,1783335090106544978,1783335090106544978,1,3,2,1.000000000000,1.000000000000,1.000000000000
2,138548,1783335090106486568,1783335090106486568,1783335090106764732,1783335090106764732,1783335090106625116,1783335090106625116,3,3,0,1.000000000000,1.000000000000,1.000000000000
3,158433,1783335090106612099,1783335090106612099,1783335090106790921,1783335090106790921,1783335090106770532,1783335090106770532,1,3,2,1.000000000000,1.000000000000,1.000000000000
4,117729,1783335090106737230,1783335090106737230,1783335090106861289,1783335090106861289,1783335090106854959,1783335090106854959,2,3,1,1.000000000000,1.000000000000,1.000000000000
5,179274,1783335090106856431,1783335090106856431,1783335090107067444,1783335090107067444,1783335090107035705,1783335090107035705,0,3,3,1.000000000000,1.000000000000,1.000000000000
6,142611,1783335090106977682,1783335090106977682,1783335090107143782,1783335090107143782,1783335090107120293,1783335090107120293,0,3,3,1.000000000000,1.000000000000,1.000000000000
7,113418,1783335090107091313,1783335090107091313,1783335090107214270,1783335090107214270,1783335090107204731,1783335090107204731,1,0,1,1.000000000000,1.000000000000,1.000000000000
8,145984,1783335090107209333,1783335090107209333,1783335090107373626,1783335090107373626,1783335090107355317,1783335090107355317,1,1,0,1.000000000000,1.000000000000,1.000000000000
9,113550,1783335090107331004,1783335090107331004,1783335090107455254,1783335090107455254,1783335090107444554,1783335090107444554,1,2,3,1.000000000000,1.000000000000,1.000000000000
10,123356,1783335090107454155,1783335090107454155,1783335090107594040,1783335090107594040,1783335090107577511,1783335090107577511,3,1,2,1.000000000000,1.000000000000,1.000000000000
11,119392,1783335090107574715,1783335090107574715,1783335090107709797,1783335090107709797,1783335090107694107,1783335090107694107,3,3,0,1.000000000000,1.000000000000,1.000000000000
12,118768,1783335090107694636,1783335090107694636,1783335090107828664,1783335090107828664,1783335090107813404,1783335090107813404,0,1,1,1.000000000000,1.000000000000,1.000000000000
13,118754,1783335090107813647,1783335090107813647,1783335090107947391,1783335090107947391,1783335090107932401,1783335090107932401,3,3,0,1.000000000000,1.000000000000,1.000000000000
14,112660,1783335090107932188,1783335090107932188,1783335090108059678,1783335090108059678,1783335090108044848,1783335090108044848,2,3,1,1.000000000000,1.000000000000,1.000000000000
15,117996,1783335090108049739,1783335090108049739,1783335090108184004,1783335090108184004,1783335090108167735,1783335090108167735,0,1,1,1.000000000000,1.000000000000,1.000000000000
16,115142,1783335090108170699,1783335090108170699,1783335090108300061,1783335090108300061,1783335090108285841,1783335090108285841,1,1,0,1.000000000000,1.000000000000,1.000000000000
17,111548,1783335090108291330,1783335090108291330,1783335090108416708,1783335090108416708,1783335090108402878,1783335090108402878,2,1,3,1.000000000000,1.000000000000,1.000000000000
18,114594,1783335090108409041,1783335090108409041,1783335090108537675,1783335090108537675,1783335090108523635,1783335090108523635,0,3,3,1.000000000000,1.000000000000,1.000000000000
19,113341,1783335090108529201,1783335090108529201,1783335090108656551,1783335090108656551,1783335090108642542,1783335090108642542,3,2,1,1.000000000000,1.000000000000,1.000000000000
20,114255,1783335090108649773,1783335090108649773,1783335090108777918,1783335090108777918,1783335090108764028,1783335090108764028,0,3,3,1.000000000000,1.000000000000,1.000000000000
21,113761,1783335090108772664,1783335090108772664,1783335090108900765,1783335090108900765,1783335090108886425,1783335090108886425,0,2,2,1.000000000000,1.000000000000,1.000000000000
22,113598,1783335090108891634,1783335090108891634,1783335090109019421,1783335090109019421,1783335090109005232,1783335090109005232,1,0,1,1.000000000000,1.000000000000,1.000000000000
23,112904,1783335090109009555,1783335090109009555,1783335090109142438,1783335090109142438,1783335090109122459,1783335090109122459,1,1,0,1.000000000000,1.000000000000,1.000000000000
24,113990,1783335090109127265,1783335090109127265,1783335090109255885,1783335090109255885,1783335090109241255,1783335090109241255,3,0,3,1.000000000000,1.000000000000,1.000000000000
25,117776,1783335090109245076,1783335090109245076,1783335090109376612,1783335090109376612,1783335090109362852,1783335090109362852,1,0,1,1.000000000000,1.000000000000,1.000000000000
26,113902,1783335090109367377,1783335090109367377,1783335090109494939,1783335090109494939,1783335090109481279,1783335090109481279,3,2,1,1.000000000000,1.000000000000,1.000000000000
27,114179,1783335090109485047,1783335090109485047,1783335090109612975,1783335090109612975,1783335090109599226,1783335090109599226,1,2,3,1.000000000000,1.000000000000,1.000000000000
28,111823,1783335090109608379,1783335090109608379,1783335090109733992,1783335090109733992,1783335090109720202,1783335090109720202,1,1,0,1.000000000000,1.000000000000,1.000000000000
29,112069,1783335090109728530,1783335090109728530,1783335090109854649,1783335090109854649,1783335090109840599,1783335090109840599,2,3,1,1.000000000000,1.000000000000,1.000000000000
30,113086,1783335090109848940,1783335090109848940,1783335090109976315,1783335090109976315,1783335090109962026,1783335090109962026,0,2,2,1.000000000000,1.000000000000,1.000000000000
31,111123,1783335090109971411,1783335090109971411,1783335090110096373,1783335090110096373,1783335090110082534,1783335090110082534,1,1,0,1.000000000000,1.000000000000,1.000000000000
32,113928,1783335090110088942,1783335090110088942,1783335090110218170,1783335090110218170,1783335090110202870,1783335090110202870,1,1,0,1.000000000000,1.000000000000,1.000000000000
33,111665,1783335090110206452,1783335090110206452,1783335090110331937,1783335090110331937,1783335090110318117,1783335090110318117,3,3,0,1.000000000000,1.000000000000,1.000000000000
34,120631,1783335090110324343,1783335090110324343,1783335090110459023,1783335090110459023,1783335090110444974,1783335090110444974,3,0,3,1.000000000000,1.000000000000,1.000000000000
35,112256,1783335090110437795,1783335090110437795,1783335090110564010,1783335090110564010,1783335090110550051,1783335090110550051,1,2,3,1.000000000000,1.000000000000,1.000000000000
36,112923,1783335090110556665,1783335090110556665,1783335090110683457,1783335090110683457,1783335090110669588,1783335090110669588,3,3,0,1.000000000000,1.000000000000,1.000000000000
37,113268,1783335090110675676,1783335090110675676,1783335090110802594,1783335090110802594,1783335090110788944,1783335090110788944,0,0,0,1.000000000000,1.000000000000,1.000000000000
38,112975,1783335090110798336,1783335090110798336,1783335090110925091,1783335090110925091,1783335090110911311,1783335090110911311,3,3,0,1.000000000000,1.000000000000,1.000000000000
39,111941,1783335090110916887,1783335090110916887,1783335090111042907,1783335090111042907,1783335090111028828,1783335090111028828,1,1,0,1.000000000000,1.000000000000,1.000000000000
40,112676,1783335090111048638,1783335090111048638,1783335090111186034,1783335090111186034,1783335090111161314,1783335090111161314,1,0,1,1.000000000000,1.000000000000,1.000000000000
41,112513,1783335090111166448,1783335090111166448,1783335090111294511,1783335090111294511,1783335090111278961,1783335090111278961,3,1,2,1.000000000000,1.000000000000,1.000000000000
42,119079,1783335090111285229,1783335090111285229,1783335090111419067,1783335090111419067,1783335090111404308,1783335090111404308,3,3,0,1.000000000000,1.000000000000,1.000000000000
43,121813,1783335090111407441,1783335090111407441,1783335090111543144,1783335090111543144,1783335090111529254,1783335090111529254,3,3,0,1.000000000000,1.000000000000,1.000000000000
