count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
1,449504,1783334464917728509,1783334464917728509,1783334464918230302,1783334464918230302,1783334464918178013,1783334464918178013,3,0,3,1.000000000000,1.000000000000,1.000000000000
2,296363,1783334464917881740,1783334464917881740,1783334464918267891,1783334464918267891,1783334464918178103,1783334464918178103,1,2,3,1.000000000000,1.000000000000,1.000000000000
3,305739,1783334464918009011,1783334464918009011,1783334464918323320,1783334464918323320,1783334464918314750,1783334464918314750,0,0,0,1.000000000000,1.000000000000,1.000000000000
4,317677,1783334464918135741,1783334464918135741,1783334464918471548,1783334464918471548,1783334464918453418,1783334464918453418,1,1,0,1.000000000000,1.000000000000,1.000000000000
5,293393,1783334464918252303,1783334464918252303,1783334464918553106,1783334464918553106,1783334464918545696,1783334464918545696,2,0,2,1.000000000000,1.000000000000,1.000000000000
6,288730,1783334464918373684,1783334464918373684,1783334464918679614,1783334464918679614,1783334464918662414,1783334464918662414,3,1,2,1.000000000000,1.000000000000,1.000000000000
7,299098,1783334464918493504,1783334464918493504,1783334464918808902,1783334464918808902,1783334464918792602,1783334464918792602,3,0,3,1.000000000000,1.000000000000,1.000000000000
8,298535,1783334464918613165,1783334464918613165,1783334464918927320,1783334464918927320,1783334464918911700,1783334464918911700,3,1,2,1.000000000000,1.000000000000,1.000000000000
9,284213,1783334464918734156,1783334464918734156,1783334464919034778,1783334464919034778,1783334464919018369,1783334464919018369,3,3,0,1.000000000000,1.000000000000,1.000000000000
10,284161,1783334464918857286,1783334464918857286,1783334464919157306,1783334464919157306,1783334464919141447,1783334464919141447,1,1,0,1.000000000000,1.000000000000,1.000000000000
11,283378,1783334464918975527,1783334464918975527,1783334464919273754,1783334464919273754,1783334464919258905,1783334464919258905,3,0,3,1.000000000000,1.000000000000,1.000000000000
12,283475,1783334464919095878,1783334464919095878,1783334464919394552,1783334464919394552,1783334464919379353,1783334464919379353,0,2,2,1.000000000000,1.000000000000,1.000000000000
13,283532,1783334464919212069,1783334464919212069,1783334464919510660,1783334464919510660,1783334464919495601,1783334464919495601,2,2,0,1.000000000000,1.000000000000,1.000000000000
14,283589,1783334464919331880,1783334464919331880,1783334464919631778,1783334464919631778,1783334464919615469,1783334464919615469,2,3,1,1.000000000000,1.000000000000,1.000000000000
15,282546,1783334464919451401,1783334464919451401,1783334464919748986,1783334464919748986,1783334464919733947,1783334464919733947,3,2,1,1.000000000000,1.000000000000,1.000000000000
16,282664,1783334464919569871,1783334464919569871,1783334464919867215,1783334464919867215,1783334464919852535,1783334464919852535,1,1,0,1.000000000000,1.000000000000,1.000000000000
17,283131,1783334464919688722,1783334464919688722,1783334464919987143,1783334464919987143,1783334464919971853,1783334464919971853,1,0,1,1.000000000000,1.000000000000,1.000000000000
18,285749,1783334464919812373,1783334464919812373,1783334464920113341,1783334464920113341,1783334464920098122,1783334464920098122,3,2,1,1.000000000000,1.000000000000,1.000000000000
19,282967,1783334464919931933,1783334464919931933,1783334464920229900,1783334464920229900,1783334464920214900,1783334464920214900,3,2,1,1.000000000000,1.000000000000,1.000000000000
20,283183,1783334464920051345,1783334464920051345,1783334464920349438,1783334464920349438,1783334464920334528,1783334464920334528,0,2,2,1.000000000000,1.000000000000,1.000000000000
21,290920,1783334464920170726,1783334464920170726,1783334464920476245,1783334464920476245,1783334464920461646,1783334464920461646,0,2,2,1.000000000000,1.000000000000,1.000000000000
22,282018,1783334464920286836,1783334464920286836,1783334464920583134,1783334464920583134,1783334464920568854,1783334464920568854,2,1,3,1.000000000000,1.000000000000,1.000000000000
