round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,5,2894455,433028,1790178951920357098,1790178951920080878,276340,0,0.000000,1,0
1,2,809036,406318,1790178951921194585,1790178951920939847,281248,0,0.000000,1,0
2,2,1061817,452857,1790178954927699171,1790178954927764823,267693,65652,0.000000,1,0
3,7,3361962,397935,1790178963943748060,1790178963944268294,257486,520234,0.000000,1,0
4,3,1193125,412835,1790178963945734195,1790178963945480268,254017,0,0.000000,1,0
5,1,726286,759027,1790178966951151254,1790178966951181218,287213,29964,0.655796,1,1
6,2,1261157,496612,1790178969957662770,1790178969957376861,285999,0,0.000000,1,0
7,1,421692,445353,1790178969958120372,1790178969957854135,277888,0,0.000000,1,0
8,2,839554,418752,1790178969958994747,1790178969958730773,284294,0,0.000000,1,0
9,2,1080389,456218,1790178984986232219,1790178984986168006,256336,0,0.000000,1,0
10,2,881196,414767,1790178984987325608,1790178984987088123,250335,0,0.000000,1,0
11,2,1165342,511759,1790178990998853699,1790178990998594740,259049,0,0.000000,1,0
12,2,1354053,529655,1790178994006951858,1790178994006674726,277212,0,0.000000,1,0
13,2,1001370,470355,1790178994007994629,1790178994007746351,261788,0,0.000000,1,0
14,4,1649426,399084,1790178994009670565,1790178994009424609,268667,0,0.000000,1,0
