round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790178951920080878,0.990842,0.381442,0.000000,0
1,1790178951920939847,0.991021,0.527260,0.000000,0
2,1790178954927764823,0.704213,0.983597,0.000000,0
3,1790178963944268294,0.458956,0.990604,0.000000,0
4,1790178963945480268,0.990872,0.523226,0.000000,0
5,1790178966951181218,0.666647,0.983724,0.655796,1
6,1790178969957376861,0.983921,0.569747,0.000000,0
7,1790178969957854135,0.990357,0.837120,0.000000,0
8,1790178969958730773,0.990971,0.554221,0.000000,0
9,1790178984986168006,0.826184,0.984058,0.000000,0
10,1790178984987088123,0.990466,0.667788,0.000000,0
11,1790178990998594740,0.983576,0.336709,0.000000,0
12,1790178994006674726,0.984324,0.345419,0.000000,0
13,1790178994007746351,0.983981,0.617564,0.000000,0
14,1790178994009424609,0.991695,0.747990,0.000000,0
