round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,5,1823526,236118,1790178951919237332,1790178951920080878,104399,843546,0.000000,1,0
1,1,168991,184591,1790178951920383938,1790178951920939847,84726,555909,0.000000,1,0
2,5,2919091,380017,1790178954927905992,1790178954927764823,141259,0,0.000000,1,0
3,13,3630550,162346,1790178963944359147,1790178963944268294,158462,0,0.000000,1,0
4,3,479730,168066,1790178963944932065,1790178963945480268,111222,548203,0.000000,1,0
5,3,2319727,583936,1790178966951431778,1790178966951181218,250650,0,0.655796,1,1
6,3,1930324,477391,1790178969957054526,1790178969957376861,141646,322335,0.000000,1,0
7,1,235335,281654,1790178969957808041,1790178969957854135,129653,46094,0.000000,1,0
8,1,224275,249785,1790178969958269722,1790178969958730773,128119,461051,0.000000,1,0
9,5,2876294,277989,1790178984986286893,1790178984986168006,118977,0,0.000000,1,0
10,2,486257,232888,1790178984986810099,1790178984987088123,127654,278024,0.000000,1,0
11,4,2206167,338568,1790178990997648957,1790178990998594740,132390,945783,0.000000,1,0
12,2,1585650,746276,1790178994005927721,1790178994006674726,250207,747005,0.000000,1,0
13,1,529150,573129,1790178994007507652,1790178994007746351,242362,238699,0.000000,1,0
14,5,1210968,205547,1790178994009252350,1790178994009424609,109616,172259,0.000000,1,0
