round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1147002,572766,1790175452028693466,1790175452028422748,289168,0,0.000000,1,0
1,1,389004,402274,1790175452029120210,1790175452028870172,261908,0,0.837388,1,1
2,1,391664,399275,1790175452029535174,1790175452029272836,262418,0,0.000000,1,0
3,1,369354,376114,1790175452029920709,1790175452029845899,252441,0,0.830126,1,1
4,2,772019,395074,1790175452030879249,1790175452030626358,252961,0,0.570934,1,1
5,1,378824,385934,1790175452031274003,1790175452031023613,250470,0,0.000000,1,0
6,1,378664,386184,1790175452031667527,1790175452031415318,252269,0,0.000000,1,0
7,1,376344,382714,1790175452032059191,1790175452031811983,287408,0,0.000000,1,0
8,1,378113,386604,1790175452032491395,1790175452032241137,250328,0,0.879644,1,1
9,2,760838,383364,1790175452033270824,1790175452033020647,287817,0,0.000000,1,0
10,1,373694,380654,1790175452033691018,1790175452033509080,250449,0,0.000000,1,0
11,2,760198,384444,1790175452034528377,1790175452034281420,287847,0,0.000000,1,0
12,1,375944,383364,1790175452034954491,1790175452034706014,248557,0,0.886826,1,1
13,2,756478,383534,1790175452035726529,1790175452035476704,249905,0,0.000000,1,0
14,1,373464,380074,1790175452036115343,1790175452035867909,297295,0,0.000000,1,0
15,1,374394,385944,1790175452036548288,1790175452036299313,290975,0,0.000000,1,0
16,1,387194,400014,1790175452036990502,1790175452036736058,254524,0,0.000000,1,0
17,1,375694,386954,1790175452037387666,1790175452037137692,250064,0,0.901516,1,1
18,1,374554,385874,1790175452037781430,1790175452037530937,250573,0,0.915094,1,1
19,1,374213,384754,1790175452038174704,1790175452037926312,292013,0,0.000000,1,0
20,1,373894,388024,1790175452038604809,1790175452038357146,291913,0,0.000000,1,0
21,1,379074,390505,1790175452039040963,1790175452038790390,250643,0,0.000000,1,0
22,1,369973,380464,1790175452039430207,1790175452039254214,251524,0,0.000000,1,0
23,1,377084,388434,1790175452039895302,1790175452039645429,249943,0,0.000000,1,0
24,1,379454,391245,1790175452040297466,1790175452040044244,253302,0,0.000000,1,0
25,1,375894,387484,1790175452040693601,1790175452040442949,250722,0,0.000000,1,0
26,2,768118,387794,1790175452041481229,1790175452041230558,250741,0,0.000000,1,0
27,1,374754,385194,1790175452041875703,1790175452041627463,291560,0,0.000000,1,0
28,1,383314,394214,1790175452042315077,1790175452042057057,258090,0,0.000000,1,0
29,1,374183,385214,1790175452042709151,1790175452042458322,250899,0,0.772520,1,1
30,1,376524,387314,1790175452043104856,1790175452042855277,296999,0,0.000000,1,0
31,1,376134,387324,1790175452043541220,1790175452043288691,252609,0,0.000000,1,0
32,2,757518,385824,1790175452044318058,1790175452044067641,250487,0,0.000000,1,0
33,1,383414,394085,1790175452044731412,1790175452044483505,291508,0,0.763955,1,1
