count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785326971459585259,388692,149061,0.889213,1
51,1785326971459976901,391213,156413,0.884165,0
52,1785326971460370394,387722,151914,0.887250,0
53,1785326971460760096,382952,148767,0.889416,1
54,1785326971461144588,382152,148179,0.889821,1
55,1785326971461528450,383192,148642,0.889502,1
56,1785326971461913442,381392,148774,0.889411,1
57,1785326971462296484,388952,147367,0.890382,1
58,1785326971462687096,385532,150779,0.888030,1
59,1785326971463075218,385472,150342,0.888331,1
60,1785326971463462660,386743,151354,0.887635,0
61,1785326971463851333,382222,149706,0.888769,1
62,1785326971464235485,382422,149208,0.889112,1
63,1785326971464619427,381142,147581,0.890234,1
64,1785326971465002139,387712,147953,0.889977,1
65,1785326971465391521,390462,152056,0.887152,1
66,1785326971465783453,383912,148548,0.889567,1
67,1785326971466169295,383312,148040,0.889917,0
68,1785326971466554387,386533,152253,0.887017,1
69,1785326971466942920,381342,149094,0.889191,1
70,1785326971467326012,384582,150307,0.888355,1
71,1785326971467712364,383422,148709,0.889456,1
72,1785326971468097436,389932,156622,0.884022,1
73,1785326971468488918,386042,148724,0.889446,1
74,1785326971468877060,382402,148637,0.889506,0
75,1785326971469266092,388052,149179,0.889132,1
76,1785326971469656134,383402,149472,0.888930,1
77,1785326971470041306,382652,146324,0.891102,1
78,1785326971470425528,384802,150717,0.888073,1
79,1785326971470811870,381573,147059,0.890594,1
80,1785326971471195563,387732,148861,0.889351,1
81,1785326971471584995,388742,150033,0.888544,0
82,1785326971471975727,386262,150345,0.888329,1
83,1785326971472364309,387202,151288,0.887680,0
84,1785326971472753451,399152,164500,0.878654,1
85,1785326971473154233,384582,149502,0.888909,1
86,1785326971473540895,387642,151355,0.887634,1
87,1785326971473930147,385213,149277,0.889064,1
88,1785326971474317140,383672,150579,0.888168,0
89,1785326971474702722,381822,148551,0.889565,1
90,1785326971475086284,395122,150274,0.888378,1
91,1785326971475483406,387222,151346,0.887640,1
92,1785326971475872558,382562,149809,0.888698,1
93,1785326971476256850,384862,150321,0.888345,1
94,1785326971476643622,383832,149254,0.889080,1
95,1785326971477029144,384023,149466,0.888934,1
96,1785326971477415017,385402,149038,0.889229,0
97,1785326971477802079,389862,151900,0.887259,0
98,1785326971478193661,385922,151162,0.887767,1
99,1785326971478581143,384852,148305,0.889734,1
100,1785326971478968175,385412,150887,0.887956,0
101,1785326971479355357,388462,150910,0.887940,1
102,1785326971479745559,385982,149862,0.888661,1
103,1785326971480133701,384133,148925,0.889307,1
104,1785326971480519864,384562,149816,0.888693,1
105,1785326971480906046,390862,156629,0.884017,1
106,1785326971481298668,383022,149221,0.889103,1
107,1785326971481683780,382552,147674,0.890170,1
108,1785326971482068162,390172,152596,0.886781,1
109,1785326971482459994,388652,149878,0.888650,1
110,1785326971482850286,388052,150151,0.888462,0
111,1785326971483239968,390813,150333,0.888337,1
112,1785326971483632401,387422,151395,0.887607,1
113,1785326971484021393,384692,148017,0.889933,1
114,1785326971484407735,388262,149310,0.889042,1
115,1785326971484799607,385892,148962,0.889281,1
116,1785326971485187519,389792,151614,0.887456,0
117,1785326971485579031,400802,161387,0.880770,0
118,1785326971485981864,383892,149868,0.888657,1
119,1785326971486367336,383022,149030,0.889235,1
120,1785326971486752388,384182,148743,0.889432,1
121,1785326971487138270,385142,149425,0.888962,1
122,1785326971487525452,393672,158448,0.882774,1
123,1785326971487921044,389762,148490,0.889607,1
124,1785326971488312506,385012,149723,0.888757,1
125,1785326971488699208,381992,147845,0.890052,1
126,1785326971489082700,388992,151968,0.887213,1
127,1785326971489474442,384823,149780,0.888718,1
128,1785326971489861355,386102,149122,0.889171,1
129,1785326971490248977,395042,154334,0.885589,1
130,1785326971490645959,390422,152496,0.886850,1
131,1785326971491038151,391012,149459,0.888939,1
132,1785326971491430773,417622,156731,0.883947,1
133,1785326971491850575,391332,151983,0.887202,1
134,1785326971492243957,395383,152015,0.887180,1
135,1785326971492641300,386102,149417,0.888968,1
136,1785326971493029112,385572,150619,0.888140,1
137,1785326971493416604,398072,152082,0.887134,1
138,1785326971493816366,391772,151174,0.887758,1
139,1785326971494210588,387172,148786,0.889403,1
140,1785326971494599710,390032,150629,0.888133,1
141,1785326971494991522,385723,150631,0.888132,1
142,1785326971495379045,387452,151493,0.887539,1
143,1785326971495777547,382292,146845,0.890742,1
144,1785326971496161599,380852,146507,0.890976,1
145,1785326971496544031,382422,146850,0.890739,1
146,1785326971496928053,376882,143142,0.893305,1
147,1785326971497306535,378662,144125,0.892624,1
148,1785326971497686897,381812,146918,0.890692,1
149,1785326971498070549,392742,155730,0.884632,1
150,1785326971498464831,393623,154562,0.885432,1
151,1785326971498860084,381742,145424,0.891724,1
152,1785326971499243576,381282,147266,0.890451,1
153,1785326971499631028,390482,152689,0.886717,1
154,1785326971500023670,385712,150601,0.888153,1
155,1785326971500411222,387342,152374,0.886934,1
156,1785326971500800354,390672,150016,0.888555,1
157,1785326971501192866,386473,149918,0.888623,1
158,1785326971501580969,382762,148320,0.889724,1
159,1785326971501966871,382672,148572,0.889550,1
160,1785326971502351313,385792,149945,0.888604,1
161,1785326971502738765,390552,153027,0.886485,1
162,1785326971503131127,383952,148800,0.889393,1
163,1785326971503516649,385172,150292,0.888365,0
